Address,total_income
20001383919,181700000.0
20001383923,636000000.0
20001383925,232960000.0
20001383929,30280000.0
20001383932,427280000.0
20001383935,123105000.0
20001384021,650980000.0
20001384022,241440000.0
20001384026,939320000.0
20001384029,53900000.0
20001384032,796320000.0
20001384035,583320000.0
20001384121,563380000.0
20001384123,182260000.0
20001384126,1307640000.0
20001384129,99180000.0
20001384132,139180000.0
20001384135,139180000.0
20001384220,38480000.0
20001384223,918480000.0
20001384225,38480000.0
20001384232,835480000.0
20001384235,568220000.0
20001384321,1089420000.0
20001384322,959080000.0
20001384326,61260000.0
20001384327,642540000.0
20001384332,468420000.0
20001384335,519080000.0
20001384420,932320000.0
20001384423,641440000.0
20001384425,823100000.0
20001384426,690020000.0
20001384432,778440000.0
20001384521,453080000.0
20001384522,42840000.0
20001384525,289080000.0
20001384528,168160000.0
20001384532,2159320000.0
20001384535,564340000.0
20001384621,48390000.0
20001384622,376110000.0
20001384626,327870000.0
20001384629,38130000.0
20001384632,26520000.0
20001384635,379460000.0
20001384723,780280000.0
20001384724,961000000.0
20001384726,632820000.0
20001384729,44640000.0
20001384732,1306180000.0
20001384735,500450000.0
20001384819,536120000.0
20001384824,745110000.0
20001384825,387980000.0
20001384828,248010000.0
20001384832,122220000.0
20001384835,271210000.0
20001384919,508280000.0
20001384920,47940000.0
20001384926,799900000.0
20001384929,96720000.0
20001384932,2506280000.0
20001384935,503480000.0
20001385020,271460000.0
20001385023,603700000.0
20001385026,326520000.0
20001385029,573460000.0
20001385032,36780000.0
20001385035,666260000.0
20001385119,93420000.0
20001385120,361280000.0
20001385127,98060000.0
20001385129,64740000.0
20001385132,50000000.0
20001385135,285050000.0
20001385220,75180000.0
20001385222,354350000.0
20001385226,279840000.0
20001385229,633740000.0
20001385232,1814550000.0
20001385235,51100000.0
20001385321,1714760000.0
20001385323,993100000.0
20001385326,54560000.0
20001385329,115920000.0
20001385332,1399000000.0
20001385335,110000000.0
20001385421,812840000.0
20001385424,377280000.0
20001385429,540740000.0
20001385430,310280000.0
20001385432,53450000.0
20001385435,398220000.0
20001385521,294920000.0
20001385523,499080000.0
20001385526,29080000.0
20001385529,762420000.0
20001385532,39740000.0
20001385535,229080000.0
20001385620,757080000.0
20001385624,39180000.0
20001385626,41080000.0
20001385630,468280000.0
20001385632,367270000.0
20001385635,50000000.0
20001385720,765180000.0
20001385722,49640000.0
20001385725,48160000.0
20001385730,141060000.0
20001385732,239180000.0
20001385735,152400000.0
20002385819,568430000.0
20002385823,169860000.0
20002385825,381030000.0
20002385828,477530000.0
20002385832,981430000.0
20002385835,441840000.0
20002385919,53000000.0
20002385922,314220000.0
20002385928,77060000.0
20002385930,352870000.0
20002385932,224200000.0
20002385935,1301120000.0
20002386023,1334900000.0
20002386024,571720000.0
20002386027,470280000.0
20002386029,582920000.0
20002386032,12060000.0
20002386035,171280000.0
20002386120,506520000.0
20002386123,1464140000.0
20002386126,140480000.0
20002386130,287140000.0
20002386132,155720000.0
20002386135,471455000.0
20002386219,1147820000.0
20002386220,412480000.0
20002386226,480000000.0
20002386229,685720000.0
20002386232,89860000.0
20002386235,142060000.0
20002386319,58060000.0
20002386324,51900000.0
20002386327,309500000.0
20002386329,39180000.0
20002386332,89080000.0
20002386335,304220000.0
20002386421,40280000.0
20002386422,428860000.0
20002386426,38740000.0
20002386429,64140000.0
20002386432,70140000.0
20002386435,128420000.0
20003386520,128180000.0
20003386522,133920000.0
20003386526,352180000.0
20003386527,91260000.0
20003386532,39180000.0
20003386535,308640000.0
20003386621,324000000.0
20003386623,236920000.0
20003386626,495000000.0
20003386627,315560000.0
20003386632,180920000.0
20003386635,156420000.0
20003386720,330640000.0
20003386724,181140000.0
20003386727,510692000.0
20003386729,680460000.0
20003386732,589920000.0
20003386735,638740000.0
20003386823,236560000.0
20003386824,83740000.0
20003386828,67260000.0
20003386829,70940000.0
20003386832,392860000.0
20003386835,109080000.0
20003386920,465410000.0
20003386921,286420000.0
20003386926,643000000.0
20003386929,96600000.0
20003386932,703500000.0
20003386935,360220000.0
20003387019,599530000.0
20003387024,63670000.0
20003387025,97920000.0
20003387029,587690000.0
20003387032,656070000.0
20003387035,53360000.0
20003387120,72180000.0
20003387124,61840000.0
20003387125,170870000.0
20003387126,187740000.0
20003387132,115440000.0
20003387135,61140000.0
20004387223,49180000.0
20004387224,12060000.0
20004387228,217180000.0
20004387230,130240000.0
20004387232,69080000.0
20004387235,159180000.0
20004387319,190180000.0
20004387324,170520000.0
20004387325,53580000.0
20004387326,399180000.0
20004387332,542280000.0
20004387335,194080000.0
20004387419,276220000.0
20004387424,79280000.0
20004387426,379720000.0
20004387429,69080000.0
20004387432,539220000.0
20004387435,174680000.0
20004387519,59080000.0
20004387524,408160000.0
20004387525,81700000.0
20004387526,401140000.0
20004387532,182940000.0
20004387535,49480000.0
20004387622,242920000.0
20004387623,989900000.0
20004387625,209000000.0
20004387626,78260000.0
20004387632,88820000.0
20004387635,132860000.0
20004387722,1473720000.0
20004387724,259920000.0
20004387726,277310000.0
20004387729,684260000.0
20004387732,1113310000.0
20004387735,236550000.0
20004387820,53780000.0
20004387823,168480000.0
20004387826,103180000.0
20004387829,191440000.0
20004387832,222320000.0
20004387835,697380000.0
20004387921,577240000.0
20004387923,746720000.0
20004387928,622180000.0
20004387930,99080000.0
20004387932,246160000.0
20004387935,60280000.0
20004388021,873380000.0
20004388023,56720000.0
20004388026,748160000.0
20004388028,496780000.0
20004388032,366370000.0
20004388035,582170000.0
20004388120,638740000.0
20004388123,69080000.0
20004388126,57700000.0
20004388127,137060000.0
20004388132,114360000.0
20004388135,253280000.0
20004388220,79690000.0
20004388223,72060000.0
20004388226,107060000.0
20004388229,136390000.0
20004388232,287820000.0
20004388235,125460000.0
20004388320,348160000.0
20004388322,232060000.0
20004388325,117040000.0
20004388327,37640000.0
20004388332,856380000.0
20004388335,53740000.0
20004388421,416550000.0
20004388422,88710000.0
20004388427,241670000.0
20004388429,291620000.0
20004388432,50320000.0
20004388435,751710000.0
20004388520,745180000.0
20004388523,1471040000.0
20004388526,405860000.0
20004388529,217780000.0
20004388532,1064100000.0
20004388535,477740000.0
20005388621,290360000.0
20005388622,155000000.0
20005388628,722240000.0
20005388629,38060000.0
20005388632,102240000.0
20005388635,42480000.0
20005388722,67260000.0
20005388724,42360000.0
20005388728,105460000.0
20005388729,120040000.0
20005388732,32940000.0
20005388735,447280000.0
20005388821,1227640000.0
20005388822,637640000.0
20005388829,145060000.0
20005388830,615000000.0
20005388832,1172640000.0
20005388835,48160000.0
20005388919,391410000.0
20005388923,517860000.0
20005388927,351160000.0
20005388930,819080000.0
20005388932,81720000.0
20005388935,217860000.0
20005389019,170920000.0
20005389021,125460000.0
20005389026,235260000.0
20005389027,417230000.0
20005389032,105400000.0
20005389035,370600000.0
20005389121,438740000.0
20005389124,413740000.0
20005389125,48160000.0
20005389126,73180000.0
20005389132,96720000.0
20005389135,165460000.0
20005389221,590920000.0
20005389222,1022320000.0
20005389227,792640000.0
20005389230,119160000.0
20005389232,48160000.0
20005389235,593100000.0
20006389320,850920000.0
20006389321,661720000.0
20006389325,1025640000.0
20006389327,1181180000.0
20006389332,147440000.0
20006389335,170100000.0
20006389419,46540000.0
20006389424,34340000.0
20006389427,22530000.0
20006389428,27300000.0
20006389432,48630000.0
20006389435,169670000.0
20006389520,0.0
20006389523,0.0
20006389528,0.0
20006389530,16000000.0
20006389532,0.0
20006389535,600000000.0
20006389619,0.0
20006389622,167970000.0
20006389628,65450000.0
20006389630,99000000.0
20006389632,480870000.0
20006389635,377800000.0
20006389723,368800000.0
20006389724,53740000.0
20006389726,465640000.0
20006389729,16940000.0
20006389732,308980000.0
20006389822,1137640000.0
20006389823,1270000000.0
20006389825,344460000.0
20006389830,309170000.0
20006389832,295960000.0
20006389835,324580000.0
20006389919,43420000.0
20006389924,281840000.0
20006389926,684840000.0
20006389929,276320000.0
20006389932,110000000.0
20006389935,1971300000.0
20006390021,397000000.0
20006390023,0.0
20006390025,97100000.0
20006390030,926000000.0
20006390032,420820000.0
20006390035,1247860000.0
20006390120,40120000.0
20006390121,141500000.0
20006390125,1178210000.0
20006390128,62550000.0
20006390132,304000000.0
20006390135,761120000.0
20006390219,70810000.0
20006390220,220850000.0
20006390225,637850000.0
20006390227,784320000.0
20006390232,296050000.0
20006390235,100870000.0
20006390319,736900000.0
20006390322,50000000.0
20006390326,110370000.0
20006390329,50000000.0
20006390332,210170000.0
20006390335,446320000.0
20006390419,477370000.0
20006390423,67360000.0
20006390425,117370000.0
20006390429,129070000.0
20006390432,107370000.0
20006390435,132685000.0
20006390522,876260000.0
20006390524,256560000.0
20006390525,524180000.0
20006390527,92380000.0
20006390532,876720000.0
20006390535,535080000.0
20006390620,497070000.0
20006390622,1101800000.0
20006390626,254680000.0
20006390629,422120000.0
20006390632,198320000.0
20006390721,270580000.0
20006390722,309840000.0
20006390728,172460000.0
20006390729,761740000.0
20006390732,180170000.0
20006390735,1614420000.0
20006390819,77160000.0
20006390820,229080000.0
20006390826,42020000.0
20006390827,368360000.0
20006390832,159920000.0
20006390835,881710000.0
20007390921,327140991.0
20007390922,47040000.0
20007390926,455740000.0
20007390929,434260000.0
20007390932,1043080000.0
20007390935,390100000.0
20007391021,867640000.0
20007391023,367180000.0
20007391026,276060000.0
20007391029,359040000.0
20007391032,331740000.0
20007391035,45180000.0
20007391120,41480000.0
20007391123,242080000.0
20007391125,692940000.0
20007391130,108640000.0
20007391132,517120000.0
20007391135,466200000.0
20007391219,122280000.0
20007391220,1373380000.0
20007391226,59100000.0
20007391229,98160000.0
20007391232,71820000.0
20007391235,1198640000.0
20007391322,479560000.0
20007391323,408280000.0
20007391329,392860000.0
20007391330,38160000.0
20007391332,268120000.0
20007391335,44200000.0
20007391419,289700000.0
20007391420,84840000.0
20007391426,415230000.0
20007391429,12720000.0
20007391432,292740000.0
20007391435,533880000.0
20007391520,196080000.0
20007391523,169140000.0
20007391525,165960000.0
20007391528,258060000.0
20007391532,177380000.0
20007391535,392700000.0
20007391620,111720000.0
20007391623,105180000.0
20007391625,120320000.0
20007391629,146160000.0
20007391632,359900000.0
20007391635,843320000.0
20007391719,173920000.0
20007391723,179240000.0
20007391727,542160000.0
20007391729,142060000.0
20007391732,42000000.0
20007391735,344400000.0
20007391820,48630000.0
20007391823,108070000.0
20007391826,52060000.0
20007391829,272530000.0
20007391832,34890000.0
20007391835,135280000.0
20007391920,48760000.0
20007391924,299700000.0
20007391928,163080000.0
20007391929,321380000.0
20007391932,138020000.0
20007391935,355120000.0
20007392020,29080000.0
20007392024,39180000.0
20007392026,80060000.0
20007392027,327940000.0
20007392032,217210000.0
20007392035,574250000.0
20007392119,509080000.0
20007392123,671360000.0
20007392127,127460000.0
20007392129,376380000.0
20007392132,186840000.0
20007392135,1925676000.0
20007392222,460840000.0
20007392223,669180000.0
20007392225,148060000.0
20007392229,132060000.0
20007392232,704140000.0
20007392235,292180000.0
20007392320,477700000.0
20007392322,290980000.0
20007392329,92160000.0
20007392330,422970000.0
20007392332,83200000.0
20007392335,255760000.0
20007392420,68280000.0
20007392422,218720000.0
20007392428,397320000.0
20007392430,48060000.0
20007392432,55520000.0
20007392435,95680000.0
20007392519,194080000.0
20007392521,39080000.0
20007392527,48160000.0
20007392528,77360000.0
20007392532,684620000.0
20007392535,349520000.0
20007392622,62320000.0
20007392623,67780000.0
20007392627,368640000.0
20007392630,51680000.0
20007392632,76780000.0
20007392635,48820000.0
20007392719,57700000.0
