Address,total_income
20001383916,51950000.0
20001383917,285250000.0
20001383919,69350000.0
20001383923,47050000.0
20001383926,186330000.0
20001383929,53670000.0
20001384014,751440000.0
20001384015,44040000.0
20001384021,354780000.0
20001384022,40840000.0
20001384026,424720000.0
20001384029,53500000.0
20001384114,110920000.0
20001384115,32940000.0
20001384121,69410000.0
20001384123,308940000.0
20001384126,1578850000.0
20001384129,32720000.0
20001384214,38860000.0
20001384215,268640000.0
20001384220,21780000.0
20001384223,28640000.0
20001384226,21780000.0
20001384229,370520000.0
20001384316,375420000.0
20001384317,239640000.0
20001384323,32180000.0
20001384324,570180000.0
20001384326,59010000.0
20001384329,416640000.0
20001384417,137760000.0
20001384418,255350000.0
20001384420,427270000.0
20001384423,295390000.0
20001384426,515390000.0
20001384429,415350000.0
20001384514,37880000.0
20001384517,48840000.0
20001384520,362020000.0
20001384523,48840000.0
20001384526,357610000.0
20001384529,28020000.0
20001384613,14520000.0
20001384616,38640000.0
20001384620,38640000.0
20001384622,218460000.0
20001384626,74520000.0
20001384629,31580000.0
20001384713,397430000.0
20001384718,348390000.0
20001384719,43390000.0
20001384724,43390000.0
20001384726,503390000.0
20001384729,51650000.0
20001384814,35980000.0
20001384817,383980000.0
20001384819,405980000.0
20001384824,437410000.0
20001384826,35980000.0
20001384829,365820000.0
20001384914,50290000.0
20001384917,600550000.0
20001384920,38830000.0
20001384923,550290000.0
20001384926,28570000.0
20001384929,50290000.0
20001385016,32880000.0
20001385018,332880000.0
20001385020,207960000.0
20001385023,350340000.0
20001385026,31780000.0
20001385029,100340000.0
20001385114,37390000.0
20001385115,265490000.0
20001385120,31810000.0
20001385123,45600000.0
20001385126,487050000.0
20001385129,38870000.0
20001385213,160910000.0
20001385214,80850000.0
20001385220,164740000.0
20001385222,835150000.0
20001385226,216040000.0
20001385229,265584000.0
20001385316,140920000.0
20001385318,45950000.0
20001385320,138470000.0
20001385322,83450000.0
20001385326,259270000.0
20001385329,102850000.0
20001385414,252920000.0
20001385418,75460000.0
20001385420,17250000.0
20001385423,405280000.0
20001385426,214170000.0
20001385429,121305000.0
20001385515,83220000.0
20001385517,339640000.0
20001385521,52285000.0
20001385523,534640000.0
20001385526,24720000.0
20001385529,454720000.0
20001385616,96330000.0
20001385617,30090000.0
20001385620,521530000.0
20001385624,41190000.0
20001385626,882010000.0
20001385629,455280000.0
20001385716,74100000.0
20001385717,205600000.0
20001385720,474180000.0
20001385721,10920000.0
20001385726,1193020000.0
