Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,perk_w_y,netincome_w_m,netincome_w_y,Fasl,year
10512068832,1,9314.0,41000,8,3,30000000,300000000,0.0,30000000,300000000,3,1401
10512068841,2,2330.0,85210,6,5,135000000,1620000000,16000000.0,115565000,1402780000,3,1401
10512068927,1,9314.0,41000,9,4,27000000,380000000,0.0,27000000,380000000,3,1401
10512068932,1,9314.0,41000,8,4,20000000,400000000,0.0,20000000,400000000,3,1401
10512068933,1,9314.0,41000,8,3,30000000,300000000,0.0,30000000,300000000,3,1401
10513069236,1,7122.0,43300,8,5,60000000,720000000,0.0,60000000,720000000,3,1401
10513069238,2,5224.0,68200,7,5,10000000,50000000,0.0,10000000,50000000,3,1401
10513069241,1,7225.0,25920,8,6,60000000,760000000,40000000.0,57200000,726400000,3,1401
10514069631,2,2341.0,85102,5,5,100000000,1215000000,15000000.0,91000000,1107000000,3,1401
10514069631,3,3257.0,86201,8,6,60000000,735000000,15000000.0,57200000,701400000,3,1401
10514069636,1,9314.0,41000,8,5,0,320000000,0.0,0,320000000,3,1401
10514069636,1,9333.0,96092,10,3,25000000,150000000,0.0,25000000,150000000,3,1401
10514069638,1,5414.0,52210,12,6,50000000,600000000,0.0,47667000,572004000,3,1401
10514069829,1,410.0,84220,8,7,90000000,1120000000,40000000.0,81900000,1022800000,3,1401
10514069835,3,5224.0,47212,9,7,20000000,240000000,0.0,20000000,240000000,3,1401
10601070126,1,2221.0,86100,12,4,115000000,1541000000,200000000.0,100000000,1340000000,3,1401
10601070126,2,2221.0,86100,12,4,120750000,1607700000,210000000.0,105000000,1398000000,3,1401
10601070126,3,2221.0,86100,12,4,117300000,1547250000,205000000.0,102000000,1345000000,3,1401
10601070129,1,7114.0,43900,8,6,70000000,840000000,0.0,70000000,840000000,3,1401
10601070136,1,8331.0,49230,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10601070631,1,5224.0,47212,6,6,40000000,480000000,0.0,40000000,480000000,3,1401
10601070631,3,5224.0,47212,10,6,51750000,500250000,15000000.0,45000000,435000000,3,1401
10602071027,1,9314.0,41000,8,4,30000000,360000000,0.0,30000000,360000000,3,1401
10602071032,1,9211.0,1110,8,4,32000000,384000000,0.0,32000000,384000000,3,1401
10602071041,1,9211.0,1110,8,3,24000000,288000000,0.0,24000000,288000000,3,1401
10603071426,1,7126.0,78000,8,6,65550000,713000000,80000000.0,57000000,620000000,3,1401
10603071428,1,9614.0,78000,9,6,470000000,564000000,0.0,47000000,564000000,3,1401
10603071428,3,7115.0,16220,10,5,51750000,621000000,0.0,45000000,540000000,3,1401
10603071434,1,3341.0,64191,8,5,138000000,1690500000,30000000.0,120000000,1470000000,3,1401
10603071441,3,7115.0,16220,8,4,18000000,216000000,0.0,18000000,216000000,3,1401
10603072030,1,3341.0,52210,8,6,92000000,1228200000,180000000.0,80000000,1068000000,3,1401
10603072038,1,8121.0,24100,8,6,115000000,1527200000,200000000.0,100000000,1328000000,3,1401
10603072429,1,4110.0,78000,8,6,138000000,1863000000,300000000.0,120000000,1620000000,3,1401
10603072429,2,2642.0,94120,8,6,103500000,1288000000,100000000.0,90000000,1120000000,3,1401
10603072434,1,8121.0,78000,8,6,138000000,1748000000,200000000.0,120000000,1520000000,3,1401
10603072441,2,5131.0,56100,5,6,40000000,480000000,0.0,40000000,480000000,3,1401
10603072925,1,3343.0,85300,8,5,146050000,1782500000,110000000.0,127000000,1550000000,3,1401
10603072925,2,3343.0,86201,8,5,167900000,2047000000,100000000.0,146000000,1780000000,3,1401
10603072928,1,2142.0,42100,8,6,97750000,1207500000,90000000.0,85000000,1050000000,3,1401
10603072928,2,3341.0,85300,8,5,92000000,1138500000,90000000.0,80000000,990000000,3,1401
10603072934,1,5224.0,22200,8,6,80000000,960000000,0.0,80000000,960000000,3,1401
10603073326,1,3343.0,78000,10,6,69000000,793500000,150000000.0,60000000,690000000,3,1401
10603073336,1,3341.0,78000,9,5,149500000,1690500000,150000000.0,130000000,1470000000,3,1401
10603073338,1,5132.0,85300,8,5,90850000,986700000,30000000.0,79000000,858000000,3,1401
10603073341,1,9129.0,24100,10,6,115000000,1230500000,50000000.0,100000000,1070000000,3,1401
10603073732,1,7411.0,43210,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10603073736,1,8331.0,49210,9,6,115000000,1483500000,90000000.0,100000000,1290000000,3,1401
10603074127,1,8113.0,78000,8,6,138000000,1472000000,200000000.0,120000000,1280000000,3,1401
10603074129,1,9314.0,41000,8,6,40000000,480000000,0.0,40000000,480000000,3,1401
10603074135,1,5224.0,78000,8,6,34500000,437000000,20000000.0,30000000,380000000,3,1401
10603074138,3,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10603074141,1,9314.0,41000,8,6,40000000,480000000,0.0,40000000,480000000,3,1401
10603074626,3,4324.0,78000,8,6,51750000,655500000,30000000.0,45000000,570000000,3,1401
10603074638,2,3341.0,78000,8,5,51750000,655500000,30000000.0,45000000,570000000,3,1401
10603075126,1,8331.0,49230,9,6,80000000,960000000,0.0,80000000,960000000,3,1401
10603075127,1,3112.0,78000,8,5,149500000,1943500000,250000000.0,130000000,1690000000,3,1401
10603075134,1,4312.0,52100,8,5,195500000,2495500000,250000000.0,170000000,2170000000,3,1401
10604075634,1,5153.0,80100,8,6,115000000,1426000000,40000000.0,100000000,1240000000,3,1401
10604075638,1,3341.0,84130,5,5,80500000,989000000,20000000.0,70000000,860000000,3,1401
10604075641,1,3341.0,78000,6,5,149500000,1845750000,45000000.0,130000000,1605000000,3,1401
10604075641,3,2330.0,85210,4,5,92000000,1138500000,30000000.0,80000000,990000000,3,1401
10605076229,2,2622.0,91010,8,6,57500000,736000000,40000000.0,50000000,640000000,3,1401
10605076231,3,3343.0,78000,8,6,69000000,943000000,100000000.0,60000000,820000000,3,1401
10605076238,1,3334.0,45100,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10606076630,3,2211.0,86201,8,6,143750000,1759500000,90000000.0,125000000,1530000000,3,1401
10606076641,1,3323.0,35100,8,5,161000000,1978000000,100000000.0,140000000,1720000000,3,1401
10606077031,1,9333.0,78000,8,6,132250000,1610000000,80000000.0,115000000,1400000000,3,1401
10606077038,2,2330.0,85210,6,4,132250000,1621500000,90000000.0,115000000,1410000000,3,1401
10606077038,3,5224.0,47211,8,6,30000000,360000000,0.0,30000000,360000000,3,1401
10606077041,1,4324.0,78000,8,6,155250000,1897500000,90000000.0,135000000,1650000000,3,1401
10607077529,3,510.0,84230,8,6,115000000,1541000000,200000000.0,100000000,1340000000,3,1401
10607077532,1,8322.0,78000,8,6,74750000,1014300000,150000000.0,65000000,882000000,3,1401
10607077535,1,8331.0,49230,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10608077929,1,4110.0,78000,8,5,80500000,966000000,120000000.0,70000000,840000000,3,1401
10608077932,2,8142.0,78000,7,1,51750000,638250000,75000000.0,45000000,555000000,3,1401
10609078528,1,9314.0,41000,8,6,40000000,480000000,0.0,40000000,480000000,3,1401
10609078532,1,4416.0,86201,8,5,103500000,1288000000,100000000.0,90000000,1120000000,3,1401
10609078533,1,5224.0,47212,9,6,37950000,454250000,35000000.0,33000000,395000000,3,1401
10610079041,3,4120.0,86901,8,6,35000000,420000000,0.0,35000000,420000000,3,1401
10611079435,1,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10611079436,1,7213.0,78000,8,6,71300000,855600000,24000000.0,62000000,744000000,3,1401
10611079438,1,9314.0,41000,8,4,45000000,540000000,0.0,45000000,540000000,3,1401
10611079441,1,9314.0,41000,8,4,45000000,540000000,0.0,45000000,540000000,3,1401
10612079832,1,4110.0,78000,8,6,92000000,1161500000,50000000.0,80000000,1010000000,3,1401
10612079835,1,9314.0,41000,8,5,70000000,840000000,0.0,70000000,840000000,3,1401
10613081829,1,9314.0,41000,9,3,30000000,360000000,0.0,30000000,360000000,3,1401
10613081829,2,2341.0,85102,5,5,71300000,874000000,40000000.0,62000000,760000000,3,1401
10613081841,1,2330.0,85210,6,5,94875000,1161500000,38000000.0,82500000,1010000000,3,1401
10613081841,2,2341.0,85102,5,5,93150000,1140800000,32000000.0,81000000,992000000,3,1401
10614080325,1,9314.0,41000,8,6,40000000,480000000,0.0,40000000,480000000,3,1401
10614080331,3,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10614080338,1,8341.0,1110,10,6,50000000,600000000,0.0,50000000,600000000,3,1401
10616080932,1,9329.0,78000,8,6,109250000,1253500000,70000000.0,95000000,1090000000,3,1401
10616080935,1,9314.0,41000,5,7,30000000,360000000,0.0,30000000,360000000,3,1401
10616080935,3,510.0,84220,8,7,34500000,414000000,0.0,30000000,360000000,3,1401
10616080938,2,510.0,84220,8,7,34500000,414000000,0.0,30000000,360000000,3,1401
10616080941,1,9329.0,78000,8,6,149500000,1713500000,50000000.0,130000000,1490000000,3,1401
10620081325,1,9211.0,1110,6,4,60000000,720000000,0.0,60000000,720000000,3,1401
10620081326,1,5224.0,47212,9,7,70000000,840000000,0.0,70000000,840000000,3,1401
10620081334,1,6113.0,78000,8,6,69000000,8452250000,15000000.0,60000000,735000000,3,1401
10620081338,2,9314.0,41000,8,4,40000000,480000000,0.0,40000000,480000000,3,1401
10620081338,3,9314.0,41000,8,4,40000000,480000000,0.0,40000000,480000000,3,1401
10620081341,1,9314.0,41000,8,5,60000000,720000000,0.0,60000000,720000000,3,1401
10624082325,2,4110.0,78000,6,5,69000000,860200000,100000000.0,60000000,748000000,3,1401
10624082338,1,8332.0,78000,8,6,115000000,1527200000,200000000.0,100000000,1328000000,3,1401
10624082341,1,8332.0,78000,8,6,115000000,1518000000,180000000.0,100000000,1320000000,3,1401
10627082728,1,8322.0,49220,9,6,60000000,720000000,0.0,60000000,720000000,3,1401
10627082729,1,7212.0,25920,10,6,55200000,696900000,30000000.0,48000000,606000000,3,1401
10627082733,2,9329.0,78000,10,6,57500000,451950000,15000000.0,50000000,393000000,3,1401
10627082735,1,3341.0,64191,7,6,77050000,931500000,150000000.0,67000000,810000000,3,1401
10627082735,3,2411.0,69200,9,6,71300000,696900000,30000000.0,62000000,606000000,3,1401
10627082735,4,5224.0,46300,12,6,69000000,638250000,15000000.0,60000000,555000000,3,1401
10627082738,1,7231.0,78000,12,6,120750000,1253500000,70000000.0,105000000,1090000000,3,1401
10702083035,1,9314.0,41000,8,6,38000000,456000000,0.0,38000000,456000000,3,1401
10703083430,2,9314.0,1110,8,4,45000000,375000000,0.0,45000000,375000000,3,1401
10703083432,1,9211.0,1110,8,5,60000000,720000000,720000000.0,60000000,720000000,3,1401
10704083841,1,7225.0,25920,10,6,75000000,915000000,15000000.0,75000000,915000000,3,1401
10705084229,1,6111.0,1110,8,7,100000000,1200000000,0.0,100000000,1200000000,3,1401
10705084231,1,7111.0,41000,8,6,100000000,1200000000,0.0,100000000,1200000000,3,1401
10705084235,1,7212.0,43900,8,6,100000000,1200000000,0.0,100000000,1200000000,3,1401
10707084629,1,5224.0,47730,8,6,65000000,830000000,50000000.0,65000000,830000000,3,1401
10707084630,1,8322.0,49220,8,7,69000000,828000000,0.0,69000000,828000000,3,1401
10707084632,1,5230.0,47300,9,7,88512233,1137146796,75000000.0,88512233,1137146796,3,1401
10707085025,1,7212.0,43900,8,6,120000000,1440000000,0.0,120000000,1440000000,3,1401
10707085033,1,9314.0,43900,8,6,75000000,900000000,0.0,75000000,900000000,3,1401
10707085038,3,3343.0,27100,8,5,72000000,934000000,94000000.0,72000000,934000000,3,1401
10707085041,1,7537.0,32400,6,6,40000000,480000000,0.0,40000000,480000000,3,1401
10707085426,1,5153.0,41000,12,7,45000000,540000000,0.0,45000000,540000000,3,1401
10707085436,1,3123.0,41000,8,6,0,390000000,0.0,0,390000000,3,1401
10707085438,1,2212.0,86100,10,6,1200000000,14400000000,0.0,1200000000,14400000000,3,1401
10707085826,1,5224.0,45300,6,6,40000000,480000000,0.0,40000000,480000000,3,1401
10707085829,2,8322.0,49220,10,6,90000000,1080000000,0.0,90000000,1080000000,3,1401
10707085832,1,3112.0,71100,12,6,98000000,1256000000,296000000.0,98000000,1256000000,3,1401
10707085832,2,2222.0,86201,4,6,120000000,1440000000,0.0,120000000,1440000000,3,1401
10707085835,1,8322.0,49220,2,6,95000000,1140000000,0.0,95000000,1140000000,3,1401
10707085838,1,2330.0,85210,6,4,78000000,1006000000,166000000.0,78000000,1006000000,3,1401
10707086326,1,4221.0,49220,8,6,75000000,915000000,15000000.0,75000000,915000000,3,1401
10707086332,1,8332.0,49230,10,6,0,280000000,0.0,0,280000000,3,1401
10707086335,3,3314.0,65120,5,6,20000000,250000000,10000000.0,20000000,250000000,3,1401
10707086335,4,3251.0,86201,8,6,30000000,90000000,0.0,30000000,90000000,3,1401
10707086341,1,7212.0,43900,9,3,40000000,480000000,0.0,40000000,480000000,3,1401
10707086341,2,9111.0,81210,6,3,30000000,360000000,0.0,30000000,360000000,3,1401
10707086726,2,7522.0,31000,9,6,50000000,615000000,15000000.0,50000000,615000000,3,1401
10707086732,1,1346.0,64191,8,6,130000000,1780000000,145000000.0,130000000,1705000000,3,1401
10707087129,1,8321.0,53200,7,5,70000000,840000000,0.0,70000000,840000000,3,1401
10707087129,2,2411.0,46300,8,6,55000000,675000000,15000000.0,55000000,675000000,3,1401
10707087130,1,5414.0,20130,12,7,100000000,1297000000,97000000.0,100000000,1297000000,3,1401
10707087131,3,2411.0,71100,8,6,75000000,915000000,15000000.0,75000000,915000000,3,1401
10707087133,2,1349.0,96092,10,6,51000000,622000000,10000000.0,51000000,622000000,3,1401
10707087635,1,7115.0,16220,8,6,60000000,735000000,15000000.0,60000000,735000000,3,1401
10707087641,1,5413.0,84230,18,3,120000000,1455000000,15000000.0,120000000,1455000000,3,1401
10707088125,1,5224.0,47730,8,6,75000000,975000000,75000000.0,75000000,975000000,3,1401
10707088125,2,1345.0,85210,6,6,95000000,1235000000,95000000.0,95000000,1235000000,3,1401
10707088132,3,5224.0,47212,8,7,56000000,672000000,0.0,56000000,672000000,3,1401
10707088138,1,2411.0,35100,7,6,105000000,1345000000,325000000.0,105000000,1345000000,3,1401
10707088141,1,3343.0,35100,7,6,94000000,1040000000,80000000.0,94000000,1040000000,3,1401
10707088626,2,9333.0,47211,7,5,60000000,630000000,0.0,60000000,630000000,3,1401
10707088629,1,7122.0,41000,8,4,72000000,768000000,0.0,72000000,768000000,3,1401
10707088629,3,9314.0,41000,8,4,40000000,384000000,0.0,40000000,384000000,3,1401
10707088633,1,7131.0,43300,9,5,100000000,1140000000,0.0,100000000,1140000000,3,1401
10707088636,1,7123.0,43300,9,6,75000000,720000000,0.0,75000000,720000000,3,1401
10707089026,1,7318.0,95290,7,3,30000000,420000000,0.0,30000000,420000000,3,1401
10707089035,1,9333.0,46300,12,6,45000000,165000000,0.0,45000000,165000000,3,1401
10707089035,1,5153.0,1240,8,6,0,200000000,0.0,0,200000000,3,1401
10707089036,1,9333.0,96092,12,6,48000000,360000000,0.0,48000000,360000000,3,1401
10707089038,1,9314.0,41000,9,6,60000000,540000000,0.0,60000000,540000000,3,1401
10707089041,1,9111.0,81210,12,3,30000000,216000000,0.0,30000000,216000000,3,1401
10707089041,1,5224.0,10500,8,6,0,90000000,0.0,0,90000000,3,1401
10707089525,1,5224.0,47730,7,5,75000000,900000000,0.0,75000000,900000000,3,1401
10707089529,1,8322.0,49220,6,4,35000000,420000000,0.0,35000000,420000000,3,1401
10707089535,1,5165.0,85490,8,6,100000000,1200000000,0.0,100000000,1200000000,3,1401
10707089538,1,3313.0,46300,8,6,60000000,735000000,15000000.0,60000000,735000000,3,1401
10707089541,1,9112.0,56100,10,6,57000000,694000000,10000000.0,57000000,694000000,3,1401
10707090032,1,8322.0,49220,8,6,90000000,1080000000,0.0,90000000,1080000000,3,1401
10707090041,1,7411.0,43210,6,5,45000000,540000000,0.0,45000000,540000000,3,1401
10708090527,3,2341.0,85102,5,5,70000000,502000000,12000000.0,70000000,502000000,3,1401
10708090530,1,8332.0,49230,8,6,85000000,765000000,0.0,85000000,765000000,3,1401
10708090532,3,3344.0,86901,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10708090538,1,5224.0,47720,6,6,22000000,264000000,24000000.0,22000000,264000000,3,1401
10708090541,3,8171.0,17090,8,6,60000000,240000000,0.0,60000000,240000000,3,1401
10709090932,1,7114.0,24100,12,7,81000000,972000000,192000000.0,81000000,972000000,3,1401
10709090935,1,5153.0,36000,12,7,102000000,994000000,25000000.0,102000000,994000000,3,1401
10709090938,1,1345.0,85210,6,5,101300000,1426100000,252000000.0,101300000,1426100000,3,1401
10710091329,1,2411.0,85490,8,6,70000000,840000000,0.0,70000000,840000000,3,1401
10710091331,4,7421.0,80200,9,7,30000000,30000000,0.0,30000000,30000000,3,1401
10710091338,1,8332.0,49230,15,5,60000000,720000000,0.0,60000000,720000000,3,1401
10711091832,1,3213.0,47720,8,6,80000000,866000000,26000000.0,80000000,866000000,3,1401
10711091832,2,4226.0,86202,5,6,35000000,430000000,10000000.0,35000000,430000000,3,1401
10711091835,1,2146.0,85300,5,7,75000000,916000000,76000000.0,75000000,916000000,3,1401
10711091835,2,2320.0,85210,5,5,86000000,1046000000,86000000.0,86000000,1046000000,3,1401
10711091838,2,2142.0,71100,8,5,60000000,740000000,20000000.0,60000000,740000000,3,1401
10711091841,1,2132.0,2400,8,5,85000000,1044000000,24000000.0,85000000,1044000000,3,1401
10712092229,1,4211.0,64191,8,6,97650000,1246700000,140000000.0,90000000,1160000000,3,1401
10712092236,1,9314.0,41000,9,5,66000000,630000000,0.0,66000000,630000000,3,1401
10713092625,1,9314.0,43900,8,3,36000000,432000000,0.0,36000000,432000000,3,1401
10713092632,1,9314.0,43300,8,5,40000000,480000000,0.0,40000000,480000000,3,1401
10713092641,3,510.0,84230,8,6,20000000,250000000,5000000.0,20000000,250000000,3,1401
10714093027,1,4415.0,84110,8,5,100000000,1200000000,0.0,100000000,1200000000,3,1401
10714093027,2,2341.0,85102,6,5,75000000,900000000,0.0,75000000,900000000,3,1401
10714093027,3,2421.0,84110,8,5,80000000,960000000,0.0,80000000,960000000,3,1401
10714093038,1,9314.0,43900,8,6,65000000,780000000,0.0,65000000,780000000,3,1401
10716093532,1,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10718093932,1,5153.0,80100,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10718093935,1,9314.0,41000,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10720094529,3,2341.0,85102,6,4,40000000,520000000,40000000.0,40000000,520000000,3,1401
10720094532,2,9314.0,43300,8,4,32000000,384000000,0.0,32000000,384000000,3,1401
10720094532,3,7126.0,43220,8,5,50000000,600000000,0.0,50000000,600000000,3,1401
10720094535,1,3314.0,65120,8,6,78000000,1006000000,70000000.0,78000000,1006000000,3,1401
10720094541,3,9314.0,43300,8,3,30000000,360000000,0.0,30000000,360000000,3,1401
10723095125,1,9314.0,43900,8,4,25000000,420000000,0.0,25000000,420000000,3,1401
10723095132,1,9314.0,43900,8,3,36000000,480000000,0.0,36000000,480000000,3,1401
10723095132,3,5224.0,47212,8,6,50000000,525000000,0.0,50000000,525000000,3,1401
10727095526,1,9314.0,41000,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10729095936,2,9314.0,43300,8,3,30000000,360000000,0.0,30000000,360000000,3,1401
10729095938,1,9314.0,43300,8,4,0,300000000,0.0,0,300000000,3,1401
10729095941,2,8322.0,86201,8,6,70000000,840000000,0.0,70000000,840000000,3,1401
10801096032,1,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10801096032,3,9314.0,41000,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10801096032,5,9314.0,41000,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10801096038,1,9311.0,7290,8,6,85000000,1075000000,55000000.0,81040000,1027480000,3,1401
10802096426,1,9314.0,41000,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10802096432,1,9314.0,41000,8,6,58000000,696000000,0.0,58000000,696000000,3,1401
10802096826,1,9214.0,1220,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10802096832,1,9314.0,41000,8,6,62000000,744000000,0.0,62000000,744000000,3,1401
10803097227,1,5414.0,8100,8,6,72000000,916000000,52000000.0,68450000,873400000,3,1401
10803097230,1,3221.0,86903,8,6,75000000,900000000,15000000.0,71400000,871800000,3,1401
10803097238,1,9314.0,41000,8,5,42000000,504000000,0.0,42000000,504000000,3,1401
10803097629,1,9314.0,41000,8,5,45000000,540000000,0.0,45000000,540000000,3,1401
10804098026,1,9314.0,41000,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10804098029,1,9214.0,1250,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10804098432,1,9214.0,1250,8,6,57000000,684000000,0.0,57000000,684000000,3,1401
10804098438,1,9314.0,41000,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10804098829,1,9214.0,1250,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10804098832,1,9314.0,41000,8,6,57000000,684000000,0.0,57000000,684000000,3,1401
10805099229,1,9214.0,1250,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10805099236,1,8331.0,49210,6,5,60000000,720000000,0.0,60000000,720000000,3,1401
10805099241,1,9214.0,1250,8,6,70000000,860000000,0.0,70000000,860000000,3,1401
10806099641,1,9314.0,41000,8,6,58000000,696000000,0.0,58000000,696000000,3,1401
10806100038,1,9314.0,41000,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10807100435,1,9214.0,1250,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10807100441,1,9314.0,41000,8,6,60000000,720000000,0.0,60000000,720000000,3,1401
10807100826,1,9314.0,41000,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10808101226,1,7522.0,31000,12,6,78000000,936000000,0.0,78000000,936000000,3,1401
10808101229,3,7212.0,43900,5,4,58000000,696000000,0.0,58000000,696000000,3,1401
10808101231,1,7131.0,43300,8,4,68000000,816000000,0.0,64000000,768000000,3,1401
10808101235,1,9311.0,5100,6,3,80000000,960000000,17000000.0,78000000,953000000,3,1401
10808101238,1,4412.0,84130,8,6,65000000,780000000,17000000.0,62000000,761000000,3,1401
10808101241,1,8322.0,6100,5,7,120000000,1440000000,17000000.0,118000000,1433000000,3,1401
10808102026,1,7132.0,28210,9,4,68000000,816000000,17000000.0,65000000,797000000,3,1401
10808102029,1,9314.0,41000,8,6,65000000,780000000,0.0,65000000,780000000,3,1401
10808102031,1,9314.0,41000,9,6,68000000,816000000,0.0,68000000,816000000,3,1401
10808102035,1,5153.0,85210,7,6,68000000,816000000,17000000.0,64000000,785000000,3,1401
10808102038,1,2330.0,85210,8,5,75000000,917000000,17000000.0,72000000,863000000,3,1401
10808102041,3,7111.0,43900,8,6,68000000,816000000,0.0,68000000,816000000,3,1401
10808102041,4,7111.0,43900,8,6,80000000,960000000,0.0,80000000,960000000,3,1401
10808102426,1,8332.0,49230,8,6,95000000,1140000000,0.0,95000000,1140000000,3,1401
10808102429,1,4110.0,86903,8,6,75000000,950000000,50000000.0,68250000,869000000,3,1401
10808102432,1,9314.0,41000,8,6,54000000,648000000,0.0,54000000,648000000,3,1401
10808102435,1,7537.0,13990,4,6,27000000,324000000,0.0,27000000,324000000,3,1401
10808102438,1,9314.0,41000,8,6,57000000,684000000,0.0,57000000,684000000,3,1401
10808102441,1,5414.0,37000,8,6,65000000,825000000,45000000.0,61970000,788640000,3,1401
10809102835,1,9314.0,41000,8,5,40000000,480000000,0.0,40000000,480000000,3,1401
10810103226,1,5153.0,85102,8,5,62000000,759000000,15000000.0,57500000,705000000,3,1401
10810103226,3,9314.0,41000,8,5,40000000,480000000,0.0,40000000,480000000,3,1401
10810103226,4,5143.0,96020,8,6,35000000,420000000,0.0,35000000,420000000,3,1401
10810103226,5,8121.0,24100,8,6,71000000,895000000,43000000.0,68700000,867400000,3,1401
10810103226,6,7212.0,25110,8,5,42000000,504000000,0.0,42000000,504000000,3,1401
10810103226,8,9314.0,41000,8,5,32000000,384000000,0.0,32000000,384000000,3,1401
10810103238,1,9614.0,84110,8,6,57000000,734000000,50000000.0,53800000,695600000,3,1401
10810103241,3,9314.0,41000,8,5,35000000,420000000,0.0,35000000,420000000,3,1401
10810103626,1,7231.0,33120,10,7,82000000,984000000,37000000.0,76000000,949000000,3,1401
10810103628,1,8342.0,7290,8,7,75000000,900000000,42000000.0,68500000,864000000,3,1401
10810103634,1,9212.0,1440,8,7,70000000,840000000,0.0,67000000,804000000,3,1401
10812104038,1,7212.0,23990,8,5,70000000,840000000,15000000.0,64500000,789000000,3,1401
10813104432,1,2341.0,85102,8,5,82000000,984000000,15000000.0,74620000,910440000,3,1401
10814106026,1,8111.0,5100,8,5,70000000,840000000,0.0,70000000,840000000,3,1401
10814106029,1,9314.0,43900,8,4,50000000,600000000,0.0,50000000,600000000,3,1401
10814106033,1,2611.0,84230,6,5,90000000,1080000000,0.0,90000000,1080000000,3,1401
10814106038,1,9314.0,5100,8,5,70000000,840000000,0.0,70000000,840000000,3,1401
10815104829,1,9314.0,41000,8,5,40000000,480000000,0.0,40000000,480000000,3,1401
10815104831,1,9314.0,41000,8,5,44000000,528000000,0.0,44000000,528000000,3,1401
10815104835,1,2341.0,85102,8,5,96000000,1152000000,45000000.0,87360000,1093320000,3,1401
10817105229,1,9214.0,1220,8,6,57000000,684000000,0.0,57000000,684000000,3,1401
10817105238,1,9314.0,41000,8,6,62000000,744000000,0.0,62000000,744000000,3,1401
10818105626,2,2341.0,85102,6,3,75000000,960000000,60000000.0,68250000,879000000,3,1401
10818105629,1,2341.0,85102,8,5,85000000,1080000000,60000000.0,77350000,988200000,3,1401
10818105632,1,9314.0,41000,8,6,55000000,660000000,0.0,55000000,660000000,3,1401
10818105635,1,5151.0,61000,8,6,70000000,890000000,50000000.0,66733000,850796000,3,1401
10818105641,1,9314.0,41000,8,6,70000000,840000000,0.0,70000000,840000000,3,1401
10823106429,1,9314.0,41000,8,5,80000000,960000000,0.0,80000000,960000000,3,1401
10823106441,3,5224.0,47212,8,6,40000000,480000000,0.0,40000000,480000000,3,1401
10904106528,3,9333.0,96092,8,4,30000000,360000000,0.0,30000000,360000000,3,1401
10904106530,1,9314.0,43900,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10904106535,1,8332.0,49230,8,7,80000000,960000000,25000000.0,75000000,895000000,3,1401
10904106538,1,9623.0,35100,8,6,50000000,605000000,25000000.0,40000000,605000000,3,1401
10904106541,3,3424.0,93120,6,4,30000000,400000000,0.0,30000000,400000000,3,1401
10905106932,1,5224.0,47212,10,6,60000000,72000000,0.0,60000000,72000000,3,1401
10905106932,2,2341.0,85102,6,5,82000000,978000000,43404000.0,71158000,848982000,3,1401
10905106933,1,2353.0,85490,6,5,50000000,600000000,0.0,50000000,600000000,3,1401
10905106933,2,4110.0,10610,8,5,60000000,780000000,89854000.0,54220000,700860000,3,1401
10906107325,1,9314.0,43300,10,7,25000000,300000000,0.0,25000000,300000000,3,1401
10906107338,1,5111.0,49230,10,5,70000000,840000000,0.0,70000000,840000000,3,1401
10906107338,3,510.0,84230,8,6,20000000,240000000,0.0,20000000,240000000,3,1401
10906107341,3,7231.0,45200,8,6,5000000,20000000,0.0,5000000,20000000,3,1401
10908108125,1,7111.0,43900,8,6,80000000,960000000,0.0,80000000,960000000,3,1401
10908108126,3,4223.0,86100,8,6,50000000,600000000,0.0,50000000,600000000,3,1401
10908108132,1,2637.0,85300,8,6,85000000,1020000000,25000000.0,80000000,985000000,3,1401
10908108531,2,2330.0,85210,5,5,65000000,750000000,25000000.0,60000000,745000000,3,1401
