Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
10511068033,4,4,120.0,3.0,4,0,0,3,2,2,7
10511068038,4,4,70.0,3.0,4,0,1,3,2,2,7
10511068041,4,4,180.0,3.0,4,0,0,3,2,2,5
10511068432,4,3,70.0,3.0,4,0,1,3,2,2,6
10511068435,4,3,50.0,3.0,4,0,0,3,2,2,4
10511068438,4,5,170.0,3.0,4,0,0,3,2,2,7
10511068441,4,3,80.0,3.0,4,0,0,3,2,2,7
10512068625,4,3,100.0,3.0,4,1,0,3,2,2,7
10512068630,4,4,90.0,3.0,4,1,0,3,2,2,9
10512068633,4,4,120.0,3.0,4,1,0,3,2,2,7
10512068635,4,3,80.0,3.0,4,0,0,3,2,2,6
10512068638,4,4,120.0,1.0,4,1,0,3,2,2,6
10512068641,5,4,80.0,3.0,4,1,0,3,2,2,6
10512068725,4,3,80.0,3.0,4,1,0,3,2,2,4
10512068730,4,4,120.0,2.0,4,0,0,3,2,2,7
10512068732,5,4,80.0,3.0,4,0,0,3,2,2,3
10512068735,4,3,90.0,3.0,4,0,1,3,2,2,5
10512068738,4,3,50.0,3.0,4,1,0,3,2,2,5
10512068741,4,3,75.0,3.0,4,1,0,3,2,2,5
10512068829,4,3,100.0,3.0,4,0,0,3,2,2,7
10512068830,5,4,100.0,3.0,4,0,0,3,2,2,6
10512068832,4,3,80.0,1.0,4,1,0,3,2,2,8
10512068838,4,4,120.0,2.0,4,0,0,3,2,2,6
10512068841,4,4,130.0,1.0,4,1,0,3,2,2,9
10512068927,4,3,82.0,2.0,4,0,0,2,3,1,6
10512068929,0,2,45.0,3.0,4,0,0,2,3,1,2
10512068932,4,4,80.0,1.0,4,1,0,2,3,1,5
10512068933,4,4,90.0,1.0,4,1,0,2,3,1,4
10512068938,4,4,85.0,2.0,4,0,1,2,3,1,7
10512068941,4,3,120.0,1.0,4,0,0,2,3,1,1
10513069226,0,4,100.0,3.0,1,1,0,3,2,2,5
10513069227,4,4,120.0,3.0,4,1,0,3,2,2,7
10513069235,4,3,150.0,3.0,4,0,0,3,2,2,5
10513069236,1,3,60.0,3.0,4,0,0,3,2,2,7
