Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20002385820,1,6111,1110,4,1,9.0,5.0,156000000.0,350000000.0,194000000,1,98
20009393008,3,6121,1440,4,1,10.0,7.0,462000000.0,900000000.0,438000000,1,98
20004388214,1,6111,1110,5,1,7.0,7.0,66000000.0,75000000.0,9000000,1,98
20004388220,1,6121,1440,4,1,5.0,4.0,230500000.0,503000000.0,272500000,1,98
20004388220,1,6111,1110,4,1,7.0,5.0,60500000.0,75000000.0,14500000,1,98
20004388208,1,6112,1240,5,1,6.0,5.0,33500000.0,65000000.0,31500000,1,98
20004388208,1,6121,1440,5,1,5.0,7.0,73000000.0,136000000.0,63000000,1,98
20010393415,1,6121,1440,5,1,10.0,7.0,156600000.0,352000000.0,195400000,1,98
20001384608,1,6111,1110,4,1,6.0,5.0,138700000.0,385000000.0,246300000,1,98
20001384608,1,6121,1440,4,1,3.0,7.0,52500000.0,110000000.0,57500000,1,98
20001384617,1,6111,1110,5,1,10.0,7.0,86700000.0,435000000.0,348300000,1,98
20013397023,1,8322,49230,5,2,8.0,4.0,72000000.0,228000000.0,156000000,1,98
20011394608,4,6121,1440,5,1,9.0,7.0,260000000.0,365000000.0,105000000,1,98
20011394608,1,6111,1110,5,1,10.0,5.0,198800000.0,500000000.0,301200000,1,98
20013397013,1,6111,1110,5,1,7.0,5.0,261500000.0,565000000.0,303500000,1,98
20013397013,1,6121,1440,5,1,6.0,7.0,120000000.0,260000000.0,140000000,1,98
20006390620,1,6121,1440,5,1,6.0,7.0,123000000.0,200000000.0,77000000,1,98
20006390611,1,6111,1110,5,1,7.0,2.0,23000000.0,50000000.0,27000000,1,98
20006390611,1,6121,1440,5,1,5.0,7.0,60000000.0,226000000.0,166000000,1,98
20013397007,1,6113,1190,4,1,8.0,7.0,988000000.0,1345000000.0,357000000,1,98
20006390617,1,6111,1110,5,1,6.0,7.0,127500000.0,440000000.0,312500000,1,98
20006390617,1,6121,1440,5,1,5.0,7.0,267000000.0,460000000.0,193000000,1,98
20006390614,1,6111,1110,5,1,7.0,4.0,32300000.0,48000000.0,15700000,1,98
20006390614,1,6121,1440,5,1,4.0,7.0,50000000.0,81000000.0,31000000,1,98
20006390608,1,6111,1110,5,1,7.0,7.0,293000000.0,470000000.0,177000000,1,98
20006390608,3,6121,1440,5,1,5.0,7.0,205000000.0,480000000.0,275000000,1,98
20010393407,1,6111,1110,4,1,7.0,5.0,355500000.0,780000000.0,424500000,1,98
20010393407,1,6121,1440,4,1,6.0,7.0,371000000.0,485000000.0,114000000,1,98
20010393407,3,6121,1440,6,1,4.0,7.0,0.0,0.0,0,1,98
20006389411,3,1412,56100,5,2,14.0,7.0,4474000000.0,4734000000.0,260000000,1,98
20002385817,1,6111,1110,4,1,7.0,5.0,139500000.0,335000000.0,195500000,1,98
20002385817,1,6121,1440,4,1,6.0,7.0,203000000.0,363000000.0,160000000,1,98
20002385817,2,6121,1440,6,1,3.0,7.0,0.0,0.0,0,1,98
20004388211,1,6111,1110,4,1,7.0,5.0,67000000.0,133000000.0,66000000,1,98
20009393023,1,6121,1440,5,1,8.0,7.0,48500000.0,326000000.0,277500000,1,98
20005388616,1,6121,1440,5,1,4.0,7.0,23000000.0,40000000.0,17000000,1,98
20005388610,1,6121,1440,5,1,11.0,7.0,254000000.0,495000000.0,241000000,1,98
20004387408,1,6111,1110,4,1,7.0,4.0,103500000.0,160000000.0,56500000,1,98
20004387408,1,8322,49220,5,2,7.0,7.0,83800000.0,214000000.0,130200000,1,98
20010393823,1,8322,49230,5,2,10.0,3.0,170000000.0,420000000.0,250000000,1,98
20011394614,1,6111,1110,5,1,7.0,5.0,45000000.0,120000000.0,75000000,1,98
20011394614,1,6121,1440,5,1,5.0,7.0,73000000.0,223000000.0,150000000,1,98
20010393810,1,8322,49230,5,2,10.0,4.0,487000000.0,860000000.0,373000000,1,98
20012396208,3,6111,1110,5,1,7.0,7.0,139000000.0,570000000.0,431000000,1,98
20012396208,4,6111,1110,6,1,5.0,3.0,0.0,0.0,0,1,98
20012396208,4,6121,1440,5,1,5.0,7.0,118000000.0,164000000.0,46000000,1,98
20005388609,1,6121,1440,5,1,10.0,7.0,570000000.0,980000000.0,410000000,1,98
20005388620,1,6121,1440,5,1,8.0,7.0,341000000.0,772000000.0,431000000,1,98
20004387414,1,6111,1110,5,1,8.0,7.0,63500000.0,93500000.0,30000000,1,98
20004387414,1,6121,1440,5,1,5.0,7.0,73000000.0,145000000.0,72000000,1,98
20004387411,1,6121,1440,5,1,6.0,7.0,41000000.0,82000000.0,41000000,1,98
20004387420,1,8322,49230,5,2,5.0,3.0,85000000.0,145000000.0,60000000,1,98
20004387420,1,6111,1110,5,1,2.0,2.0,17100000.0,60000000.0,42900000,1,98
20004387423,3,6111,1110,5,1,3.0,3.0,26700000.0,77000000.0,50300000,1,98
20004387423,3,6121,1440,5,1,3.0,7.0,124000000.0,225000000.0,101000000,1,98
20004387423,4,6111,1110,6,1,8.0,2.0,0.0,0.0,0,1,98
20011395020,1,7317,16290,5,2,8.0,6.0,25000000.0,229000000.0,204000000,1,98
20002386220,3,6121,1440,5,1,6.0,7.0,201700000.0,280000000.0,78300000,1,98
20012396211,1,6111,1110,5,1,9.0,7.0,332500000.0,550000000.0,217500000,1,98
20006389817,1,6111,1110,5,1,7.0,2.0,58000000.0,155000000.0,97000000,1,98
20006389817,1,6121,1440,5,1,5.0,3.0,400000000.0,783000000.0,383000000,1,98
20006389817,3,6121,1440,6,1,10.0,7.0,0.0,0.0,0,1,98
20006389814,1,6111,1110,5,1,5.0,2.0,103800000.0,450000000.0,346200000,1,98
20006389814,1,6121,1440,5,1,2.0,7.0,147000000.0,505000000.0,358000000,1,98
20006389814,3,6121,1440,6,1,10.0,7.0,0.0,0.0,0,1,98
20013397408,3,6121,1440,5,1,8.0,7.0,105300000.0,222000000.0,116700000,1,98
20013397417,1,6111,1110,4,1,5.0,7.0,7700000.0,20700000.0,13000000,1,98
20011395023,1,7522,31000,5,2,10.0,6.0,570000000.0,920000000.0,350000000,1,98
20012396223,1,6112,1240,4,1,8.0,7.0,239000000.0,500000000.0,261000000,1,98
20012396223,1,6121,1440,5,1,4.0,7.0,56000000.0,70000000.0,14000000,1,98
20006389820,1,7412,33140,5,2,8.0,5.0,30000000.0,204000000.0,174000000,1,98
20006389808,1,5224,47211,5,2,10.0,7.0,402000000.0,440200000.0,38200000,1,98
20006389808,3,5224,47211,5,2,10.0,7.0,402000000.0,440200000.0,38200000,1,98
20006389808,3,8322,49220,5,2,8.0,6.0,31000000.0,81000000.0,50000000,1,98
20002386211,1,6111,1110,5,1,5.0,7.0,178500000.0,240000000.0,61500000,1,98
20002386211,1,6121,1440,5,1,3.0,7.0,85000000.0,140000000.0,55000000,1,98
20001385023,1,8322,49220,5,2,10.0,2.0,101800000.0,220000000.0,118200000,1,98
20001385018,3,6121,1440,5,1,7.0,3.0,45000000.0,60000000.0,15000000,1,98
20002386216,1,6111,1110,4,1,7.0,4.0,43500000.0,95000000.0,51500000,1,98
20007392208,1,5224,47990,5,2,9.0,6.0,20000000.0,200000000.0,180000000,1,98
20007392220,1,5224,47590,5,2,8.0,6.0,100000000.0,280000000.0,180000000,1,98
20007392211,1,6111,1110,5,1,10.0,7.0,62000000.0,300000000.0,238000000,1,98
20007392217,1,6111,1110,5,1,5.0,7.0,51000000.0,180000000.0,129000000,1,98
20007392217,1,6121,1440,5,1,5.0,7.0,30000000.0,130000000.0,100000000,1,98
20011395014,1,6111,1110,5,1,7.0,3.0,238000000.0,345000000.0,107000000,1,98
20011395014,1,6121,1440,5,1,7.0,4.0,265000000.0,530000000.0,265000000,1,98
20013397414,1,6121,1440,4,1,8.0,7.0,90500000.0,175000000.0,84500000,1,98
20007391023,1,7213,31000,5,2,9.0,6.0,190000000.0,550000000.0,360000000,1,98
20106401011,1,8322,49220,5,2,8.0,6.0,18500000.0,53500000.0,35000000,1,98
20111403614,1,8322,49220,5,2,10.0,6.0,89500000.0,182500000.0,93000000,1,98
20101398320,1,6111,1120,5,1,10.0,3.0,17650000.0,73000000.0,55350000,1,98
20112404210,1,7126,43220,5,2,5.0,5.0,37500000.0,202500000.0,165000000,1,98
20102398814,1,6111,1120,4,1,10.0,7.0,17200000.0,56000000.0,38800000,1,98
20107401517,1,6111,1120,4,1,8.0,4.0,11450000.0,57600000.0,46150000,1,98
20107401517,3,6111,1120,6,1,3.0,4.0,0.0,0.0,0,1,98
20107401517,4,6111,1120,6,1,3.0,5.0,0.0,0.0,0,1,98
20108402414,1,6111,1120,4,1,5.0,6.0,109850000.0,266400000.0,156550000,1,98
20108402411,1,6111,1120,4,1,4.0,7.0,17200000.0,108000000.0,90800000,1,98
20108402411,3,6111,1120,6,1,8.0,7.0,0.0,0.0,0,1,98
