Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
10003003227,4,3,70.0,3.0,4,1,0,3,2,2,6
10003003229,4,3,80.0,3.0,4,1,0,3,2,2,9
10003003232,4,4,110.0,3.0,4,0,0,3,2,2,8
10003003235,5,3,60.0,3.0,4,0,1,3,2,2,8
10003003320,1,4,110.0,1.0,4,0,0,3,2,2,9
10003003324,4,4,110.0,3.0,4,0,1,3,2,2,9
10003003326,5,3,75.0,3.0,4,1,0,3,2,2,8
10003003329,4,4,80.0,2.0,4,0,0,3,2,2,7
10003003332,4,4,125.0,3.0,4,0,1,3,2,2,9
10003003335,1,4,200.0,3.0,4,1,1,3,2,2,9
10003003520,4,4,125.0,3.0,4,1,0,3,2,2,9
10003003521,4,4,120.0,3.0,4,1,0,3,2,2,7
10003003526,4,4,100.0,3.0,4,0,0,3,2,2,9
10003003529,5,4,116.0,3.0,4,1,0,3,2,2,8
10003003532,4,3,75.0,3.0,4,1,0,3,2,2,8
10003003535,4,4,78.0,2.0,4,1,0,3,2,2,6
10004003622,4,4,100.0,3.0,4,1,0,3,2,2,9
10004003624,4,4,80.0,3.0,4,0,0,3,2,2,7
10004003628,4,4,107.0,3.0,4,1,0,3,2,2,9
10004003629,4,4,80.0,3.0,4,0,1,3,2,2,9
10004003632,4,4,60.0,3.0,4,0,0,3,2,2,7
10004003635,4,4,90.0,3.0,4,0,1,3,2,2,10
10004003822,4,3,50.0,3.0,4,0,0,3,2,2,6
10004003823,4,4,110.0,3.0,7,0,0,3,2,2,9
10004003826,4,4,110.0,3.0,4,1,0,3,2,2,9
10004003829,0,2,50.0,3.0,4,0,0,3,2,2,7
10004003832,4,5,210.0,3.0,4,1,1,3,2,2,9
10004003835,4,3,70.0,3.0,7,0,1,3,2,2,10
10004003921,4,3,80.0,3.0,4,0,0,3,2,2,7
10004003922,4,3,70.0,3.0,4,0,0,3,2,2,5
10004003926,4,3,85.0,3.0,4,1,1,3,2,2,7
10004003930,4,3,100.0,3.0,4,0,1,3,2,2,4
10004003932,4,3,60.0,3.0,4,1,0,3,2,2,7
10004003935,4,3,70.0,3.0,4,0,0,3,2,2,8
10004004019,4,4,75.0,3.0,4,1,1,3,2,2,10
10004004024,0,3,50.0,3.0,4,0,0,3,2,2,6
10004004026,4,4,80.0,3.0,4,0,0,3,2,2,9
10004004029,0,3,80.0,3.0,4,0,0,3,2,2,7
10004004032,4,4,90.0,3.0,4,0,0,3,2,2,6
10004004035,0,3,75.0,3.0,4,0,1,3,2,2,9
10004004119,5,4,150.0,3.0,4,1,0,3,2,2,9
10004004121,4,4,176.0,3.0,4,1,0,3,2,2,7
10004004126,4,3,90.0,3.0,4,1,0,3,2,2,8
10004004132,5,3,70.0,3.0,4,1,1,3,2,2,8
10004004135,5,5,110.0,3.0,4,0,0,3,2,2,8
10004004219,4,3,60.0,3.0,4,0,0,3,2,2,7
10004004223,0,5,130.0,3.0,4,0,0,3,2,2,7
10004004227,4,4,100.0,3.0,4,1,0,3,2,2,7
10004004230,4,4,40.0,3.0,3,0,0,3,2,2,5
10004004232,4,4,100.0,3.0,4,0,0,3,2,2,7
10004004235,4,3,70.0,3.0,4,1,0,3,2,2,7
10004004323,4,4,83.0,3.0,4,1,0,3,2,2,8
10004004324,4,3,103.0,3.0,4,0,1,3,2,2,8
10004004327,1,4,70.0,2.0,4,0,0,3,2,2,9
10004004329,4,4,60.0,2.0,4,1,0,3,2,2,10
10004004332,4,4,82.0,3.0,4,1,0,3,2,2,10
10004004335,4,4,75.0,3.0,4,1,0,3,2,2,8
10004004421,4,3,130.0,3.0,4,1,0,3,2,2,8
10004004423,4,3,50.0,3.0,4,0,0,3,2,2,8
10004004428,4,4,120.0,3.0,4,1,1,3,2,2,8
10004004429,4,3,140.0,3.0,4,1,0,3,2,2,10
10004004432,5,4,75.0,1.0,4,0,0,3,2,2,6
10004004435,5,4,75.0,2.0,4,0,1,3,2,2,6
10004004520,4,4,100.0,3.0,4,1,0,3,2,2,8
10004004522,4,4,110.0,3.0,4,1,0,3,2,2,10
10004004526,4,4,150.0,3.0,4,1,0,3,2,2,7
10004004530,4,3,90.0,3.0,4,0,0,3,2,2,8
10004004532,4,3,100.0,3.0,4,1,0,3,2,2,8
10004004535,4,3,90.0,3.0,4,0,1,3,2,2,4
10005004619,0,4,118.0,3.0,4,1,0,3,2,2,8
10005004624,4,3,110.0,3.0,4,0,1,3,2,2,6
10005004625,4,5,200.0,3.0,4,1,0,3,2,2,7
10005004627,0,5,150.0,3.0,4,1,0,3,2,2,9
10005004632,4,5,100.0,3.0,4,0,0,3,2,2,3
10005004635,5,2,55.0,3.0,4,0,0,3,2,2,7
10005004721,4,3,90.0,3.0,4,1,0,3,2,2,7
10005004724,5,4,100.0,3.0,4,1,0,3,2,2,6
10005004726,4,4,97.0,3.0,4,1,0,3,2,2,9
10005004728,4,4,100.0,3.0,4,1,1,3,2,2,10
10005004732,4,3,75.0,3.0,4,1,0,3,2,2,8
10005004735,4,4,120.0,2.0,4,1,0,3,2,2,10
10005004819,5,4,160.0,1.0,4,1,0,3,2,2,8
10005004824,4,4,140.0,3.0,4,1,1,3,2,2,8
10005004825,5,4,150.0,3.0,4,1,0,3,2,2,10
10005004829,4,4,150.0,3.0,4,1,0,3,2,2,10
10005004832,4,4,130.0,3.0,4,0,0,3,2,2,8
10005004835,4,4,160.0,3.0,4,1,0,3,2,2,10
10005005021,4,4,120.0,3.0,4,0,0,3,2,2,9
10005005026,4,3,80.0,3.0,4,0,0,3,2,2,9
10005005027,0,4,75.0,1.0,4,0,0,3,2,2,6
10005005032,4,5,120.0,3.0,4,0,0,3,2,2,7
10005005035,4,4,75.0,2.0,4,1,1,3,2,2,11
10005005120,5,4,82.0,3.0,4,1,0,3,2,2,8
10005005124,4,4,90.0,3.0,4,1,0,3,2,2,7
10005005126,4,4,60.0,3.0,4,0,0,3,2,2,8
10005005128,4,5,116.0,3.0,4,1,1,3,2,2,8
10005005132,5,3,50.0,3.0,4,0,0,3,2,2,7
10005005135,5,4,75.0,3.0,4,0,0,3,2,2,7
10005005219,4,3,115.0,3.0,4,1,0,3,2,2,9
10005005221,5,4,70.0,3.0,4,0,1,3,2,2,7
10005005229,4,4,100.0,3.0,4,0,1,3,2,2,8
10005005230,4,4,90.0,3.0,4,1,0,3,2,2,9
10005005232,4,4,90.0,2.0,4,1,0,3,2,2,8
10005005235,4,4,90.0,3.0,4,1,0,3,2,2,8
10005005320,4,3,100.0,3.0,4,1,0,3,2,2,9
10005005323,4,4,100.0,3.0,4,1,0,3,2,2,8
10005005326,4,5,120.0,3.0,4,1,0,3,2,2,9
10005005329,4,3,80.0,3.0,4,1,1,3,2,2,6
10005005332,4,3,70.0,3.0,4,0,0,3,2,2,5
10005005335,4,4,60.0,3.0,4,0,0,3,2,2,8
10006005420,4,3,60.0,3.0,4,0,1,3,2,2,7
10006005423,0,3,70.0,3.0,3,0,0,3,2,2,6
10006005425,4,4,100.0,3.0,1,0,0,3,2,2,8
10006005427,4,3,60.0,3.0,4,0,1,3,2,2,10
10006005432,4,3,100.0,3.0,4,1,1,3,2,2,9
10006005435,4,5,200.0,3.0,1,1,1,3,2,2,8
10006005522,4,3,90.0,3.0,4,1,0,3,2,2,8
10006005523,4,4,120.0,3.0,4,1,0,3,2,2,7
10006005526,4,4,100.0,3.0,4,1,0,3,2,2,8
10006005530,5,4,150.0,3.0,4,0,0,3,2,2,7
10006005532,4,3,100.0,3.0,4,0,0,3,2,2,8
10006005535,4,4,75.0,3.0,4,1,0,3,2,2,8
10006005620,5,4,86.0,3.0,4,0,0,3,2,2,9
10006005622,4,4,81.0,2.0,4,1,0,3,2,2,9
10006005625,5,4,86.0,3.0,4,0,1,3,2,2,9
10006005632,0,4,100.0,2.0,4,1,0,3,2,2,8
10006005635,5,4,103.0,2.0,4,0,1,3,2,2,6
10006005719,5,3,70.0,3.0,4,0,0,3,2,2,4
10006005724,4,4,80.0,3.0,4,0,0,3,2,2,5
10006005727,4,4,90.0,3.0,4,0,0,3,2,2,6
10006005730,4,4,130.0,3.0,4,1,0,3,2,2,8
10006005732,5,4,80.0,3.0,4,0,0,3,2,2,8
10006005735,4,2,48.0,3.0,4,1,0,3,2,2,8
10006005820,4,4,110.0,2.0,4,1,0,3,2,2,10
10006005822,4,4,110.0,2.0,4,1,0,3,2,2,7
10006005825,4,4,90.0,2.0,4,1,0,3,2,2,7
10006005830,5,3,50.0,3.0,4,0,0,3,2,2,8
10006005832,4,4,60.0,3.0,4,1,0,3,2,2,8
10006005835,4,3,80.0,1.0,4,1,0,3,2,2,9
10006005921,5,2,50.0,3.0,4,0,0,3,2,2,5
10006005924,4,3,65.0,3.0,4,1,1,3,2,2,7
10006005928,4,3,65.0,3.0,4,1,0,3,2,2,10
10006005930,5,3,65.0,3.0,4,0,0,3,2,2,7
10006005932,4,3,60.0,3.0,4,0,0,3,2,2,7
10006005935,4,4,100.0,3.0,4,1,0,3,2,2,9
10006006019,4,3,100.0,3.0,4,0,0,3,2,2,8
10006006020,4,3,78.0,3.0,4,0,0,3,2,2,8
10006006027,4,4,140.0,3.0,4,1,1,3,2,2,10
10006006029,4,4,90.0,3.0,4,1,0,3,2,2,9
10006006032,5,4,75.0,3.0,4,1,0,3,2,2,10
10006006035,4,3,70.0,3.0,4,1,0,3,2,2,8
10006006122,4,3,80.0,3.0,4,1,0,3,2,2,8
10006006124,4,3,95.0,3.0,4,1,1,3,2,2,8
10006006126,4,4,120.0,3.0,4,1,0,3,2,2,10
10006006127,4,4,80.0,3.0,4,0,0,3,2,2,10
10006006132,1,4,150.0,3.0,4,1,0,3,2,2,8
10006006135,4,3,50.0,3.0,4,1,0,3,2,2,8
10006006219,4,4,100.0,3.0,4,1,1,3,2,2,9
10006006221,5,3,75.0,3.0,4,0,0,3,2,2,9
10006006225,4,5,150.0,3.0,4,1,0,3,2,2,11
10006006230,4,4,150.0,3.0,4,1,0,3,2,2,10
10006006232,4,3,85.0,3.0,4,0,0,3,2,2,9
10006006235,4,4,100.0,3.0,4,1,0,3,2,2,9
10006006321,4,3,91.0,3.0,4,1,0,3,2,2,10
10006006322,0,3,91.0,3.0,4,0,0,3,2,2,8
10006006326,4,4,100.0,3.0,4,1,0,3,2,2,8
10006006330,5,4,100.0,3.0,4,1,0,3,2,2,10
10006006332,0,3,60.0,3.0,4,1,0,3,2,2,9
10006006335,5,3,90.0,3.0,4,0,0,3,2,2,8
10006006420,4,4,112.0,3.0,4,1,0,3,2,2,10
10006006423,5,3,50.0,3.0,4,0,1,3,2,2,6
10006006427,4,3,40.0,3.0,4,0,0,3,2,2,4
10006006429,4,4,60.0,3.0,4,0,0,3,2,2,7
10006006432,4,3,50.0,3.0,4,1,1,3,2,2,8
10006006435,4,3,90.0,3.0,4,0,1,3,2,2,8
10006006620,4,3,60.0,3.0,3,1,0,3,2,2,9
10006006622,4,4,110.0,2.0,4,1,0,3,2,2,8
10006006625,0,3,35.0,3.0,4,0,0,3,2,2,5
10006006627,4,4,70.0,3.0,4,0,1,3,2,2,9
10006006632,4,4,115.0,2.0,4,1,0,3,2,2,11
10006006635,4,4,114.0,2.0,4,0,1,3,2,2,9
10006006722,4,4,117.0,3.0,4,1,0,3,2,2,9
10006006723,4,3,60.0,3.0,4,0,0,3,2,2,6
10006006726,4,3,75.0,3.0,4,0,0,3,2,2,5
10006006729,4,4,100.0,2.0,4,1,1,3,2,2,7
10006006732,4,3,55.0,3.0,4,1,0,3,2,2,8
10006006735,4,3,65.0,3.0,4,0,1,3,2,2,9
10006006819,4,4,90.0,3.0,4,1,0,3,2,2,8
10006006823,4,4,85.0,3.0,4,0,0,3,2,2,8
10006006827,0,4,200.0,3.0,4,1,1,3,2,2,10
10006006830,4,4,110.0,3.0,4,1,0,3,2,2,5
10006006832,0,4,100.0,3.0,4,1,0,3,2,2,9
10006006835,4,4,60.0,3.0,4,1,0,3,2,2,9
10006006920,4,4,113.0,3.0,4,1,0,3,2,2,10
10006006922,4,4,113.0,3.0,4,1,0,3,2,2,9
10006006926,4,4,115.0,1.0,4,1,1,3,2,2,7
10006006929,4,4,115.0,1.0,4,1,0,3,2,2,9
10006006932,4,4,67.0,3.0,4,0,0,3,2,2,7
10006006935,4,4,67.0,3.0,4,1,0,3,2,2,7
10006007019,4,4,133.0,3.0,4,0,0,3,2,2,7
10006007020,0,4,120.0,3.0,4,1,1,3,2,2,9
10006007028,5,3,80.0,3.0,4,1,0,3,2,2,10
10006007029,4,4,70.0,3.0,4,1,0,3,2,2,8
10006007032,5,3,70.0,3.0,4,1,0,3,2,2,6
10006007035,5,3,70.0,2.0,4,0,0,3,2,2,6
10007007121,4,4,140.0,3.0,4,1,0,3,2,2,7
10007007123,4,4,120.0,3.0,4,0,0,3,2,2,7
10007007125,4,3,70.0,3.0,4,0,1,3,2,2,7
10007007129,0,3,120.0,3.0,4,0,0,3,2,2,3
10007007132,4,3,90.0,3.0,4,1,0,3,2,2,8
10007007135,4,5,200.0,3.0,4,1,0,3,2,2,8
10007007222,0,3,85.0,3.0,4,0,0,3,2,2,8
10007007223,4,4,110.0,3.0,4,0,0,3,2,2,5
10007007226,4,4,60.0,3.0,4,0,0,3,2,2,7
10007007229,4,3,100.0,3.0,4,0,0,3,2,2,8
10007007232,4,4,150.0,3.0,4,1,1,3,2,2,8
10007007235,4,4,120.0,3.0,4,1,0,3,2,2,8
10007007321,4,4,110.0,1.0,4,1,0,3,2,2,9
10007007324,5,3,120.0,1.0,4,1,0,3,2,2,5
10007007325,4,4,110.0,3.0,4,1,0,3,2,2,7
10007007328,4,3,120.0,3.0,4,1,0,3,2,2,7
10007007332,5,3,75.0,3.0,4,1,1,3,2,2,8
10007007335,4,4,80.0,3.0,4,1,0,3,2,2,9
10007007522,4,3,100.0,3.0,4,0,0,3,2,2,6
10007007523,4,3,67.0,3.0,4,0,0,3,2,2,8
10007007525,0,3,70.0,3.0,4,1,0,3,2,2,8
10007007529,4,3,70.0,3.0,4,0,0,3,2,2,5
10007007532,0,4,80.0,3.0,4,1,0,3,2,2,5
10007007535,4,4,120.0,3.0,4,0,1,3,2,2,8
10007007621,6,5,120.0,2.0,4,1,1,3,2,2,9
10007007627,6,5,120.0,2.0,4,1,1,3,2,2,9
10007007629,6,6,140.0,2.0,4,1,0,3,2,2,8
10007007632,6,4,120.0,2.0,4,1,0,3,2,2,9
10007007635,6,3,120.0,2.0,4,1,0,3,2,2,7
10007007722,4,3,60.0,2.0,4,1,0,3,2,2,6
10007007723,0,3,70.0,2.0,4,1,0,3,2,2,4
10007007725,4,5,150.0,2.0,4,0,0,3,2,2,8
10007007730,4,5,160.0,2.0,4,1,0,3,2,2,9
10007007732,4,5,155.0,2.0,4,0,0,3,2,2,10
10007007735,4,5,123.0,2.0,4,1,0,3,2,2,8
10007007820,4,5,200.0,2.0,4,1,0,3,2,2,7
10007007821,4,5,200.0,2.0,4,1,0,3,2,2,9
10007007825,4,4,200.0,3.0,4,1,1,3,2,2,10
10007007829,5,4,100.0,3.0,4,1,0,3,2,2,7
10007007832,0,5,196.0,2.0,4,1,0,3,2,2,7
10007007835,4,4,200.0,2.0,4,1,0,3,2,2,9
10007007920,4,3,100.0,3.0,4,1,0,3,2,2,8
10007007922,4,3,80.0,3.0,4,0,0,3,2,2,6
10007007925,4,3,50.0,3.0,4,0,0,3,2,2,3
10007007929,4,4,110.0,3.0,4,0,0,3,2,2,7
10007007932,4,4,120.0,3.0,4,1,1,3,2,2,7
10007007935,4,3,80.0,3.0,4,0,1,3,2,2,7
10009008019,4,5,160.0,3.0,4,1,0,3,2,2,7
10009008021,4,4,80.0,3.0,4,0,1,3,2,2,7
10009008026,4,4,90.0,3.0,4,0,0,3,2,2,9
10009008027,4,4,175.0,3.0,4,1,0,3,2,2,9
10009008032,5,4,110.0,3.0,4,1,1,3,2,2,8
10009008035,4,4,140.0,3.0,4,1,0,3,2,2,8
10009008121,4,4,120.0,3.0,4,1,0,3,2,2,8
10009008123,4,4,140.0,3.0,4,1,0,3,2,2,7
10009008128,4,4,158.0,3.0,4,0,1,3,2,2,11
10009008129,4,4,150.0,3.0,4,0,1,3,2,2,9
10009008132,5,3,75.0,3.0,4,1,0,3,2,2,7
10009008135,1,3,60.0,3.0,4,1,0,3,2,2,10
10009008219,1,3,70.0,2.0,4,0,0,3,2,2,3
10009008224,1,3,107.0,2.0,4,1,0,3,2,2,4
10009008229,4,4,100.0,3.0,4,0,0,3,2,2,7
10009008230,4,4,117.0,3.0,4,1,0,3,2,2,8
10009008232,4,3,98.0,3.0,4,1,0,3,2,2,8
10009008235,4,4,151.0,2.0,4,1,0,3,2,2,8
10009008319,4,4,74.0,2.0,4,1,1,3,2,2,7
