Address,total_income
10001000119,918940000.0
10001000120,243140000.0
10001000126,595760000.0
10001000130,946220000.0
10001000132,955680000.0
10001000135,263080000.0
10001000220,38480000.0
10001000221,38480000.0
10001000226,437360000.0
10001000230,506220000.0
10001000232,898220000.0
10001000235,4060200000.0
10001000319,833740000.0
10001000321,16380000.0
10001000326,0.0
10001000329,0.0
10001000332,1972180000.0
10001000335,511720000.0
10001000420,634320000.0
10001000423,53900000.0
10001000425,230380000.0
10001000426,19320000.0
10001000432,950380000.0
10001000435,2071440000.0
10001000519,528460000.0
10001000521,419180000.0
10001000528,27640000.0
10001000530,876720000.0
10001000532,1236000000.0
10001000535,1518000000.0
10001000619,631870000.0
10001000622,1218130000.0
10001000625,27870000.0
10001000627,725850000.0
10001000632,641130000.0
10001000635,827870000.0
10001000720,38040000.0
10001000723,38040000.0
10001000726,249500000.0
10001000729,528040000.0
10001000732,227780000.0
10001000735,57520000.0
10001000921,1297320000.0
10001000923,30380000.0
10001000926,41440000.0
10001000929,219320000.0
10001000932,41440000.0
10001000935,650020000.0
10001001021,1030800000.0
10001001023,1908000000.0
10001001026,768000000.0
10001001029,1691600000.0
10001001032,660000000.0
10001001035,471080000.0
10001001119,16260000.0
10001001120,36780000.0
10001001125,676780000.0
10001001128,1206520000.0
10001001132,605460000.0
10001001135,727260000.0
10001001223,622080000.0
10001001224,78420000.0
10001001226,633080000.0
10001001229,572420000.0
10001001232,929080000.0
10001001235,556080000.0
10001001319,94280000.0
10001001320,22180000.0
10001001326,906840000.0
10001001329,843180000.0
10001001332,48280000.0
10001001335,466720000.0
10001001423,1077140000.0
10001001424,408720000.0
10001001428,936720000.0
10001001429,572960000.0
10001001432,243140000.0
10001001435,1426100000.0
10001001520,568220000.0
10001001523,60200000.0
10001001527,507870000.0
10001001528,38130000.0
10001001532,760480000.0
10001001535,17360000.0
10001001620,493320000.0
10001001621,402610000.0
10001001625,596170000.0
10001001629,373370000.0
10001001632,508170000.0
10001001635,706000000.0
10001001721,675380000.0
10001001723,803440000.0
10001001726,950380000.0
10001001727,219320000.0
10001001732,255460000.0
10001001735,41440000.0
10001001821,93720000.0
10001001822,447640000.0
10001001826,499280000.0
10001001829,636720000.0
10001001832,95000000.0
10001001835,1400000.0
10001001920,48390000.0
10001001924,562870000.0
10001001925,38130000.0
10001001927,38130000.0
10001001932,1190850000.0
10001001935,38130000.0
10001002020,627780000.0
10001002024,27780000.0
10001002025,557780000.0
10001002029,567780000.0
10001002032,6000000.0
10001002035,38040000.0
10001002220,253900000.0
10001002221,716440000.0
10001002226,53900000.0
10001002229,968320000.0
10001002232,30020000.0
10001002235,30380000.0
10001002320,380000000.0
10001002323,0.0
10001002326,973740000.0
10001002329,120740000.0
10001002332,882360000.0
10001002335,649320000.0
10001002419,37320000.0
10001002423,26520000.0
10001002425,708240000.0
10001002430,36780000.0
10001002432,36780000.0
10001002435,876260000.0
10001002520,39740000.0
10001002521,606420000.0
10001002526,18420000.0
10001002529,644080000.0
10001002532,533620000.0
10001002535,34280000.0
10001002620,385460000.0
10001002621,81780000.0
10001002626,253620000.0
10001002630,59280000.0
10001002632,468380000.0
10001002635,22180000.0
10001002719,701680000.0
10001002723,37140000.0
10001002725,1332220000.0
10001002726,931180000.0
10001002732,343140000.0
10001002735,237140000.0
10002002820,378480000.0
10002002824,502520000.0
10002002829,699880000.0
10002002830,472320000.0
10002002832,429320000.0
10002002835,54510000.0
10002002922,640180000.0
10002002925,114480000.0
10002002926,1493080000.0
10002002932,48280000.0
10002002935,23280000.0
10002003019,230260000.0
10002003021,42360000.0
10002003026,764080000.0
10002003029,162360000.0
10002003032,637180000.0
10002003035,399000000.0
10003003119,588960000.0
10003003122,118310000.0
10003003126,50000000.0
10003003127,41120000.0
10003003132,0.0
10003003135,97000000.0
10003003219,0.0
10003003223,1040000000.0
10003003227,1313070000.0
10003003229,159980000.0
10003003232,573910000.0
10003003235,214630000.0
10003003320,311100000.0
10003003324,796080000.0
10003003326,32940000.0
10003003329,653740000.0
10003003332,1710000000.0
10003003335,177640000.0
10003003520,2112180000.0
10003003521,29080000.0
10003003526,38740000.0
10003003529,32940000.0
10003003532,29080000.0
10003003535,44200000.0
10004003622,706380000.0
10004003624,583280000.0
10004003628,172720000.0
10004003629,22180000.0
10004003632,21840000.0
10004003635,336720000.0
10004003822,397640000.0
10004003823,272740000.0
10004003826,192160000.0
10004003829,146280000.0
10004003832,0.0
10004003835,392740000.0
10004003921,29080000.0
10004003922,199180000.0
10004003926,48640000.0
