Address,code,purchased,value
10005004629,33134,1,4700000000.0
10005004629,33167,1,15000000.0
10005004629,33179,1,1000000.0
10011009718,33214,1,5000000.0
10004004229,33214,1,14500000.0
10006006823,33190,1,400000000.0
10006006820,33258,1,20000000.0
10005005129,33134,,2400000000.0
10005005129,33145,1,2000000000.0
10005005129,33167,1,60000000.0
10012010115,34228,1,17000000.0
10007007726,33214,1,60000000.0
10007007726,33258,1,140000000.0
10006006323,33190,1,200000000.0
10006005515,33190,1,120000000.0
10006005926,33190,1,700000000.0
10012010114,34160,,1001250000.0
10001001916,33134,1,3600000000.0
10001000214,33214,1,70000000.0
10105016016,33214,1,105000000.0
10110021620,33190,1,120000000.0
10110021620,33214,1,100000000.0
10110021620,33349,,2500000000.0
10110021620,33350,1,15000000.0
10103012829,33190,1,50000000.0
10103012829,33214,1,82000000.0
10104014814,33190,1,30000000.0
10104014820,33190,1,25000000.0
10104014820,33236,1,11650000.0
10104014822,33190,1,13000000.0
10105016829,33214,1,100000000.0
10105017229,33236,1,41000000.0
10105017629,33190,1,70000000.0
10111022826,33393,1,12000000.0
10108020029,33190,1,12000000.0
10105017614,33190,1,25000000.0
10116026023,33190,1,70000000.0
10101011620,33190,1,120000000.0
10219033417,33214,1,20000000.0
10219033429,34170,1,4000000.0
10204028220,33316,1,307000000.0
10204028229,33190,1,38000000.0
10204028229,33214,1,60000000.0
10204028229,33258,1,21000000.0
10210031014,33190,1,120000000.0
10206029015,33418,1,55000000.0
10206029016,33214,1,200000000.0
10320046317,33190,1,60000000.0
10303038923,33190,1,300000000.0
10305042426,33214,1,40000000.0
10302036015,34170,1,1000000.0
10310043920,33112,1,500000000.0
10303041313,33190,1,90000000.0
10316045817,34148,1,160000000.0
10316045823,34228,1,125000000.0
10416058117,33190,1,200000000.0
10401048429,34228,1,50000000.0
10505064118,33190,1,70000000.0
10508066219,33190,1,60000000.0
10505064121,33190,1,15000000.0
10502062214,33190,1,120000000.0
10507065821,34217,1,3000000.0
10502062613,34217,1,1000000.0
10510067426,33134,1,1500000000.0
10510067426,33145,1,1500000000.0
10510067426,33156,1,9000000.0
10510067426,33167,1,5000000.0
10514069420,33189,1,50000000.0
10513069029,33190,1,60000000.0
10509066614,33190,1,90000000.0
10503063016,33214,1,50000000.0
10514069423,33190,1,30000000.0
10514069923,33190,1,150000000.0
10501058523,33190,1,50000000.0
10501058523,33214,1,10000000.0
10603072623,33214,1,135000000.0
10624082120,33214,1,88000000.0
10725095329,34272,1,20000000.0
10725095329,34272,8,20000000.0
10705084014,34272,1,5000000.0
10705084014,34272,8,5000000.0
10725095316,33190,1,500000000.0
10725095323,34127,1,161500000.0
10705084026,34272,1,25000000.0
10705084026,34272,8,25000000.0
10724094926,34272,1,10000000.0
10724094926,34272,8,10000000.0
10724094929,34272,1,5000000.0
10724094929,34272,8,5000000.0
10711091614,34272,1,25000000.0
10711091614,34272,8,25000000.0
10707085617,34272,1,15000000.0
10707085617,34272,8,15000000.0
10707085620,34272,1,5000000.0
10707085620,34272,8,5000000.0
10724094920,34272,1,10000000.0
10724094920,34272,8,10000000.0
10707085626,34272,1,20000000.0
10707085626,34272,8,20000000.0
10707085613,34272,1,5000000.0
10707085613,34272,8,5000000.0
10707084826,34272,1,10000000.0
10707084826,34272,8,10000000.0
10711091626,34272,1,20000000.0
10711091626,34272,8,20000000.0
10711091623,34272,1,20000000.0
10711091623,34272,8,20000000.0
10711091629,34272,1,20000000.0
10711091629,34272,8,20000000.0
10711091620,34272,1,25000000.0
10711091620,34272,8,25000000.0
10712092026,34272,1,10000000.0
10712092026,34272,8,10000000.0
10712092023,34272,1,15000000.0
10712092023,34272,8,15000000.0
10712092013,34272,1,20000000.0
10712092013,34272,8,20000000.0
10712092029,34272,1,15000000.0
10712092029,34272,8,15000000.0
10712092017,34272,1,15000000.0
10712092017,34272,8,15000000.0
10704083614,34272,1,10000000.0
10704083614,34272,8,10000000.0
10704083617,34272,1,5000000.0
10704083617,34272,8,5000000.0
10704083620,34272,1,10000000.0
10704083620,34272,8,10000000.0
10707087414,34272,1,15000000.0
10707087414,34272,8,15000000.0
10707087429,34272,1,15000000.0
10707087429,34272,8,15000000.0
10701093729,34272,1,15000000.0
10701093729,34272,8,15000000.0
10701093713,34272,1,15000000.0
10701093713,34272,8,15000000.0
10701093717,34272,1,15000000.0
10701093717,34272,8,15000000.0
10707088326,34272,1,10000000.0
10707088326,34272,8,10000000.0
10703083223,34272,1,10000000.0
10703083223,34272,8,10000000.0
10703083220,34272,1,10000000.0
10703083220,34272,8,10000000.0
10707086014,34272,1,10000000.0
10707086014,34272,8,10000000.0
10719094315,34272,1,25000000.0
10719094315,34272,8,25000000.0
10719094320,34272,1,20000000.0
10719094320,34272,8,20000000.0
10703083226,34272,1,20000000.0
10703083226,34272,8,20000000.0
10719094323,34272,1,30000000.0
10719094323,34272,8,30000000.0
10719094326,33190,1,15000000.0
10719094326,34272,1,35000000.0
10719094326,34272,8,35000000.0
10715093314,34272,1,10000000.0
10715093314,34272,8,10000000.0
10715093317,34272,1,10000000.0
10715093317,34272,8,10000000.0
10707089717,34272,1,10000000.0
10707089717,34272,8,10000000.0
10707088820,34272,1,10000000.0
10707088820,34272,8,10000000.0
10707088823,34272,1,15000000.0
10707088823,34272,8,15000000.0
10707088826,34272,1,10000000.0
10707088826,34272,8,10000000.0
10728095714,34272,1,10000000.0
10728095714,34272,8,10000000.0
10728095717,34272,1,10000000.0
10728095717,34272,8,10000000.0
10707086513,34272,1,10000000.0
10707086513,34272,8,10000000.0
10707086523,34272,1,25000000.0
10707086523,34272,8,25000000.0
10707086526,34272,1,20000000.0
10707086526,34272,8,20000000.0
10707088816,33214,1,12000000.0
10707088816,34272,1,25000000.0
10707088816,34272,8,25000000.0
10707088817,34272,1,10000000.0
10707088817,34272,8,10000000.0
10715093323,34272,1,15000000.0
10715093323,34272,8,15000000.0
10707089714,34272,1,15000000.0
10707089714,34272,8,15000000.0
10728095720,34272,1,10000000.0
10728095720,34272,8,10000000.0
10728095723,34272,1,30000000.0
10728095723,34272,8,30000000.0
10712092426,34272,1,15000000.0
10712092426,34272,8,15000000.0
10712092420,34272,1,10000000.0
10712092420,34272,8,10000000.0
10712092423,34272,1,10000000.0
10712092423,34272,8,10000000.0
10712092429,34272,1,20000000.0
10712092429,34272,8,20000000.0
10710091117,34272,1,20000000.0
10710091117,34272,8,20000000.0
10710091126,34272,1,10000000.0
10710091126,34272,8,10000000.0
10710091113,33214,1,30000000.0
10710091123,34272,1,25000000.0
10710091123,34272,8,25000000.0
10719094329,34272,1,10000000.0
10719094329,34272,8,10000000.0
10712092418,34272,1,10000000.0
10712092418,34272,8,10000000.0
10707086519,34272,1,10000000.0
10707086519,34272,8,10000000.0
10707086516,34272,1,15000000.0
10707086516,34272,8,15000000.0
10707089313,34272,1,10000000.0
10707089313,34272,8,10000000.0
10707089317,33190,1,250000000.0
10707089319,34272,1,20000000.0
10707089319,34272,8,20000000.0
10707089326,34272,1,20000000.0
10707089326,34272,8,20000000.0
10719094318,34272,1,20000000.0
10719094318,34272,8,20000000.0
10712092414,33214,1,50000000.0
10708090217,34272,1,20000000.0
10708090217,34272,8,20000000.0
10708090214,34272,1,15000000.0
10708090214,34272,8,15000000.0
10708090226,34272,1,15000000.0
10708090226,34272,8,15000000.0
10708090223,34272,1,5000000.0
10708090223,34272,8,5000000.0
10708090221,34272,1,10000000.0
10708090221,34272,8,10000000.0
10707087814,34272,1,10000000.0
10707087814,34272,8,10000000.0
10707087823,34272,1,20000000.0
10707087823,34272,8,20000000.0
10709090721,33134,1,450000000.0
10709090721,34272,1,10000000.0
10709090721,34272,8,10000000.0
10709090714,34272,1,10000000.0
10709090714,34272,8,10000000.0
10709090717,34272,1,15000000.0
10709090717,34272,8,15000000.0
10706084413,34272,1,15000000.0
10706084413,34272,8,15000000.0
10707084817,34272,1,10000000.0
10707084817,34272,8,10000000.0
10707084823,34272,1,10000000.0
