Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
10009008518,1,6121.0,1440.0,5,1,6.0,7.0,233000000.0,300000000.0,67000000,1,1399
10011009714,1,7412.0,95220.0,5,2,10.0,6.0,155000000.0,335000000.0,180000000,1,1399
10005004618,1,7233.0,33120.0,5,2,7.0,7.0,245000000.0,445000000.0,200000000,1,1399
10006005924,1,7517.0,10711.0,4,2,10.0,7.0,190000000.0,430000000.0,240000000,1,1399
10009008517,1,8322.0,49230.0,5,2,7.0,6.0,80000000.0,190000000.0,110000000,1,1399
10009008521,2,7537.0,14100.0,5,2,4.0,7.0,47000000.0,77000000.0,30000000,1,1399
10009008521,1,8322.0,49220.0,5,2,10.0,7.0,41000000.0,101000000.0,60000000,1,1399
10007007217,1,7522.0,31000.0,5,2,10.0,6.0,244000000.0,448000000.0,204000000,1,1399
10011009726,1,8322.0,49230.0,5,2,8.0,6.0,245800000.0,465800000.0,220000000,1,1399
10011009718,1,5224.0,47212.0,5,2,8.0,7.0,200000000.0,260000000.0,60000000,1,1399
10009008526,1,7124.0,43220.0,5,2,4.0,3.0,1000000.0,80000000.0,79000000,1,1399
10013010629,1,8322.0,49220.0,5,2,8.0,7.0,50800000.0,206800000.0,156000000,1,1399
10006005526,1,6112.0,1240.0,4,1,5.0,6.0,115000000.0,320000000.0,205000000,1,1399
10013010615,1,5224.0,47710.0,5,2,9.0,6.0,228000000.0,388000000.0,160000000,1,1399
10013010620,1,7517.0,10711.0,4,2,8.0,6.0,982000000.0,1342000000.0,360000000,1,1399
10004004217,2,5224.0,47590.0,5,2,5.0,2.0,90000000.0,120000000.0,30000000,1,1399
10001000613,1,5224.0,22200.0,5,2,9.0,6.0,220000000.0,600000000.0,380000000,1,1399
10010009326,1,5224.0,47211.0,5,2,10.0,7.0,2420000000.0,2600000000.0,180000000,1,1399
10010009323,1,6111.0,1110.0,5,1,6.0,5.0,113000000.0,242000000.0,129000000,1,1399
10010009318,1,8322.0,49230.0,5,2,9.0,6.0,111000000.0,384000000.0,273000000,1,1399
10006006813,3,7231.0,45200.0,5,2,8.0,6.0,160000000.0,510000000.0,350000000,1,1399
10012010120,2,6112.0,1240.0,4,1,10.0,7.0,400000000.0,700000000.0,300000000,1,1399
10002002824,1,5224.0,47520.0,5,2,8.0,6.0,230000000.0,720000000.0,490000000,1,1399
10005005118,1,8322.0,49230.0,5,2,8.0,3.0,71000000.0,180000000.0,109000000,1,1399
10005005118,4,5224.0,47212.0,5,2,8.0,7.0,1205000000.0,1425000000.0,220000000,1,1399
10004004223,1,6111.0,1110.0,5,1,6.0,4.0,50500000.0,95000000.0,44500000,1,1399
10001000226,1,7537.0,14100.0,5,2,8.0,6.0,140000000.0,500000000.0,360000000,1,1399
10010008917,1,5224.0,47212.0,5,2,11.0,7.0,1498500000.0,1825000000.0,326500000,1,1399
10012010115,1,6111.0,1110.0,5,1,4.0,3.0,53700000.0,144000000.0,90300000,1,1399
10012010115,1,6112.0,1240.0,5,1,8.0,3.0,82100000.0,240000000.0,157900000,1,1399
10006006329,1,7537.0,13920.0,5,2,10.0,6.0,141000000.0,381000000.0,240000000,1,1399
10002002826,2,7517.0,10711.0,4,2,7.0,6.0,353000000.0,653000000.0,300000000,1,1399
10007007726,1,8322.0,49230.0,5,2,8.0,3.0,190000000.0,720000000.0,530000000,1,1399
10012010114,1,6111.0,1110.0,5,1,6.0,3.0,7000000.0,22000000.0,15000000,1,1399
10001001126,1,5224.0,74100.0,5,2,9.0,6.0,240000000.0,520000000.0,280000000,1,1399
10012010126,1,6111.0,1110.0,5,1,7.0,6.0,33000000.0,67000000.0,34000000,1,1399
10007007729,1,5224.0,47710.0,5,2,8.0,6.0,735000000.0,1005000000.0,270000000,1,1399
10001002426,1,5224.0,47212.0,5,2,8.0,7.0,270000000.0,700000000.0,430000000,1,1399
10007007723,1,7412.0,33140.0,5,2,10.0,6.0,102000000.0,202000000.0,100000000,1,1399
10004004216,1,7231.0,45200.0,5,2,7.0,7.0,54000000.0,204000000.0,150000000,1,1399
10012010123,1,6112.0,1240.0,4,1,10.0,7.0,340000000.0,450000000.0,110000000,1,1399
10001002413,1,7132.0,45200.0,5,2,9.0,6.0,200000000.0,680000000.0,480000000,1,1399
10012010129,1,6112.0,1240.0,4,1,6.0,5.0,95000000.0,170000000.0,75000000,1,1399
10012010129,2,6121.0,1440.0,6,1,2.0,7.0,0.0,0.0,0,1,1399
10012010129,1,6121.0,1440.0,5,1,1.0,7.0,88500000.0,170000000.0,81500000,1,1399
10111022822,1,5224.0,47520.0,4,2,13.0,6.0,9395000000.0,9855000000.0,460000000,1,1399
10102012020,1,7123.0,43300.0,4,2,8.0,6.0,122500000.0,365500000.0,243000000,1,1399
10105016816,1,8322.0,49220.0,5,2,10.0,6.0,170000000.0,293000000.0,123000000,1,1399
10105016816,1,7231.0,45400.0,5,2,8.0,6.0,12000000.0,65000000.0,53000000,1,1399
10105016817,1,8322.0,49220.0,5,2,8.0,6.0,133000000.0,211000000.0,78000000,1,1399
10107019223,1,5212.0,47990.0,5,2,4.0,3.0,3637800000.0,4102800000.0,465000000,1,1399
10103013621,2,7411.0,43210.0,5,2,10.0,4.0,38000000.0,232000000.0,194000000,1,1399
10103013621,3,7411.0,43210.0,5,2,10.0,3.0,6500000.0,64500000.0,58000000,1,1399
10106018413,1,7231.0,45200.0,4,2,10.0,6.0,198100000.0,683100000.0,485000000,1,1399
10103013626,1,1324.0,49220.0,4,2,8.0,7.0,60200000.0,293000000.0,232800000,1,1399
10104014029,1,9614.0,47990.0,5,2,6.0,5.0,83600000.0,227600000.0,144000000,1,1399
10104014029,3,5224.0,47212.0,5,2,12.0,6.0,613000000.0,763000000.0,150000000,1,1399
10106018420,1,5224.0,47710.0,5,2,11.0,6.0,2655000000.0,2883000000.0,228000000,1,1399
10106018420,2,5224.0,47710.0,6,2,5.0,6.0,0.0,0.0,0,1,1399
10103013226,1,9520.0,47990.0,5,2,3.0,5.0,1983500000.0,2367500000.0,384000000,1,1399
10105016416,1,5212.0,47990.0,5,2,10.0,3.0,252000000.0,348000000.0,96000000,1,1399
10112023626,3,7318.0,14100.0,5,2,2.0,3.0,49500000.0,144500000.0,95000000,1,1399
10112023615,1,7115.0,16220.0,5,2,10.0,2.0,5000000.0,77000000.0,72000000,1,1399
10109021214,1,8322.0,49220.0,5,2,5.0,6.0,147000000.0,362000000.0,215000000,1,1399
10101010826,1,7517.0,10711.0,5,2,8.0,7.0,449800000.0,657000000.0,207200000,1,1399
10101010826,2,7517.0,10711.0,6,2,8.0,7.0,0.0,0.0,0,1,1399
10101011623,1,5224.0,56300.0,5,2,5.0,6.0,107000000.0,372000000.0,265000000,1,1399
10101011623,1,8322.0,49220.0,5,2,3.0,4.0,85000000.0,230000000.0,145000000,1,1399
10107018829,1,6111.0,1120.0,4,1,6.0,5.0,62900000.0,324000000.0,261100000,1,1399
