,Address,total_cost
750,20012396617,147229164.0
751,20012396620,166487164.0
752,20012396623,371210716.0
753,20012396707,24315388.0
754,20012396708,198894940.0
755,20012396714,38232552.0
756,20012396717,96641940.0
757,20012396720,14846940.0
758,20012396723,465115000.0
759,20012396808,12316552.0
760,20012396809,67751776.0
761,20012396813,68956940.0
762,20012396814,34655664.0
763,20012396820,361719940.0
764,20012396823,44781940.0
765,20012396908,215733164.0
766,20012396911,212987552.0
767,20012396913,267188776.0
768,20012396914,7333388.0
769,20012396920,173801288.0
770,20012396923,10520328.0
771,20013397007,841257552.0
772,20013397008,28302740.0
773,20013397013,93935164.0
774,20013397016,80270000.0
775,20013397020,5893776.0
776,20013397023,84842164.0
777,20013397111,27744388.0
778,20013397112,165135000.0
779,20013397113,367842000.0
780,20013397116,18443776.0
781,20013397120,247991999.0
782,20013397123,11909388.0
783,20013397208,336868164.0
784,20013397210,102883552.0
785,20013397214,94467552.0
786,20013397217,140169000.0
787,20013397220,28922940.0
788,20013397223,24503776.0
789,20013397310,23513776.0
790,20013397314,105484000.0
791,20013397317,188388000.0
792,20013397320,173763000.0
793,20013397323,25268776.0
794,20013397408,39263164.0
795,20013397412,16508552.0
796,20013397414,31423552.0
797,20013397417,9025000.0
798,20013397420,216126000.0
799,20013397423,3013388.0
800,20013397509,32582000.0
801,20013397511,4584388.0
802,20013397514,39928164.0
803,20013397515,59507940.0
804,20013397520,653401000.0
805,20013397523,116835000.0
806,20013397607,38096940.0
807,20013397608,27746940.0
808,20013397615,42761552.0
809,20013397617,10700776.0
810,20013397620,14527440.0
811,20013397623,19147164.0
812,20013397709,4014388.0
813,20013397710,7160776.0
814,20013397716,12278776.0
815,20013397718,9948776.0
816,20013397720,39591000.0
817,20013397723,48895940.0
818,20013397807,3239388.0
819,20013397808,10265164.0
820,20013397814,69934552.0
821,20013397817,6107388.0
822,20013397820,119341940.0
823,20013397823,53693776.0
824,20013397908,32948388.0
825,20013397911,58408940.0
826,20013397913,12749000.0
827,20013397917,14974388.0
828,20013397920,145865000.0
829,20013397923,87403164.0
830,20013398008,14590776.0
831,20013398011,14363664.0
832,20013398016,89172776.0
833,20013398017,73136552.0
834,20013398020,4709000.0
835,20013398023,17781776.0
836,20101398110,96947776.0
837,20101398111,42190000.0
838,20101398114,9269276.0
839,20101398117,2685388.0
840,20101398120,10545164.0
841,20101398123,11850352.0
842,20101398208,20361352.0
843,20101398209,138200200.0
844,20101398217,92566500.0
845,20101398218,7463000.0
846,20101398220,40493776.0
847,20101398223,3464000.0
848,20101398310,49115000.0
849,20101398311,42326500.0
850,20101398317,6710776.0
851,20101398318,9853164.0
852,20101398320,13943164.0
853,20101398323,11273552.0
854,20102398407,88642500.0
855,20102398408,217709250.0
856,20102398414,311756164.0
857,20102398417,31506052.0
858,20102398420,87332564.0
859,20102398423,11197500.0
860,20102398508,29607164.0
861,20102398510,119532000.0
862,20102398516,17578376.0
863,20102398517,28251340.0
864,20102398520,5944888.0
865,20102398523,18751164.0
866,20102398607,26232164.0
867,20102398609,8298888.0
868,20102398614,14025388.0
869,20102398617,107705276.0
870,20102398620,2500000.0
871,20102398623,11100776.0
872,20102398808,5477888.0
873,20102398811,16695664.0
874,20102398813,59966344.0
875,20102398814,47178800.0
876,20102398820,17802000.0
877,20102398823,11703776.0
878,20103398909,105727000.0
879,20103398911,27026000.0
880,20103398914,116175400.0
881,20103398917,64157800.0
882,20103398920,717605500.0
883,20103398923,41995000.0
884,20103399008,92275500.0
885,20103399010,24753000.0
886,20103399014,19461000.0
887,20103399018,140807688.0
888,20103399020,25051000.0
889,20103399023,22883888.0
890,20103399112,206226600.0
891,20103399117,9256388.0
892,20103399120,18290052.0
893,20104399207,10653164.0
894,20104399208,45112164.0
895,20104399214,5273164.0
896,20104399217,78549152.0
897,20104399220,10301388.0
898,20104399223,32016776.0
899,20104399308,13007164.0
900,20104399311,20779552.0
901,20104399317,20699664.0
902,20104399318,15411164.0
903,20104399320,19649664.0
904,20104399323,5836288.0
905,20104399408,105679388.0
906,20104399411,4866388.0
907,20104399414,5544388.0
908,20104399417,11297000.0
909,20104399420,18184776.0
910,20104399423,13342776.0
911,20104399508,64677164.0
912,20104399511,85978664.0
913,20104399514,129947164.0
914,20104399517,7623164.0
915,20104399520,13066000.0
916,20104399523,27773200.0
917,20104399607,138891752.0
918,20104399608,65295952.0
919,20104399614,7597776.0
920,20104399617,92045164.0
921,20104399620,15493552.0
922,20104399623,79678000.0
923,20104399808,69424864.0
924,20104399811,154213752.0
925,20104399814,22713052.0
926,20104399817,43586500.0
927,20104399820,42185500.0
928,20104399823,8067500.0
929,20105399907,69670776.0
930,20105399909,58296164.0
931,20105399915,59910000.0
932,20105399917,114348000.0
933,20105399920,76101200.0
934,20105399923,9045000.0
935,20105400010,35234388.0
936,20105400011,13119388.0
937,20105400014,197564000.0
938,20105400015,113881400.0
939,20105400020,141692000.0
940,20105400023,43979000.0
941,20105400108,107076500.0
942,20105400109,14504664.0
943,20105400114,554376000.0
944,20105400117,84353500.0
945,20105400120,20558776.0
946,20105400123,7915000.0
947,20105400208,133223500.0
948,20105400211,14467440.0
949,20105400213,47626000.0
950,20105400217,135981276.0
951,20105400220,52380000.0
952,20105400223,14714388.0
953,20105400309,97371464.0
954,20105400310,9665776.0
955,20105400314,18211513.0
956,20105400317,18204164.0
957,20105400320,166656276.0
958,20105400323,11722776.0
959,20105400517,85781164.0
960,20105400518,10513388.0
961,20105400520,262695500.0
962,20105400611,13752776.0
963,20105400612,31931388.0
964,20105400613,82394864.0
965,20105400617,22671464.0
966,20105400620,58166000.0
967,20105400623,156605552.0
968,20105400708,103702500.0
969,20105400712,37837052.0
970,20105400717,33948000.0
971,20105400718,11123776.0
972,20105400720,93344600.0
973,20105400723,105099844.0
974,20105400808,35701900.0
975,20105400809,17080776.0
976,20105400813,119659720.0
977,20105400816,114123776.0
978,20105400820,66602776.0
979,20105400823,167219000.0
980,20106400908,89854000.0
981,20106400911,61976640.0
982,20106400914,2732000.0
983,20106400916,8489276.0
984,20106400920,3411500.0
985,20106400923,2479388.0
986,20106401010,17496000.0
987,20106401011,18850000.0
988,20106401014,5152000.0
989,20106401017,6384388.0
990,20106401020,6279388.0
991,20106401023,270744000.0
992,20106401108,65765552.0
993,20106401111,60333000.0
994,20106401114,40309000.0
995,20106401118,18506040.0
996,20106401120,2434388.0
997,20106401123,5307164.0
998,20106401209,119386164.0
999,20106401211,23227664.0
1000,20106401215,21655000.0
1001,20106401217,7748988.0
1002,20106401220,14721250.0
1003,20106401223,21363552.0
1004,20107401308,6453776.0
1005,20107401311,2244388.0
1006,20107401314,56405776.0
1007,20107401317,19306664.0
1008,20107401320,21713164.0
1009,20107401323,7244388.0
1010,20107401508,126660552.0
1011,20107401511,3952388.0
1012,20107401514,5913776.0
1013,20107401517,13373552.0
1014,20107401520,42456964.0
1015,20107401523,9408476.0
1016,20107401609,10492888.0
1017,20107401611,188871000.0
1018,20107401614,2850000.0
1019,20107401617,44279164.0
1020,20107401620,11108776.0
1021,20107401623,52800500.0
1022,20107401710,167455672.0
1023,20107401712,6984788.0
1024,20107401717,94336800.0
1025,20107401718,23799976.0
1026,20107401720,20939052.0
1027,20107401723,18822664.0
1028,20107401808,276312000.0
1029,20107401812,172987000.0
1030,20107401814,53573763.0
1031,20107401816,574260000.0
1032,20107401820,58781164.0
1033,20107401823,82326200.0
1034,20108401908,40914500.0
1035,20108401911,13225776.0
1036,20108401913,112560000.0
1037,20108401917,82054664.0
1038,20108401920,14492000.0
1039,20108401923,40283914.0
1040,20108402008,36792052.0
1041,20108402012,111078164.0
1042,20108402013,4114388.0
1043,20108402018,45100552.0
1044,20108402020,168082000.0
1045,20108402023,69636400.0
1046,20108402108,17448600.0
1047,20108402111,19570464.0
1048,20108402114,7514388.0
1049,20108402118,11843000.0
1050,20108402120,85863664.0
1051,20108402123,76240500.0
1052,20108402207,142710500.0
1053,20108402210,24141276.0
1054,20108402408,1614388.0
1055,20108402411,97619000.0
1056,20108402414,145046000.0
1057,20108402417,3624388.0
1058,20108402420,4893500.0
1059,20108402423,57583000.0
1060,20109402510,68752640.0
1061,20109402511,5958776.0
1062,20109402514,90571500.0
1063,20109402517,37804526.0
1064,20109402520,11333164.0
1065,20109402523,42562000.0
1066,20109402611,65130000.0
1067,20109402612,62193164.0
