Address,member,Total_income,Fasl,year
20223414926,1,83690000,3,1401
20223414929,1,77760000,3,1401
20223414935,1,289580000,3,1401
20223414938,1,158280000,3,1401
20223414941,1,118530000,3,1401
20224415332,1,148573000,3,1401
20224415335,3,2400000000,3,1401
20224415338,1,116920000,3,1401
20224415341,1,105760000,3,1401
20225415726,1,39520000,3,1401
20225415729,1,26120000,3,1401
20225415731,1,730200000,3,1401
20225415732,1,39520000,3,1401
20225415738,1,1066520000,3,1401
20225415741,1,982520000,3,1401
20226416126,1,145920000,3,1401
20226416129,1,48180000,3,1401
20226416131,1,117300000,3,1401
20226416138,1,78900000,3,1401
20226416141,1,94320000,3,1401
20228416529,1,100000000,3,1401
20228416531,1,270000000,3,1401
20228416538,1,128600000,3,1401
20228416541,1,126000000,3,1401
20302416926,1,145250000,3,1401
20302416928,1,142980000,3,1401
20302416932,1,61250000,3,1401
20302416934,1,89520000,3,1401
20302416938,1,43710000,3,1401
20302416941,1,30500000,3,1401
20303417325,1,152500000,3,1401
20303417329,1,90000000,3,1401
20303417332,1,58000000,3,1401
20303417335,1,376000000,3,1401
20303417338,1,95000000,3,1401
20303417338,4,150000000,3,1401
20303417341,1,564000000,3,1401
20303417727,1,113560000,3,1401
20303417729,1,128000000,3,1401
20303417734,1,115760000,3,1401
20303417735,1,188200000,3,1401
20303417738,1,193100000,3,1401
20303417741,1,127060000,3,1401
20303418126,1,54000000,3,1401
20303418129,1,96000000,3,1401
20303418132,1,64000000,3,1401
20303418136,1,904000000,3,1401
20303418138,1,72000000,3,1401
20303418141,1,120000000,3,1401
20305418526,1,60200000,3,1401
20305418527,1,86625000,3,1401
20305418531,1,86650000,3,1401
20305418535,1,165365000,3,1401
20305418538,1,150000000,3,1401
20305418541,1,120000000,3,1401
20306418926,1,154000000,3,1401
20306418926,2,6000000,3,1401
20306418929,1,107110000,3,1401
20306418929,2,5110000,3,1401
20306418929,3,5110000,3,1401
20306418931,1,894750000,3,1401
20306418932,1,387000000,3,1401
20306418932,2,106000000,3,1401
20306418938,1,108000000,3,1401
20306418938,2,6000000,3,1401
20306418941,1,132610000,3,1401
20306418941,2,5110000,3,1401
20306418941,3,5110000,3,1401
20306419327,1,391000000,3,1401
20306419327,2,9000000,3,1401
20306419328,1,306000000,3,1401
20306419328,2,9000000,3,1401
20306419331,1,205000000,3,1401
20306419333,1,48000000,3,1401
20306419333,2,6000000,3,1401
20306419338,1,1216110000,3,1401
20306419338,2,5110000,3,1401
20306419338,3,5110000,3,1401
20306419341,1,119000000,3,1401
20306419341,2,5000000,3,1401
20307419725,1,96810000,3,1401
20307419726,1,144195000,3,1401
20307419732,1,68810000,3,1401
20307419735,1,68810000,3,1401
20307419738,1,700365000,3,1401
20307419741,1,50365000,3,1401
20307420126,1,175000000,3,1401
20307420129,1,718000000,3,1401
20307420134,1,192000000,3,1401
20307420135,1,63250000,3,1401
20307420138,1,58280000,3,1401
20307420141,1,84240000,3,1401
20310420526,1,72000000,3,1401
20310420532,1,740500000,3,1401
20310420535,1,69300000,3,1401
20310420541,1,51990000,3,1401
20310420926,1,91200000,3,1401
20310420929,1,46200000,3,1401
20310420932,1,91200000,3,1401
20310420935,1,96810000,3,1401
20310420938,1,50995000,3,1401
20310420941,1,33250000,3,1401
20311421326,1,209000000,3,1401
20311421329,1,214000000,3,1401
20311421334,1,199000000,3,1401
20311421335,1,321000000,3,1401
20311421338,1,143000000,3,1401
20311421341,1,258060000,3,1401
20312421726,1,714110000,3,1401
20312421726,2,6110000,3,1401
20312421729,1,505110000,3,1401
20312421732,1,636800000,3,1401
20312421735,1,53000000,3,1401
20312421735,2,6000000,3,1401
20312421738,1,114600000,3,1401
20312421738,2,12600000,3,1401
20312421741,1,6000000,3,1401
20312421741,2,6000000,3,1401
20312421741,3,6000000,3,1401
20312422125,1,466500000,3,1401
20312422129,1,35500000,3,1401
20312422129,2,235500000,3,1401
20312422132,1,998000000,3,1401
20312422133,1,86500000,3,1401
20312422133,2,6000000,3,1401
20312422138,1,110110000,3,1401
20312422138,2,6110000,3,1401
20312422141,1,110110000,3,1401
20312422141,2,6110000,3,1401
20312422141,3,6600000,3,1401
20313422527,1,157000000,3,1401
20313422528,1,174000000,3,1401
20313422531,1,140000000,3,1401
20313422536,1,525000000,3,1401
20313422538,1,120000000,3,1401
20313422541,1,153000000,3,1401
20314422925,1,1100500000,3,1401
20314422930,1,568170000,3,1401
20314422931,1,448170000,3,1401
20314422932,1,782000000,3,1401
20314422938,1,58980000,3,1401
20314422941,1,361250000,3,1401
20316423726,1,77800000,3,1401
20316423729,1,136000000,3,1401
20316423733,1,104000000,3,1401
20316423734,1,77560000,3,1401
20316423734,2,78640000,3,1401
20316423738,1,139000000,3,1401
20316423741,1,67560000,3,1401
20319424125,1,142470000,3,1401
20319424126,1,30500000,3,1401
20319424135,1,303200000,3,1401
20319424136,1,118300000,3,1401
20319424138,1,43710000,3,1401
20319424141,1,58800000,3,1401
20320424527,1,78000000,3,1401
20320424527,2,6000000,3,1401
20320424529,1,54000000,3,1401
20320424529,2,6000000,3,1401
20320424532,1,229110000,3,1401
20320424532,2,5110000,3,1401
20320424533,1,84800000,3,1401
20320424533,2,10800000,3,1401
20320424533,3,10800000,3,1401
20320424538,1,52000000,3,1401
20320424538,2,6000000,3,1401
20320424541,1,89110000,3,1401
20320424926,1,623610000,3,1401
20320424926,2,6110000,3,1401
20320424926,3,6110000,3,1401
20320424926,4,6110000,3,1401
20320424926,5,6110000,3,1401
20320424927,1,83280000,3,1401
20320424927,2,11280000,3,1401
20320424927,3,11280000,3,1401
20320424932,1,1098000000,3,1401
