Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,netincome_w_m,netincome_w_y,Fasl,year
21903593635,3,9211,1130.0,8,4,0,70000000,0,70000000,3,1401
21903594030,1,9311,8100.0,10,6,0,220000000,0,220000000,3,1401
21903594030,1,9214,1240.0,8,4,0,165000000,0,165000000,3,1401
21903594030,1,9211,1110.0,8,5,0,57600000,0,57600000,3,1401
21903594030,1,9311,7100.0,12,6,77000000,154000000,77000000,154000000,3,1401
21903594033,7,6111,1130.0,6,6,0,96000000,0,96000000,3,1401
21903594041,1,9314,41000.0,8,4,15000000,240000000,15000000,240000000,3,1401
21904594428,2,7536,14100.0,4,6,700000,8400000,700000,8400000,3,1401
21904594428,3,7536,14100.0,2,4,1500000,18000000,1500000,18000000,3,1401
21904594830,1,9314,41000.0,8,2,0,130000000,0,130000000,3,1401
21904594830,3,9314,41000.0,8,4,48000000,432000000,48000000,432000000,3,1401
21904594830,4,7231,45200.0,12,6,45000000,510000000,45000000,510000000,3,1401
21904594833,1,9111,81210.0,4,1,8000000,96000000,8000000,96000000,3,1401
21904594833,2,9614,47990.0,2,1,0,30000000,0,30000000,3,1401
21904594833,3,9614,47990.0,2,1,0,40000000,0,40000000,3,1401
21904594835,3,8112,7290.0,8,6,41867000,167468000,40000000,160000000,3,1401
21904594835,3,8322,46300.0,8,6,52000000,364000000,52000000,364000000,3,1401
21904594835,4,7221,25920.0,8,6,40000000,481000000,40000000,481000000,3,1401
21904594838,1,9314,41000.0,8,5,65000000,681000000,65000000,681000000,3,1401
21904594841,1,7233,24203.0,8,6,73266700,868500200,70000000,830000000,3,1401
21904595238,1,7318,13931.0,6,6,0,0,0,0,3,1401
21904595238,1,5153,1240.0,8,7,0,502000000,0,502000000,3,1401
21904595238,2,7318,13931.0,4,6,0,0,0,0,3,1401
21904595241,1,5153,1462.0,8,7,0,520997000,0,500000000,3,1401
21904595633,1,8121,24203.0,8,6,40000000,40000000,40000000,40000000,3,1401
21904595633,2,7318,13931.0,3,5,0,40000000,0,40000000,3,1401
21904595636,2,7318,13931.0,5,4,0,40000000,0,40000000,3,1401
21906596027,1,9314,41000.0,6,2,0,270000000,0,270000000,3,1401
21906596027,3,9314,41000.0,6,2,0,270000000,0,270000000,3,1401
21906596031,1,9211,1130.0,8,5,0,60000000,0,60000000,3,1401
21906596038,1,9314,41000.0,8,6,90000000,750000000,90000000,750000000,3,1401
21906596041,2,6111,1130.0,6,2,0,153000000,0,153000000,3,1401
21906596041,3,7517,10711.0,5,4,0,750000000,0,750000000,3,1401
21907596833,1,9314,41000.0,8,6,30000000,600000000,30000000,600000000,3,1401
21907597227,1,9214,1210.0,6,4,0,300000000,0,300000000,3,1401
21907597227,1,9314,41000.0,5,3,0,315000000,0,315000000,3,1401
21907597235,1,9214,1210.0,8,4,0,120000000,0,120000000,3,1401
21907597238,1,9214,1210.0,6,4,0,240000000,0,240000000,3,1401
21907597238,1,9211,1110.0,6,4,0,220000000,0,220000000,3,1401
21907597238,1,9314,41000.0,4,2,0,90000000,0,90000000,3,1401
21907597241,1,9214,1210.0,5,3,0,315000000,0,315000000,3,1401
21907597241,1,9211,1110.0,5,3,0,315000000,0,315000000,3,1401
21907597241,3,8183,21000.0,8,6,50000000,100000000,50000000,100000000,3,1401
21908597629,1,9214,1260.0,5,5,28000000,120000000,28000000,120000000,3,1401
21908597629,3,9214,1260.0,6,4,45000000,180000000,45000000,180000000,3,1401
21908597632,1,8331,49220.0,10,6,150000000,1690000000,150000000,1690000000,3,1401
21908597641,1,9211,1130.0,5,5,0,107500000,0,107500000,3,1401
21908597641,1,9214,1260.0,6,5,45000000,180000000,45000000,180000000,3,1401
21908598033,1,2341,85102.0,8,5,72080000,792240000,66000000,735000000,3,1401
21908598035,1,5153,96092.0,9,6,57040000,721480000,54500000,692000000,3,1401
21908598041,1,9214,1260.0,5,4,50000000,150000000,50000000,150000000,3,1401
21908598041,1,9314,41000.0,4,5,30000000,150000000,30000000,150000000,3,1401
21908598041,2,9214,1260.0,6,4,65000000,275000000,65000000,275000000,3,1401
