Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,perk_w_y,netincome_w_m,netincome_w_y,Fasl,year
10106018035,1,9333,47212,9.0,7.0,24000000,313000000,25000000.0,24000000,313000000,1,1401
10105016026,1,2619,69100,8.0,5.0,52000000,639000000,15000000.0,48373000,595476000,1,1401
10105016026,2,2341,85102,5.0,5.0,47000000,579000000,15000000.0,44106000,544272000,1,1401
10105015624,1,2262,47720,8.0,6.0,38000000,488000000,32000000.0,35426667,457120004,1,1401
10108020435,1,7518,10712,8.0,6.0,35000000,455000000,35000000.0,31733333,415800000,1,1401
10103013620,1,4323,52220,8.0,6.0,48000000,732000000,156000000.0,44960000,695520000,1,1401
10103013621,2,7411,43210,10.0,4.0,25000000,255000000,0.0,25000000,255000000,1,1401
10108020426,1,3322,46300,8.0,6.0,30000000,375000000,15000000.0,28600000,358200000,1,1401
10107019232,1,1345,85210,6.0,5.0,68000000,951000000,135000000.0,59080000,843960000,1,1401
10104014432,1,8342,84130,8.0,6.0,48000000,618000000,42000000.0,43960000,569520000,1,1401
10104014426,1,5224,47212,10.0,6.0,32000000,394000000,10000000.0,32000000,394000000,1,1401
10105016823,1,7112,43900,8.0,6.0,45000000,540000000,0.0,45000000,540000000,1,1401
10111022835,3,8143,22200,8.0,6.0,24000000,318000000,30000000.0,22880000,304560000,1,1401
10115025232,1,9314,43900,9.0,6.0,37000000,450000000,0.0,37000000,450000000,1,1401
10115025232,4,3343,69100,5.0,5.0,5000000,60000000,0.0,5000000,60000000,1,1401
10115025229,1,9314,43900,8.0,6.0,35000000,425000000,5000000.0,35000000,425000000,1,1401
10110021620,1,9112,85102,8.0,6.0,36000000,447000000,15000000.0,32160000,400920000,1,1401
10110021620,2,4324,85220,8.0,6.0,35000000,435000000,15000000.0,31350000,391200000,1,1401
10105016035,1,5131,56100,6.0,7.0,30000000,395000000,35000000.0,30000000,395000000,1,1401
10109021228,1,9314,43900,8.0,3.0,12000000,160000000,0.0,12000000,160000000,1,1401
10101011220,1,3315,84110,8.0,6.0,75000000,1120000000,220000000.0,68000000,1036000000,1,1401
10103013632,3,2423,78000,8.0,6.0,35000000,435000000,15000000.0,33367000,415400000,1,1401
10109020822,1,5224,47610,8.0,6.0,35000000,210000000,0.0,35000000,210000000,1,1401
10109021235,2,9314,43900,9.0,5.0,25000000,260000000,0.0,25000000,260000000,1,1401
10104014026,1,9614,84110,8.0,7.0,38000000,486000000,30000000.0,36223000,464676000,1,1401
10101011635,1,9314,43900,8.0,5.0,35000000,400000000,0.0,35000000,400000000,1,1401
10112023629,1,4324,46610,9.0,6.0,38000000,516000000,60000000.0,36227000,494724000,1,1401
10105016425,1,9314,43900,9.0,4.0,20000000,235000000,0.0,20000000,235000000,1,1401
10101011625,1,9314,43900,10.0,3.0,9000000,160000000,0.0,9000000,160000000,1,1401
10101011629,1,9314,43900,10.0,4.0,24000000,200000000,0.0,24000000,200000000,1,1401
10101011629,2,4224,55101,11.0,7.0,24000000,288000000,0.0,24000000,288000000,1,1401
10107018835,1,7517,10711,5.0,7.0,35000000,430000000,10000000.0,33366000,410392000,1,1401
10109021223,1,9314,43900,10.0,4.0,15000000,95000000,0.0,15000000,95000000,1,1401
10109021223,1,7132,45200,8.0,6.0,0,150000000,0.0,0,150000000,1,1401
10105016423,1,9314,43900,10.0,5.0,25000000,340000000,0.0,25000000,340000000,1,1401
10103013635,3,3343,71100,8.0,6.0,12000000,154000000,10000000.0,12000000,154000000,1,1401
10112023619,1,8160,10792,12.0,6.0,28000000,366000000,30000000.0,26693000,350316000,1,1401
10101011632,1,9333,52100,9.5,5.0,0,80000000,0.0,0,80000000,1,1401
10101011632,3,5224,47212,10.0,6.0,9000000,108000000,0.0,9000000,108000000,1,1401
10104014023,1,9314,43900,9.0,3.0,15000000,285000000,0.0,15000000,285000000,1,1401
10110021632,1,7115,16220,12.0,3.0,35000000,285000000,0.0,35000000,285000000,1,1401
10110021632,3,5224,45300,8.0,6.0,20000000,240000000,0.0,20000000,240000000,1,1401
10110021626,1,9314,43900,8.0,4.0,15000000,200000000,0.0,15000000,200000000,1,1401
10110021626,3,5224,38300,10.0,6.0,40000000,480000000,0.0,40000000,480000000,1,1401
10110021623,2,2341,85102,6.0,5.0,50000000,615000000,15000000.0,45300000,558600000,1,1401
10110022026,3,9314,43900,10.0,3.0,18000000,190000000,0.0,18000000,190000000,1,1401
10105017235,1,9314,43900,8.0,4.0,13000000,175000000,0.0,13000000,175000000,1,1401
10111023223,3,9314,43900,8.0,5.0,15000000,135000000,0.0,15000000,135000000,1,1401
10116025623,1,8322,49230,8.0,6.0,23000000,276000000,0.0,23000000,276000000,1,1401
10102012432,3,3359,94200,8.0,6.0,55000000,675000000,15000000.0,50934000,626208000,1,1401
10113024429,1,7413,35100,12.0,3.0,60000000,755000000,35000000.0,55200000,697400000,1,1401
10102012426,1,8322,10791,8.0,6.0,40000000,505000000,25000000.0,38133000,482596000,1,1401
10113024432,1,9333,96092,8.0,5.0,0,85000000,0.0,0,85000000,1,1401
10113024432,1,9314,43900,10.0,4.0,17000000,145000000,0.0,17000000,145000000,1,1401
10105017219,1,7517,10711,12.0,7.0,30000000,375000000,15000000.0,30000000,375000000,1,1401
10105017232,1,9314,43900,8.0,6.0,25000000,340000000,0.0,25000000,340000000,1,1401
10105017226,3,9314,43900,9.0,6.0,25000000,285000000,0.0,25000000,285000000,1,1401
10110022022,3,9314,43900,6.0,5.0,15000000,180000000,0.0,15000000,180000000,1,1401
10113024435,1,9314,43900,10.0,2.0,10000000,135000000,0.0,10000000,135000000,1,1401
10107019623,1,4324,52100,8.0,6.0,47000000,624000000,60000000.0,44807000,597684000,1,1401
10104014820,1,9211,1120,8.0,3.0,20000000,35000000,0.0,20000000,35000000,1,1401
10104014820,2,9211,1120,8.0,4.0,15000000,30000000,0.0,15000000,30000000,1,1401
10104014832,2,2310,85300,6.0,5.0,0,330000000,0.0,0,314598000,1,1401
10104014832,2,2166,73100,6.0,5.0,62000000,372000000,0.0,59107000,354642000,1,1401
10104014829,1,1214,84110,8.0,6.0,58000000,859000000,163000000.0,53500000,805000000,1,1401
10107019635,2,2221,86100,8.0,7.0,60000000,858000000,138000000.0,52600000,769200000,1,1401
10105015222,1,4211,64191,8.0,6.0,65000000,1200000000,420000000.0,56650000,1099800000,1,1401
10114024835,2,4226,86202,8.0,6.0,15000000,180000000,0.0,15000000,180000000,1,1401
10116026029,2,2341,85102,4.0,5.0,65000000,855000000,75000000.0,56650000,754800000,1,1401
10116026029,3,2359,85490,4.0,6.0,8000000,96000000,0.0,8000000,96000000,1,1401
10116026022,3,3258,88900,10.0,3.0,18500000,222000000,0.0,18500000,222000000,1,1401
10116026032,1,9314,43900,8.0,6.0,50000000,530000000,0.0,50000000,530000000,1,1401
10116026035,1,4211,64191,8.0,6.0,63000000,771000000,15000000.0,57760000,708120000,1,1401
10105017635,1,7121,43300,9.0,6.0,45000000,620000000,80000000.0,45000000,620000000,1,1401
10103012823,1,5224,47510,12.0,7.0,65000000,795000000,0.0,65000000,795000000,1,1401
10114024819,1,3122,17010,10.0,6.0,57000000,871000000,187000000.0,54340000,839080000,1,1401
10114024826,1,9211,1120,8.0,4.0,25000000,190000000,0.0,25000000,190000000,1,1401
10114024827,3,7122,43300,8.0,4.0,20000000,180000000,0.0,20000000,180000000,1,1401
10105015235,2,5224,47212,10.0,7.0,35000000,460000000,40000000.0,33366000,440392000,1,1401
10105015227,1,5224,47720,8.0,6.0,30000000,390000000,0.0,30000000,390000000,1,1401
10111022423,1,5224,47212,9.0,7.0,40000000,510000000,30000000.0,40000000,510000000,1,1401
