Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
10103012732,3,1,2,910000,4,1401
10103012736,1,1,2,910000,4,1401
10103012738,1,1,2,210000,4,1401
10103012738,2,1,2,910000,4,1401
10103012741,1,1,2,210000,4,1401
10103012741,2,1,2,910000,4,1401
10103013125,1,1,1,105000,4,1401
10103013125,2,1,1,105000,4,1401
10103013125,3,1,1,455000,4,1401
10103013129,1,1,1,105000,4,1401
10103013131,1,1,1,105000,4,1401
10103013131,2,3,1,1365000,4,1401
10103013134,1,1,1,105000,4,1401
10103013134,2,2,1,910000,4,1401
10103013138,1,1,1,105000,4,1401
10103013138,2,1,1,455000,4,1401
10103013141,1,1,1,105000,4,1401
10103013141,2,2,1,910000,4,1401
10103013526,1,1,3,315000,4,1401
10103013530,1,1,3,315000,4,1401
10103013530,2,3,3,4095000,4,1401
10103013532,1,1,3,315000,4,1401
10103013532,2,1,3,1365000,4,1401
10103013533,1,1,3,315000,4,1401
10103013541,1,1,3,315000,4,1401
10103013541,2,1,3,1365000,4,1401
10104013929,1,1,2,210000,4,1401
10104013929,2,1,2,910000,4,1401
10104013930,1,1,2,210000,4,1401
10104013930,2,2,2,1820000,4,1401
10104013932,1,1,2,210000,4,1401
10104013932,2,3,2,2730000,4,1401
10104013935,1,2,2,1820000,4,1401
10104013938,1,1,2,210000,4,1401
10104013938,2,1,2,910000,4,1401
10104013941,1,1,2,210000,4,1401
10104013941,2,3,2,2730000,4,1401
10104014327,1,1,1,105000,4,1401
10104014327,2,3,1,1365000,4,1401
10104014331,1,1,1,105000,4,1401
10104014331,2,1,1,455000,4,1401
10104014338,1,1,1,105000,4,1401
10104014338,2,2,1,910000,4,1401
10104014341,1,1,1,105000,4,1401
10104014341,2,2,1,910000,4,1401
10104014727,1,1,3,315000,4,1401
10104014727,2,2,3,2730000,4,1401
10104014729,1,1,3,315000,4,1401
10104014729,2,3,3,4095000,4,1401
10104014735,1,1,3,1365000,4,1401
10104014736,1,1,3,315000,4,1401
10104014736,2,3,3,4095000,4,1401
10104014738,1,1,3,315000,4,1401
10104014738,2,3,3,4095000,4,1401
10104014741,1,1,3,315000,4,1401
10104014741,2,1,3,1365000,4,1401
10105015126,1,1,2,215000,4,1401
10105015126,2,2,2,1820000,4,1401
10105015130,1,1,2,210000,4,1401
10105015130,2,1,2,910000,4,1401
10105015136,1,1,2,210000,4,1401
10105015138,1,1,2,210000,4,1401
10105015141,1,1,2,210000,4,1401
10105015141,2,1,2,910000,4,1401
10105015526,1,1,1,105000,4,1401
10105015533,1,1,1,455000,4,1401
10105015538,2,1,1,455000,4,1401
10105015926,1,1,3,1365000,4,1401
10105015929,1,1,3,1365000,4,1401
10105015931,1,1,3,315000,4,1401
10105015938,1,1,3,315000,4,1401
10105015938,2,1,3,1365000,4,1401
10105015941,1,1,3,315000,4,1401
10105015941,2,1,3,1365000,4,1401
10105016328,1,1,2,210000,4,1401
10105016328,2,2,2,1820000,4,1401
10105016330,1,1,2,210000,4,1401
10105016330,2,3,2,2730000,4,1401
10105016335,1,1,2,210000,4,1401
10105016336,1,1,2,210000,4,1401
10105016338,1,1,2,210000,4,1401
10105016338,2,2,2,1820000,4,1401
10105016341,1,1,2,210000,4,1401
10105016341,2,2,2,1820000,4,1401
10105016725,1,1,1,105000,4,1401
10105016725,2,1,1,455000,4,1401
10105016730,1,1,1,105000,4,1401
10105016730,2,1,1,455000,4,1401
10105016732,1,1,1,105000,4,1401
10105016732,2,2,1,910000,4,1401
10105016735,1,1,1,105000,4,1401
10105016735,2,1,1,455000,4,1401
10105016738,1,1,1,105000,4,1401
10105016741,1,1,1,105000,4,1401
10105016741,2,3,1,1365000,4,1401
10105017126,1,1,3,315000,4,1401
10105017126,2,2,3,2730000,4,1401
10105017133,1,1,3,315000,4,1401
10105017133,2,3,3,4095000,4,1401
10105017136,1,1,3,315000,4,1401
10105017136,2,3,3,4095000,4,1401
10105017141,1,1,3,1365000,4,1401
10105017526,1,1,2,210000,4,1401
10105017526,2,3,2,2730000,4,1401
10105017529,1,1,2,210000,4,1401
10105017533,1,1,2,210000,4,1401
10105017533,2,4,2,3640000,4,1401
10105017535,1,1,2,210000,4,1401
10105017535,2,1,2,910000,4,1401
10105017538,1,1,2,210000,4,1401
10105017538,2,1,2,910000,4,1401
10105017538,3,2,2,1820000,4,1401
10105017538,4,1,2,210000,4,1401
10105017541,1,1,2,210000,4,1401
10105017926,1,1,1,105000,4,1401
10105017926,2,3,1,1365000,4,1401
10105017929,1,1,1,105000,4,1401
10105017929,2,2,1,910000,4,1401
10105017936,1,1,1,105000,4,1401
10105017936,2,2,1,910000,4,1401
10105017941,1,1,1,105000,4,1401
10105017941,2,1,1,455000,4,1401
10106018326,1,1,3,1365000,4,1401
10106018331,1,1,3,315000,4,1401
10106018331,2,2,3,2730000,4,1401
10106018338,1,1,3,315000,4,1401
10106018338,2,1,3,1365000,4,1401
10106018341,1,1,3,315000,4,1401
10106018341,2,1,3,1365000,4,1401
10106018729,1,1,2,210000,4,1401
10106018729,2,1,2,910000,4,1401
10106018730,1,1,2,210000,4,1401
10106018730,2,2,2,1820000,4,1401
10106018732,1,3,2,2730000,4,1401
10106018734,1,1,2,210000,4,1401
10106018734,2,2,2,1820000,4,1401
10106018738,1,1,2,210000,4,1401
10106018738,2,4,2,3640000,4,1401
10107019129,1,1,1,105000,4,1401
10107019129,2,2,1,910000,4,1401
10107019132,1,1,1,105000,4,1401
10107019132,2,1,1,455000,4,1401
10107019135,1,2,1,910000,4,1401
10107019138,1,1,1,455000,4,1401
10107019525,1,3,3,4095000,4,1401
10107019529,1,1,3,315000,4,1401
10107019529,2,1,3,1365000,4,1401
10107019531,1,1,3,315000,4,1401
10107019531,2,3,3,4095000,4,1401
10107019532,1,1,3,315000,4,1401
10107019532,2,1,3,1365000,4,1401
10107019538,1,1,3,315000,4,1401
10107019538,2,1,3,1365000,4,1401
10108019926,1,1,2,210000,4,1401
10108019930,1,1,2,210000,4,1401
10108019930,2,2,2,1820000,4,1401
10108019935,1,1,2,210000,4,1401
10108019935,2,1,2,910000,4,1401
10108019938,1,1,2,210000,4,1401
10108019938,2,3,2,2730000,4,1401
10108019941,1,1,2,210000,4,1401
10108019941,2,3,2,2730000,4,1401
10108020327,1,4,1,1820000,4,1401
10108020330,1,1,1,105000,4,1401
10108020330,2,3,1,1365000,4,1401
10108020332,1,1,1,105000,4,1401
10108020334,1,1,1,105000,4,1401
10108020334,2,3,1,1365000,4,1401
10108020338,1,1,1,105000,4,1401
10108020338,2,1,1,455000,4,1401
10108020341,1,1,1,105000,4,1401
10108020341,2,3,1,1365000,4,1401
10109020726,1,1,3,315000,4,1401
10109020726,2,2,3,2730000,4,1401
10109020729,1,1,3,315000,4,1401
10109020729,2,2,3,2730000,4,1401
10109020731,1,1,3,315000,4,1401
10109020731,2,3,3,4095000,4,1401
10109020735,1,1,3,315000,4,1401
10109020735,2,1,3,1365000,4,1401
10109020738,1,2,3,2730000,4,1401
10109020741,1,1,3,315000,4,1401
10109020741,2,3,3,4095000,4,1401
10109021129,1,1,2,210000,4,1401
10109021129,2,3,2,2730000,4,1401
10109021130,1,1,2,210000,4,1401
10109021130,2,1,2,910000,4,1401
10109021131,1,1,2,210000,4,1401
10109021131,2,1,2,910000,4,1401
10109021135,1,1,2,210000,4,1401
10109021135,2,3,2,2730000,4,1401
10109021141,1,1,2,210000,4,1401
10109021141,2,2,2,1820000,4,1401
10110021526,1,1,1,105000,4,1401
10110021526,2,2,1,910000,4,1401
10110021528,1,1,1,105000,4,1401
10110021531,1,1,1,105000,4,1401
10110021531,2,1,1,455000,4,1401
10110021532,1,1,1,105000,4,1401
10110021532,2,2,1,910000,4,1401
10110021538,1,1,1,105000,4,1401
10110021538,2,2,1,910000,4,1401
10110021541,1,1,1,105000,4,1401
10110021928,1,1,3,315000,4,1401
10110021930,1,1,3,315000,4,1401
10110021930,2,1,3,1365000,4,1401
10110021932,1,1,3,315000,4,1401
10110021932,2,1,3,1365000,4,1401
10110021935,1,1,3,315000,4,1401
10110021938,1,1,3,315000,4,1401
10110021938,2,2,3,2730000,4,1401
10110021941,1,1,3,315000,4,1401
10110021941,2,2,3,2730000,4,1401
10110022327,1,1,2,210000,4,1401
10110022327,2,3,2,2730000,4,1401
10110022330,1,1,2,210000,4,1401
10110022330,2,1,2,910000,4,1401
10110022332,1,1,2,210000,4,1401
10110022332,2,2,2,1820000,4,1401
10110022335,1,1,2,210000,4,1401
10110022335,2,3,2,2730000,4,1401
10110022338,1,1,2,210000,4,1401
10110022338,2,1,2,910000,4,1401
10110022341,1,1,2,210000,4,1401
10110022341,2,1,2,910000,4,1401
10111022726,1,1,1,105000,4,1401
10111022728,1,1,1,105000,4,1401
10111022728,2,2,1,910000,4,1401
10111022732,1,1,1,455000,4,1401
10111022738,1,1,1,105000,4,1401
10111022738,2,2,1,910000,4,1401
10111022741,1,1,1,105000,4,1401
10111022741,2,1,1,455000,4,1401
10111023126,1,1,3,315000,4,1401
10111023129,1,1,3,315000,4,1401
10111023136,1,3,3,4095000,4,1401
10111023136,4,1,3,1365000,4,1401
10111023138,1,1,3,315000,4,1401
10111023138,2,3,3,4095000,4,1401
10111023525,1,1,2,210000,4,1401
10111023525,2,1,2,910000,4,1401
10111023528,1,1,2,210000,4,1401
10111023528,2,1,2,910000,4,1401
10111023532,1,1,2,210000,4,1401
10111023532,2,1,2,910000,4,1401
10111023535,1,1,2,210000,4,1401
10111023535,2,2,2,1820000,4,1401
10111023538,1,1,2,210000,4,1401
10111023538,2,1,2,910000,4,1401
10111023538,3,1,2,910000,4,1401
10111023541,1,1,2,210000,4,1401
10111023541,2,3,2,2730000,4,1401
10112023926,1,1,1,105000,4,1401
10112023926,2,2,1,910000,4,1401
10112023928,1,1,1,105000,4,1401
10112023928,2,2,1,910000,4,1401
10112023931,1,1,1,105000,4,1401
10112023933,1,1,1,105000,4,1401
10112023938,1,1,1,105000,4,1401
10112023938,2,3,1,1365000,4,1401
10917117041,2,1,1,455000,4,1401
10917117041,1,1,1,105000,4,1401
10917117426,1,1,3,315000,4,1401
10917117426,2,3,3,4095000,4,1401
10917117429,1,1,3,315000,4,1401
10917117429,2,3,3,4095000,4,1401
10917117429,3,1,3,1365000,4,1401
10917117432,1,1,3,315000,4,1401
10917117432,2,1,3,1365000,4,1401
10917117432,3,1,3,1365000,4,1401
10917117435,1,1,3,315000,4,1401
10917117435,2,1,3,1365000,4,1401
10917117438,1,1,3,315000,4,1401
10917117438,2,1,3,1365000,4,1401
10917117441,1,1,3,315000,4,1401
10917117441,2,2,3,2730000,4,1401
10917117441,3,1,3,315000,4,1401
10918117826,1,1,2,210000,4,1401
10918117826,2,3,2,2730000,4,1401
10918117832,1,1,2,910000,4,1401
10918117835,1,1,2,210000,4,1401
10918117835,2,4,2,3640000,4,1401
10918117838,1,1,2,210000,4,1401
10918117838,2,3,2,2730000,4,1401
10918117841,1,1,2,210000,4,1401
10918117841,2,3,2,2730000,4,1401
10922118626,1,2,3,2730000,4,1401
10922118631,2,3,3,4095000,4,1401
10922118634,1,3,3,4095000,4,1401
10922118638,1,1,3,315000,4,1401
10922118638,2,4,3,5460000,4,1401
10922118641,1,1,3,315000,4,1401
10922118641,2,3,3,4095000,4,1401
10930119029,1,4,2,3640000,4,1401
10930119030,1,4,2,3640000,4,1401
10930119031,1,6,2,5460000,4,1401
10930119036,1,2,2,1820000,4,1401
10930119038,1,1,2,210000,4,1401
10930119038,2,2,2,1820000,4,1401
10930119041,1,5,2,4550000,4,1401
10932119425,1,1,1,105000,4,1401
10932119425,2,3,1,1365000,4,1401
10932119426,1,1,1,105000,4,1401
10932119426,2,2,1,910000,4,1401
10932119432,1,1,1,105000,4,1401
10932119432,2,2,1,910000,4,1401
10932119435,1,1,1,105000,4,1401
10932119435,2,2,1,910000,4,1401
10932119438,1,1,1,105000,4,1401
10932119441,1,1,1,105000,4,1401
10938119827,1,1,3,315000,4,1401
10938119827,2,3,3,4095000,4,1401
10938119829,1,1,3,315000,4,1401
10938119831,1,1,3,315000,4,1401
10938119831,2,3,3,4095000,4,1401
10938119832,1,1,3,315000,4,1401
10938119832,2,3,3,4095000,4,1401
10938119838,1,4,3,5460000,4,1401
10938119841,1,1,3,315000,4,1401
10938119841,2,4,3,5460000,4,1401
11002120229,1,1,12,1260000,4,1401
11002120229,2,2,12,10920000,4,1401
11002120232,1,1,12,1260000,4,1401
11002120232,2,2,12,10920000,4,1401
11002120236,1,1,12,1260000,4,1401
11002120236,2,2,12,10920000,4,1401
11002120238,1,1,12,1260000,4,1401
11002120238,2,2,12,10920000,4,1401
11002120241,1,1,12,1260000,4,1401
11002120241,2,1,12,5460000,4,1401
11002121226,1,4,12,21840000,4,1401
11002121233,1,1,12,1260000,4,1401
11002121233,2,2,12,10920000,4,1401
11002121234,1,4,12,21840000,4,1401
11002121730,1,1,12,1260000,4,1401
11002121730,2,1,12,5460000,4,1401
11002122326,1,1,12,1260000,4,1401
11002122326,2,3,12,16380000,4,1401
11002122341,1,1,12,1260000,4,1401
11002122341,2,2,12,10920000,4,1401
11002122725,1,1,12,1260000,4,1401
11002122725,2,1,12,1260000,4,1401
11002122726,1,1,12,1260000,4,1401
11002122726,2,1,12,5460000,4,1401
11002122732,1,1,12,1260000,4,1401
11002122732,2,1,12,5460000,4,1401
11002122736,1,1,12,1260000,4,1401
11002122736,2,3,12,16380000,4,1401
11002122738,1,1,12,1260000,4,1401
11002122738,2,3,12,16380000,4,1401
11002123225,1,2,12,10920000,4,1401
11002123232,1,1,12,1260000,4,1401
11002123232,2,1,12,5460000,4,1401
11002123235,1,1,12,1260000,4,1401
11002123235,2,3,12,16380000,4,1401
11002123238,1,1,12,5460000,4,1401
11002123241,1,1,12,1260000,4,1401
11002123241,2,1,12,5460000,4,1401
11002123726,1,1,12,1260000,4,1401
11002123726,2,2,12,10920000,4,1401
11002123732,1,1,12,1260000,4,1401
11002123732,2,1,12,5460000,4,1401
11002123738,1,1,12,1260000,4,1401
11002123738,2,3,12,16380000,4,1401
11002123741,1,1,12,1260000,4,1401
11002123741,2,2,12,10920000,4,1401
11002124229,1,1,12,1260000,4,1401
11002124229,2,3,12,16380000,4,1401
11002124235,1,1,12,1260000,4,1401
11002124238,1,1,12,1260000,4,1401
11002124238,2,1,12,5460000,4,1401
11002124241,1,1,12,1260000,4,1401
11002124241,2,2,12,10920000,4,1401
11002124729,1,1,12,1260000,4,1401
11002124729,2,2,12,10920000,4,1401
11002124731,1,2,12,10920000,4,1401
11002124738,1,1,12,1260000,4,1401
11002124738,2,3,12,16380000,4,1401
11002124741,1,1,12,1260000,4,1401
11002125326,1,1,12,1260000,4,1401
11002125326,2,1,12,5460000,4,1401
11002125329,1,1,12,1260000,4,1401
11002125329,2,2,12,10920000,4,1401
11002125332,1,1,12,1260000,4,1401
11002125332,2,2,12,5460000,4,1401
11002125333,1,5,12,27300000,4,1401
11002125338,1,1,12,1260000,4,1401
11002125338,2,2,12,10920000,4,1401
11002125341,1,1,12,1260000,4,1401
11002125341,2,3,12,16380000,4,1401
11002125826,1,1,12,1260000,4,1401
11002125826,2,4,12,21840000,4,1401
11002125830,1,1,12,1260000,4,1401
11002125830,2,1,12,5460000,4,1401
11002125832,1,1,12,1260000,4,1401
11002125834,1,1,12,5460000,4,1401
11002125838,1,1,12,5460000,4,1401
11002125841,1,1,12,5460000,4,1401
11002126328,1,1,12,1260000,4,1401
11002126328,2,3,12,16380000,4,1401
11002126329,1,1,12,1260000,4,1401
11002126329,2,3,12,16380000,4,1401
11002126332,1,1,12,1260000,4,1401
11002126335,1,1,12,1260000,4,1401
11002126335,2,3,12,16380000,4,1401
11002126338,1,1,12,1260000,4,1401
11002126338,2,1,12,5460000,4,1401
11002126341,1,1,12,1260000,4,1401
11002126341,2,4,12,21840000,4,1401
11002126828,1,1,12,1260000,4,1401
11002126828,2,1,12,5460000,4,1401
11002126829,1,1,12,1260000,4,1401
11002126829,2,2,12,10920000,4,1401
11002126832,1,1,12,1260000,4,1401
11002126832,2,1,12,5460000,4,1401
11002126835,1,1,12,1260000,4,1401
11002126835,2,1,12,5460000,4,1401
11002126838,1,1,12,1260000,4,1401
11002126841,1,1,12,1260000,4,1401
11002126841,2,1,12,5460000,4,1401
11002127229,1,1,12,1260000,4,1401
11002127229,2,3,12,16380000,4,1401
11002127232,1,1,12,1260000,4,1401
11002127232,2,1,12,5460000,4,1401
11002127235,1,1,12,1260000,4,1401
11002127235,2,1,12,5460000,4,1401
11002127238,1,1,12,1260000,4,1401
11002127238,2,3,12,16380000,4,1401
11002127826,1,1,12,1260000,4,1401
11002127826,2,2,12,10920000,4,1401
11002127835,1,1,12,1260000,4,1401
11002127835,2,1,12,5460000,4,1401
11003131725,1,1,12,1260000,4,1401
11003131725,2,3,12,16380000,4,1401
11003131728,1,1,12,1260000,4,1401
11003131728,2,4,12,21840000,4,1401
11003131728,6,1,12,1260000,4,1401
11003131731,1,1,12,1260000,4,1401
11003131735,1,1,12,1260000,4,1401
11003131735,2,3,12,16380000,4,1401
11003131738,1,1,12,1260000,4,1401
11003131741,1,1,12,1260000,4,1401
11003131741,2,3,12,16380000,4,1401
