Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,perk_w_y,netincome_w_m,netincome_w_y,Fasl,year
10007007211,3,2341,85102,5.0,5.0,25000000,300000000,8000000.0,23335000,288020000,1,98
10007007211,4,2330,85210,5.0,5.0,30000000,360000000,10000000.0,27602000,341224000,1,98
10001001923,1,3334,68200,8.0,6.0,20000000,240000000,0.0,20000000,240000000,1,98
10001001914,1,7221,25920,10.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10001001909,1,9314,41000,10.0,7.0,15000000,180000000,0.0,15000000,180000000,1,98
10001001909,3,7231,45200,10.0,6.0,7000000,84000000,0.0,7000000,84000000,1,98
10001001920,1,5153,80100,12.0,6.0,19000000,228000000,8000000.0,17100000,213200000,1,98
10001001114,3,7213,25990,8.0,6.0,0,60000000,0.0,0,60000000,1,98
10001001514,1,7122,43300,10.0,6.0,10000000,120000000,0.0,9534000,114408000,1,98
10003003213,1,5224,47720,8.5,6.0,0,45000000,0.0,0,44790003,1,98
10009008512,1,9314,41000,8.0,5.0,20000000,140000000,0.0,20000000,140000000,1,98
10007007223,1,4419,86201,8.0,6.0,25000000,300000000,10000000.0,23835000,296020000,1,98
10011009720,1,9211,1500,8.0,5.0,12000000,60000000,0.0,12000000,60000000,1,98
10011009720,3,9211,1500,8.0,7.0,21000000,110000000,0.0,21000000,110000000,1,98
10010009308,1,7127,43220,5.0,2.0,10000000,120000000,0.0,10000000,120000000,1,98
10004004210,5,9314,41000,8.0,5.0,0,20000000,0.0,0,20000000,1,98
10001000620,1,9329,24202,8.0,6.0,36000000,459000000,27000000.0,33220000,425640000,1,98
10001000620,3,5143,96020,8.0,6.0,4000000,48000000,0.0,4000000,48000000,1,98
10001001516,3,7225,25920,10.0,6.0,20000000,240000000,0.0,20000000,240000000,1,98
10001001520,1,9314,41000,10.0,7.0,15000000,180000000,0.0,15000000,180000000,1,98
10013010614,4,9211,1500,8.0,4.0,20000000,240000000,0.0,20000000,240000000,1,98
10006005923,4,7517,10711,12.0,6.0,12000000,149000000,5000000.0,11440000,142280000,1,98
10005004618,1,7233,33120,10.0,7.0,13000000,156000000,0.0,13000000,156000000,1,98
10006005917,1,9314,41000,8.0,5.0,14000000,168000000,0.0,14000000,168000000,1,98
10005004608,1,4419,23960,10.0,7.0,25000000,310000000,10000000.0,23833334,296000008,1,98
10005004608,2,2342,85101,5.0,5.0,2000000,14000000,0.0,2000000,14000000,1,98
10005004620,1,8151,13933,8.0,7.0,20000000,120000000,0.0,19066667,114400002,1,98
10005004611,1,3352,84110,8.0,6.0,35000000,430000000,10000000.0,33366667,410400004,1,98
10006005910,1,7231,45200,8.0,6.0,14000000,168000000,0.0,14000000,168000000,1,98
10009008508,2,7113,23960,10.0,6.0,21000000,252000000,0.0,20020000,240240000,1,98
10006005908,2,2341,85102,5.0,4.0,18000000,224000000,8000000.0,16380000,204560000,1,98
10003003220,1,7126,43220,8.0,5.0,6000000,190000000,0.0,6000000,190000000,1,98
10001002420,1,410,84230,8.0,5.0,35000000,435000000,15000000.0,31350000,391200000,1,98
10012010120,1,410,84230,8.0,6.0,25000000,309800000,9800000.0,22750000,282800000,1,98
10012010123,1,9211,1500,8.0,2.0,6000000,30000000,0.0,6000000,30000000,1,98
10004003817,2,2341,85102,5.0,5.0,26000000,322000000,10000000.0,23660000,293920000,1,98
10004003809,1,8322,96030,10.0,7.0,25000000,310000000,10000000.0,23833334,296000008,1,98
10003003217,1,9314,41000,7.0,4.0,14000000,126000000,0.0,14000000,126000000,1,98
10001001108,3,2359,85490,4.0,3.0,5000000,60000000,0.0,5000000,60000000,1,98
10005005123,1,8142,13933,8.0,4.0,19000000,253000000,25000000.0,18113334,242360008,1,98
10005005123,1,9314,41000,8.0,5.0,3600000,3600000,0.0,3600000,3600000,1,98
10010008907,1,9333,96092,5.0,3.0,7000000,80000000,0.0,7000000,80000000,1,98
10005005116,3,5224,47212,8.0,7.0,8000000,96000000,0.0,8000000,96000000,1,98
10005005116,4,2330,85210,8.0,4.0,10000000,130000000,10000000.0,9953334,129440008,1,98
10012010111,1,410,84220,12.0,6.0,32000000,400000000,8000000.0,29120000,357440000,1,98
10012010111,2,2341,85102,5.0,5.0,12000000,200000000,8000000.0,11440000,110960000,1,98
10012010108,1,410,84220,8.0,6.0,40000000,490000000,10000000.0,36400000,446800000,1,98
10010008923,2,7322,17010,8.0,6.0,16000000,200000000,8000000.0,15253334,191040008,1,98
10001001116,1,7233,33120,12.0,6.0,34000000,442000000,34000000.0,32013334,418160008,1,98
10001001123,1,4415,84110,8.0,6.0,27000000,351000000,27000000.0,25740000,335880000,1,98
10001002414,1,3324,45100,8.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10006006323,1,8185,23101,12.0,5.0,28000000,374000000,38000000.0,24893333,336719996,1,98
10002002816,1,9314,41000,8.0,6.0,12000000,160000000,0.0,12000000,160000000,1,98
10006006308,1,9112,85300,8.0,6.0,15000000,202000000,22000000.0,14300000,193600000,1,98
10007007717,1,7111,41000,10.0,6.0,30000000,360000000,0.0,28600000,343200000,1,98
10006006314,1,2330,85210,6.0,6.0,22000000,302000000,38000000.0,20020000,278240000,1,98
10006006314,2,1345,85102,5.0,5.0,22000000,299000000,35000000.0,20020000,275240000,1,98
10001001916,1,9314,41000,8.0,5.0,0,20000000,0.0,0,20000000,1,98
10007007709,4,4419,64300,9.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10001001512,1,7517,10711,9.0,6.0,15000000,180000000,5000000.0,14300000,176600000,1,98
10001001512,3,4419,64300,8.0,6.0,12000000,144000000,0.0,12000000,144000000,1,98
10007007718,1,9329,35100,9.0,6.0,33000000,396000000,10000000.0,30170000,372040000,1,98
10102012008,1,9211,1120,6.0,3.0,4000000,15000000,0.0,4000000,15000000,1,98
10113024008,1,9214,1270,8.0,6.0,12000000,125000000,0.0,12000000,125000000,1,98
10113024014,3,9214,1270,8.0,5.0,12000000,72000000,0.0,12000000,72000000,1,98
10104014423,1,9314,43900,10.0,3.0,6000000,58000000,0.0,6000000,58000000,1,98
10110021608,1,2411,86100,8.0,6.0,40000000,490000000,10000000.0,35150000,431800000,1,98
10103013218,2,2341,85102,5.0,4.0,6000000,54000000,0.0,6000000,54000000,1,98
10108020423,2,4324,47110,10.0,7.0,12000000,169000000,25000000.0,12000000,169000000,1,98
10103013223,1,9314,43900,8.0,2.0,4000000,50000000,0.0,4000000,50000000,1,98
10103013223,3,7522,31000,8.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10101010811,1,9333,52210,8.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10101010811,2,2341,85102,5.0,5.0,9000000,81000000,0.0,9000000,81000000,1,98
10105016017,2,2330,85210,8.0,5.0,25000000,310000000,10000000.0,22550000,280600000,1,98
10106018017,3,9314,43900,8.0,3.0,8000000,75000000,0.0,8000000,75000000,1,98
10104014017,1,9314,43900,10.0,4.0,16000000,170000000,0.0,16000000,170000000,1,98
10101011211,1,2262,47720,9.0,7.0,12000000,149000000,5000000.0,11440000,142280000,1,98
10101011608,1,7114,43900,10.0,4.0,6000000,72000000,0.0,6000000,72000000,1,98
10103013620,1,4323,52220,10.0,6.0,26000000,380000000,68000000.0,24787000,365444000,1,98
10109021211,1,4226,86202,6.0,6.0,6000000,72000000,0.0,6000000,72000000,1,98
10109021211,1,9121,86100,8.0,6.0,17000000,214000000,10000000.0,16207000,204484000,1,98
10109021211,3,7518,10712,12.0,7.0,10500000,37500000,0.0,10500000,37500000,1,98
10108020411,1,8332,49230,8.0,6.0,15000000,60000000,0.0,15000000,60000000,1,98
10108020411,1,8332,43900,8.0,6.0,0,80000000,0.0,0,76264000,1,98
10108020408,1,5153,24100,8.0,6.0,19000000,253000000,25000000.0,18113300,242359600,1,98
10105016008,3,3512,95110,8.0,6.0,14000000,168000000,0.0,14000000,168000000,1,98
10112023623,1,8160,10792,12.0,6.0,14000000,192000000,24000000.0,13347000,184164000,1,98
10101011216,1,5153,87300,8.0,6.0,5000000,60000000,0.0,5000000,60000000,1,98
10101011220,1,3315,84110,8.0,6.0,43000000,626000000,110000000.0,38993333,577919996,1,98
10103013216,3,5120,56100,10.0,7.0,10000000,100000000,0.0,10000000,100000000,1,98
10105016020,2,5224,47710,12.0,7.0,15000000,180000000,0.0,15000000,180000000,1,98
10105016408,3,5143,96020,5.0,7.0,4000000,35000000,0.0,4000000,35000000,1,98
10105016409,3,9333,96092,8.0,6.0,12000000,128000000,0.0,12000000,128000000,1,98
10107018812,1,9211,1120,8.0,3.0,6500000,45000000,0.0,6500000,45000000,1,98
10108020414,1,2639,85300,9.0,5.0,40000000,495000000,15000000.0,36483333,452800000,1,98
10108020420,1,5153,22200,10.0,6.0,13000000,208000000,52000000.0,12394000,200728000,1,98
10112023615,3,5224,47110,8.0,7.0,6000000,87000000,15000000.0,6000000,87000000,1,98
10103013623,1,9112,86901,8.0,6.0,7000000,99000000,15000000.0,7000000,99000000,1,98
10112023612,1,9211,1120,6.0,3.0,6000000,45000000,0.0,6000000,45000000,1,98
10112023612,1,9314,43900,6.0,3.0,5000000,85000000,0.0,5000000,85000000,1,98
10104014023,1,9314,43900,9.0,6.0,16000000,175000000,0.0,16000000,175000000,1,98
10109021223,1,9314,43900,8.0,4.0,0,75000000,0.0,0,75000000,1,98
10105015620,1,5224,46520,9.0,6.0,30000000,430000000,70000000.0,28600000,413200000,1,98
10105015620,2,2221,86100,8.0,6.0,22000000,301000000,37000000.0,20973000,288676000,1,98
10101011208,1,3323,84110,8.0,6.0,40000000,528000000,48000000.0,36883333,490600000,1,98
10101011208,3,9333,96092,6.0,3.0,6000000,35000000,0.0,6000000,35000000,1,98
10103013611,3,2411,47710,8.0,6.0,14000000,28000000,0.0,13347000,26694000,1,98
10105016014,1,2330,85210,4.0,3.0,23000000,276000000,0.0,23000000,276000000,1,98
10105016014,1,2330,85210,8.0,4.0,24000000,298000000,10000000.0,21740000,270880000,1,98
10107018811,3,9211,1120,8.0,5.0,9000000,17000000,0.0,9000000,17000000,1,98
10105015617,2,2341,85102,5.0,5.0,25000000,395000000,95000000.0,22550000,365600000,1,98
10105015623,1,2262,47720,8.0,6.0,22000000,279000000,15000000.0,20973333,266680000,1,98
10113024020,3,9314,43900,8.0,4.0,0,52000000,0.0,0,52000000,1,98
10103013614,1,7233,50120,10.0,5.0,23000000,286000000,10000000.0,21926666,273120000,1,98
10109021217,1,2142,78000,8.0,6.0,20000000,250000000,10000000.0,19066666,238800000,1,98
10105016811,3,7422,95110,8.0,6.0,11000000,137000000,5000000.0,11000000,137000000,1,98
10105016811,4,9333,31000,8.0,6.0,15000000,190000000,10000000.0,15000000,190000000,1,98
10105016820,3,2341,85102,6.0,5.0,8000000,72000000,0.0,8000000,72000000,1,98
10105016823,1,7114,43900,10.0,5.0,14000000,180000000,0.0,14000000,180000000,1,98
10115025217,1,8114,23950,10.0,6.0,13000000,162000000,6000000.0,13000000,162000000,1,98
10104014416,1,9314,43900,8.0,5.0,13000000,178000000,0.0,13000000,178000000,1,98
10104014416,3,7231,45200,8.0,6.0,6000000,66000000,0.0,6000000,66000000,1,98
10102012023,1,5131,56100,8.0,7.0,18000000,228000000,12000000.0,18000000,228000000,1,98
10102012014,1,9333,10791,10.0,4.0,6000000,64000000,0.0,6000000,64000000,1,98
10111022817,3,4226,86901,8.0,6.0,18000000,216000000,0.0,18000000,216000000,1,98
10110021613,1,7115,16220,10.0,4.0,9000000,145000000,0.0,9000000,145000000,1,98
10110021623,1,7517,10711,9.0,7.0,20000000,255000000,15000000.0,19066666,243800000,1,98
10110021620,1,9112,85102,8.0,6.0,15000000,190000000,10000000.0,13650000,173800000,1,98
10110021620,2,4324,85220,8.0,6.0,16000000,192000000,10000000.0,14560000,184720000,1,98
10110021615,1,7212,28130,8.0,6.0,15000000,222000000,42000000.0,14300000,213600000,1,98
10110021611,1,3322,46300,12.0,6.0,26000000,337000000,25000000.0,24787000,322444000,1,98
10113024411,2,2341,85102,5.0,5.0,19000000,238000000,10000000.0,17290000,217480000,1,98
10113024411,3,410,84220,8.0,6.0,22000000,274000000,10000000.0,20020000,250240000,1,98
10113024408,1,3315,84120,8.0,6.0,38000000,466000000,10000000.0,33530000,412360000,1,98
10111023212,1,7231,45200,9.0,6.0,9000000,108000000,0.0,9000000,108000000,1,98
10110022013,3,3344,86202,6.0,6.0,2400000,34800000,6000000.0,2400000,34800000,1,98
10110022014,1,5224,47510,10.0,6.0,14000000,171000000,3000000.0,13347000,163164000,1,98
10110022020,3,9314,43900,9.0,4.0,7000000,65000000,0.0,7000000,65000000,1,98
10113024417,1,9314,43900,8.0,4.0,0,55000000,0.0,0,55000000,1,98
10113024417,1,9211,1120,10.0,4.0,6000000,28000000,0.0,6000000,28000000,1,98
10116025608,1,7123,43900,6.0,4.0,12000000,175000000,0.0,12000000,175000000,1,98
10102012418,1,2330,85210,8.0,3.0,32500000,400000000,10000000.0,28675000,354100000,1,98
10102012418,2,2330,85210,8.0,3.0,32500000,400000000,10000000.0,28675000,354100000,1,98
10104014820,1,9211,1120,8.0,2.0,3000000,30000000,0.0,3000000,30000000,1,98
10104014820,2,9211,1120,8.0,2.0,2000000,15000000,0.0,2000000,15000000,1,98
10104014820,3,7115,16220,6.0,3.0,8000000,95000000,0.0,8000000,95000000,1,98
10104014817,1,7212,43900,8.0,6.0,25000000,200000000,0.0,25000000,200000000,1,98
10107019614,1,2341,85102,4.0,5.0,23000000,324000000,48000000.0,20930000,299160000,1,98
10107019616,1,2411,10792,11.0,7.0,32000000,449000000,65000000.0,30507000,431084000,1,98
10107019623,1,4324,52100,8.0,6.0,16000000,232000000,40000000.0,15253334,223040008,1,98
10116025616,2,9314,43900,8.0,4.0,0,54000000,0.0,0,54000000,1,98
10102012411,1,9321,10303,10.0,6.0,0,90000000,0.0,0,90000000,1,98
10102012411,3,510,2400,8.0,6.0,1250000,15000000,0.0,1250000,15000000,1,98
10105017223,2,5224,47710,10.0,6.0,4000000,58000000,10000000.0,4000000,58000000,1,98
10105017211,1,7517,10711,8.0,7.0,16800000,201600000,0.0,16800000,201600000,1,98
10105017220,1,7517,10711,12.0,7.0,14444000,173328000,0.0,13800000,165600000,1,98
10105017216,1,7517,10711,8.0,7.0,15000000,186000000,6000000.0,14300000,177600000,1,98
10105017214,1,9314,43900,8.0,4.0,5000000,86000000,0.0,5000000,86000000,1,98
10105017214,3,510,84230,8.0,6.0,1200000,14400000,0.0,1200000,14400000,1,98
10108020018,2,7212,25920,8.0,3.0,4500000,60000000,0.0,4500000,60000000,1,98
10116026020,3,3258,88900,10.0,2.0,5000000,63000000,3000000.0,5000000,63000000,1,98
10114024823,1,3122,17010,10.0,6.0,34000000,505000000,97000000.0,31770000,478240000,1,98
10116026014,1,3359,94200,8.0,6.0,16000000,166000000,10000000.0,15253000,158719000,1,98
10108020008,1,9314,43900,10.0,6.0,14000000,148000000,0.0,14000000,148000000,1,98
10108020008,3,8160,10101,10.0,6.0,18000000,231000000,15000000.0,17160000,220920000,1,98
10108020011,1,7212,43900,9.0,6.0,17000000,195000000,0.0,17000000,195000000,1,98
10108020014,1,9212,1462,8.0,7.0,16000000,189000000,24000000.0,15253000,181299000,1,98
10103012823,1,5224,47510,12.0,7.0,38000000,487000000,0.0,38000000,487000000,1,98
10105017623,1,5413,84230,8.0,6.0,35000000,515000000,95000000.0,31100000,468200000,1,98
10105017623,2,2341,85102,5.0,5.0,25000000,310000000,10000000.0,22750000,283000000,1,98
10116026008,2,2634,84120,8.0,6.0,23000000,334000000,67000000.0,20930000,318160000,1,98
10114024818,1,2120,17010,8.0,6.0,31000000,397000000,25000000.0,29200000,375400000,1,98
10105015220,1,4211,64191,8.0,6.0,38000000,554000000,98000000.0,33530000,500360000,1,98
10111022420,1,2310,85300,6.0,2.0,15000000,180000000,0.0,15000000,180000000,1,98
10111022423,1,5224,47212,9.0,7.0,16000000,204000000,12000000.0,16000000,204000000,1,98
10111022417,1,3322,46300,10.0,6.0,9000000,112000000,0.0,9000000,112000000,1,98
10103012820,1,2635,88900,8.0,6.0,32000000,470000000,86000000.0,28670000,430040000,1,98
10103012820,2,2330,85210,4.0,5.0,22000000,274000000,10000000.0,20020000,250240000,1,98
10103012811,2,3341,72100,8.0,5.0,19000000,238000000,10000000.0,18113333,227360000,1,98
10109020813,1,9333,96092,10.0,6.0,9000000,170000000,0.0,9000000,170000000,1,98
10109020814,1,1311,1462,10.0,6.0,20000000,295000000,55000000.0,19067000,283804000,1,98
10109021220,1,5224,47710,10.0,7.0,9500000,143000000,0.0,9500000,143000000,1,98
10219033411,1,7115,16220,8.0,6.0,15171000,182052000,0.0,14412450,172949400,1,98
10219033413,5,5111,49230,7.0,6.0,9000000,108000000,0.0,9000000,108000000,1,98
10219033417,3,7422,61000,8.0,6.0,19871000,256452000,18000000.0,18877450,244529400,1,98
10219033423,1,6111,1120,8.0,5.0,16800000,201600000,0.0,16800000,201600000,1,98
10210031011,1,1342,85300,8.0,6.0,25900000,319275000,8475000.0,24000000,296475000,1,98
10210031011,2,2221,86100,8.0,6.0,24000000,296655000,8655000.0,22480000,278415000,1,98
10210031014,1,7126,35200,9.0,6.0,20000000,240000000,0.0,20000000,240000000,1,98
10215032223,1,2310,85300,8.0,4.0,35000000,430000000,10000000.0,32350000,398200000,1,98
10220033823,1,2411,69200,13.0,6.0,24000000,288000000,0.0,22000000,264000000,1,98
10210031408,1,7123,43300,9.0,4.0,7000000,84000000,0.0,7000000,84000000,1,98
10201026211,1,9333,49230,8.0,6.0,48500000,602000000,20000000.0,43999834,547998008,1,98
10205028623,2,4110,82110,8.0,6.0,0,21000000,0.0,0,21000000,1,98
10205028623,3,8332,49230,10.0,6.0,0,56000000,0.0,0,56000000,1,98
10207029808,1,2221,86100,8.0,7.0,63000000,766000000,10000000.0,57060000,694720000,1,98
10207029808,2,3259,86100,8.0,7.0,36000000,436000000,4000000.0,31673883,384086596,1,98
10207029417,4,510,84230,8.0,6.0,4000000,48000000,0.0,4000000,48000000,1,98
10218033014,1,3434,56100,10.0,7.0,25850000,336700000,26500000.0,24703983,322947796,1,98
10218033014,3,5224,47710,9.0,6.0,17500000,220000000,10000000.0,17500000,220000000,1,98
10218033017,1,5224,47531,9.0,6.0,19500000,256500000,22500000.0,18635500,246126000,1,98
10208030623,1,6122,1462,8.0,6.0,23000000,309000000,33000000.0,21926667,296120004,1,98
10210031023,1,7518,10712,9.0,6.0,7000000,84000000,0.0,7000000,84000000,1,98
10208030620,3,8332,49230,12.0,5.0,18000000,226000000,5000000.0,18000000,226000000,1,98
10208030608,1,8322,49220,8.0,6.0,11000000,137000000,5000000.0,11000000,137000000,1,98
10208030617,1,8332,42200,8.0,6.0,16000000,202000000,10000000.0,15253000,193036000,1,98
10208030617,1,9314,41000,8.0,5.0,0,14000000,0.0,0,14000000,1,98
10227035423,1,5153,97000,10.0,7.0,10000000,130000000,10000000.0,10000000,130000000,1,98
10227035423,1,9314,41000,8.0,5.0,0,12000000,0.0,0,12000000,1,98
10201026217,3,2411,10730,8.0,6.0,13500000,81000000,0.0,0,81000000,1,98
10227035420,1,7522,31000,8.0,6.0,18000000,221000000,5000000.0,18000000,221000000,1,98
10227035414,1,9216,3220,5.0,7.0,10000000,130000000,10000000.0,10000000,130000000,1,98
10227035411,1,7131,43300,8.0,4.0,15000000,180000000,0.0,15000000,180000000,1,98
10227035411,2,9314,41000,8.0,6.0,20800000,249600000,0.0,20800000,249600000,1,98
10215032220,2,1345,85210,4.0,6.0,27000000,334000000,10000000.0,24370000,302440000,1,98
10207029811,1,5224,47730,9.0,7.0,15000000,180000000,0.0,15000000,180000000,1,98
10227035408,3,510,84230,8.0,6.0,0,5000000,0.0,0,5000000,1,98
10202027409,2,5224,46100,6.0,6.0,5000000,60000000,0.0,5000000,60000000,1,98
10201026608,1,5414,85300,8.0,6.0,22750000,298000000,25000000.0,22750000,298000000,1,98
10201026608,3,3322,46300,9.0,6.0,15000000,150000000,0.0,15000000,150000000,1,98
10216032611,1,5120,64191,7.0,4.0,20000000,257000000,17000000.0,18331400,236976800,1,98
10202027015,1,8114,23950,9.0,6.0,18000000,226500000,10500000.0,17218800,217125600,1,98
10202027015,4,8332,46300,9.0,6.0,17000000,213000000,9000000.0,17000000,213000000,1,98
10202027020,3,7225,25920,9.0,4.0,12000000,144000000,0.0,12000000,144000000,1,98
10224035011,1,7522,31000,8.0,6.0,0,150000000,0.0,0,150000000,1,98
10204028208,1,9212,1620,7.0,5.0,11000000,137000000,5000000.0,10270000,128240000,1,98
10204028208,3,7231,45200,8.0,6.0,2000000,24000000,0.0,2000000,24000000,1,98
10204028211,3,3343,71100,8.0,6.0,4500000,55000000,1000000.0,4500000,55000000,1,98
10201026620,1,5224,47730,8.0,6.0,26500000,343000000,25000000.0,25325166,328901992,1,98
10205028617,2,2330,85210,5.0,5.0,27458000,339496000,10000000.0,25508340,316100080,1,98
10221034208,1,3323,1462,8.0,6.0,25000000,300000000,0.0,25000000,300000000,1,98
10221034217,3,5224,47710,8.0,6.0,12000000,149000000,5000000.0,12000000,149000000,1,98
10221034211,2,2330,85210,8.0,6.0,31570000,388140000,9300000.0,27424700,338396400,1,98
10223034617,1,2132,84130,8.0,6.0,40000000,490000000,10000000.0,36792000,451504000,1,98
10204028214,1,5224,10711,8.0,6.0,15000000,180000000,0.0,15000000,180000000,1,98
10204028223,1,9314,41000,8.0,7.0,16000000,192000000,0.0,16000000,192000000,1,98
10207030223,1,2144,17010,8.0,6.0,37200000,463600000,17200000.0,34250000,428200000,1,98
10206029011,1,7522,31000,8.0,6.0,25000000,325000000,25000000.0,24090834,314090008,1,98
10206029020,1,5120,55101,11.0,6.0,17243000,236916000,30000000.0,16740027,230880324,1,98
10206029023,1,7113,43300,10.0,6.0,32000000,384000000,0.0,32000000,384000000,1,98
10207029817,3,510,84230,8.0,6.0,0,9000000,1000000.0,0,9000000,1,98
10320046307,2,2330,85210,8.0,5.0,23000000,286000000,10000000.0,20930000,261160000,1,98
10320046323,2,3324,46100,5.0,4.0,5000000,50000000,0.0,5000000,50000000,1,98
10303041814,1,8152,13933,10.0,6.0,12000000,144000000,0.0,11440000,137280000,1,98
10303041809,1,7518,10712,8.0,6.0,0,4000000,0.0,0,4000000,1,98
10303041820,2,7412,45200,10.0,6.0,8666666,103999999,0.0,8666666,103999999,1,98
10303041823,1,9314,41000,5.0,5.0,18000000,216000000,0.0,18000000,216000000,1,98
10320046312,1,3324,45100,9.0,6.0,10000000,150000000,0.0,10000000,150000000,1,98
10320046320,1,3324,46100,7.0,6.0,10000000,120000000,0.0,10000000,120000000,1,98
10320046320,5,3324,46100,7.0,6.0,10000000,120000000,0.0,10000000,120000000,1,98
10320046314,1,8342,42100,8.0,6.0,0,140000000,0.0,0,140000000,1,98
10312044818,1,1345,85210,8.0,5.0,54000000,559000000,10000000.0,49140000,509590000,1,98
10303038913,1,5414,29300,8.0,6.0,40000000,517000000,37000000.0,38133334,494600008,1,98
10303038911,1,7536,15200,10.0,6.0,6000000,110000000,0.0,6000000,110000000,1,98
10307043408,1,8151,13920,8.0,6.0,20000000,280000000,40000000.0,19066667,268800004,1,98
10307043420,1,9314,41000,8.0,4.0,7000000,84000000,0.0,7000000,84000000,1,98
10325047823,1,9214,1130,8.0,6.0,10000000,120000000,0.0,10000000,120000000,1,98
10303040320,1,410,84220,8.0,7.0,34000000,418000000,10000000.0,30940000,381280000,1,98
10303040317,1,7518,10712,10.0,6.0,18000000,112000000,4000000.0,18000000,112000000,1,98
10303040323,1,9329,10730,8.0,6.0,12500000,162500000,12500000.0,11916666,155500000,1,98
10321046814,3,8142,22200,8.0,6.0,25000000,322000000,22000000.0,23833334,308000008,1,98
10303039420,2,8172,16100,9.0,6.0,16000000,192000000,0.0,16000000,192000000,1,98
10314045217,1,5132,61000,8.0,6.0,15000000,210000000,30000000.0,14300000,201600000,1,98
10314045223,1,2141,35100,8.0,6.0,25000000,320000000,20000000.0,23833334,306000008,1,98
10314045223,2,2353,85490,3.0,6.0,20000000,260000000,20000000.0,19066667,248800004,1,98
10305042420,3,2341,85102,5.0,5.0,11000000,140000000,8000000.0,10010000,128120000,1,98
10303036514,1,8121,24100,8.0,6.0,0,340000000,40000000.0,0,326000008,1,98
10303036523,1,5224,47520,8.0,6.0,21000000,282000000,30000000.0,20020000,270240000,1,98
10303036523,2,2330,85210,6.0,2.0,2500000,22500000,0.0,2500000,22500000,1,98
10314045211,1,2421,84110,8.0,6.0,25000000,320000000,20000000.0,23833334,306000008,1,98
10314045208,1,410,84230,8.0,6.0,30000000,370000000,10000000.0,27300000,337600000,1,98
10303037518,1,4312,84120,8.0,6.0,30000000,390000000,30000000.0,28600000,373200000,1,98
10303037518,2,2341,85102,6.0,5.0,15000000,190000000,10000000.0,13650000,173800000,1,98
10303037520,1,2120,84110,7.0,6.0,30000000,370000000,10000000.0,27300000,337600000,1,98
10303037520,2,2221,86100,7.0,6.0,26000000,322000000,10000000.0,23660000,293920000,1,98
10310043923,1,9333,47520,9.0,7.0,9000000,108000000,0.0,9000000,108000000,1,98
10310043916,1,7233,84110,8.0,7.0,30000000,370000000,10000000.0,28600000,353200000,1,98
10303040909,1,5224,47212,4.0,6.0,5000000,60000000,0.0,5000000,60000000,1,98
10303040914,1,4324,47520,12.0,6.0,18000000,221000000,5000000.0,17160000,210920000,1,98
