Address,code,purchased,value
10003003207,33190,1,380000000.0
10003003207,33214,1,120000000.0
10011009723,33112,1,300000000.0
10011009723,33214,1,19000000.0
10012010114,34148,1,110000000.0
10004003817,33214,1,60000000.0
10012010108,33134,1,2500000000.0
10012010108,33214,1,130000000.0
10013010614,34239,1,10000000.0
10013010614,33112,1,4000000000.0
10013010614,34126,1,250000000.0
10013010614,34160,,
10013010614,34192,1,300000000.0
10013010614,34228,1,135000000.0
10006005511,33214,1,9000000.0
10006005511,33338,1,1500000000.0
10006005511,33360,1,7000000.0
10006005511,33371,1,10000000.0
10006006314,33134,1,1900000000.0
10006006314,33167,1,22000000.0
10003003211,33190,1,25000000.0
10010008920,33214,1,7900000.0
10006006812,33145,,
10004004217,33269,1,3000000.0
10009008111,33338,1,1500000000.0
10006006813,33349,,
10106018023,33134,1,1100000000.0
10106018023,33145,1,300000000.0
10106018023,33156,1,8000000.0
10106018023,33167,1,7000000.0
10101010820,33214,1,45000000.0
10103013223,33190,1,47000000.0
10104014023,33190,1,55000000.0
10109020823,33134,1,1440000000.0
10109020823,33145,1,440000000.0
10109020823,33167,1,9000000.0
10109020823,33178,1,3000000.0
10107018813,33190,1,38000000.0
10113024010,33190,1,15000000.0
10105016811,33214,1,135000000.0
10115025220,33190,1,900000000.0
10104014416,33190,1,17000000.0
10111022809,33190,1,80000000.0
10107019223,33214,1,10000000.0
10110021620,33214,1,80000000.0
10113024411,33214,1,51200000.0
10113024408,33190,1,35000000.0
10116025611,33190,1,30000000.0
10104014809,33134,,
10104014809,33145,,
10104014817,33190,1,70000000.0
10107019614,33214,1,73500000.0
10107019620,33190,1,80000000.0
10107019620,33393,1,30000000.0
10116026023,33190,1,150000000.0
10116026023,33214,1,60000000.0
10105017623,33134,1,3000000000.0
10105017623,33145,1,700000000.0
10105017623,33156,1,15000000.0
10105017623,33167,1,3000000.0
10105017607,33214,1,65000000.0
10111022407,33236,1,22000000.0
10105015220,33214,1,80000000.0
10218033023,33190,1,120000000.0
10218033023,33214,1,5000000.0
10218033023,33236,1,4000000.0
10218033023,33247,1,5000000.0
10218033023,33258,1,6000000.0
10205028623,33214,1,14000000.0
10227035408,33190,1,12000000.0
10202027014,33214,1,18000000.0
10204028214,33190,1,200000000.0
10206029011,33134,1,1500000000.0
10206029011,33145,,
10206029020,33214,1,75000000.0
10302036020,33190,1,42000000.0
10310043916,33214,1,4500000.0
10311044417,33190,1,50000000.0
10316045811,33190,1,15000000.0
10303041320,33134,1,3000000000.0
10303041320,33156,1,10000000.0
10320046317,33190,1,40000000.0
10303036911,33247,1,3000000.0
10316045817,33190,1,60000000.0
10303038423,33190,1,15000000.0
10303037523,33190,1,4500000.0
10401048416,33112,1,300000000.0
10401048416,33123,1,160000000.0
10401048416,33145,1,1000000000.0
10407053720,33134,1,830000000.0
10401049707,33190,1,300000000.0
10505064118,33190,1,13000000.0
