Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
10001000435,4,1,3,41.0,1.0,0.25,1,1,1,22,1,4,4,100.0,3.0,4,1,0,3,2,2,9,718455000.0,1410290000.0
10001000438,2,1,1,68.0,1.0,0.0,2,1,1,22,1,4,4,100.0,3.0,4,1,0,3,2,2,9,301210000.0,1033920000.0
10001000441,3,2,1,41.0,1.0,0.3333333333333333,3,4,1,22,1,5,4,110.0,3.0,4,1,1,3,2,2,9,180317000.0,1202105000.0
10001000526,4,2,2,17.0,0.5,0.0,2,5,1,22,1,4,3,50.0,3.0,4,1,0,3,2,2,9,520590000.0,115410000.0
10001000530,2,1,1,41.0,1.0,0.0,0,1,3,22,1,4,4,100.0,3.0,4,1,0,3,2,2,9,540000000.0,2366000000.0
10001000531,2,1,1,36.0,1.0,0.0,0,4,1,22,1,4,3,58.0,2.0,4,1,0,3,2,2,8,788690000.0,62730000.0
10001000533,4,1,3,28.5,1.0,0.5,2,3,1,22,1,4,4,75.0,2.0,4,1,0,3,2,2,8,309716000.0,122410000.0
10001000538,4,2,2,21.25,0.75,0.25,0,4,1,22,1,4,4,70.0,2.0,4,1,0,3,2,2,7,799880000.0,121210000.0
10001000541,1,0,1,79.0,1.0,0.0,3,1,3,22,1,4,4,112.0,2.0,4,0,0,3,2,2,7,184110000.0,1390315000.0
10001000625,3,2,1,48.0,1.0,0.0,3,1,1,22,1,4,4,100.0,1.0,4,1,0,3,2,2,9,3408119000.0,1176580000.0
10001000627,2,1,1,58.5,1.0,0.0,0,4,1,22,1,4,4,100.0,1.0,4,1,0,3,2,2,9,379836000.0,823350000.0
10001000632,3,2,1,47.0,1.0,0.0,3,1,1,22,1,4,4,140.0,1.0,4,1,0,3,2,2,7,302356388.0,1067860000.0
10001000635,3,2,1,43.0,1.0,0.0,2,1,1,22,1,4,4,130.0,1.0,4,1,0,3,2,2,6,1230246000.0,1072560000.0
10001000638,5,2,3,31.6,1.0,0.4,2,3,2,22,1,4,5,144.0,1.0,4,1,1,3,2,2,10,760443000.0,2097300000.0
10001000641,5,3,2,32.2,1.0,0.4,1,4,2,22,1,5,5,150.0,1.0,4,0,0,3,2,2,8,519700000.0,68100000.0
10001000726,5,2,3,23.4,1.0,0.6,3,3,2,22,1,5,3,60.0,3.0,4,0,1,3,2,2,7,106401940.0,101425000.0
10001000729,4,3,1,39.75,1.0,0.0,9,4,1,22,1,4,3,70.0,3.0,4,1,0,3,2,2,8,193761552.0,974990000.0
10001000731,2,0,2,58.0,0.5,0.0,0,4,1,22,1,4,3,120.0,3.0,4,0,0,3,2,2,8,121889000.0,520640000.0
10001000732,4,1,3,29.75,1.0,0.5,9,3,1,22,1,4,3,75.0,2.0,4,0,1,3,2,2,10,69190000.0,340230000.0
10001000738,2,1,1,60.0,0.0,0.0,6,4,1,22,1,4,3,110.0,3.0,4,0,0,3,2,2,5,134880000.0,769040000.0
10001000741,2,2,0,47.5,1.0,0.0,3,1,3,22,1,4,3,100.0,3.0,4,1,0,3,2,2,9,106640000.0,762880000.0
10001000926,4,1,3,35.75,1.0,0.5,0,3,1,22,1,4,4,105.0,2.0,4,1,0,3,2,2,10,698178000.0,1047140000.0
10001000930,2,1,1,37.0,1.0,0.0,5,4,3,22,1,4,4,100.0,2.0,4,0,0,3,2,2,9,128455000.0,55660000.0
10001000932,4,2,2,26.5,1.0,0.5,0,3,1,22,1,1,2,100.0,2.0,4,1,0,3,2,2,6,573380000.0,93240000.0
10001000935,4,1,3,27.0,1.0,0.5,0,3,1,22,1,5,4,100.0,2.0,4,0,0,3,2,2,6,487875000.0,93240000.0
10001000938,3,1,2,21.33333333333333,0.6666666666666666,0.0,5,4,1,22,1,1,4,100.0,2.0,4,0,0,3,2,2,9,580180000.0,78370000.0
10001000941,4,1,3,18.5,0.5,0.0,0,5,1,22,1,1,2,75.0,2.0,4,1,0,3,2,2,6,439490000.0,103240000.0
10001001027,2,1,1,86.5,1.0,0.0,3,1,1,22,1,4,4,170.0,3.0,4,0,0,3,2,2,8,179845000.0,960000000.0
10001001029,3,2,1,55.66666666666666,1.0,0.0,0,1,1,22,1,4,3,124.0,2.0,4,1,0,3,2,2,8,1090080000.0,1695000000.0
10001001033,5,2,3,26.8,1.0,0.4,1,0,2,22,1,4,6,300.0,1.0,4,1,0,3,2,2,10,3282560000.0,0.0
10001001036,2,1,1,76.0,0.5,0.0,3,1,1,22,1,0,3,100.0,3.0,4,1,0,3,2,2,6,358388776.0,494910000.0
10001001038,5,3,2,20.6,1.0,0.2,3,5,2,22,1,5,4,130.0,2.0,4,1,0,3,2,2,8,628310000.0,2563850000.0
10001001041,2,1,1,67.0,1.0,0.0,2,1,1,22,1,4,4,115.0,1.0,4,0,0,3,2,2,9,356190000.0,2144420000.0
10001001125,4,2,2,43.5,1.0,0.0,2,0,1,22,1,4,4,135.0,3.0,4,0,1,3,2,2,7,855078164.0,787170000.0
10001001128,3,1,2,23.0,1.0,0.6666666666666666,3,3,2,22,1,4,4,135.0,1.0,4,1,0,3,2,2,8,147730000.0,33015000.0
10001001132,4,2,2,34.5,1.0,0.5,2,3,1,22,1,4,3,106.0,3.0,4,1,0,3,2,2,8,623205000.0,977620000.0
10001001135,4,2,2,35.0,1.0,0.25,5,4,1,22,1,4,5,148.0,3.0,4,1,0,3,2,2,9,1800130000.0,59370000.0
10001001138,3,1,2,31.33333333333333,0.6666666666666666,0.0,5,4,1,22,1,5,4,120.0,1.0,4,1,0,3,2,2,8,2245560000.0,0.0
10001001141,4,2,2,35.5,1.0,0.5,1,1,1,22,1,4,4,150.0,3.0,4,1,0,3,2,2,9,661545000.0,2679000000.0
10001001226,3,1,2,50.66666666666666,1.0,0.0,3,1,1,22,1,4,3,80.0,3.0,4,1,0,3,2,2,8,398468336.0,1015920000.0
10001001227,2,1,1,69.0,1.0,0.0,3,1,1,22,1,4,4,120.0,1.0,4,0,0,3,2,2,8,68990000.0,513280000.0
10001001234,3,1,2,27.33333333333333,0.6666666666666666,0.0,0,4,1,22,1,4,4,110.0,1.0,4,1,0,3,2,2,10,3483010000.0,55920000.0
10001001236,2,1,1,77.5,0.0,0.0,6,2,1,22,1,4,3,90.0,3.0,4,0,0,3,2,2,5,35050776.0,92480000.0
10001001238,4,2,2,48.25,0.5,0.0,6,4,1,22,1,4,3,100.0,3.0,4,1,0,3,2,2,6,466168000.0,87780000.0
10001001241,3,2,1,43.66666666666666,1.0,0.0,3,4,2,22,1,4,3,100.0,3.0,1,0,0,3,2,2,7,222980000.0,505120000.0
10001001328,2,1,1,53.5,1.0,0.0,1,1,1,22,1,4,4,80.0,2.0,4,1,0,3,2,2,7,374880000.0,1002200000.0
10001001330,5,2,3,23.2,0.8,0.4,3,3,2,22,1,4,4,80.0,2.0,4,1,0,3,2,2,6,504915000.0,997525000.0
10001001332,4,2,2,27.75,0.75,0.25,2,4,1,22,1,4,4,83.0,2.0,4,0,0,3,2,2,9,775530000.0,120230000.0
10001001333,2,1,1,34.5,1.0,0.0,0,4,1,22,1,4,3,83.0,1.0,4,1,0,3,2,2,7,1878590000.0,1151120000.0
10001001338,3,1,2,28.666666666666668,1.0,0.3333333333333333,3,4,1,22,1,4,3,82.0,2.0,4,1,0,3,2,2,9,153060000.0,83595000.0
10001001341,2,0,2,32.5,1.0,0.5,0,0,0,22,1,5,3,82.0,3.0,4,0,0,3,2,2,7,42165000.0,368400000.0
10001001428,4,1,3,17.5,0.5,0.0,6,5,1,22,1,0,3,70.0,3.0,4,1,0,3,2,2,7,158458000.0,514880000.0
10001001429,1,0,1,64.0,1.0,0.0,3,1,3,22,1,5,3,70.0,3.0,4,0,0,3,2,2,5,115560000.0,670420000.0
10001001435,4,1,3,54.75,0.5,0.25,6,0,1,22,1,4,4,80.0,3.0,4,0,0,3,2,2,4,159540000.0,1391880000.0
10001001436,4,2,2,28.5,1.0,0.5,2,3,1,22,1,0,4,60.0,3.0,4,0,0,3,2,2,5,61140000.0,112880000.0
10001001438,3,1,2,40.0,1.0,0.3333333333333333,9,4,1,22,1,0,3,110.0,3.0,4,0,1,3,2,2,9,430410000.0,780460000.0
10001001441,1,0,1,75.0,0.0,0.0,6,1,3,22,1,0,3,100.0,3.0,4,0,0,3,2,2,4,459830000.0,713820000.0
10001001527,3,2,1,38.0,1.0,0.3333333333333333,3,4,1,22,1,4,3,80.0,3.0,4,1,0,3,2,2,7,300915000.0,35680000.0
10001001528,2,1,1,73.0,0.5,0.0,3,1,1,22,1,4,3,100.0,3.0,4,0,0,3,2,2,6,23455000.0,195880000.0
10001001532,3,2,1,39.333333333333336,1.0,0.0,3,4,1,22,1,5,2,50.0,3.0,4,0,0,3,2,2,4,49058164.0,74940000.0
10001001534,1,0,1,50.0,1.0,0.0,3,0,0,22,1,5,3,85.0,3.0,4,0,0,3,2,2,6,132476000.0,788060000.0
10001001538,2,1,1,68.5,0.0,0.0,6,4,1,22,1,4,2,90.0,3.0,4,0,0,3,2,2,5,190778500.0,245580000.0
10001001541,4,2,2,27.5,1.0,0.5,3,3,1,22,1,0,4,120.0,3.0,4,1,1,3,2,2,9,332552000.0,67480000.0
10001001625,2,1,1,60.0,1.0,0.0,2,1,1,22,1,4,3,90.0,3.0,4,0,0,3,2,2,9,176850000.0,851200000.0
10001001628,2,1,1,64.5,0.5,0.0,3,4,1,22,1,4,3,180.0,3.0,4,1,0,3,2,2,6,310374000.0,703600000.0
10001001632,2,1,1,52.5,1.0,0.0,3,1,1,22,1,4,3,100.0,3.0,4,0,0,3,2,2,7,134128000.0,773200000.0
10001001633,4,1,3,38.0,1.0,0.0,2,0,1,22,1,4,3,100.0,1.0,4,0,0,3,2,2,8,167561000.0,564300000.0
10001001638,4,0,3,25.0,1.0,0.5,3,3,1,22,1,4,3,70.0,3.0,4,1,0,3,2,2,9,415730000.0,76180000.0
10001001641,2,1,1,62.5,0.0,0.0,6,4,1,22,1,4,3,60.0,3.0,4,0,0,3,2,2,6,40868776.0,1368020000.0
10001001726,2,1,1,48.5,0.5,0.0,6,4,3,22,1,4,4,120.0,3.0,4,0,1,3,2,2,8,86116776.0,808270000.0
10001001727,2,1,1,67.5,1.0,0.0,7,4,1,22,1,4,5,160.0,3.0,4,1,1,3,2,2,9,538443776.0,1052920000.0
10001001732,2,1,1,60.0,0.0,0.0,6,4,1,22,1,4,3,100.0,3.0,4,1,0,3,2,2,9,372178776.0,522135000.0
10001001735,3,1,2,40.66666666666666,0.6666666666666666,0.3333333333333333,6,4,1,22,1,4,3,120.0,3.0,4,0,0,3,2,2,7,322654164.0,740815000.0
10001001738,3,2,1,38.0,1.0,0.0,3,4,1,22,1,4,3,40.0,3.0,7,0,1,3,2,2,5,110028164.0,71765000.0
10001001741,3,2,1,36.0,1.0,0.0,3,4,1,22,1,4,3,60.0,3.0,4,0,0,3,2,2,6,361989164.0,71815000.0
10001001825,3,2,1,30.0,1.0,0.3333333333333333,9,4,1,22,1,0,3,70.0,3.0,4,1,0,3,2,2,9,337870000.0,85095000.0
10001001826,4,1,3,24.75,0.75,0.25,2,4,1,22,1,5,3,90.0,3.0,4,1,0,3,2,2,9,643410000.0,127410000.0
10001001835,2,0,2,35.0,1.0,0.0,2,1,3,22,1,4,5,85.0,3.0,4,0,0,3,2,2,7,259525000.0,935680000.0
10001001836,5,4,1,29.4,1.0,0.4,9,3,2,22,1,0,3,100.0,3.0,4,1,0,3,2,2,9,589900000.0,2595775000.0
10001001838,5,4,1,31.0,1.0,0.0,9,6,2,22,1,1,3,80.0,3.0,4,0,0,3,2,2,7,94540000.0,150775000.0
10001001841,2,1,1,49.0,1.0,0.0,3,1,3,22,1,4,3,90.0,3.0,4,0,0,3,2,2,8,276460000.0,1056730000.0
10001001925,3,2,1,19.33333333333333,0.6666666666666666,0.0,2,4,1,22,1,0,3,80.0,1.0,4,1,0,3,2,2,10,385895000.0,31180000.0
10001001929,2,1,1,54.5,1.0,0.0,3,4,1,22,1,4,3,80.0,1.0,4,1,1,3,2,2,5,198613776.0,322120000.0
10001001932,5,2,3,38.0,1.0,0.0,3,0,1,22,1,4,4,69.0,3.0,4,1,0,3,2,2,7,629202940.0,732100000.0
10001001935,3,2,1,23.666666666666668,0.6666666666666666,0.0,1,4,1,22,1,4,3,80.0,1.0,4,0,0,3,2,2,7,296732000.0,31180000.0
10001001938,2,1,1,32.0,1.0,0.0,0,4,1,22,1,0,3,100.0,1.0,4,0,1,3,2,2,7,280641000.0,32320000.0
10001001941,4,2,2,43.5,1.0,0.0,3,0,1,22,1,4,4,140.0,1.0,4,1,0,3,2,2,7,221160000.0,230840000.0
10001002025,2,1,1,85.0,0.0,0.0,6,2,1,22,1,4,3,60.0,3.0,4,0,0,3,2,2,7,53814000.0,170880000.0
10001002029,2,1,1,78.0,0.0,0.0,6,2,1,22,1,4,3,160.0,3.0,4,0,0,3,2,2,7,108210000.0,130880000.0
10001002034,5,4,1,53.0,0.6,0.0,6,4,1,22,1,4,3,100.0,3.0,4,1,0,3,2,2,8,355433000.0,227790000.0
10001002035,1,0,1,68.0,0.0,0.0,6,0,3,22,1,4,3,100.0,3.0,4,0,0,3,2,2,5,40590000.0,430545000.0
10001002038,2,1,1,76.5,0.0,0.0,6,1,1,22,1,4,3,76.0,3.0,5,0,0,3,2,2,7,184115000.0,730880000.0
10001002041,4,1,3,24.25,1.0,0.5,2,3,1,22,1,4,3,120.0,3.0,4,1,0,3,2,2,7,179217288.0,1002990000.0
10001002226,2,0,2,65.0,0.0,0.0,6,1,3,22,1,4,3,75.0,3.0,4,0,0,3,2,2,9,94340000.0,171460000.0
10001002229,2,1,1,62.5,1.0,0.0,1,1,1,22,1,4,3,57.0,3.0,4,1,0,3,2,2,7,174910000.0,926360000.0
10001002232,4,2,2,27.25,1.0,0.5,3,3,1,22,1,5,3,85.0,3.0,4,1,0,3,2,2,8,261630000.0,110440000.0
10001002235,3,1,2,45.66666666666666,0.6666666666666666,0.3333333333333333,1,1,1,22,1,4,3,100.0,3.0,4,1,0,3,2,2,9,343869000.0,1067770000.0
10001002238,5,2,3,18.0,0.8,0.4,3,3,2,22,1,4,4,90.0,2.0,4,1,0,3,2,2,9,13195880000.0,117600000.0
10001002329,4,3,1,41.0,1.0,0.25,3,4,1,22,1,4,3,85.0,3.0,4,1,0,3,2,2,5,377520000.0,831640000.0
10001002330,4,2,2,45.0,0.5,0.0,6,6,1,22,1,4,4,90.0,3.0,4,1,0,3,2,2,9,428690000.0,1730940000.0
10001002332,2,0,2,65.5,0.5,0.0,6,1,3,22,1,4,3,85.0,3.0,4,0,0,3,2,2,9,118030000.0,1061820000.0
10001002335,2,1,1,89.5,1.0,0.0,9,1,1,22,1,4,4,120.0,3.0,4,0,0,3,2,2,6,122020000.0,776820000.0
10001002338,2,1,1,60.0,1.0,0.0,0,1,1,22,1,4,3,90.0,3.0,4,1,0,3,2,2,8,439744000.0,1942000000.0
10001002341,3,2,1,28.33333333333333,1.0,0.3333333333333333,5,4,1,22,1,4,4,110.0,3.0,4,1,0,3,2,2,8,740420000.0,56030000.0
10001002425,4,3,1,27.5,1.0,0.5,2,3,1,22,1,5,2,90.0,3.0,4,1,0,3,2,2,8,643970000.0,86570000.0
10001002430,4,2,2,32.25,1.0,0.5,2,3,1,22,1,4,4,90.0,3.0,4,0,0,3,2,2,8,432546000.0,1103620000.0
10001002432,4,2,2,28.0,1.0,0.5,9,3,1,22,1,4,4,70.0,1.0,4,1,1,3,2,2,8,1078142164.0,318170000.0
10001002435,2,1,1,50.5,1.0,0.0,3,1,3,22,1,4,3,120.0,3.0,4,0,0,3,2,2,10,121445000.0,1070160000.0
10001002438,4,1,3,21.25,0.75,0.25,9,4,1,22,1,5,3,80.0,3.0,4,1,0,3,2,2,8,540500000.0,50170000.0
10001002441,3,1,2,39.66666666666666,1.0,0.3333333333333333,9,1,1,22,1,4,3,90.0,3.0,4,0,0,3,2,2,8,567080000.0,693165000.0
10001002526,2,1,1,57.5,1.0,0.0,3,1,1,22,1,4,3,100.0,3.0,4,1,0,3,2,2,8,481740000.0,781690000.0
10001002529,3,0,3,48.66666666666666,0.6666666666666666,0.0,0,0,2,22,1,4,3,100.0,3.0,4,1,0,3,2,2,8,78500000.0,663120000.0
10001002532,1,0,1,87.0,0.0,0.0,6,1,3,22,1,4,3,100.0,3.0,1,0,0,3,2,2,7,40767500.0,370640000.0
10001002534,5,4,1,25.6,1.0,0.4,2,4,2,22,1,5,3,80.0,3.0,4,1,0,3,2,2,7,614630000.0,114750000.0
10001002538,4,2,2,17.0,0.5,0.0,0,5,1,22,1,5,3,85.0,1.0,4,0,0,3,2,2,9,478655000.0,67920000.0
10001002541,4,3,1,43.75,1.0,0.0,3,1,1,22,1,4,3,70.0,3.0,4,1,0,3,2,2,8,384450000.0,941800000.0
10001002625,5,4,1,24.2,0.8,0.4,3,3,2,22,1,4,3,80.0,3.0,4,0,0,3,2,2,5,66288000.0,642525000.0
10001002629,4,3,1,28.25,1.0,0.25,3,4,1,22,1,0,3,85.0,3.0,4,1,0,3,2,2,6,94720000.0,307250000.0
10001002631,3,1,2,56.0,0.6666666666666666,0.0,3,1,1,22,1,4,3,70.0,3.0,4,1,0,3,2,2,7,135510000.0,770975000.0
10001002634,3,1,2,39.0,1.0,0.3333333333333333,9,1,1,22,1,4,3,60.0,3.0,4,1,0,3,2,2,7,108910000.0,733475000.0
10001002638,1,1,0,82.0,0.0,0.0,6,1,3,22,1,4,4,100.0,3.0,4,0,0,3,2,2,7,177350000.0,556425000.0
10001002641,3,3,0,40.0,0.6666666666666666,0.0,2,6,2,22,1,4,4,100.0,3.0,4,0,0,3,2,2,6,106650000.0,791975000.0
10001002725,4,2,2,31.0,1.0,0.5,3,3,1,22,1,5,2,63.0,1.0,4,1,0,3,2,2,8,3106340000.0,468760000.0
10001002726,3,2,1,50.333333333333336,1.0,0.0,9,1,1,22,1,4,3,57.0,1.0,4,1,0,3,2,2,8,346025000.0,783580000.0
10001002732,4,2,2,21.5,0.75,0.25,2,4,1,22,1,4,2,85.0,1.0,4,1,0,3,2,2,8,469742288.0,3493760000.0
10001002735,4,2,2,26.5,1.0,0.5,2,3,1,22,1,4,2,57.0,2.0,4,1,0,3,2,2,9,633086999.0,138170000.0
10001002738,3,1,2,21.0,1.0,0.6666666666666666,9,3,2,22,1,5,3,57.0,1.0,4,0,0,3,2,2,8,75363000.0,260060000.0
10001002741,4,3,1,33.5,1.0,0.5,0,4,1,22,1,4,3,80.0,2.0,4,1,0,3,2,2,7,1507256000.0,66160000.0
10002002825,2,1,1,61.0,1.0,0.0,1,1,1,22,2,5,5,150.0,3.0,4,1,0,3,2,2,7,603210000.0,1510920000.0
10002002827,3,2,1,41.0,0.6666666666666666,0.0,6,1,2,22,2,4,4,130.0,3.0,4,1,1,3,2,2,8,263234000.0,598180000.0
10002002832,4,3,1,38.25,1.0,0.25,3,4,1,22,2,4,3,120.0,3.0,4,0,0,3,2,2,8,179100000.0,701640000.0
10002002835,4,3,1,20.5,0.75,0.25,2,4,1,22,2,4,4,150.0,3.0,4,1,0,3,2,2,6,170882000.0,649240000.0
10002002838,4,3,1,43.0,1.0,0.0,9,6,1,22,2,4,4,135.0,3.0,4,1,1,3,2,2,8,412487000.0,595140000.0
10002002841,2,1,1,52.5,1.0,0.0,9,1,1,22,2,4,4,150.0,3.0,4,1,0,3,2,2,8,141450000.0,753720000.0
10002002925,4,1,3,31.75,1.0,0.5,9,3,1,22,2,4,4,110.0,3.0,4,1,1,3,2,2,6,286942000.0,1017000000.0
10002002932,4,2,2,24.5,0.75,0.25,3,4,1,22,2,4,4,110.0,3.0,4,0,1,3,2,2,6,197896000.0,260700000.0
10002002935,2,1,1,34.0,1.0,0.0,1,4,1,22,2,4,4,120.0,3.0,4,1,1,3,2,2,9,337068776.0,36600000.0
10002002938,4,2,2,29.0,1.0,0.5,0,3,1,22,2,4,4,120.0,3.0,4,1,1,3,2,2,8,649720000.0,72700000.0
10002002941,3,2,1,28.0,1.0,1.0,0,3,1,22,2,5,4,110.0,3.0,4,1,0,3,2,2,10,593380000.0,52950000.0
10002003026,6,3,3,20.5,0.8333333333333334,0.3333333333333333,3,3,2,22,2,4,3,100.0,3.0,4,0,0,3,2,2,7,303040000.0,153360000.0
10002003027,4,2,2,46.5,1.0,0.0,3,4,1,22,2,4,3,80.0,3.0,4,0,1,3,2,2,8,190467552.0,470260000.0
10002003032,3,2,1,45.333333333333336,1.0,0.0,3,1,1,22,2,4,3,100.0,3.0,4,1,0,3,2,2,7,348254000.0,1494105000.0
10002003035,2,1,1,69.0,1.0,0.0,3,1,1,22,2,4,3,100.0,3.0,4,1,0,3,2,2,8,131195000.0,730370000.0
10002003038,2,1,1,52.0,1.0,0.0,3,4,1,22,2,4,3,100.0,3.0,1,0,1,3,2,2,7,174188000.0,47520000.0
10002003041,2,1,1,57.0,1.0,0.0,3,4,1,22,2,4,4,150.0,3.0,4,1,0,3,2,2,8,579615000.0,63920000.0
10003003126,6,3,3,21.666666666666668,0.8333333333333334,0.5,9,3,2,22,3,4,4,68.0,2.0,4,1,1,3,2,2,8,742090000.0,172190000.0
10003003127,3,2,1,21.33333333333333,0.6666666666666666,0.0,9,4,1,22,3,4,4,70.0,1.0,4,1,1,3,2,2,8,273730000.0,342845000.0
10003003131,4,2,2,28.5,1.0,0.5,9,3,1,22,3,4,3,60.0,2.0,4,1,1,3,2,2,8,378064000.0,142570000.0
10003003135,4,3,1,33.75,1.0,0.0,0,4,1,22,3,4,4,63.0,2.0,4,1,1,3,2,2,7,592170000.0,2344410000.0
10003003138,5,3,2,26.8,1.0,0.6,2,3,2,22,3,4,3,110.0,1.0,4,1,0,3,2,2,8,186660000.0,741825000.0
10003003141,4,3,1,35.5,1.0,0.5,2,3,1,22,3,4,3,130.0,1.0,4,1,0,3,2,2,9,481730000.0,165850000.0
10003003227,3,2,1,55.0,1.0,0.0,2,1,1,22,3,4,3,120.0,3.0,4,1,0,3,2,2,7,3643226000.0,1681480000.0
10003003229,4,3,1,37.75,1.0,0.25,3,4,1,22,3,4,3,70.0,1.0,4,0,0,3,2,2,7,269159999.0,72530000.0
10003003232,5,4,1,34.8,1.0,0.2,9,6,2,22,3,4,3,80.0,3.0,4,1,1,3,2,2,8,821055000.0,1784100000.0
10003003236,4,2,2,38.25,1.0,0.0,9,4,1,22,3,5,3,60.0,2.0,4,0,1,3,2,2,8,350972000.0,343730000.0
10003003238,2,1,1,65.0,0.5,0.0,6,4,1,22,3,4,3,90.0,3.0,4,0,0,3,2,2,7,94455000.0,291780000.0
10003003241,2,1,1,68.5,0.5,0.0,6,4,1,22,3,4,3,60.0,3.0,1,1,0,3,2,2,6,163103776.0,553680000.0
10003003327,3,2,1,49.333333333333336,1.0,0.0,3,4,1,22,3,4,4,120.0,1.0,4,1,0,3,2,2,7,317510000.0,57735000.0
10003003329,3,0,3,33.0,1.0,0.3333333333333333,3,1,2,22,3,4,4,85.0,2.0,4,0,0,3,2,2,8,188340000.0,1001135000.0
10003003332,1,1,0,56.0,1.0,0.0,1,1,1,22,3,1,4,80.0,3.0,4,1,0,3,2,2,7,440035000.0,1816095000.0
10003003335,2,1,1,56.0,1.0,0.0,9,4,1,22,3,4,5,200.0,3.0,4,1,1,3,2,2,10,520750000.0,1000000000.0
10003003338,5,3,2,22.8,0.8,0.4,2,4,2,22,3,4,4,65.0,1.0,4,0,0,3,2,2,7,223803000.0,116725000.0
10003003341,4,2,2,20.5,0.75,0.25,3,4,1,22,3,5,3,70.0,3.0,4,0,0,3,2,2,7,453207000.0,93390000.0
10003003527,4,2,2,36.75,1.0,0.25,3,4,1,22,3,4,4,200.0,3.0,4,0,0,3,2,2,9,158210000.0,826820000.0
10003003529,2,1,1,57.5,1.0,0.0,9,1,1,22,3,4,3,120.0,3.0,4,0,0,3,2,2,10,131630000.0,659360000.0
10003003534,2,0,2,32.5,1.0,0.0,1,4,0,22,3,4,4,74.0,1.0,4,1,0,3,2,2,7,378605000.0,62110000.0
10003003535,3,1,2,36.66666666666666,1.0,0.6666666666666666,0,3,1,22,3,4,4,200.0,1.0,4,1,0,3,2,2,8,362330000.0,1815000000.0
10003003538,4,2,2,22.25,0.75,0.25,2,4,1,22,3,4,2,80.0,1.0,4,0,1,3,2,2,9,1732720000.0,95320000.0
