Address,total_income
10001000126,50640000.0
10001000130,822970000.0
10001000132,850790000.0
10001000135,409790000.0
10001000138,75410000.0
10001000141,705640000.0
10001000226,291640000.0
10001000230,473140000.0
10001000232,1007640000.0
10001000235,1767700000.0
10001000238,1885760000.0
10001000241,60000000.0
10001000326,38750000.0
10001000329,0.0
10001000332,1991550000.0
10001000336,1243600000.0
10001000338,679000000.0
10001000341,0.0
10001000425,214105000.0
10001000426,740735000.0
10001000432,992105000.0
10001000435,1410290000.0
10001000438,1033920000.0
10001000441,1202105000.0
10001000526,115410000.0
10001000530,2366000000.0
10001000531,62730000.0
10001000533,122410000.0
10001000538,121210000.0
10001000541,1390315000.0
10001000625,1176580000.0
10001000627,823350000.0
10001000632,1067860000.0
10001000635,1072560000.0
10001000638,2097300000.0
10001000641,68100000.0
10001000726,101425000.0
10001000729,974990000.0
10001000731,520640000.0
10001000732,340230000.0
10001000738,769040000.0
10001000741,762880000.0
10001000926,1047140000.0
10001000930,55660000.0
10001000932,93240000.0
10001000935,93240000.0
10001000938,78370000.0
10001000941,103240000.0
10001001027,960000000.0
10001001029,1695000000.0
10001001033,0.0
10001001036,494910000.0
10001001038,2563850000.0
10001001041,2144420000.0
10001001125,787170000.0
10001001128,33015000.0
10001001132,977620000.0
10001001135,59370000.0
10001001138,0.0
10001001141,2679000000.0
10001001226,1015920000.0
10001001227,513280000.0
10001001234,55920000.0
10001001236,92480000.0
10001001238,87780000.0
10001001241,505120000.0
10001001328,1002200000.0
10001001330,997525000.0
10001001332,120230000.0
10001001333,1151120000.0
10001001338,83595000.0
10001001341,368400000.0
10001001428,514880000.0
10001001429,670420000.0
10001001435,1391880000.0
10001001436,112880000.0
10001001438,780460000.0
10001001441,713820000.0
10001001527,35680000.0
10001001528,195880000.0
10001001532,74940000.0
10001001534,788060000.0
10001001538,245580000.0
10001001541,67480000.0
10001001625,851200000.0
10001001628,703600000.0
10001001632,773200000.0
10001001633,564300000.0
10001001638,76180000.0
10001001641,1368020000.0
10001001726,808270000.0
10001001727,1052920000.0
10001001732,522135000.0
10001001735,740815000.0
10001001738,71765000.0
10001001741,71815000.0
10001001825,85095000.0
10001001826,127410000.0
10001001835,935680000.0
10001001836,2595775000.0
10001001838,150775000.0
10001001841,1056730000.0
10001001925,31180000.0
10001001929,322120000.0
10001001932,732100000.0
10001001935,31180000.0
10001001938,32320000.0
10001001941,230840000.0
10001002025,170880000.0
10001002029,130880000.0
10001002034,227790000.0
10001002035,430545000.0
10001002038,730880000.0
10001002041,1002990000.0
10001002226,171460000.0
10001002229,926360000.0
10001002232,110440000.0
10001002235,1067770000.0
10001002238,117600000.0
10001002329,831640000.0
10001002330,1730940000.0
10001002332,1061820000.0
10001002335,776820000.0
10001002338,1942000000.0
10001002341,56030000.0
10001002425,86570000.0
10001002430,1103620000.0
10001002432,318170000.0
10001002435,1070160000.0
10001002438,50170000.0
10001002441,693165000.0
10001002526,781690000.0
10001002529,663120000.0
10001002532,370640000.0
10001002534,114750000.0
10001002538,67920000.0
10001002541,941800000.0
10001002625,642525000.0
10001002629,307250000.0
10001002631,770975000.0
10001002634,733475000.0
10001002638,556425000.0
10001002641,791975000.0
10001002725,468760000.0
10001002726,783580000.0
10001002732,3493760000.0
10001002735,138170000.0
10001002738,260060000.0
10001002741,66160000.0
10002002825,1510920000.0
10002002827,598180000.0
10002002832,701640000.0
10002002835,649240000.0
10002002838,595140000.0
10002002841,753720000.0
10002002925,1017000000.0
10002002932,260700000.0
10002002935,36600000.0
10002002938,72700000.0
10002002941,52950000.0
10002003026,153360000.0
10002003027,470260000.0
10002003032,1494105000.0
10002003035,730370000.0
10002003038,47520000.0
10002003041,63920000.0
10003003126,172190000.0
10003003127,342845000.0
10003003131,142570000.0
10003003135,2344410000.0
10003003138,741825000.0
10003003141,165850000.0
10003003227,1681480000.0
10003003229,72530000.0
10003003232,1784100000.0
10003003236,343730000.0
10003003238,291780000.0
10003003241,553680000.0
10003003327,57735000.0
10003003329,1001135000.0
10003003332,1816095000.0
10003003335,1000000000.0
10003003338,116725000.0
10003003341,93390000.0
10003003527,826820000.0
10003003529,659360000.0
10003003534,62110000.0
10003003535,1815000000.0
10003003538,95320000.0
10003003541,111550000.0
10004003627,1057950000.0
10004003630,112030000.0
10004003632,127080000.0
10004003636,1103120000.0
10004003638,571640000.0
10004003641,1026420000.0
10004003826,86180000.0
10004003829,234170000.0
10004003832,345400000.0
10004003835,963310000.0
10004003838,459450000.0
10004003841,25960000.0
10004003926,116080000.0
10004003930,1699120000.0
10004003932,387400000.0
10004003935,902550000.0
10004003938,441280000.0
10004003941,464160000.0
10004004029,869350000.0
10004004030,92250000.0
10004004034,696920000.0
10004004036,87075000.0
10004004038,1917075000.0
10004004041,731150000.0
10004004125,314420000.0
10004004130,677440000.0
10004004132,126560000.0
10004004136,362240000.0
10004004138,242060000.0
10004004141,97580000.0
10004004227,953280000.0
10004004230,153280000.0
10004004231,741840000.0
10004004235,355300000.0
10004004238,625460000.0
10004004241,49160000.0
10004004327,95380000.0
10004004329,29750000.0
10004004334,680280000.0
10004004335,3120270000.0
10004004338,754180000.0
10004004341,1988890000.0
10004004429,1150825000.0
10004004430,794920000.0
10004004432,355010000.0
10004004435,455370000.0
10004004438,1864660000.0
10004004441,65105000.0
10004004526,1525185000.0
10004004530,1130245000.0
10004004533,563830000.0
10004004535,149850000.0
10004004538,97610000.0
10004004541,1072460000.0
10005004625,434460000.0
10005004630,758640000.0
10005004634,573160000.0
10005004635,500320000.0
10005004638,152700000.0
10005004641,201060000.0
10005004725,997230000.0
10005004728,1135135000.0
10005004732,1368285000.0
10005004735,209830000.0
10005004738,53260000.0
10005004741,80675000.0
10005004826,400000000.0
10005004829,1178370000.0
10005004831,1078370000.0
10005004835,326370000.0
10005004838,1897040000.0
10005004841,2550600000.0
10005005026,331940000.0
10005005027,372030000.0
10005005033,1227940000.0
10005005035,135940000.0
10005005038,660210000.0
10005005041,546210000.0
10005005129,627220000.0
10005005130,53760000.0
10005005132,0.0
10005005135,67725000.0
10005005138,1032960000.0
10005005141,366505000.0
10005005229,0.0
10005005230,834880000.0
10005005232,954120000.0
10005005233,695680000.0
10005005238,0.0
10005005241,54120000.0
10005005325,1127350000.0
10005005329,656800000.0
10005005331,858525000.0
10005005333,656800000.0
10005005338,587075000.0
10005005341,739525000.0
10006005425,848980000.0
10006005426,3915000000.0
10006005431,515240000.0
10006005432,4206760000.0
10006005438,725280000.0
10006005441,481640000.0
10006005526,39080000.0
10006005530,610920000.0
10006005534,34080000.0
10006005536,736380000.0
10006005538,44140000.0
10006005541,16720000.0
10006005625,63700000.0
10006005629,71230000.0
10006005633,1182550000.0
10006005635,54200000.0
10006005638,46650000.0
10006005641,47600000.0
10006005727,125525000.0
10006005729,116885000.0
10006005731,90290000.0
10006005732,980565000.0
10006005738,199060000.0
10006005741,596660000.0
10006005825,718810000.0
