Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
20001384935,4,3,100.0,3.0,4,1,0,3,4,4,7
20001385020,4,3,35.0,3.0,4,0,0,3,4,4,5
20001385023,4,4,70.0,3.0,4,1,0,3,4,4,8
20001385026,4,4,130.0,3.0,4,1,0,3,4,4,8
20001385029,4,4,60.0,3.0,4,0,0,3,4,4,7
20001385032,4,4,75.0,3.0,4,1,0,3,4,4,9
20001385035,4,4,100.0,3.0,4,1,0,3,4,4,7
20001385119,0,3,90.0,3.0,4,0,1,3,4,4,6
20001385120,4,4,110.0,3.0,4,0,1,3,4,4,9
20001385127,4,3,60.0,3.0,3,0,0,3,4,4,2
20001385129,4,3,100.0,3.0,7,0,0,3,4,4,5
20001385132,4,3,50.0,3.0,4,0,1,3,4,4,5
20001385135,4,3,85.0,3.0,4,0,1,3,4,4,8
20001385220,4,3,80.0,3.0,1,0,1,3,4,4,5
20001385222,4,4,120.0,3.0,4,1,1,3,4,4,9
20001385226,4,3,80.0,3.0,0,0,1,3,4,4,7
20001385229,4,3,80.0,3.0,3,1,0,3,4,4,8
20001385232,4,3,70.0,3.0,1,1,0,3,4,4,6
20001385235,0,3,55.0,3.0,1,0,0,3,4,4,8
20001385321,4,4,120.0,3.0,4,0,1,3,4,4,7
20001385323,4,4,170.0,3.0,4,1,1,3,4,4,10
20001385326,4,3,50.0,3.0,4,0,1,3,4,4,8
20001385329,4,2,30.0,3.0,3,0,0,3,4,4,7
20001385332,4,3,100.0,3.0,4,1,1,3,4,4,10
20001385335,5,3,85.0,3.0,4,1,0,3,4,4,6
20001385421,0,3,100.0,3.0,4,1,0,3,4,4,8
20001385424,4,3,120.0,3.0,4,0,0,3,4,4,7
20001385429,4,4,113.0,3.0,4,1,0,3,4,4,8
20001385430,4,3,80.0,3.0,4,1,0,3,4,4,8
20001385432,4,4,100.0,3.0,4,1,0,3,4,4,10
20001385435,4,4,100.0,3.0,4,0,1,3,4,4,9
20001385521,4,4,100.0,3.0,4,1,0,3,4,4,8
20001385523,4,4,120.0,3.0,4,1,0,3,4,4,8
20001385526,0,4,90.0,3.0,4,1,0,3,4,4,9
20001385529,4,4,100.0,3.0,4,1,0,3,4,4,8
20001385532,4,4,100.0,3.0,4,1,0,3,4,4,8
20001385535,4,4,80.0,3.0,4,1,0,3,4,4,8
20001385620,4,4,120.0,3.0,4,1,1,3,4,4,7
20001385624,4,3,100.0,3.0,4,1,1,3,4,4,9
20001385626,4,3,75.0,3.0,4,0,0,3,4,4,8
20001385630,4,4,100.0,3.0,4,0,1,3,4,4,7
20001385632,4,4,100.0,3.0,4,1,1,3,4,4,7
20001385635,5,4,90.0,3.0,4,0,1,3,4,4,9
20001385720,4,4,80.0,3.0,4,1,0,3,4,4,5
20001385722,4,4,100.0,1.0,4,0,0,3,4,4,6
20001385725,4,3,90.0,3.0,4,1,1,3,4,4,8
20001385730,0,3,70.0,3.0,3,0,0,3,4,4,3
20001385732,4,2,50.0,3.0,4,0,1,3,4,4,8
20001385735,5,3,80.0,3.0,4,0,1,3,4,4,7
20002385819,4,4,110.0,3.0,1,1,1,3,4,4,8
20002385823,4,4,100.0,3.0,4,0,1,3,4,4,6
20002385825,4,3,90.0,3.0,1,0,1,3,4,4,7
20002385828,4,4,120.0,3.0,1,1,1,3,4,4,9
20002385832,4,4,150.0,3.0,4,1,1,3,4,4,7
20002385835,4,4,140.0,1.0,4,1,0,3,4,4,7
20002385919,4,3,65.0,3.0,1,0,1,3,4,4,8
20002385922,4,4,80.0,3.0,7,0,0,3,4,4,6
20002385928,4,5,70.0,3.0,7,0,0,3,4,4,6
20002385930,4,4,60.0,3.0,7,0,1,3,4,4,6
20002385932,4,4,120.0,3.0,4,1,1,3,4,4,7
20002385935,4,4,100.0,3.0,4,1,0,3,4,4,7
20002386023,4,3,70.0,3.0,1,1,1,3,4,4,6
20002386024,4,3,70.0,3.0,1,0,0,3,4,4,6
20002386027,4,3,80.0,3.0,4,0,0,3,4,4,5
20002386029,4,3,110.0,3.0,7,0,0,3,4,4,3
20002386032,4,4,100.0,3.0,7,0,0,3,4,4,2
20002386035,4,3,80.0,3.0,7,0,0,3,4,4,6
20002386120,4,3,65.0,3.0,1,0,0,3,4,4,6
20002386123,4,4,100.0,3.0,4,1,1,3,4,4,9
20002386126,4,3,110.0,3.0,3,1,0,3,4,4,5
20002386130,4,3,45.0,3.0,4,0,1,3,4,4,7
20002386132,4,4,80.0,3.0,3,0,0,3,4,4,5
20002386135,4,2,80.0,3.0,3,1,1,3,4,4,9
20002386219,0,2,80.0,3.0,4,1,1,3,4,4,8
20002386220,4,5,90.0,3.0,4,0,1,3,4,4,7
20002386226,4,4,100.0,3.0,4,1,0,3,4,4,10
20002386229,4,3,60.0,3.0,4,1,1,3,4,4,6
20002386232,0,4,80.0,3.0,4,0,0,3,4,4,2
20002386235,4,2,24.0,3.0,7,0,0,3,4,4,4
20002386319,4,3,70.0,3.0,7,0,0,3,4,4,5
20002386324,4,4,100.0,3.0,4,1,0,3,4,4,8
20002386327,4,3,70.0,3.0,4,0,1,3,4,4,7
20002386329,4,4,100.0,3.0,4,1,1,3,4,4,7
20002386332,4,3,90.0,3.0,4,0,1,3,4,4,6
20002386335,4,3,85.0,3.0,7,0,1,3,4,4,6
20002386421,4,3,60.0,3.0,3,0,0,3,4,4,5
20002386422,4,4,60.0,3.0,4,0,0,3,4,4,5
20002386426,4,4,80.0,3.0,4,1,0,3,4,4,9
20002386429,4,3,70.0,3.0,3,0,0,3,4,4,3
20002386432,4,3,70.0,3.0,3,0,1,3,4,4,3
20002386435,4,3,40.0,3.0,3,0,1,3,4,4,4
20003386520,4,3,50.0,3.0,4,0,1,3,4,4,5
20003386522,4,3,60.0,3.0,4,0,0,3,4,4,6
20003386526,4,4,60.0,3.0,1,0,0,3,4,4,8
20003386527,4,4,100.0,3.0,7,0,0,3,4,4,3
20003386532,4,4,90.0,3.0,7,0,1,3,4,4,4
20003386535,4,3,70.0,3.0,4,0,1,3,4,4,5
20003386621,4,3,50.0,3.0,7,1,0,3,4,4,5
20003386623,4,4,75.0,3.0,4,1,0,3,4,4,7
20003386626,4,4,80.0,3.0,4,0,0,3,4,4,4
20003386627,0,3,60.0,3.0,4,0,0,3,4,4,4
20003386632,0,4,100.0,3.0,3,0,0,3,4,4,7
20003386635,4,5,120.0,3.0,7,0,0,3,4,4,3
20003386720,4,4,100.0,3.0,4,0,0,3,4,4,8
20003386724,4,3,50.0,3.0,4,0,0,3,4,4,4
20003386727,5,3,70.0,3.0,4,0,1,3,4,4,9
20003386729,4,4,130.0,3.0,4,0,0,3,4,4,7
20003386732,0,3,70.0,3.0,4,0,0,3,4,4,3
20003386735,4,3,100.0,3.0,4,1,1,3,4,4,7
20003386823,4,3,70.0,3.0,3,0,1,3,3,3,6
20003386824,4,3,47.0,3.0,4,0,0,3,4,4,5
20003386828,4,2,30.0,3.0,3,0,0,3,1,1,2
20003386829,4,4,80.0,3.0,3,0,0,3,4,4,1
20003386832,4,3,75.0,3.0,3,0,0,3,4,4,2
20003386835,4,3,100.0,3.0,7,0,0,3,3,3,1
20003386920,4,4,75.0,3.0,4,0,0,3,4,4,5
20003386921,4,2,75.0,3.0,3,0,0,3,4,4,8
20003386926,0,2,80.0,3.0,7,1,0,3,4,4,9
20003386929,4,3,50.0,3.0,4,1,0,3,4,4,7
20003386932,4,3,100.0,3.0,7,1,0,3,4,4,8
20003386935,4,4,150.0,3.0,7,0,0,3,4,4,7
20003387019,4,4,65.0,3.0,7,0,0,3,4,4,6
20003387024,0,2,40.0,3.0,4,0,0,3,4,4,3
20003387025,4,3,60.0,3.0,3,0,0,3,4,4,5
20003387029,4,3,70.0,3.0,4,1,1,3,4,4,8
20003387032,4,4,80.0,3.0,4,1,1,3,4,4,8
20003387035,4,3,30.0,3.0,3,0,1,3,4,4,6
20003387120,0,2,50.0,3.0,3,0,0,3,4,4,3
20003387124,4,4,90.0,3.0,1,1,1,3,4,4,7
20003387125,4,4,60.0,3.0,1,0,1,3,4,4,6
20003387126,0,2,40.0,3.0,3,0,1,3,4,4,6
20003387132,4,4,70.0,3.0,7,0,0,3,4,4,3
20003387135,4,3,60.0,3.0,4,0,1,3,4,4,7
20004387223,4,3,92.0,3.0,1,0,0,3,4,4,4
20004387224,0,3,80.0,3.0,1,1,1,3,4,4,7
20004387228,4,3,80.0,3.0,1,0,1,3,4,4,7
20004387230,4,5,140.0,3.0,1,1,1,3,4,4,7
20004387232,0,3,85.0,3.0,1,0,1,3,4,4,6
20004387235,4,3,50.0,3.0,7,0,0,3,4,4,7
20004387319,4,4,100.0,3.0,7,0,0,3,4,4,5
20004387324,4,4,150.0,3.0,1,0,1,3,4,4,4
20004387325,4,4,80.0,3.0,7,0,1,3,4,4,6
20004387326,4,3,70.0,3.0,1,0,0,3,4,4,4
20004387332,4,5,130.0,3.0,4,1,0,3,4,4,9
20004387335,4,4,100.0,3.0,1,0,0,3,4,4,8
20004387419,4,3,100.0,3.0,7,0,1,3,4,4,4
20004387424,4,2,30.0,3.0,7,0,0,3,4,4,4
