Address,member,Total_income,Fasl,year
20013397832,1,52540000.0,1,1401
20001385435,1,387300000.0,1,1401
20013397024,1,595100000.0,1,1401
20013397835,1,100240000.0,1,1401
20006390220,1,197050000.0,1,1401
20007391426,1,398850000.0,1,1401
20007391429,1,1800000.0,1,1401
20007391432,1,276360000.0,1,1401
20007391419,1,46400000.0,1,1401
20007391829,1,260000000.0,1,1401
20005389035,1,363180000.0,1,1401
20007391420,1,56360000.0,1,1401
20007391420,2,15600000.0,1,1401
20007391435,1,521000000.0,1,1401
20005389027,1,2850000.0,1,1401
20004388223,1,66600000.0,1,1401
20005389026,1,100000000.0,1,1401
20005389019,1,160000000.0,1,1401
20007392623,1,38520000.0,1,1401
20004387829,1,63560000.0,1,1401
20007391835,1,124360000.0,1,1401
20012396626,1,44600000.0,1,1401
20012396632,1,530000000.0,1,1401
20012396623,1,30640000.0,1,1401
20012396635,1,44600000.0,1,1401
20004387820,2,46360000.0,1,1401
20004387823,1,82360000.0,1,1401
20004387835,1,34040000.0,1,1401
20004388220,1,26560000.0,1,1401
20006390629,1,415050000.0,1,1401
20007392622,1,38520000.0,1,1401
20004387832,1,27940000.0,1,1401
20004387832,2,1500000.0,1,1401
20012396621,1,10000000.0,1,1401
20004387826,1,54300000.0,1,1401
20006390620,1,490000000.0,1,1401
20005389032,6,49400000.0,1,1401
20012396629,1,34600000.0,1,1401
20012395819,1,37000000.0,1,1401
20001384626,1,320800000.0,1,1401
20001384622,1,374500000.0,1,1401
20010393435,1,32840000.0,1,1401
20010393432,1,406000000.0,1,1401
20012395835,1,76640000.0,1,1401
20001384629,1,25600000.0,1,1401
20010393419,1,561704000.0,1,1401
20004388229,1,129320000.0,1,1401
20001384621,1,30400000.0,1,1401
20006389427,1,10000000.0,1,1401
20010393428,1,30640000.0,1,1401
20013397032,1,33670000.0,1,1401
20012395825,1,34840000.0,1,1401
20006390235,1,93450000.0,1,1401
20006390232,1,68250000.0,1,1401
20010393832,1,10000000.0,1,1401
20006389832,1,35400000.0,1,1401
20010393823,1,30640000.0,1,1401
20005388628,1,451320000.0,1,1401
20005388635,1,20640000.0,1,1401
20005388629,1,32600000.0,1,1401
20010393821,1,582040000.0,1,1401
20006389823,1,1270000000.0,1,1401
20007391029,1,352320000.0,1,1401
20006389822,1,190000000.0,1,1401
20007392225,1,142600000.0,1,1401
20005388621,1,270640000.0,1,1401
20006389830,1,296990000.0,1,1401
20006389825,1,339000000.0,1,1401
20005388632,1,21320000.0,1,1401
20010393835,1,12360000.0,1,1401
20010393827,1,27040000.0,1,1401
20010393826,1,342000000.0,1,1401
20007392222,1,43200000.0,1,1401
20007392235,1,280000000.0,1,1401
20013397421,1,30640000.0,1,1401
20013397432,1,188140000.0,1,1401
20013397429,1,30640000.0,1,1401
20013397423,1,76000000.0,1,1401
20001384635,1,374000000.0,1,1401
20001384632,1,15600000.0,1,1401
20001385023,1,26400000.0,1,1401
20001385020,1,266000000.0,1,1401
20001385029,1,568000000.0,1,1401
20012396230,1,30640000.0,1,1401
20007392229,1,126600000.0,1,1401
20001385035,1,10800000.0,1,1401
20013397426,1,37040000.0,1,1401
20001385026,1,315600000.0,1,1401
20007392232,1,544560000.0,1,1401
20005388622,1,36400000.0,1,1401
20002386232,1,88600000.0,1,1401
20007392223,1,800000.0,1,1401
