Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
21404548526,2,1,1,78.0,0.0,0.0,6,1,1
21404548529,4,2,2,14.0,0.75,0.5,3,3,2
21404548532,4,3,1,28.5,1.0,0.25,3,4,1
21404548535,6,2,4,29.666666666666668,0.8333333333333334,0.3333333333333333,3,4,2
21404548622,4,1,3,15.5,0.75,0.25,3,4,1
21404548623,3,1,2,21.666666666666668,0.6666666666666666,0.0,2,4,1
21404548626,4,2,2,20.5,0.75,0.25,9,6,1
21404548629,3,2,1,44.0,0.6666666666666666,0.0,3,4,1
21404548632,6,2,4,19.333333333333332,0.8333333333333334,0.5,3,3,2
21404548635,7,4,3,19.571428571428573,1.0,0.7142857142857143,3,3,2
21404548720,4,3,1,15.0,0.5,0.0,9,5,1
21404548723,4,2,2,32.0,1.0,0.5,3,4,1
21404548727,2,1,1,37.0,1.0,0.0,5,4,1
21404548732,1,0,1,63.0,0.0,0.0,6,1,3
21404548735,5,3,2,29.4,1.0,0.4,3,3,2
21404548820,2,1,1,49.5,1.0,0.0,7,4,1
21404548823,4,3,1,35.25,0.5,0.25,6,4,1
21404548826,2,1,1,62.0,0.0,0.0,6,1,1
21404548827,5,2,3,17.8,0.8,0.4,3,3,2
21404548832,5,4,1,22.2,1.0,0.6,3,3,2
21404548835,6,4,2,14.166666666666666,0.8333333333333334,0.5,3,3,2
21404548920,3,1,2,44.666666666666664,0.6666666666666666,0.0,6,0,1
21404548923,3,1,2,23.333333333333332,1.0,0.3333333333333333,3,4,1
21404548927,4,2,2,40.5,0.75,0.0,3,0,1
21404548929,4,2,2,48.0,0.5,0.0,6,4,1
21404548932,4,2,2,35.5,0.5,0.25,6,0,1
21404548935,5,2,3,22.8,0.8,0.2,3,4,2
21404549023,4,2,2,22.75,1.0,0.5,9,3,1
21404549024,4,2,2,33.0,1.0,0.25,3,4,1
21404549026,4,2,2,31.75,1.0,0.25,3,4,1
21404549029,4,2,2,19.5,0.75,0.25,9,4,1
21404549032,5,3,2,16.6,0.6,0.2,3,5,2
21404549035,1,0,1,76.0,0.0,0.0,6,1,3
21404549120,1,0,1,69.0,0.0,0.0,6,1,3
21404549123,2,1,1,74.0,0.5,0.0,3,1,1
21404549132,2,1,1,75.5,0.0,0.0,6,1,1
21404549135,4,3,1,21.5,1.0,0.5,3,3,1
21404549221,4,3,1,25.75,0.75,0.25,2,4,1
21404549223,5,2,3,21.6,0.8,0.4,3,3,2
21404549229,3,1,2,27.0,1.0,0.6666666666666666,3,3,3
21404549230,1,0,1,65.0,0.0,0.0,6,1,3
21404549232,2,1,1,68.5,0.5,0.0,3,1,1
21404549235,1,0,1,66.0,0.0,0.0,6,1,3
21404549320,5,3,2,43.8,0.6,0.2,6,6,1
21404549323,2,0,2,62.0,0.5,0.0,6,1,3
21404549326,4,2,2,20.0,0.75,0.25,2,4,1
21404549329,3,1,2,41.666666666666664,0.6666666666666666,0.0,9,0,1
21404549332,4,2,2,19.75,0.25,0.25,6,4,1
21404549335,6,2,4,21.333333333333332,0.8333333333333334,0.5,3,3,2
21404549420,2,1,1,50.5,0.5,0.0,3,4,1
21404549423,5,4,1,34.6,0.8,0.2,3,6,2
21404549426,5,3,2,19.6,1.0,0.6,3,3,2
21404549429,4,2,2,37.0,0.5,0.0,6,0,1
21404549432,2,1,1,58.0,0.0,0.0,6,4,1
21404549435,2,1,1,67.5,0.0,0.0,6,4,1
21404549520,2,1,1,63.0,0.0,0.0,6,1,1
21404549523,5,2,3,18.6,0.8,0.4,3,3,2
21404549526,1,1,0,90.0,0.0,0.0,6,1,3
21404549529,4,2,2,17.25,0.75,0.25,9,6,1
21405549620,6,3,3,18.0,0.8333333333333334,0.5,3,3,2
21405549623,6,4,2,25.0,0.8333333333333334,0.16666666666666666,2,4,2
21405549629,5,1,4,19.2,0.8,0.4,3,3,2
21405549632,4,2,2,21.0,1.0,0.5,3,3,2
21405549635,3,1,2,47.666666666666664,0.3333333333333333,0.0,6,0,1
21405549720,4,2,2,23.25,1.0,0.75,3,3,1
21405549723,6,1,5,16.333333333333332,0.6666666666666666,0.3333333333333333,2,3,2
21405549726,6,3,3,33.833333333333336,0.8333333333333334,0.16666666666666666,9,4,2
21405549729,4,2,2,14.5,0.5,0.0,6,5,1
21405549732,2,1,1,55.0,0.5,0.0,6,1,3
21405549735,2,1,1,64.0,0.0,0.0,6,1,1
21405549820,7,2,5,21.285714285714285,0.8571428571428571,0.7142857142857143,3,3,2
21405549823,6,3,3,35.833333333333336,0.6666666666666666,0.16666666666666666,3,0,1
21405549826,5,3,2,34.4,1.0,0.4,9,4,2
21405549829,5,2,3,27.2,0.8,0.2,9,4,2
21405549832,3,1,2,44.666666666666664,0.3333333333333333,0.0,6,4,1
21405549835,1,0,1,80.0,0.0,0.0,6,1,3
21405549920,1,1,0,30.0,1.0,0.0,2,4,0
21405549923,5,4,1,16.4,0.6,0.4,6,5,2
21405549926,3,2,1,24.0,0.6666666666666666,0.0,1,4,1
21405549929,6,3,3,32.666666666666664,0.8333333333333334,0.3333333333333333,2,4,2
21405549932,5,4,1,42.0,0.6,0.2,6,4,2
21405549935,3,2,1,62.0,0.3333333333333333,0.0,6,1,1
21405550020,5,2,3,20.0,1.0,0.6,3,3,2
21405550023,4,2,2,41.5,0.5,0.25,6,4,1
21405550026,4,2,2,26.25,1.0,0.5,3,3,1
21405550029,5,2,3,28.4,1.0,0.4,3,3,2
