Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
20003386720,4,1,3,58.75,0.5,0.25,6,0,1,22,3,4,4,100.0,3.0,4,0,0,3,4,4,8,557365000.0,330640000.0
20003386724,4,2,2,55.5,0.0,0.0,6,2,2,22,3,4,3,50.0,3.0,4,0,0,3,4,4,4,20615000.0,181140000.0
20003386727,4,2,2,18.75,0.75,0.25,2,4,1,22,3,5,3,70.0,3.0,4,0,1,3,4,4,9,77063552.0,510692000.0
20003386729,1,0,1,83.0,0.0,0.0,6,1,3,22,3,4,4,130.0,3.0,4,0,0,3,4,4,7,60910000.0,680460000.0
20003386732,2,1,1,56.5,1.0,0.0,3,1,1,22,3,0,3,70.0,3.0,4,0,0,3,4,4,3,199390000.0,589920000.0
20003386735,3,2,1,39.333333333333336,1.0,0.3333333333333333,9,4,1,22,3,4,3,100.0,3.0,4,1,1,3,4,4,7,285572000.0,638740000.0
20003386823,5,3,2,26.6,0.8,0.6,3,3,2,22,3,4,3,70.0,3.0,3,0,1,3,3,3,6,37041940.0,236560000.0
20003386824,3,1,2,31.666666666666668,1.0,0.3333333333333333,3,1,2,22,3,4,3,47.0,3.0,4,0,0,3,4,4,5,12103164.0,83740000.0
20003386828,1,0,1,70.0,0.0,0.0,6,1,3,22,3,4,2,30.0,3.0,3,0,0,3,1,1,2,15704388.0,67260000.0
20003386829,3,2,1,52.0,0.3333333333333333,0.0,6,1,1,22,3,4,4,80.0,3.0,3,0,0,3,4,4,1,21413164.0,70940000.0
20003386832,1,0,1,76.0,0.0,0.0,6,1,3,22,3,4,3,75.0,3.0,3,0,0,3,4,4,2,55660000.0,392860000.0
20003386835,2,0,2,61.5,0.5,0.0,6,1,3,22,3,4,3,100.0,3.0,7,0,0,3,3,3,1,44834388.0,109080000.0
20003386920,1,0,1,58.0,1.0,0.0,3,1,3,22,3,4,4,75.0,3.0,4,0,0,3,4,4,5,134400000.0,465410000.0
20003386921,2,1,1,71.5,0.0,0.0,6,4,1,22,3,4,2,75.0,3.0,3,0,0,3,4,4,8,106452776.0,286420000.0
20003386926,4,3,1,21.25,0.75,0.25,3,4,1,22,3,0,2,80.0,3.0,7,1,0,3,4,4,9,408892000.0,643000000.0
20003386929,4,2,2,19.5,0.75,0.25,0,4,1,22,3,4,3,50.0,3.0,4,1,0,3,4,4,7,595061000.0,96600000.0
20003386932,4,2,2,35.25,1.0,0.5,9,3,1,22,3,4,3,100.0,3.0,7,1,0,3,4,4,8,185213000.0,703500000.0
20003386935,2,1,1,63.5,0.5,0.0,6,1,3,22,3,4,4,150.0,3.0,7,0,0,3,4,4,7,213793776.0,360220000.0
20003387019,3,2,1,59.0,1.0,0.0,3,1,1,22,3,4,4,65.0,3.0,7,0,0,3,4,4,6,101987000.0,599530000.0
