Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
20001384117,3,1,2,17.666666666666668,0.6666666666666666,0.0,9,4,1,22,1,0,2,40.0,3,1,0,0,3,3,4,7,94946000.0,17760000.0
20001384120,2,1,1,48.5,1.0,0.0,3,4,1,22,1,4,4,200.0,3,3,1,0,3,3,4,9,157562000.0,303380000.0
20001384123,3,2,1,22.666666666666668,1.0,0.3333333333333333,3,4,1,22,1,0,4,85.0,3,3,1,0,3,3,4,6,112850164.0,108990000.0
20001384207,3,2,1,21.33333333333333,0.6666666666666666,0.0,2,4,1,22,1,4,3,70.0,3,4,1,0,3,3,4,8,33171164.0,282380000.0
20001384208,2,1,1,51.0,1.0,0.0,3,1,1,22,1,4,4,150.0,3,4,1,0,3,3,4,8,39398000.0,379920000.0
20001384214,1,0,1,74.0,0.0,0.0,6,1,3,22,1,4,3,66.0,3,4,0,0,3,3,4,6,17259500.0,153460000.0
20001384215,4,2,2,24.25,0.75,0.25,2,4,1,22,1,4,4,100.0,3,4,1,0,3,3,4,6,33467052.0,161340000.0
20001384220,3,1,2,20.0,0.6666666666666666,0.0,2,4,1,22,1,4,3,90.0,3,4,1,0,3,3,4,6,77128300.0,16380000.0
20001384223,4,3,1,24.25,1.0,0.5,9,3,1,22,1,4,3,70.0,3,4,0,1,3,3,4,6,110967000.0,21840000.0
20001384308,2,1,1,63.0,0.5,0.0,3,4,1,22,1,4,5,120.0,3,4,0,1,3,3,4,5,58773776.0,485920000.0
20001384311,3,2,1,41.66666666666666,0.3333333333333333,0.0,6,4,1,22,1,4,3,70.0,3,4,0,0,3,3,4,5,19036164.0,179380000.0
20001384316,3,2,1,54.0,0.6666666666666666,0.0,3,4,1,22,1,4,3,100.0,3,4,1,0,3,3,4,6,735230164.0,623480000.0
20001384317,5,2,3,21.4,1.0,0.4,3,3,2,22,1,4,3,100.0,3,4,0,0,3,3,4,8,43158940.0,209100000.0
20001384320,2,1,1,55.0,0.5,0.0,3,4,1,22,1,4,4,100.0,3,7,0,1,3,3,4,6,71156776.0,120120000.0
20001384323,4,3,1,27.75,0.75,0.0,3,4,1,22,1,4,4,100.0,3,7,1,1,3,3,4,7,57272552.0,121840000.0
20001384408,4,1,3,16.25,0.5,0.0,3,5,1,22,1,5,4,100.0,3,4,1,0,3,3,4,10,123788000.0,305540000.0
20001384410,5,2,3,24.2,0.8,0.2,3,6,2,22,1,4,4,90.0,3,4,1,1,3,3,4,7,44257940.0,59350000.0
20001384413,2,1,1,29.5,1.0,0.5,3,1,1,22,1,4,4,110.0,3,4,0,0,3,3,4,8,87083776.0,250920000.0
20001384414,5,1,4,18.6,0.8,0.4,3,3,2,22,1,4,4,140.0,3,4,1,0,3,3,4,5,205123000.0,147300000.0
20001384420,2,1,1,63.0,1.0,0.0,3,4,1,22,1,4,4,170.0,3,4,0,1,3,3,4,7,110196388.0,262470000.0
20001384423,4,2,2,45.5,1.0,0.0,3,4,1,22,1,4,5,120.0,3,4,1,1,3,3,4,9,137448164.0,193640000.0
20001384507,1,0,1,73.0,0.0,0.0,6,0,3,22,1,4,2,50.0,3,4,0,0,3,3,4,5,10272388.0,39460000.0
20001384508,4,1,3,26.0,1.0,0.5,3,3,1,22,1,4,3,80.0,3,4,1,0,3,3,4,7,54834552.0,207090000.0
20001384514,5,3,2,49.2,0.8,0.0,3,4,1,22,1,4,3,70.0,3,4,0,0,3,3,4,8,58429000.0,27300000.0
20001384517,4,2,2,26.5,1.0,0.5,3,3,1,22,1,4,3,60.0,3,4,0,0,3,3,4,8,60651552.0,157090000.0
20001384520,4,2,2,26.75,1.0,0.25,3,0,1,22,1,4,3,80.0,3,4,1,0,3,3,4,7,89209552.0,267090000.0
20001384523,4,2,2,21.0,0.75,0.25,0,4,1,22,1,4,3,50.0,3,4,1,0,3,3,4,7,107268000.0,321840000.0
20001384608,3,2,1,42.66666666666666,1.0,0.0,3,4,1,22,1,4,3,120.0,3,4,1,0,3,3,4,6,47533164.0,320180000.0
20001384609,2,1,1,54.5,0.5,0.0,9,4,1,22,1,4,3,80.0,3,4,1,0,3,3,4,7,35418776.0,300920000.0
20001384616,6,4,2,45.333333333333336,0.8333333333333334,0.1666666666666666,3,4,2,22,1,4,4,100.0,3,4,0,0,3,3,4,7,105880328.0,671060000.0
20001384617,2,1,1,62.0,0.5,0.0,3,4,1,22,1,4,4,110.0,3,4,0,0,3,3,4,7,20392776.0,359220000.0
20001384620,5,4,1,25.2,0.8,0.2,3,4,2,22,1,4,4,200.0,3,7,1,1,3,3,4,7,40120740.0,376800000.0
20001384623,2,1,1,81.5,0.0,0.0,6,1,1,22,1,4,3,80.0,3,7,0,0,3,3,4,4,15949776.0,49920000.0
20001384708,2,1,1,76.0,0.0,0.0,6,1,1,22,1,4,3,60.0,3,4,0,0,3,3,4,4,3696776.0,40920000.0
20001384711,4,2,2,40.5,0.5,0.0,6,4,1,22,1,4,4,120.0,3,4,1,1,3,3,4,5,84455552.0,137840000.0
20001384716,3,2,1,33.666666666666664,1.0,0.3333333333333333,3,4,1,22,1,4,3,80.0,3,4,1,1,3,3,4,9,120811164.0,101680000.0
20001384718,3,1,2,67.66666666666667,0.3333333333333333,0.0,6,0,1,22,1,4,4,80.0,3,4,0,0,3,3,4,7,79598164.0,76380000.0
20001384720,4,3,1,12.75,0.5,0.0,6,5,1,22,1,4,4,90.0,3,4,0,1,3,3,4,5,30435552.0,21840000.0
20001384723,3,2,1,43.0,1.0,0.0,3,4,1,22,1,4,3,50.0,3,4,1,1,3,3,4,6,172526164.0,162380000.0
20001384809,1,0,1,72.0,0.0,0.0,6,0,3,22,1,4,2,50.0,3,4,0,0,3,3,4,5,12168388.0,37910000.0
20001384811,3,2,1,31.666666666666668,1.0,0.3333333333333333,3,4,1,22,1,5,3,80.0,3,4,0,1,3,3,4,8,75482000.0,247730000.0
20001384814,4,2,2,24.0,1.0,0.5,3,3,1,22,1,4,3,70.0,3,4,1,0,3,3,4,8,120301000.0,23640000.0
20001384817,2,1,1,62.0,0.5,0.0,3,1,1,22,1,4,3,80.0,3,4,0,0,3,3,4,6,36510000.0,162820000.0
20001384820,2,1,1,66.5,0.0,0.0,6,4,1,22,1,4,3,80.0,3,1,0,0,3,3,4,7,16104776.0,186820000.0
20001384823,2,1,1,33.0,1.0,0.5,4,4,3,22,1,5,3,70.0,3,4,0,0,3,3,4,6,79472684.0,190920000.0
20001384908,3,1,2,45.0,1.0,0.0,9,0,1,22,1,0,4,100.0,3,4,1,0,3,3,4,6,72796848.0,300280000.0
20001384909,4,2,2,20.0,0.75,0.25,2,4,1,22,1,5,3,70.0,3,4,1,0,3,3,4,7,121144552.0,356940000.0
20001384914,5,3,2,16.6,0.8,0.4,3,3,2,22,1,4,4,100.0,3,4,1,0,3,3,4,8,74333684.0,337300000.0
20001384917,4,2,2,21.5,0.75,0.25,3,4,1,22,1,4,4,110.0,3,4,1,0,3,3,4,7,132645684.0,376940000.0
20001384920,3,2,1,21.0,0.6666666666666666,0.0,0,4,1,22,1,5,4,83.0,3,4,1,0,3,3,4,8,64259684.0,345280000.0
20001384923,4,3,1,21.5,1.0,0.5,3,4,1,22,1,4,4,70.0,3,4,1,0,3,3,4,8,148835000.0,306940000.0
20001385007,5,4,1,47.8,0.4,0.0,6,6,1,22,1,4,4,90.0,3,4,1,0,3,3,4,6,32935000.0,168300000.0
20001385009,6,3,3,45.833333333333336,0.6666666666666666,0.0,6,0,1,22,1,4,5,120.0,3,4,1,0,3,3,4,8,151827940.0,216760000.0
20001385014,4,3,1,47.5,0.75,0.0,9,4,1,22,1,4,3,130.0,1,4,1,1,3,3,4,8,265142500.0,415840000.0
20001385018,3,2,1,49.333333333333336,1.0,0.0,3,1,1,22,1,4,3,100.0,3,1,0,1,3,3,4,4,24410000.0,245380000.0
20001385020,1,0,1,78.0,0.0,0.0,6,1,3,22,1,4,3,70.0,3,3,0,0,3,3,4,9,151421000.0,316460000.0
20001385023,3,1,2,42.66666666666666,1.0,0.3333333333333333,9,4,1,22,1,4,4,120.0,3,4,1,0,3,3,4,9,148178552.0,188580000.0
20001385107,3,2,1,74.33333333333333,0.0,0.0,6,1,1,22,1,4,3,50.0,3,3,0,0,3,3,4,4,20033164.0,57180000.0
20001385108,4,2,2,29.25,0.75,0.5,3,3,1,22,1,4,4,120.0,3,4,0,1,3,3,4,6,129608552.0,558240000.0
20001385114,4,3,1,32.5,1.0,0.25,9,4,1,22,1,4,4,95.0,3,4,1,0,3,3,4,8,81277552.0,508840000.0
20001385115,3,2,1,33.0,0.6666666666666666,0.3333333333333333,7,4,1,22,1,4,4,80.0,3,4,1,1,3,3,4,8,63418164.0,95380000.0
20001385120,4,3,1,30.75,1.0,0.25,3,4,1,22,1,4,4,110.0,3,4,0,0,3,3,4,6,18804552.0,125840000.0
20001385123,2,1,1,25.5,1.0,0.0,9,4,1,22,1,0,3,50.0,3,4,0,0,3,3,4,8,21548776.0,60920000.0
20001385207,3,2,1,41.333333333333336,1.0,0.0,3,4,1,22,1,4,3,80.0,3,7,1,1,3,3,4,7,88453164.0,117280000.0
20001385209,6,4,2,21.5,0.8333333333333334,0.3333333333333333,3,4,2,22,1,4,4,100.0,3,4,1,1,3,3,4,9,331196940.0,138120000.0
20001385213,5,4,1,26.8,1.0,0.4,3,3,1,22,1,4,3,100.0,3,4,1,1,3,3,4,7,99215776.0,111840000.0
20001385214,2,1,1,83.5,0.0,0.0,6,1,1,22,1,4,4,100.0,3,7,0,0,3,3,4,6,224158000.0,140920000.0
20001385220,2,1,1,64.5,0.0,0.0,6,4,1,22,1,4,2,35.0,3,1,0,1,3,3,4,7,33966776.0,131720000.0
20001385223,2,1,1,60.0,0.0,0.0,6,4,1,22,1,4,3,70.0,3,1,0,1,3,3,4,5,38903776.0,171320000.0
20001385308,2,1,1,70.0,0.0,0.0,6,4,1,22,1,4,2,50.0,3,7,0,0,3,3,4,7,34243776.0,60570000.0
20001385311,3,1,2,25.33333333333333,1.0,0.3333333333333333,3,1,1,22,1,4,3,85.0,3,4,1,0,3,3,4,8,297250000.0,89120000.0
20001385314,4,2,2,21.0,0.75,0.25,2,4,1,22,1,4,4,110.0,3,4,1,1,3,3,4,9,216420000.0,25280000.0
20001385317,2,1,1,56.0,0.5,0.0,3,1,1,22,1,4,4,80.0,3,3,0,0,3,3,4,6,16060000.0,206070000.0
20001385320,4,2,2,30.5,1.0,0.5,9,4,1,22,1,4,5,120.0,3,4,1,0,3,3,4,7,264155000.0,1061940000.0
20001385323,2,1,1,66.0,1.0,0.0,3,1,3,22,1,4,3,60.0,3,7,0,0,3,3,4,3,29109000.0,30020000.0
20001385408,2,1,1,54.5,1.0,0.0,3,4,1,22,1,4,4,120.0,3,4,0,0,3,3,4,7,82516052.0,190920000.0
20001385412,4,3,1,22.0,0.75,0.25,3,4,1,22,1,4,4,80.0,3,4,1,0,3,3,4,8,70213000.0,46440000.0
20001385415,2,1,1,58.5,1.0,0.0,3,1,1,22,1,4,3,80.0,3,4,1,1,3,3,4,6,51040000.0,165920000.0
20001385417,3,2,1,34.666666666666664,1.0,0.3333333333333333,3,1,1,22,1,4,3,80.0,3,4,1,0,3,3,4,9,188091000.0,218380000.0
20001385420,1,0,1,78.0,0.0,0.0,6,1,3,22,1,4,2,40.0,3,1,0,0,3,3,4,5,17190000.0,135460000.0
20001385423,2,1,1,56.5,1.0,0.0,3,4,1,22,1,4,3,100.0,3,4,1,1,3,3,4,7,95240000.0,234920000.0
20001385508,3,1,2,50.333333333333336,0.6666666666666666,0.0,3,0,1,22,1,4,3,100.0,3,4,0,0,3,3,4,7,52714000.0,204380000.0
20001385511,3,2,1,22.33333333333333,1.0,0.3333333333333333,9,4,1,22,1,4,4,100.0,1,4,1,0,3,3,4,8,186182552.0,396380000.0
20001385515,2,0,2,63.5,0.5,0.0,6,1,3,22,1,0,3,80.0,3,7,0,0,3,3,4,7,10208776.0,60920000.0
20001385517,4,2,2,33.25,1.0,0.0,2,0,2,22,1,0,3,60.0,3,3,1,0,3,3,4,8,77253552.0,21840000.0
20001385520,7,2,5,28.714285714285715,0.7142857142857143,0.2857142857142857,3,0,2,22,1,5,3,100.0,3,4,0,0,3,3,4,6,51413000.0,38220000.0
20001385523,3,2,1,40.66666666666666,1.0,0.0,9,1,1,22,1,4,4,120.0,3,4,1,0,3,3,4,8,187118000.0,626380000.0
20001385607,1,0,1,58.0,1.0,0.0,3,0,3,22,1,4,3,60.0,3,7,0,0,3,3,4,5,14702000.0,135460000.0
20001385608,3,2,1,20.666666666666668,0.6666666666666666,0.0,9,4,1,22,1,5,3,85.0,3,4,1,0,3,3,4,7,112199000.0,16380000.0
20001385616,4,1,3,25.25,1.0,0.5,3,3,1,22,1,4,4,100.0,3,4,0,0,3,3,4,7,28957552.0,21840000.0
20001385617,3,1,2,19.33333333333333,0.6666666666666666,0.0,2,4,1,22,1,5,3,70.0,3,4,0,0,3,3,4,7,117730000.0,250920000.0
20001385620,2,1,1,68.5,0.5,0.0,3,1,1,22,1,4,4,120.0,3,4,1,0,3,3,4,8,73662000.0,350920000.0
20001385623,3,2,1,31.666666666666668,1.0,0.3333333333333333,3,4,1,22,1,4,3,100.0,3,4,1,0,3,3,4,8,132856000.0,16380000.0
20001385707,5,3,2,19.6,0.6,0.2,6,5,2,22,1,4,3,140.0,1,4,1,0,3,3,4,9,445700000.0,32145000.0
20001385711,3,0,3,60.333333333333336,0.6666666666666666,0.0,3,0,2,22,1,4,2,50.0,3,1,0,0,3,3,4,8,21113164.0,44780000.0
20001385716,4,1,3,26.5,0.75,0.25,3,4,1,22,1,4,4,100.0,3,4,0,0,3,3,4,7,97681000.0,21840000.0
20001385717,4,2,2,26.75,0.75,0.25,9,4,1,22,1,4,3,100.0,2,4,1,1,3,3,4,8,82499552.0,29440000.0
20001385720,3,3,0,47.66666666666666,0.6666666666666666,0.0,3,1,2,22,1,4,4,90.0,3,4,1,0,3,3,4,5,75584388.0,302380000.0
20001385723,3,2,1,50.333333333333336,0.3333333333333333,0.0,6,4,1,22,1,4,4,90.0,3,4,0,1,3,3,4,8,100618164.0,413980000.0
20002385808,1,0,1,70.0,0.0,0.0,6,1,3,22,2,4,3,70.0,3,7,0,0,3,3,4,5,13984000.0,65460000.0
20002385811,2,1,1,71.0,0.0,0.0,6,4,1,22,2,4,3,70.0,3,7,0,1,3,3,4,7,59013776.0,188720000.0
20002385814,4,1,3,22.75,1.0,0.5,3,3,1,22,2,4,4,90.0,3,4,0,1,3,3,4,7,57667000.0,25440000.0
20002385817,2,1,1,65.0,1.0,0.0,3,4,1,22,2,4,5,90.0,3,3,0,1,3,3,4,7,304520776.0,366420000.0
20002385820,3,2,1,41.333333333333336,1.0,0.0,3,4,1,22,2,4,4,100.0,3,1,1,1,3,3,4,8,103597164.0,445920000.0
20002385823,3,2,1,37.66666666666666,1.0,0.0,3,4,1,22,2,4,2,30.0,3,6,0,0,3,3,4,5,22185000.0,55980000.0
20002385909,3,2,1,66.0,0.6666666666666666,0.0,3,2,1,22,2,4,3,80.0,3,7,0,0,3,3,4,3,8873000.0,72880000.0
20002385911,1,0,1,76.0,0.0,0.0,6,1,1,22,2,4,4,90.0,3,7,0,0,3,3,4,5,41894388.0,360460000.0
20002385915,1,0,1,75.0,0.0,0.0,6,1,3,22,2,4,2,35.0,3,7,0,0,3,3,4,4,3965000.0,23460000.0
20002385916,6,3,3,42.16666666666666,0.8333333333333334,0.0,2,4,2,22,2,4,5,100.0,3,1,0,1,3,3,4,8,60436328.0,141760000.0
20002385920,3,2,1,41.0,0.6666666666666666,0.0,6,1,3,22,2,4,5,90.0,3,7,1,0,3,3,4,9,139518388.0,184280000.0
20002385923,1,0,1,80.0,0.0,0.0,6,1,3,22,2,4,3,70.0,3,7,0,0,3,3,4,3,27977388.0,41960000.0
20002386008,2,1,1,80.5,0.0,0.0,6,1,1,22,2,4,2,40.0,3,7,0,0,3,3,4,5,21460000.0,94920000.0
20002386011,2,1,1,71.5,0.0,0.0,6,1,1,22,2,4,2,100.0,3,7,0,0,3,3,4,5,230654000.0,229970000.0
20002386015,3,1,2,56.0,1.0,0.0,3,1,1,22,2,4,4,80.0,3,4,0,0,3,3,4,8,85665000.0,327750000.0
20002386020,3,1,2,47.333333333333336,0.6666666666666666,0.0,6,1,2,22,2,4,4,120.0,3,7,0,1,3,3,4,6,50873776.0,310380000.0
20002386023,5,3,2,49.4,0.8,0.0,3,4,2,22,2,4,3,100.0,3,1,1,1,3,3,4,5,53405776.0,305900000.0
20002386108,5,2,3,41.6,0.6,0.2,6,4,2,22,2,4,3,60.0,3,3,0,1,3,3,4,6,148917552.0,117900000.0
20002386111,6,4,2,33.333333333333336,0.6666666666666666,0.0,6,4,1,22,2,4,3,50.0,3,3,0,1,3,3,4,4,19836328.0,32760000.0
20002386115,3,2,1,56.66666666666666,0.3333333333333333,0.0,6,4,1,22,2,4,4,100.0,3,4,1,0,3,3,4,6,75203164.0,223860000.0
20002386117,3,1,2,45.0,0.6666666666666666,0.3333333333333333,3,4,1,22,2,4,3,90.0,3,4,1,0,3,3,4,2,51600000.0,257380000.0
20002386120,4,3,1,42.0,0.5,0.0,6,4,1,22,2,4,5,110.0,3,1,1,0,3,3,4,9,352800000.0,1009000000.0
20002386123,5,3,2,23.8,0.8,0.4,3,3,2,22,2,4,3,70.0,3,1,0,1,3,3,4,4,28556940.0,86900000.0
20002386211,3,1,2,73.33333333333333,0.6666666666666666,0.0,3,0,1,22,2,4,4,150.0,3,4,0,1,3,3,4,7,94702000.0,151720000.0
20002386212,1,0,1,92.0,0.0,0.0,6,1,3,22,2,4,3,55.0,3,4,0,0,3,3,4,3,48203000.0,173460000.0
20002386213,1,0,1,85.0,0.0,0.0,6,1,3,22,2,4,3,80.0,3,4,0,0,3,3,4,10,79092000.0,171480000.0
20002386216,2,1,1,84.5,0.0,0.0,6,4,1,22,2,4,4,60.0,3,4,0,0,3,3,4,5,26796000.0,98420000.0
20002386220,3,2,1,47.0,1.0,0.0,3,1,1,22,2,4,5,90.0,3,4,0,1,3,3,4,7,49598000.0,297480000.0
20002386223,2,0,2,39.0,0.5,0.0,6,1,3,22,2,4,4,150.0,3,4,0,0,3,3,4,6,46110000.0,170920000.0
20002386310,2,0,2,55.0,1.0,0.0,3,1,3,22,2,4,4,80.0,3,7,1,0,3,3,4,6,74978388.0,22920000.0
20002386311,2,1,1,82.5,0.0,0.0,6,4,1,22,2,4,3,80.0,3,7,0,0,3,3,4,6,33084776.0,165420000.0
20002386313,2,1,1,67.0,0.0,0.0,6,4,1,22,2,4,6,144.0,3,4,0,0,3,3,4,8,906856776.0,643720000.0
20002386314,4,2,2,40.5,1.0,0.0,3,4,1,22,2,4,4,90.0,3,4,1,1,3,3,4,7,142454388.0,37560000.0
20002386320,5,4,1,39.0,0.6,0.0,6,4,1,22,2,4,4,100.0,3,4,0,1,3,3,4,7,58382552.0,45300000.0
20002386323,1,0,1,93.0,0.0,0.0,6,1,3,22,2,4,2,50.0,3,7,0,0,3,3,4,4,7043388.0,26860000.0
20002386407,4,3,1,15.75,0.5,0.0,2,5,1,22,2,4,3,70.0,3,4,0,1,3,3,4,9,342045000.0,18200000.0
20002386408,5,2,3,17.2,0.8,0.4,1,3,2,22,2,4,4,100.0,3,4,0,1,3,3,4,8,25593000.0,27300000.0
20002386414,4,3,1,47.75,0.5,0.0,6,1,1,22,2,4,3,75.0,3,4,0,1,3,3,4,4,35604552.0,53240000.0
20002386417,4,3,1,27.0,1.0,0.5,3,3,1,22,2,0,2,40.0,3,3,0,0,3,3,4,4,27182552.0,71890000.0
20002386420,4,2,2,31.0,1.0,0.5,3,3,1,22,2,4,4,80.0,3,4,1,1,3,3,4,7,152202552.0,44840000.0
20002386423,2,1,1,82.5,0.0,0.0,6,1,1,22,2,4,5,75.0,3,7,0,0,3,3,4,4,16610000.0,210920000.0
20003386508,3,2,1,56.333333333333336,0.3333333333333333,0.0,6,1,1,22,3,4,3,50.0,3,4,0,1,3,3,4,6,146693776.0,171240000.0
20003386511,2,1,1,73.5,0.0,0.0,6,4,1,22,3,4,3,60.0,3,7,0,0,3,3,4,5,79109000.0,378820000.0
20003386514,1,0,1,72.0,0.0,0.0,6,1,3,22,3,4,3,50.0,3,7,0,0,3,3,4,3,17627000.0,123460000.0
20003386516,2,1,1,79.0,0.0,0.0,6,6,1,22,3,4,2,40.0,3,3,0,0,3,3,4,5,100711776.0,308920000.0
20003386520,3,2,1,55.0,0.3333333333333333,0.0,6,1,1,22,3,4,3,55.0,3,4,0,1,3,3,4,6,111183164.0,106130000.0
20003386523,1,0,1,70.0,0.0,0.0,6,1,3,22,3,0,1,15.0,3,7,0,0,3,3,4,1,5679388.0,41560000.0
20003386609,3,1,2,24.0,0.6666666666666666,0.0,3,4,1,22,3,0,3,85.0,3,4,0,0,3,3,4,6,69252000.0,139380000.0
20003386610,2,1,1,77.0,0.0,0.0,6,4,1,22,3,4,5,90.0,3,7,0,0,3,3,4,4,16180000.0,30920000.0
20003386613,1,0,1,81.0,0.0,0.0,6,1,3,22,3,4,3,100.0,3,7,0,0,3,3,4,4,3334000.0,27460000.0
20003386614,2,1,1,57.0,1.0,0.0,3,4,1,22,3,4,5,120.0,3,4,0,1,3,3,4,5,101920000.0,156720000.0
20003386620,2,1,1,49.0,1.0,0.0,3,4,1,22,3,0,4,100.0,3,1,0,0,3,3,4,4,11975000.0,114420000.0
20003386707,2,0,2,46.0,0.5,0.5,6,1,3,22,3,0,2,40.0,3,3,0,0,3,3,4,4,15971388.0,49920000.0
20003386708,2,1,1,82.5,0.0,0.0,6,1,1,22,3,4,3,90.0,3,4,0,0,3,3,4,4,32915000.0,160920000.0
20003386713,1,0,1,77.0,0.0,0.0,6,1,3,22,3,4,4,100.0,3,4,0,0,3,3,4,7,35233388.0,240000000.0
20003386715,2,0,2,46.5,0.0,0.0,6,1,2,22,3,4,2,50.0,3,3,0,0,3,3,4,3,9973776.0,70920000.0
20003386720,3,1,2,61.0,0.3333333333333333,0.3333333333333333,6,1,1,22,3,4,4,120.0,3,1,0,0,3,3,4,7,42420000.0,190920000.0
20003386723,2,1,1,71.0,1.0,0.0,3,1,1,22,3,4,3,100.0,3,4,1,0,3,3,4,5,47805000.0,190920000.0
20003386807,2,1,1,69.0,0.5,0.0,3,4,1,22,3,4,2,50.0,3,7,0,0,2,4,3,1,19838776.0,190920000.0
20003386811,2,1,1,70.0,0.0,0.0,6,1,1,22,3,4,1,20.0,3,7,0,0,4,5,4,3,8598776.0,54920000.0
20003386814,2,1,1,72.5,0.5,0.0,7,4,1,22,3,4,2,60.0,3,7,0,0,3,3,4,5,36988776.0,124320000.0
20003386816,2,1,1,60.5,0.0,0.0,6,1,1,22,3,4,3,50.0,3,7,0,0,2,4,3,2,43470000.0,300920000.0
20003386820,2,1,1,72.0,0.0,0.0,6,4,1,22,3,4,2,45.0,3,3,0,0,4,4,5,5,32992776.0,340220000.0
20003386823,1,0,1,49.0,1.0,0.0,7,1,0,22,3,4,3,45.0,3,4,0,0,2,4,3,5,4093388.0,36860000.0
20003386909,3,2,1,60.0,0.6666666666666666,0.0,9,2,1,22,3,4,3,90.0,3,1,0,0,3,3,4,7,36162000.0,269460000.0
20003386912,2,1,1,64.0,0.0,0.0,6,4,1,22,3,4,3,100.0,3,4,0,0,3,3,4,8,315532000.0,58920000.0
20003386914,4,1,3,39.75,0.75,0.0,3,1,2,22,3,4,2,60.0,3,7,1,0,3,3,4,7,29199552.0,59000000.0
20003386917,3,2,1,72.66666666666667,0.6666666666666666,0.0,3,1,1,22,3,4,4,100.0,3,4,1,0,3,3,4,8,211250000.0,473480000.0
20003386920,3,2,1,23.0,0.6666666666666666,0.0,3,4,1,22,3,5,3,50.0,3,4,0,0,3,3,4,4,235508164.0,16380000.0
20003386923,2,1,1,69.5,0.0,0.0,6,4,1,22,3,4,3,100.0,3,3,0,0,3,3,4,8,203305776.0,164420000.0
20003387007,3,1,2,69.66666666666667,0.3333333333333333,0.0,6,1,1,22,3,4,2,35.0,3,7,0,0,3,3,4,3,37833164.0,83980000.0
20003387008,2,1,1,71.0,0.0,0.0,6,1,1,22,3,4,3,120.0,3,7,0,0,3,3,4,5,86767000.0,188820000.0
20003387014,2,2,0,70.5,1.0,0.0,3,1,3,22,3,4,2,80.0,3,7,0,0,3,3,4,4,27230000.0,54820000.0
20003387017,2,1,1,81.5,0.0,0.0,6,1,1,22,3,4,3,50.0,3,7,0,0,3,3,4,7,9110000.0,106920000.0
20003387020,3,2,1,60.66666666666666,1.0,0.0,3,1,1,22,3,4,3,65.0,3,3,0,0,3,3,4,6,91869000.0,298380000.0
20003387023,3,1,2,72.0,0.6666666666666666,0.0,2,4,1,22,3,4,3,55.0,3,7,0,0,3,3,4,3,78505000.0,346380000.0
20003387108,3,1,2,59.66666666666666,0.3333333333333333,0.0,6,0,1,22,3,4,4,80.0,3,7,0,1,3,3,4,5,119229388.0,126980000.0
20003387111,2,1,1,57.5,0.0,0.0,6,4,1,22,3,4,4,70.0,3,7,0,0,3,3,4,6,29323000.0,156420000.0
20003387113,2,1,1,55.5,0.0,0.0,6,4,1,22,3,4,3,60.0,3,3,0,1,3,3,4,8,139974776.0,286920000.0
