Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20001384232,1,6111,1110,5,1,9.0,7.0,173000000.0,970000000.0,797000000,1,1401
20011394623,1,6111,1110,5,1,10.0,3.0,131500000.0,205000000.0,73500000,1,1401
20011394623,1,6121,1440,5,1,3.0,7.0,187000000.0,360000000.0,173000000,1,1401
20011394623,3,6121,1440,6,1,10.0,7.0,0.0,0.0,0,1,1401
20003387029,1,6112,1240,4,1,5.0,4.0,146000000.0,245000000.0,99000000,1,1401
20003387029,1,6121,1440,4,1,5.0,7.0,1805000000.0,2225000000.0,420000000,1,1401
20001384223,1,6111,1110,5,1,10.0,7.0,220000000.0,1100000000.0,880000000,1,1401
20007391823,1,6111,1110,5,1,9.0,5.0,52000000.0,120500000.0,68500000,1,1401
20009393027,1,6121,1440,5,1,12.0,7.0,692000000.0,760000000.0,68000000,1,1401
20009393021,1,6121,1440,5,1,10.0,7.0,60000000.0,210000000.0,150000000,1,1401
20004388232,1,6111,1110,5,1,4.0,7.0,65100000.0,190000000.0,124900000,1,1401
20004388232,1,6121,1440,5,1,6.0,7.0,118000000.0,270000000.0,152000000,1,1401
20003386635,1,6121,1440,5,1,8.0,7.0,50500000.0,127000000.0,76500000,1,1401
20011394635,1,6111,1110,5,1,6.0,3.0,31000000.0,59000000.0,28000000,1,1401
20011394632,1,6111,1110,5,1,6.0,2.0,46000000.0,108000000.0,62000000,1,1401
20011394632,4,6121,1440,5,1,10.0,4.0,513000000.0,760000000.0,247000000,1,1401
20011394632,5,6121,1440,6,1,10.0,3.0,0.0,0.0,0,1,1401
20002385819,1,6111,1110,5,1,5.0,7.0,238000000.0,560000000.0,322000000,1,1401
20002385819,1,6121,1440,5,1,6.0,7.0,288000000.0,505000000.0,217000000,1,1401
20013397021,1,8322,49230,5,2,8.0,4.0,59000000.0,309000000.0,250000000,1,1401
20002385825,1,6111,1110,5,1,6.0,4.0,135500000.0,320000000.0,184500000,1,1401
20002385825,1,6121,1440,5,1,5.0,7.0,221000000.0,395000000.0,174000000,1,1401
20006390626,1,6111,1110,5,1,4.0,4.0,170500000.0,230000000.0,59500000,1,1401
20006390626,1,6112,1240,4,1,3.0,3.0,175000000.0,320000000.0,145000000,1,1401
20002385828,1,6111,1110,5,1,7.0,5.0,43000000.0,148000000.0,105000000,1,1401
20002385828,1,6121,1440,5,1,5.0,7.0,264000000.0,590000000.0,326000000,1,1401
20009393020,1,8322,49230,5,2,6.0,7.0,80000000.0,200000000.0,120000000,1,1401
20006390622,1,6112,1240,4,1,8.0,5.0,77000000.0,300000000.0,223000000,1,1401
20012395832,1,8322,49230,5,2,6.0,3.0,70000000.0,180000000.0,110000000,1,1401
20002385823,1,6111,1110,5,1,5.0,5.0,153600000.0,311000000.0,157400000,1,1401
20012396623,1,6121,1440,5,1,5.0,7.0,275000000.0,348000000.0,73000000,1,1401
20012396623,1,6111,1110,5,1,7.0,3.0,382500000.0,746000000.0,363500000,1,1401
20012396635,1,5112,47211,5,2,6.0,6.0,260000000.0,300000000.0,40000000,1,1401
20012396635,1,6111,1110,5,1,7.0,3.0,165000000.0,260000000.0,95000000,1,1401
20004387823,1,8322,49230,5,2,8.0,5.0,17000000.0,67000000.0,50000000,1,1401
20004387823,1,6121,1440,5,1,4.0,7.0,141300000.0,170000000.0,28700000,1,1401
20004387835,1,8322,49230,5,2,8.0,6.0,195000000.0,840000000.0,645000000,1,1401
20004388220,1,6111,1110,5,1,5.0,7.0,69400000.0,100000000.0,30600000,1,1401
20004388220,1,6121,1440,5,1,6.0,7.0,200000000.0,210000000.0,10000000,1,1401
20004387832,1,5153,96020,5,2,8.0,6.0,67000000.0,247000000.0,180000000,1,1401
20012395825,1,6111,1110,5,1,5.0,4.0,164170000.0,192000000.0,27830000,1,1401
20012395825,1,6112,1240,5,1,4.0,3.0,74300000.0,180000000.0,105700000,1,1401
20012396621,1,6111,1110,5,1,6.0,2.0,155000000.0,297000000.0,142000000,1,1401
20012396621,1,6121,1440,5,1,5.0,7.0,60000000.0,203000000.0,143000000,1,1401
20004387826,1,6112,1240,5,1,5.0,7.0,24400000.0,60400000.0,36000000,1,1401
20007391419,1,6111,1110,5,1,4.0,4.0,20000000.0,150000000.0,130000000,1,1401
20007391419,3,6121,1440,5,1,4.0,6.0,40000000.0,126000000.0,86000000,1,1401
20004387829,1,6111,1110,5,1,5.0,7.0,85000000.0,200000000.0,115000000,1,1401
20012396626,1,6111,1110,5,1,5.0,7.0,90000000.0,265000000.0,175000000,1,1401
