Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20502440931,1,6121,1411,5,1,5,4,100000000,450000000,350000000,3,1401
20502440931,2,6121,1411,6,1,7,7,0,0,0,3,1401
20502441326,1,8322,49220,5,2,9,6,142000000,442000000,300000000,3,1401
20502441338,1,6111,1110,5,1,6,4,344000000,780000000,436000000,3,1401
20502441341,1,6111,1110,5,1,8,4,335000000,780000000,445000000,3,1401
20502441726,2,6121,1440,6,1,5,7,0,0,0,3,1401
20502441726,3,6111,1110,5,1,4,3,142500000,110000000,-32500000,3,1401
20502441726,3,6121,1440,5,1,3,4,357000000,2000000000,1643000000,3,1401
20502441726,3,8322,49230,5,2,8,4,138000000,418000000,280000000,3,1401
20105400335,2,6111,1120,4,1,3,5,69500000,310000000,240500000,3,1401
20105400341,1,6111,1120,4,1,4,3,60550000,475000000,414450000,3,1401
20106401231,1,6121,1440,5,1,5,7,265000000,765000000,500000000,3,1401
20106401231,3,6121,1440,6,1,3,7,0,0,0,3,1401
20107401726,1,8322,49220,5,2,7,6,310500000,945500000,635000000,3,1401
20107401729,1,8322,49220,5,2,7,6,389600000,967600000,578000000,3,1401
20107401735,1,7113,43300,4,2,10,6,108000000,968000000,860000000,3,1401
20108402126,1,6111,1120,4,1,12,6,454600000,2300000000,1845400000,3,1401
20108402138,1,6111,1120,5,1,4,6,54500000,120000000,65500000,3,1401
20110403038,1,8322,49220,5,2,9,6,102000000,922000000,820000000,3,1401
20110403038,1,6111,1120,4,1,3,5,402250000,720000000,317750000,3,1401
20111403427,1,6111,1120,4,1,6,5,548800000,1670400000,1121600000,3,1401
20111403830,1,7131,45200,5,2,8,6,21600000,971600000,950000000,3,1401
20112404425,1,6111,1120,4,1,6,4,152100000,958800000,806700000,3,1401
20112404434,1,8322,49230,5,2,10,6,440000000,1280000000,840000000,3,1401
20112404438,1,6111,1120,4,1,3,3,180500000,495000000,314500000,3,1401
20112404441,1,8332,49230,5,2,8,6,755000000,1780000000,1025000000,3,1401
20114404930,1,6111,1120,4,1,3,4,46050000,345600000,299550000,3,1401
20114404930,1,5212,47990,5,2,5,6,124600000,344600000,220000000,3,1401
20115405335,1,5224,47212,5,2,10,6,2021000000,2316000000,295000000,3,1401
20115405338,1,8322,49220,5,2,8,5,230000000,806000000,576000000,3,1401
20116405726,1,6111,1120,4,1,5,6,374000000,1974000000,1600000000,3,1401
20116405726,4,5224,47212,5,2,8,6,1007000000,1727000000,720000000,3,1401
20201406132,1,7126,43220,5,2,8,6,270000000,1695000000,1425000000,3,1401
20201406135,1,8322,49220,5,2,6,5,102000000,1062000000,960000000,3,1401
20201406138,1,9614,47990,5,2,8,6,295000000,2695000000,2400000000,3,1401
20201406526,1,7537,14100,5,2,8,6,70500000,345500000,275000000,3,1401
20201406538,1,6111,1120,5,1,10,3,1238500000,4450000000,3211500000,3,1401
20202406925,1,6111,1120,5,1,9,5,1466500000,2380000000,913500000,3,1401
20202406932,1,7122,41000,5,2,9,6,75000000,1035000000,960000000,3,1401
20202406938,1,5224,47213,5,2,9,7,4560000000,5760000000,1200000000,3,1401
20202406941,1,3123,23950,4,2,8,5,5030000000,6830000000,1800000000,3,1401
20202407326,1,8322,49230,5,2,9,5,260000000,1020000000,760000000,3,1401
20202407329,1,8322,49220,5,2,9,6,260000000,1440000000,1180000000,3,1401
20202407329,1,6111,1120,5,1,5,4,2521000000,4250000000,1729000000,3,1401
20202407332,1,6111,1120,5,1,9,5,260000000,2295000000,2035000000,3,1401
20202407338,1,6111,1120,5,1,8,5,206500000,1700000000,1493500000,3,1401
20202407338,1,8322,49230,5,2,6,4,187600000,600000000,412400000,3,1401
20202407341,1,6111,1120,5,1,6,4,113500000,1062500000,949000000,3,1401
20202407341,3,7537,14100,5,2,4,5,25000000,360000000,335000000,3,1401
20202407727,1,7113,43300,5,2,9,3,120000000,840000000,720000000,3,1401
20202407727,1,3323,46100,5,2,8,3,4340000000,5340000000,1000000000,3,1401
20202407730,1,7123,43300,5,2,9,5,105000000,1185000000,1080000000,3,1401
20202407732,1,7113,43300,5,2,9,4,85000000,1045000000,960000000,3,1401
20202407738,1,7113,43300,5,2,9,5,90000000,1170000000,1080000000,3,1401
20202407741,1,7123,43300,5,2,9,5,90000000,930000000,840000000,3,1401
20202407741,1,9214,1230,5,1,5,4,56000000,800000000,744000000,3,1401
20204408129,1,6111,1120,5,1,4,4,813000000,4890000000,4077000000,3,1401
20204408134,1,6111,1120,5,1,5,5,192500000,1270000000,1077500000,3,1401
20205408528,1,8322,49220,5,2,9,6,167000000,647000000,480000000,3,1401
20205408529,1,5211,47990,5,2,9,5,372000000,972000000,600000000,3,1401
20205408541,1,8322,49220,5,2,10,6,234500000,1254500000,1020000000,3,1401
20206408933,1,3324,46100,5,2,10,6,9250000000,12250000000,3000000000,3,1401
20206408938,1,9214,1230,5,1,3,6,222500000,1800000000,1577500000,3,1401
20207409326,1,7125,23102,5,2,5,3,6045000000,6405000000,360000000,3,1401
20207409326,1,6111,1120,5,1,3,3,100500000,700000000,599500000,3,1401
20207409326,3,7125,23102,6,2,4,3,0,0,0,3,1401
20207409726,1,8322,49220,5,2,11,7,78800000,788800000,710000000,3,1401
20210410526,1,7537,14100,5,2,9,6,315000000,1170000000,855000000,3,1401
20210410532,1,7123,43300,5,2,8,5,800000000,1430000000,630000000,3,1401
20210410535,1,9214,1230,5,1,7,3,108000000,350000000,242000000,3,1401
20210410926,1,8322,49230,5,2,8,7,250000000,500000000,250000000,3,1401
20210410933,2,5143,96020,5,2,10,6,65000000,150000000,85000000,3,1401
20210410941,3,7422,95120,5,2,10,6,432000000,720000000,288000000,3,1401
20214411326,1,5224,47212,5,2,9,7,3783000000,4900000000,1117000000,3,1401
20214411326,3,8332,49230,5,2,6,6,344000000,1350000000,1006000000,3,1401
20214411338,1,6111,1120,4,1,6,3,1122000000,2400000000,1278000000,3,1401
20215411726,1,5224,47211,5,2,10,7,2360000000,3185000000,825000000,3,1401
20215412126,1,3334,68200,5,2,6,7,101000000,1800000000,1699000000,3,1401
20215412129,1,3334,68200,5,2,6,6,58000000,800000000,742000000,3,1401
20215412129,1,6111,1120,5,1,6,4,129000000,400000000,271000000,3,1401
20215412131,1,3334,68200,5,2,8,7,94000000,1800000000,1706000000,3,1401
20215412141,1,7131,41000,5,2,8,6,90000000,1164000000,1074000000,3,1401
20216412529,1,6111,1120,5,1,8,4,144500000,1120000000,975500000,3,1401
20216412529,3,5211,47590,5,2,9,6,7905000000,9655000000,1750000000,3,1401
20216412532,1,6111,1120,5,1,9,4,159500000,1392000000,1232500000,3,1401
20216412536,1,5211,47710,5,2,9,6,5040000000,6540000000,1500000000,3,1401
20216412536,1,6111,1120,5,1,9,5,297500000,2320000000,2022500000,3,1401
20216412538,1,6111,1120,5,1,9,4,186500000,1792000000,1605500000,3,1401
20216412541,1,6111,1120,5,1,9,5,262000000,2240000000,1978000000,3,1401
20216412541,1,9214,1610,5,2,5,2,75000000,360000000,285000000,3,1401
20218412935,3,3113,41000,5,2,7,4,515000000,1595000000,1080000000,3,1401
20219413332,1,6121,1440,5,1,8,7,300800000,700000000,399200000,3,1401
20219413333,1,6113,1300,5,1,5,6,330000000,600000000,270000000,3,1401
20219413338,1,6112,1230,5,1,3,6,50000000,80000000,30000000,3,1401
20220413729,1,8322,49220,5,2,10,6,98810000,864000000,765190000,3,1401
20221414126,1,7122,43300,5,2,8,6,755000000,3155000000,2400000000,3,1401
20221414129,1,8341,49230,5,1,8,7,580000000,1880000000,1300000000,3,1401
20221414138,1,5224,47212,5,2,10,7,3160000000,3960000000,800000000,3,1401
20221414141,2,7123,43300,5,2,8,6,720000000,2720000000,2000000000,3,1401
20221414526,1,9214,1230,4,1,5,7,922300000,2400000000,1477700000,3,1401
20221414532,1,9214,1230,4,1,5,5,1004600000,2360000000,1355400000,3,1401
20223414926,1,6111,1120,5,1,6,3,1281700000,2680000000,1398300000,3,1401
20223414926,1,6225,3110,5,2,6,3,47000000,240000000,193000000,3,1401
20223414929,1,6111,1120,5,1,8,3,2004000000,3400000000,1396000000,3,1401
20223414941,1,6111,1120,5,1,7,5,1854300000,6100000000,4245700000,3,1401
20224415327,1,6113,1190,5,1,7,7,1180000000,3017000000,1837000000,3,1401
20224415332,3,7411,33110,5,2,6,4,180000000,780000000,600000000,3,1401
20224415332,4,7411,33110,5,2,6,4,180000000,780000000,600000000,3,1401
20224415338,1,6113,1190,5,1,5,7,979000000,2800000000,1821000000,3,1401
20225415729,1,8341,49230,5,1,9,6,430000000,1500000000,1070000000,3,1401
20225415732,1,7126,43220,5,2,9,6,580000000,1780000000,1200000000,3,1401
20226416138,1,9614,38110,5,2,9,6,546000000,1200000000,654000000,3,1401
20228416538,1,5211,46630,5,2,12,7,8008400000,10408400000,2400000000,3,1401
20302416928,2,6121,1440,5,1,6,7,527000000,880000000,353000000,3,1401
20302416934,1,8322,49230,5,2,6,7,845000000,1250000000,405000000,3,1401
20302416934,1,6111,1110,5,1,4,7,135000000,437000000,302000000,3,1401
20302416934,3,6121,1440,5,1,5,7,285000000,655000000,370000000,3,1401
20303417325,1,8332,49230,5,2,12,7,1194000000,3594000000,2400000000,3,1401
20303417338,1,9520,47990,5,2,10,7,3000000000,3600000000,600000000,3,1401
20303417338,3,3230,47720,5,2,10,6,4242000000,5082000000,840000000,3,1401
20303417727,1,7318,13931,5,2,10,6,155000000,550000000,395000000,3,1401
20303417729,1,6111,1190,5,1,1,1,10500000,50000000,39500000,3,1401
20303417729,1,6112,1240,5,1,1,1,5000000,80000000,75000000,3,1401
20303417729,1,8322,49230,5,2,8,6,70000000,500000000,430000000,3,1401
20303417734,1,8322,49220,5,2,10,6,110000000,650000000,540000000,3,1401
20303417735,1,5143,96020,5,2,6,7,40000000,500000000,460000000,3,1401
20303417738,1,7318,13931,5,2,8,6,81000000,300000000,219000000,3,1401
20303417738,2,7318,13931,6,2,5,6,0,0,0,3,1401
20303417741,1,8322,49230,5,2,10,6,70000000,500000000,430000000,3,1401
20303418126,1,7213,45200,5,2,10,7,475000000,1415000000,940000000,3,1401
20303418136,1,5224,47212,5,2,10,7,2423500000,2903500000,480000000,3,1401
20305418526,1,6121,1411,5,1,4,7,20000000,152000000,132000000,3,1401
20305418527,1,1323,41000,5,2,8,6,130000000,1100000000,970000000,3,1401
20305418531,1,6121,1411,5,1,6,7,385000000,1365000000,980000000,3,1401
20305418531,1,6111,1110,5,1,4,7,60000000,250000000,190000000,3,1401
20305418538,1,6121,1411,5,1,5,7,40000000,170000000,130000000,3,1401
