Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20004387426,1,3.0,12.0,16380000.0,1,1399
20004387419,1,4.0,12.0,21840000.0,1,1399
20004387429,1,2.0,12.0,10920000.0,1,1399
20011395016,1,3.0,12.0,16380000.0,1,1399
20010393813,1,5.0,12.0,27300000.0,1,1399
20007391026,1,4.0,12.0,21840000.0,1,1399
20007391029,1,4.0,12.0,21840000.0,1,1399
20007391020,1,2.0,12.0,10920000.0,1,1399
20007392222,1,2.0,12.0,10920000.0,1,1399
20007392223,1,3.0,12.0,16380000.0,1,1399
20007392229,1,3.0,12.0,16380000.0,1,1399
20007392217,1,5.0,12.0,27300000.0,1,1399
20007392217,6,1.0,12.0,5460000.0,1,1399
20012396220,1,5.0,12.0,27300000.0,1,1399
20002386229,1,2.0,12.0,10920000.0,1,1399
20001385029,1,4.0,12.0,21840000.0,1,1399
20002386223,1,3.0,12.0,16380000.0,1,1399
20013397429,1,1.0,12.0,5460000.0,1,1399
20012396229,1,2.0,12.0,10920000.0,1,1399
20002386218,1,2.0,12.0,10920000.0,1,1399
20001385016,1,3.0,12.0,16380000.0,1,1399
20001385023,1,4.0,12.0,21840000.0,1,1399
20001385026,1,3.0,12.0,16380000.0,1,1399
20001385018,1,3.0,12.0,16380000.0,1,1399
20001385020,1,1.0,12.0,5460000.0,1,1399
20004387414,1,4.0,12.0,21840000.0,1,1399
20002386216,1,4.0,12.0,21840000.0,1,1399
20002386220,1,3.0,12.0,16380000.0,1,1399
20003386617,1,4.0,12.0,21840000.0,1,1399
20013397413,1,4.0,12.0,21840000.0,1,1399
20013397819,1,5.0,12.0,27300000.0,1,1399
20013397414,1,4.0,12.0,21840000.0,1,1399
20013397421,1,4.0,12.0,21840000.0,1,1399
20005388620,1,3.0,12.0,16380000.0,1,1399
20005388621,1,4.0,12.0,21840000.0,1,1399
20005388626,1,4.0,12.0,21840000.0,1,1399
20010394216,1,3.0,12.0,16380000.0,1,1399
20013397814,1,4.0,12.0,21840000.0,1,1399
20013397426,1,3.0,12.0,16380000.0,1,1399
20013397423,1,1.0,12.0,5460000.0,1,1399
20006390213,1,2.0,12.0,10920000.0,1,1399
20005388614,1,4.0,12.0,21840000.0,1,1399
20007391414,1,5.0,12.0,27300000.0,1,1399
20010393826,1,5.0,12.0,27300000.0,1,1399
20006390229,1,3.0,12.0,16380000.0,1,1399
20001384622,1,1.0,12.0,5460000.0,1,1399
20010393419,1,3.0,12.0,16380000.0,1,1399
20001384629,1,3.0,12.0,16380000.0,1,1399
20010393423,1,3.0,12.0,16380000.0,1,1399
20005388618,1,4.0,12.0,21840000.0,1,1399
20010393426,1,2.0,12.0,10920000.0,1,1399
20007391420,1,1.0,12.0,5460000.0,1,1399
20007392626,1,3.0,12.0,16380000.0,1,1399
20001385414,1,2.0,12.0,10920000.0,1,1399
20002385814,1,4.0,12.0,21840000.0,1,1399
20002385819,1,3.0,12.0,16380000.0,1,1399
20002385823,1,4.0,12.0,21840000.0,1,1399
20002385826,1,3.0,12.0,16380000.0,1,1399
20002385829,1,3.0,12.0,16380000.0,1,1399
20006390614,1,5.0,12.0,27300000.0,1,1399
20006390621,1,2.0,12.0,10920000.0,1,1399
20007392615,1,3.0,12.0,16380000.0,1,1399
20007392623,1,6.0,12.0,32760000.0,1,1399
20012396214,1,5.0,12.0,27300000.0,1,1399
20012396217,1,3.0,12.0,16380000.0,1,1399
20012396226,1,4.0,12.0,21840000.0,1,1399
20013397023,1,4.0,12.0,21840000.0,1,1399
20013397029,1,4.0,12.0,21840000.0,1,1399
20006390626,1,6.0,12.0,32760000.0,1,1399
20005389023,1,4.0,12.0,21840000.0,1,1399
20012396221,1,2.0,12.0,10920000.0,1,1399
20007391023,1,3.0,12.0,16380000.0,1,1399
20013397020,1,4.0,12.0,21840000.0,1,1399
20005389029,1,3.0,12.0,16380000.0,1,1399
20010393823,1,4.0,12.0,21840000.0,1,1399
20010393823,5,1.0,2.0,910000.0,1,1399
20010393823,6,1.0,2.0,910000.0,1,1399
20003386618,1,2.0,12.0,10920000.0,1,1399
20012396621,1,3.0,12.0,16380000.0,1,1399
20009393017,1,3.0,12.0,16380000.0,1,1399
20004387817,1,3.0,12.0,16380000.0,1,1399
20006389822,1,4.0,12.0,21840000.0,1,1399
20011395029,1,4.0,12.0,21840000.0,1,1399
20005389018,1,12.0,3.0,16380000.0,1,1399
20013397826,1,1.0,12.0,5460000.0,1,1399
20001384220,1,3.0,12.0,16380000.0,1,1399
20007391429,1,2.0,12.0,10920000.0,1,1399
20010393415,1,4.0,12.0,21840000.0,1,1399
20007392617,1,2.0,12.0,10920000.0,1,1399
20011394620,1,4.0,12.0,21840000.0,1,1399
20004387417,1,1.0,12.0,5460000.0,1,1399
20111403617,1,1.0,12.0,5460000.0,1,1399
20107401516,1,2.0,12.0,10920000.0,1,1399
20107401523,1,2.0,12.0,10920000.0,1,1399
20101398323,1,4.0,12.0,21840000.0,1,1399
20107401517,1,4.0,12.0,21840000.0,1,1399
20106401014,1,1.0,12.0,5460000.0,1,1399
20112404214,1,3.0,12.0,16380000.0,1,1399
20112404214,4,1.0,12.0,5460000.0,1,1399
20102398813,1,2.0,12.0,10920000.0,1,1399
20112404221,1,1.0,12.0,5460000.0,1,1399
20101398326,1,4.0,12.0,21840000.0,1,1399
20105400114,1,3.0,12.0,16380000.0,1,1399
20105400117,1,2.0,12.0,10920000.0,1,1399
20105400120,1,2.0,12.0,10920000.0,1,1399
20105400123,1,1.0,12.0,5460000.0,1,1399
20105400126,1,2.0,12.0,10920000.0,1,1399
20105400129,1,1.0,12.0,5460000.0,1,1399
20108402414,1,4.0,12.0,21840000.0,1,1399
20108402423,1,2.0,12.0,10920000.0,1,1399
20109402814,1,2.0,12.0,10920000.0,1,1399
20109402816,1,4.0,12.0,21840000.0,1,1399
20109402822,1,3.0,12.0,16380000.0,1,1399
20109402823,1,2.0,12.0,10920000.0,1,1399
20109402826,1,3.0,12.0,16380000.0,1,1399
20109402829,1,4.0,12.0,21840000.0,1,1399
20115405515,1,2.0,12.0,10920000.0,1,1399
20115405526,1,2.0,12.0,10920000.0,1,1399
20102398820,1,2.0,12.0,10920000.0,1,1399
