Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20011394626,3.0,6111.0,1110.0,5.0,1,6.0,3.0,132000000.0,260000000.0,128000000.0,1,1399
20011394626,3.0,6121.0,1440.0,5.0,1,4.0,7.0,208000000.0,295000000.0,87000000.0,1,1399
20011394623,1.0,6121.0,1440.0,5.0,1,8.0,7.0,72450000.0,124000000.0,51550000.0,1,1399
20011394614,1.0,6111.0,1110.0,5.0,1,6.0,3.0,124000000.0,380000000.0,256000000.0,1,1399
20011394614,1.0,6121.0,1440.0,5.0,1,6.0,7.0,50000000.0,110000000.0,60000000.0,1,1399
20009393019,1.0,5224.0,47730.0,5.0,2,6.0,6.0,194000000.0,398000000.0,204000000.0,1,1399
20009393019,1.0,6112.0,1240.0,4.0,1,4.0,5.0,101500000.0,140000000.0,38500000.0,1,1399
20012395826,1.0,5224.0,47710.0,5.0,2,7.0,5.0,276000000.0,360000000.0,84000000.0,1,1399
20012395826,1.0,6121.0,1440.0,5.0,1,10.0,2.0,50000000.0,70000000.0,20000000.0,1,1399
20006390614,1.0,6111.0,1110.0,5.0,1,7.0,7.0,88000000.0,170000000.0,82000000.0,1,1399
20006390621,1.0,8322.0,49230.0,4.0,2,12.0,5.0,480000000.0,700000000.0,220000000.0,1,1399
20009393026,1.0,6121.0,1440.0,4.0,1,4.0,7.0,162000000.0,291000000.0,129000000.0,1,1399
20006390617,1.0,6111.0,1110.0,5.0,1,10.0,7.0,200500000.0,218500000.0,18000000.0,1,1399
20006390617,1.0,6121.0,1440.0,4.0,1,8.0,7.0,50000000.0,450000000.0,400000000.0,1,1399
20003387029,1.0,6121.0,1440.0,5.0,1,5.0,7.0,31800000.0,110000000.0,78200000.0,1,1399
20003387022,1.0,8322.0,49220.0,5.0,2,8.0,7.0,14000000.0,134000000.0,120000000.0,1,1399
20003387019,1.0,6121.0,1440.0,5.0,1,5.0,7.0,23200000.0,160000000.0,136800000.0,1,1399
20002385819,1.0,6121.0,1440.0,5.0,1,5.0,7.0,100000000.0,210000000.0,110000000.0,1,1399
20002385819,1.0,6111.0,1110.0,5.0,1,4.0,7.0,240000000.0,340000000.0,100000000.0,1,1399
20002385823,1.0,6121.0,1440.0,5.0,1,4.0,7.0,72500000.0,90000000.0,17500000.0,1,1399
20002385826,1.0,6121.0,1440.0,5.0,1,5.0,7.0,61000000.0,79000000.0,18000000.0,1,1399
20006390626,1.0,6112.0,1240.0,5.0,1,4.0,7.0,77000000.0,130000000.0,53000000.0,1,1399
20003387026,2.0,5224.0,47212.0,5.0,2,9.0,7.0,224000000.0,584000000.0,360000000.0,1,1399
20003387026,3.0,8322.0,49230.0,5.0,2,5.0,6.0,32000000.0,128000000.0,96000000.0,1,1399
20009393021,1.0,6121.0,1440.0,5.0,1,6.0,7.0,73500000.0,121000000.0,47500000.0,1,1399
20009393021,1.0,6112.0,1240.0,5.0,1,6.0,5.0,23000000.0,35000000.0,12000000.0,1,1399
20004388220,1.0,6111.0,1110.0,4.0,1,8.0,3.0,180500000.0,280000000.0,99500000.0,1,1399
20004388220,1.0,6121.0,1440.0,5.0,1,2.0,7.0,66000000.0,100000000.0,34000000.0,1,1399
20007391823,1.0,6111.0,1110.0,4.0,1,3.0,7.0,26000000.0,90000000.0,64000000.0,1,1399
20002385829,1.0,6111.0,1110.0,5.0,1,8.0,7.0,99900000.0,179900000.0,80000000.0,1,1399
20002385829,1.0,6121.0,1440.0,5.0,1,4.0,7.0,116000000.0,140000000.0,24000000.0,1,1399
20004388214,1.0,6111.0,1110.0,4.0,1,8.0,3.0,124400000.0,220000000.0,95600000.0,1,1399
20004388214,1.0,6121.0,1440.0,5.0,1,2.0,7.0,115500000.0,140000000.0,24500000.0,1,1399
20010393415,1.0,6121.0,1440.0,5.0,1,10.0,7.0,281000000.0,786000000.0,505000000.0,1,1399
20013397020,1.0,8322.0,49230.0,5.0,2,9.0,4.0,58000000.0,120000000.0,62000000.0,1,1399
20005389022,1.0,6112.0,1240.0,5.0,1,8.0,7.0,9000000.0,50000000.0,41000000.0,1,1399
20010394220,1.0,6121.0,1440.0,5.0,1,8.0,2.0,110700000.0,165000000.0,54300000.0,1,1399
20010394223,1.0,6121.0,1440.0,5.0,1,5.0,7.0,40000000.0,50000000.0,10000000.0,1,1399
20010394217,1.0,8322.0,49230.0,5.0,2,8.0,2.0,118500000.0,238500000.0,120000000.0,1,1399
20007391419,1.0,6111.0,1110.0,4.0,1,8.0,7.0,163000000.0,463000000.0,300000000.0,1,1399
20007391419,1.0,6121.0,1440.0,4.0,1,7.0,6.0,93000000.0,140000000.0,47000000.0,1,1399
20006390219,1.0,6111.0,1110.0,5.0,1,7.0,5.0,92000000.0,175000000.0,83000000.0,1,1399
20006390219,1.0,6121.0,1440.0,5.0,1,3.0,7.0,40500000.0,157000000.0,116500000.0,1,1399
20006390226,1.0,6111.0,1110.0,5.0,1,7.0,6.0,37000000.0,80000000.0,43000000.0,1,1399
20006390226,1.0,6112.0,1240.0,4.0,1,7.0,6.0,153000000.0,235000000.0,82000000.0,1,1399
20013397815,1.0,6111.0,1110.0,4.0,1,6.0,5.0,43500000.0,100000000.0,56500000.0,1,1399
20013397815,1.0,6121.0,1440.0,4.0,1,5.0,7.0,115500000.0,195000000.0,79500000.0,1,1399
20009393029,1.0,6121.0,1440.0,5.0,1,8.0,7.0,55500000.0,131000000.0,75500000.0,1,1399
20007391814,4.0,8322.0,49230.0,5.0,2,8.0,3.0,147000000.0,297000000.0,150000000.0,1,1399
20007391814,1.0,6111.0,1110.0,5.0,1,8.0,3.0,65700000.0,115000000.0,49300000.0,1,1399
20007391814,1.0,6112.0,1240.0,5.0,1,5.0,3.0,2500000.0,9000000.0,6500000.0,1,1399
20001385423,1.0,5224.0,47212.0,5.0,2,8.0,7.0,285000000.0,465000000.0,180000000.0,1,1399
20001385429,1.0,8322.0,49220.0,5.0,2,5.0,7.0,78000000.0,172000000.0,94000000.0,1,1399
20012396615,1.0,6111.0,1110.0,5.0,1,5.0,7.0,190000000.0,290000000.0,100000000.0,1,1399
20006390229,1.0,7212.0,25920.0,5.0,2,6.0,6.0,278000000.0,498000000.0,220000000.0,1,1399
20006390229,1.0,6112.0,1240.0,4.0,1,6.0,5.0,225000000.0,290000000.0,65000000.0,1,1399
20001385414,1.0,6111.0,1110.0,5.0,1,5.0,7.0,74000000.0,100000000.0,26000000.0,1,1399
20013397013,1.0,6111.0,1110.0,5.0,1,5.0,7.0,37500000.0,57500000.0,20000000.0,1,1399
20013397013,1.0,6121.0,1440.0,5.0,1,6.0,7.0,227000000.0,341000000.0,114000000.0,1,1399
20006389817,1.0,6121.0,1440.0,5.0,1,8.0,7.0,156000000.0,640000000.0,484000000.0,1,1399
20007392214,1.0,8322.0,49220.0,5.0,2,6.0,6.0,60000000.0,169500000.0,109500000.0,1,1399
20005388618,1.0,6121.0,1440.0,4.0,1,6.0,5.0,730000000.0,1185000000.0,455000000.0,1,1399
20005388618,1.0,6111.0,1110.0,5.0,1,7.0,7.0,60000000.0,90000000.0,30000000.0,1,1399
20012396626,1.0,6111.0,1110.0,5.0,1,8.0,7.0,280000000.0,430000000.0,150000000.0,1,1399
20012396626,1.0,6121.0,1440.0,5.0,1,5.0,7.0,71500000.0,90000000.0,18500000.0,1,1399
20012396621,1.0,6111.0,1110.0,5.0,1,4.0,7.0,110000000.0,160000000.0,50000000.0,1,1399
20012396621,1.0,6112.0,1240.0,5.0,1,5.0,7.0,105000000.0,205000000.0,100000000.0,1,1399
20004387829,1.0,6111.0,1110.0,5.0,1,5.0,4.0,9900000.0,46500000.0,36600000.0,1,1399
20004387823,1.0,6121.0,1440.0,5.0,1,7.0,7.0,20000000.0,85000000.0,65000000.0,1,1399
20011395423,1.0,6111.0,1110.0,5.0,1,10.0,2.0,10400000.0,32000000.0,21600000.0,1,1399
20011395423,1.0,6121.0,1440.0,5.0,1,6.0,7.0,30000000.0,40000000.0,10000000.0,1,1399
20011395414,1.0,6111.0,1110.0,5.0,1,10.0,2.0,20900000.0,40000000.0,19100000.0,1,1399
20011395429,1.0,6111.0,1110.0,5.0,1,8.0,2.0,48500000.0,150000000.0,101500000.0,1,1399
20004387820,1.0,7212.0,25920.0,5.0,2,9.0,6.0,66000000.0,286000000.0,220000000.0,1,1399
20007392629,1.0,5224.0,47213.0,5.0,2,5.0,5.0,3456000000.0,3600000000.0,144000000.0,1,1399
20007392629,1.0,6111.0,1110.0,5.0,1,7.0,2.0,26700000.0,65000000.0,38300000.0,1,1399
20007392629,1.0,6121.0,1440.0,5.0,1,3.0,7.0,80000000.0,215000000.0,135000000.0,1,1399
20001384215,1.0,6111.0,1110.0,5.0,1,10.0,7.0,60000000.0,300000000.0,240000000.0,1,1399
20013397823,1.0,6111.0,1110.0,5.0,1,4.0,5.0,33500000.0,88000000.0,54500000.0,1,1399
20013397823,1.0,6121.0,1440.0,4.0,1,4.0,7.0,92000000.0,135000000.0,43000000.0,1,1399
20013397829,1.0,6111.0,1110.0,5.0,1,7.0,5.0,55000000.0,110000000.0,55000000.0,1,1399
20004387817,1.0,6111.0,1110.0,5.0,1,7.0,2.0,12000000.0,25000000.0,13000000.0,1,1399
20011395013,1.0,5224.0,46100.0,5.0,2,5.0,2.0,150000000.0,190000000.0,40000000.0,1,1399
20011395013,1.0,6111.0,1110.0,5.0,1,7.0,3.0,40300000.0,84000000.0,43700000.0,1,1399
20011395026,1.0,7317.0,16290.0,5.0,2,6.0,3.0,5000000.0,125000000.0,120000000.0,1,1399
20011395023,1.0,7317.0,16290.0,5.0,2,8.0,4.0,38000000.0,158000000.0,120000000.0,1,1399
20004387420,1.0,6121.0,1440.0,5.0,1,5.0,7.0,32800000.0,110000000.0,77200000.0,1,1399
20004387426,1.0,6111.0,1110.0,5.0,1,8.0,7.0,520000000.0,1000000000.0,480000000.0,1,1399
20004387426,1.0,6121.0,1440.0,5.0,1,4.0,7.0,23000000.0,33000000.0,10000000.0,1,1399
20004387419,3.0,6111.0,1110.0,5.0,1,9.0,7.0,32500000.0,80000000.0,47500000.0,1,1399
20004387419,4.0,6111.0,1110.0,5.0,1,9.0,7.0,32500000.0,80000000.0,47500000.0,1,1399
20004387419,1.0,6121.0,1440.0,5.0,1,7.0,7.0,55300000.0,220000000.0,164700000.0,1,1399
20010393823,1.0,5224.0,47213.0,5.0,2,10.0,7.0,71000000.0,431000000.0,360000000.0,1,1399
20010393823,3.0,5224.0,47213.0,6.0,1,10.0,4.0,0.0,0.0,0.0,1,1399
20007392229,1.0,6111.0,1110.0,4.0,1,7.0,5.0,118000000.0,195000000.0,77000000.0,1,1399
20007392229,1.0,6121.0,1440.0,5.0,1,5.0,7.0,279000000.0,425000000.0,146000000.0,1,1399
20007392229,3.0,6111.0,1110.0,5.0,1,7.0,5.0,115000000.0,180000000.0,65000000.0,1,1399
20007392217,1.0,6111.0,1110.0,5.0,1,8.0,4.0,75000000.0,310000000.0,235000000.0,1,1399
20007392217,1.0,6121.0,1440.0,5.0,1,10.0,3.0,148000000.0,335000000.0,187000000.0,1,1399
20007392217,2.0,6121.0,1440.0,6.0,1,4.0,7.0,0.0,0.0,0.0,1,1399
20007392217,3.0,6111.0,1110.0,6.0,1,8.0,4.0,0.0,0.0,0.0,1,1399
20007392217,6.0,6111.0,1110.0,6.0,1,4.0,4.0,0.0,0.0,0.0,1,1399
20012396220,1.0,6111.0,1110.0,5.0,1,5.0,7.0,68200000.0,120000000.0,51800000.0,1,1399
20012396220,1.0,6112.0,1240.0,5.0,1,5.0,7.0,20500000.0,170500000.0,150000000.0,1,1399
20004387414,1.0,6121.0,1440.0,5.0,1,5.0,7.0,33000000.0,120000000.0,87000000.0,1,1399
20012396214,1.0,6112.0,1240.0,5.0,1,7.0,7.0,56500000.0,450000000.0,393500000.0,1,1399
20012396214,1.0,6121.0,1440.0,5.0,1,4.0,7.0,333000000.0,500000000.0,167000000.0,1,1399
20011395029,1.0,7317.0,16290.0,5.0,2,10.0,5.0,12000000.0,192000000.0,180000000.0,1,1399
20002386223,1.0,6121.0,1440.0,4.0,1,4.0,3.0,180000000.0,330000000.0,150000000.0,1,1399
20012396229,1.0,5224.0,47212.0,5.0,2,10.0,7.0,26000000.0,56000000.0,30000000.0,1,1399
20002386218,1.0,6111.0,1110.0,5.0,1,6.0,5.0,78000000.0,86000000.0,8000000.0,1,1399
20001385023,1.0,8322.0,49220.0,5.0,2,9.0,6.0,90000000.0,400000000.0,310000000.0,1,1399
20013397414,1.0,6121.0,1440.0,4.0,1,6.0,7.0,87200000.0,147000000.0,59800000.0,1,1399
20002386216,1.0,6121.0,1440.0,5.0,1,7.0,7.0,85000000.0,127000000.0,42000000.0,1,1399
20002386220,1.0,6111.0,1110.0,5.0,1,8.0,3.0,19600000.0,40000000.0,20400000.0,1,1399
20002386220,1.0,6121.0,1440.0,5.0,1,7.0,2.0,86000000.0,203000000.0,117000000.0,1,1399
20002386220,3.0,6111.0,1110.0,6.0,1,8.0,3.0,0.0,0.0,0.0,1,1399
20013397426,2.0,6121.0,1440.0,6.0,1,2.0,7.0,0.0,0.0,0.0,1,1399
20013397426,1.0,6111.0,1110.0,4.0,1,6.0,5.0,373000000.0,563000000.0,190000000.0,1,1399
20013397426,1.0,6121.0,1440.0,5.0,1,2.0,7.0,1229000000.0,1630000000.0,401000000.0,1,1399
20013397426,1.0,8322.0,1110.0,5.0,1,6.0,3.0,73000000.0,130000000.0,57000000.0,1,1399
20012396221,1.0,6112.0,1240.0,5.0,1,5.0,7.0,187000000.0,280000000.0,93000000.0,1,1399
20012396221,1.0,6121.0,1440.0,5.0,1,8.0,7.0,55000000.0,80000000.0,25000000.0,1,1399
20012396221,1.0,6111.0,1110.0,4.0,1,4.0,5.0,39000000.0,169000000.0,130000000.0,1,1399
20005389026,1.0,6121.0,1440.0,4.0,1,5.0,7.0,157000000.0,350000000.0,193000000.0,1,1399
20003386621,1.0,6121.0,1440.0,5.0,1,5.0,7.0,59500000.0,110000000.0,50500000.0,1,1399
20003386621,1.0,6111.0,1110.0,4.0,1,7.0,5.0,70200000.0,105000000.0,34800000.0,1,1399
20005388614,1.0,6121.0,1440.0,4.0,1,8.0,7.0,1205000000.0,1485000000.0,280000000.0,1,1399
20005388614,1.0,6111.0,1110.0,5.0,1,7.0,6.0,55500000.0,97000000.0,41500000.0,1,1399
20007391414,1.0,8322.0,49230.0,4.0,2,9.0,5.0,268000000.0,800000000.0,532000000.0,1,1399
20003386618,1.0,6121.0,1440.0,5.0,1,6.0,7.0,57000000.0,160000000.0,103000000.0,1,1399
20005389029,1.0,3324.0,46100.0,4.0,2,7.0,5.0,59000000.0,240000000.0,181000000.0,1,1399
20005389029,1.0,6111.0,1110.0,4.0,1,5.0,7.0,75000000.0,90000000.0,15000000.0,1,1399
20003386617,1.0,6111.0,1110.0,5.0,1,5.0,7.0,32000000.0,82000000.0,50000000.0,1,1399
20003386617,1.0,6121.0,1440.0,4.0,1,5.0,7.0,78500000.0,100000000.0,21500000.0,1,1399
20013397819,1.0,6111.0,1110.0,5.0,1,8.0,5.0,310000000.0,500000000.0,190000000.0,1,1399
20013397819,1.0,6121.0,1440.0,5.0,1,4.0,7.0,220500000.0,370000000.0,149500000.0,1,1399
20104399617,1.0,7123.0,43300.0,4.0,2,8.0,4.0,43000000.0,247000000.0,204000000.0,1,1399
20104399620,1.0,8172.0,16100.0,5.0,2,5.0,4.0,29000000.0,269000000.0,240000000.0,1,1399
20104399623,1.0,6111.0,1120.0,4.0,1,5.0,3.0,20550000.0,70200000.0,49650000.0,1,1399
20104399626,1.0,6111.0,1120.0,4.0,1,10.0,7.0,35100000.0,189000000.0,153900000.0,1,1399
20102398829,1.0,8331.0,49220.0,5.0,2,8.0,6.0,100650000.0,361365000.0,260715000.0,1,1399
20102398829,3.0,7231.0,45200.0,5.0,2,10.0,6.0,72500000.0,212500000.0,140000000.0,1,1399
20111403629,1.0,6111.0,1120.0,4.0,1,3.0,4.0,19950000.0,70200000.0,50250000.0,1,1399
20111403622,1.0,6111.0,1120.0,4.0,1,5.0,3.0,158300000.0,401300000.0,243000000.0,1,1399
20111403622,3.0,8322.0,49220.0,5.0,2,4.0,2.0,68500000.0,224500000.0,156000000.0,1,1399
20111403620,1.0,6111.0,1120.0,4.0,1,3.0,4.0,329375000.0,586625000.0,257250000.0,1,1399
20111403620,2.0,6111.0,1120.0,6.0,1,5.0,3.0,0.0,0.0,0.0,1,1399
20112404229,1.0,6111.0,1120.0,4.0,1,6.0,3.0,12400000.0,151200000.0,138800000.0,1,1399
20112404229,2.0,6111.0,1120.0,6.0,1,8.0,3.0,0.0,0.0,0.0,1,1399
20107401520,1.0,6111.0,1120.0,4.0,1,6.0,7.0,24700000.0,59000000.0,34300000.0,1,1399
20107401520,2.0,6111.0,1120.0,6.0,1,10.0,7.0,0.0,0.0,0.0,1,1399
20107401520,1.0,7132.0,45200.0,5.0,2,5.0,6.0,114000000.0,331000000.0,217000000.0,1,1399
20112404213,1.0,6111.0,1120.0,4.0,1,10.0,7.0,40700000.0,228000000.0,187300000.0,1,1399
20112404213,2.0,6111.0,1120.0,6.0,1,6.0,5.0,0.0,0.0,0.0,1,1399
20102398826,1.0,7132.0,45200.0,5.0,2,10.0,6.0,85500000.0,345500000.0,260000000.0,1,1399
20112404226,1.0,6111.0,1120.0,4.0,1,5.0,4.0,70900000.0,351000000.0,280100000.0,1,1399
20102398814,1.0,6111.0,1120.0,4.0,1,10.0,7.0,23850000.0,61000000.0,37150000.0,1,1399
20108401929,1.0,6111.0,1120.0,4.0,1,8.0,5.0,93500000.0,486000000.0,392500000.0,1,1399
20104399226,1.0,6111.0,1120.0,4.0,1,6.0,3.0,46000000.0,162000000.0,116000000.0,1,1399
20104399223,1.0,6111.0,1120.0,4.0,1,5.0,4.0,56500000.0,313500000.0,257000000.0,1,1399
20108401913,1.0,6111.0,1120.0,4.0,1,4.0,7.0,77000000.0,217000000.0,140000000.0,1,1399
20107401529,1.0,7411.0,43210.0,5.0,2,6.0,4.0,20000000.0,195000000.0,175000000.0,1,1399
20108401923,1.0,7231.0,45200.0,5.0,2,8.0,6.0,107000000.0,372000000.0,265000000.0,1,1399
20112404220,1.0,3334.0,68200.0,5.0,2,10.0,6.0,194500000.0,494500000.0,300000000.0,1,1399
20105400621,1.0,6111.0,1120.0,4.0,1,5.0,6.0,149400000.0,718500000.0,569100000.0,1,1399
20105400621,2.0,6111.0,1120.0,6.0,1,5.0,4.0,0.0,0.0,0.0,1,1399
20105400613,1.0,7537.0,14100.0,5.0,2,5.0,6.0,61000000.0,171000000.0,110000000.0,1,1399
20105400626,1.0,8322.0,49220.0,5.0,2,7.0,4.0,158500000.0,443500000.0,285000000.0,1,1399
20113404722,1.0,6111.0,1120.0,4.0,1,5.0,4.0,53750000.0,163800000.0,110050000.0,1,1399
