Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
20001385129,3,1,2,25.666666666666668,3,1,3,4,1
20001385213,6,4,2,26.0,6,3,3,3,2
20001385214,2,1,1,84.5,0,0,6,1,1
20001385220,2,1,1,62.5,0,0,6,4,1
20001385222,2,1,1,60.5,0,0,6,4,1
20001385226,4,2,2,33.5,4,1,3,4,1
20001385229,3,1,2,37.0,3,0,3,4,1
20001385316,2,1,1,49.5,1,1,5,5,0
20001385318,4,2,2,21.75,3,1,2,5,1
20001385320,2,1,1,64.5,0,0,6,1,1
20001385322,5,2,3,25.6,5,2,3,0,2
20001385326,2,1,1,66.5,1,0,3,4,1
20001385329,5,2,3,17.4,4,2,9,3,2
20001385414,2,1,1,58.0,1,0,3,4,1
20001385418,1,0,1,81.0,0,0,6,1,3
20001385420,3,2,1,22.0,2,0,2,4,1
20001385423,3,1,2,21.333333333333332,2,0,2,4,1
20001385426,2,1,1,64.0,2,0,3,1,1
20001385429,4,1,3,16.5,3,1,2,4,1
20001385515,2,0,2,60.5,1,0,6,0,3
20001385517,4,2,2,35.25,4,1,9,4,1
20001385521,6,2,4,32.666666666666664,5,3,3,3,2
20001385523,4,2,2,39.75,4,0,9,0,1
20001385526,2,1,1,45.5,2,0,9,0,1
20001385529,2,1,1,57.5,2,0,3,1,1
20001385616,4,1,3,26.25,4,2,3,3,1
20001385617,4,2,2,17.25,3,1,3,4,1
20001385620,2,1,1,68.5,1,0,3,1,1
20001385624,3,2,1,33.333333333333336,3,1,3,4,1
20001385626,5,2,3,21.8,4,2,3,3,2
20001385629,2,1,1,58.0,2,0,3,1,1
20001385716,5,2,3,26.2,4,1,9,5,2
20001385717,4,2,2,27.5,3,1,9,4,1
20001385720,2,2,0,53.0,1,0,3,1,0
20001385721,2,1,1,51.0,1,0,9,4,2
20001385726,2,1,1,58.0,2,0,3,4,1
20001385729,4,3,1,24.25,3,1,2,4,1
20002385813,1,0,1,87.0,0,0,6,1,3
20002385814,4,1,3,24.5,4,2,3,3,1
20002385819,3,2,1,42.666666666666664,3,0,3,4,1
20002385823,4,3,1,33.5,4,1,3,4,1
20002385826,3,1,2,40.333333333333336,1,1,6,3,1
20002385829,3,1,2,45.333333333333336,2,0,3,0,1
20002385913,4,1,3,34.75,4,1,9,0,1
20002385916,3,1,2,58.666666666666664,0,0,6,0,1
20002385920,2,1,1,76.5,0,0,6,4,1
20002385924,3,1,2,71.66666666666667,2,0,3,0,1
20002385926,2,1,1,72.5,1,0,3,4,1
20002385929,2,1,1,67.5,1,0,3,4,1
20002386014,1,1,0,40.0,1,0,3,5,1
20002386017,2,1,1,71.0,1,0,3,1,1
20002386022,2,1,1,77.5,2,0,3,1,1
20002386023,5,3,2,47.8,4,0,3,4,2
20002386026,2,1,1,61.5,2,0,0,1,1
20002386029,2,1,1,73.5,1,0,3,1,1
20002386117,2,1,1,80.0,1,1,7,4,1
20002386118,4,3,1,46.0,2,0,6,4,1
20002386120,3,2,1,50.333333333333336,2,0,7,1,1
20002386123,5,3,2,24.4,4,2,3,3,2
20002386126,2,1,1,68.5,1,0,3,1,1
20002386129,4,2,2,16.75,3,1,3,4,2
20002386216,4,3,1,45.0,4,0,3,4,1
20002386218,2,1,1,66.5,1,0,3,4,1
20002386220,3,2,1,52.666666666666664,3,0,3,4,1
20002386223,3,2,1,25.333333333333332,2,0,2,4,1
20002386226,2,1,1,51.5,2,0,2,1,1
20002386229,2,1,1,59.5,1,0,3,1,1
20002386313,4,2,2,22.25,3,1,9,4,1
20002386314,4,2,2,42.0,4,0,3,4,1
20002386320,4,3,1,21.25,0,0,6,5,1
20002386323,5,2,3,21.4,4,2,2,4,2
20002386326,5,2,3,32.6,2,0,6,0,1
20002386329,3,1,2,35.666666666666664,1,0,6,1,1
20002386414,4,3,1,46.75,2,0,6,4,1
20002386416,3,2,1,35.333333333333336,3,1,3,4,1
20002386421,2,1,1,88.5,0,0,6,1,1
20002386422,4,2,2,32.0,4,2,3,3,1
20002386426,4,3,1,16.75,3,1,2,4,1
20002386429,5,2,3,47.8,3,0,6,2,1
20003386513,2,1,1,57.5,2,0,3,1,1
20003386514,2,1,1,80.0,0,0,6,1,1
20003386520,3,2,1,51.666666666666664,1,0,6,1,1
20003386521,2,1,1,79.0,0,0,6,1,1
20003386526,2,1,1,73.5,0,0,6,1,1
20003386529,2,1,1,68.0,0,0,6,4,1
20003386617,4,2,2,30.25,4,2,2,3,1
20003386618,2,1,1,64.0,2,0,3,4,1
20003386621,2,1,1,50.5,2,0,3,4,1
20003386626,2,1,1,64.5,2,0,1,1,1
20003386629,1,0,1,26.0,0,0,6,1,3
20003386715,3,1,2,37.0,3,0,9,0,1
20003386716,3,2,1,43.666666666666664,3,0,3,1,1
20003386719,4,3,1,55.5,1,0,6,2,1
20003386720,3,1,2,62.333333333333336,1,1,6,1,1
20003386726,4,2,2,16.25,3,1,2,4,1
20003386729,4,2,2,44.25,4,0,2,5,1
20003386814,2,1,1,57.5,1,0,7,1,1
20003386816,2,1,1,62.5,2,0,7,4,1
20003386820,6,3,3,42.5,5,2,7,0,2
20003386822,5,3,2,24.4,4,3,3,3,2
20003386826,2,1,1,57.5,2,0,3,1,1
20003386829,3,2,1,52.333333333333336,1,0,6,1,1
20003386913,1,0,1,70.0,0,0,6,0,3
20003386917,2,1,1,81.5,1,0,3,4,1
20003386920,3,1,2,33.333333333333336,1,0,6,4,1
20003386921,2,1,1,69.5,0,0,6,4,1
20003386926,4,3,1,21.0,3,0,3,5,1
20003386929,2,1,1,86.0,1,0,3,1,1
20003387014,2,1,1,83.0,0,0,6,1,1
20003387016,2,1,1,87.0,1,0,3,1,1
20003387019,2,1,1,69.5,0,0,6,4,1
20003387022,4,1,3,21.5,4,2,3,3,1
20003387026,3,2,1,42.0,3,0,3,4,1
20003387029,4,2,2,24.75,4,2,9,3,1
20003387115,2,1,1,56.5,0,0,6,4,1
20003387118,2,1,1,85.5,0,0,6,1,1
20003387120,3,1,2,51.333333333333336,1,0,6,0,1
20003387123,5,3,2,26.8,5,2,3,0,2
20003387126,2,1,1,62.0,2,0,3,4,1
20003387129,3,1,2,23.333333333333332,3,1,3,4,1
20004387214,3,2,1,40.333333333333336,3,0,2,4,1
20004387215,3,1,2,55.0,1,0,6,1,1
20004387223,3,1,2,33.0,3,1,3,4,1
20004387224,2,1,1,72.5,0,0,6,1,1
20004387226,3,2,1,46.0,1,0,6,4,1
20004387229,2,1,1,81.5,0,0,6,1,1
20004387314,4,2,2,51.0,2,0,6,0,1
20004387317,3,2,1,42.0,3,1,3,4,1
20004387319,3,2,1,59.666666666666664,1,0,6,4,1
20004387323,2,1,1,66.5,0,0,6,1,1
20004387326,2,1,1,78.5,0,0,6,1,1
20004387329,3,2,1,56.666666666666664,2,0,3,4,1
20004387414,4,1,3,28.0,4,1,9,0,1
20004387417,1,0,1,67.0,0,0,6,1,3
20004387419,4,3,1,49.5,2,0,6,4,1
20004387420,2,1,1,67.5,0,0,6,4,1
20004387426,3,1,2,31.0,2,0,3,4,1
20004387429,2,0,2,57.0,1,0,6,1,3
20004387514,5,2,3,41.8,3,0,6,0,2
20004387516,3,2,1,43.333333333333336,2,0,6,4,1
20004387519,2,1,1,33.0,2,0,3,1,3
20004387524,3,2,1,25.666666666666668,3,1,1,4,1
20004387526,3,1,2,31.666666666666668,3,1,2,4,1
20004387529,4,1,3,16.0,2,0,6,5,1
20004387617,3,2,1,51.666666666666664,2,0,9,4,1
20004387618,3,1,2,17.0,2,1,3,1,2
20004387622,2,0,2,67.5,0,0,6,1,3
20004387623,4,1,3,31.5,4,2,3,3,1
20004387626,1,0,1,60.0,0,0,6,1,3
20004387629,1,0,1,93.0,0,0,6,1,3
20004387714,3,2,1,53.666666666666664,3,0,3,4,1
20004387718,3,1,2,22.0,2,0,9,4,1
20004387722,2,1,1,58.0,2,0,2,4,1
20004387724,2,1,1,63.0,0,0,6,4,1
20004387726,2,1,1,64.0,0,0,6,4,1
20004387729,1,1,0,77.0,0,0,6,4,3
20004387813,2,1,1,56.0,0,0,6,4,1
20004387817,3,2,1,46.333333333333336,3,0,9,4,1
20004387820,2,1,1,57.0,1,0,3,4,2
20004387823,2,1,1,58.5,0,0,6,4,1
20004387826,3,2,1,44.333333333333336,2,0,3,2,1
20004387829,2,1,1,58.0,0,0,6,4,1
20004387914,3,1,2,40.333333333333336,3,0,3,0,1
20004387915,4,2,2,30.25,4,2,4,3,1
20004387923,1,0,1,75.0,0,0,6,1,3
20004387924,1,0,1,80.0,0,0,6,1,3
20004387926,3,1,2,33.666666666666664,3,1,3,5,1
20004387929,2,1,1,69.0,0,0,6,1,1
20004388014,3,1,2,37.666666666666664,3,1,3,4,1
20004388018,4,2,2,30.0,4,2,3,4,1
20004388021,2,1,1,54.0,1,0,3,4,1
20004388023,2,1,1,61.5,0,0,6,4,1
20004388026,4,3,1,45.25,3,0,3,5,1
20004388029,3,1,2,41.333333333333336,2,1,3,4,1
20004388114,3,2,1,37.333333333333336,3,1,3,4,1
20004388116,3,2,1,58.333333333333336,1,0,6,4,1
20004388120,3,1,2,42.0,3,1,0,3,1
20004388123,3,2,1,48.0,3,0,3,1,1
20004388126,5,3,2,22.2,5,3,3,3,2
20004388129,1,0,1,75.0,0,0,6,1,3
20004388214,3,2,1,43.0,3,0,3,4,1
20004388217,2,0,2,43.5,2,0,3,1,2
20004388220,2,1,1,56.5,2,0,3,4,1
20004388223,1,0,1,46.0,1,0,3,1,2
20004388226,1,0,1,80.0,0,0,6,1,3
20004388229,2,1,1,74.0,0,0,6,1,1
20004388314,3,2,1,57.333333333333336,1,0,6,1,1
20004388317,2,1,1,67.0,0,0,6,4,1
20004388320,4,2,2,23.25,3,1,3,4,1
20004388321,2,1,1,58.0,1,0,7,4,1
20004388326,6,5,1,26.833333333333332,5,1,3,4,2
20004388329,4,2,2,21.25,3,1,3,4,1
20004388413,3,2,1,40.0,3,1,3,4,1
20004388414,3,2,1,46.0,3,0,3,4,1
20004388421,1,0,1,70.0,0,0,6,1,3
20004388422,1,0,1,65.0,0,0,6,1,3
20004388426,2,0,2,57.5,1,0,6,1,3
20004388429,4,3,1,38.25,4,1,3,4,1
20004388513,3,1,2,41.333333333333336,3,0,3,0,1
20004388514,4,2,2,42.25,3,1,6,4,1
20004388520,4,2,2,47.0,3,0,2,4,1
20004388523,5,3,2,18.2,4,2,3,5,2
20004388526,2,1,1,64.5,0,0,6,1,1
20004388529,5,3,2,27.6,5,3,2,3,1
20005388614,4,3,1,36.5,2,1,6,4,1
20005388618,4,2,2,13.5,2,0,2,5,1
20005388620,3,2,1,18.0,2,0,2,4,1
20005388621,4,1,3,30.75,3,2,3,3,1
20005388626,4,2,2,23.0,4,2,3,3,1
20005388629,4,2,2,16.75,3,1,9,4,1
20005388714,1,0,1,42.0,1,0,3,1,2
20005388715,2,1,1,60.0,1,0,9,4,2
20005388720,4,2,2,21.25,2,0,6,4,1
20005388722,1,0,1,78.0,0,0,6,5,3
20005388726,5,2,3,23.8,5,3,3,3,2
20005388729,5,2,3,24.4,4,1,3,5,2
20005388816,3,1,2,20.333333333333332,2,0,2,4,1
20005388818,2,2,0,55.0,1,0,6,4,3
20005388821,5,3,2,37.0,4,2,3,3,1
20005388822,3,1,2,21.333333333333332,2,0,2,4,1
20005388826,1,0,1,70.0,0,0,6,1,3
20005388829,1,1,0,49.0,1,0,5,4,1
20005388917,3,2,1,34.333333333333336,3,1,3,4,1
20005388918,2,1,1,62.0,0,0,6,1,1
20005388919,1,0,1,60.0,0,0,6,1,3
20005388923,1,1,0,70.0,1,0,3,1,3
20005388926,1,1,0,92.0,1,0,3,1,0
20005388929,4,1,3,37.5,4,2,0,3,1
20005389013,1,0,1,76.0,0,0,6,1,3
20005389018,3,2,1,35.0,3,1,3,4,1
20005389022,2,1,1,50.0,2,0,3,4,1
20005389023,4,2,2,55.0,2,0,6,1,1
20005389026,2,1,1,62.5,2,0,3,4,1
20005389029,3,2,1,34.333333333333336,3,1,9,4,1
20005389113,1,0,1,90.0,0,0,6,1,3
20005389117,2,1,1,63.0,1,0,3,4,1
20005389122,3,2,1,38.333333333333336,3,1,3,4,1
20005389124,3,1,2,55.0,1,0,6,4,1
20005389126,3,2,1,50.0,3,0,3,4,1
20005389129,4,1,3,33.5,4,2,3,3,1
20005389213,3,2,1,42.0,3,1,2,1,1
20005389214,2,1,1,83.0,0,0,6,4,1
20005389220,4,3,1,46.75,4,0,3,5,1
20005389223,3,2,1,18.666666666666668,2,0,9,4,1
20005389226,3,1,2,62.666666666666664,2,0,9,1,1
20005389229,2,1,1,86.5,0,0,6,1,1
20006389314,3,2,1,23.0,3,1,3,4,1
20006389316,5,3,2,22.8,4,2,3,3,2
20006389320,1,1,0,45.0,1,0,3,4,1
20006389321,3,2,1,54.333333333333336,1,1,6,1,1
20006389326,3,2,1,45.0,2,0,6,4,1
20006389329,3,2,1,43.0,3,0,3,4,1
20006389413,5,2,3,35.0,4,1,0,4,2
20006389416,4,2,2,30.0,3,1,3,4,1
20006389421,4,3,1,20.5,3,1,3,4,1
20006389424,4,1,3,23.0,3,1,9,4,1
20006389426,5,2,3,26.8,5,3,4,3,2
20006389429,4,2,2,34.75,4,1,0,4,1
20006389514,6,5,1,22.333333333333332,4,2,3,4,2
20006389518,6,4,2,15.666666666666666,5,2,3,0,2
20006389520,2,1,1,71.5,0,0,6,2,1
20006389524,4,2,2,13.25,2,0,3,5,1
20006389526,6,1,5,14.166666666666666,2,2,6,3,2
20006389529,5,3,2,15.0,2,0,6,5,2
20006389613,4,2,2,22.25,3,1,4,4,1
20006389616,5,2,3,19.2,4,2,3,3,2
20006389619,4,3,1,34.5,2,0,6,4,1
20006389622,2,1,1,45.5,2,0,2,4,1
20006389626,4,2,2,20.75,2,0,6,5,1
20006389629,5,2,3,31.6,5,2,2,4,1
20006389713,4,2,2,31.25,4,2,3,3,1
20006389718,3,1,2,28.333333333333332,3,1,2,4,1
20006389721,3,1,2,41.666666666666664,3,0,3,4,1
20006389723,3,2,1,33.333333333333336,3,1,2,1,1
20006389726,4,1,3,41.25,3,0,9,0,1
20006389729,4,1,3,21.75,4,2,9,3,1
20006389814,3,2,1,19.666666666666668,3,1,3,4,1
20006389817,5,3,2,20.0,4,1,3,0,2
20006389821,3,1,2,42.0,3,0,3,0,1
20006389822,4,1,3,23.75,4,2,9,3,1
20006389826,4,3,1,26.25,3,1,3,4,1
20006389829,1,0,1,68.0,0,0,6,1,1
20006389916,5,2,3,16.8,4,2,3,3,2
20006389920,3,2,1,45.666666666666664,1,0,6,4,1
20006389923,3,1,2,30.0,2,1,6,1,2
20006389926,3,2,1,55.0,1,0,6,4,1
20006389929,4,3,1,36.0,4,1,3,4,1
20006390015,4,2,2,20.5,2,1,3,4,1
20006390017,3,1,2,47.333333333333336,1,0,6,1,2
20006390020,4,2,2,34.75,4,0,3,4,1
20006390023,5,2,3,23.4,5,3,3,3,2
20006390026,4,2,2,34.25,4,1,9,4,1
20006390029,4,1,3,24.0,4,2,2,3,1
20006390113,3,1,2,37.333333333333336,3,1,3,4,1
20006390114,5,2,3,20.8,4,2,0,3,2
20006390121,4,3,1,51.25,3,0,3,4,1
20006390122,3,1,2,30.0,3,1,9,4,1
20006390126,5,2,3,21.6,4,2,3,3,2
20006390129,5,4,1,44.2,4,0,3,4,1
20006390213,2,1,1,84.5,1,0,3,1,1
20006390218,1,1,0,85.0,1,0,3,1,3
20006390219,3,1,2,19.666666666666668,2,0,9,4,1
20006390220,5,3,2,31.6,5,2,3,3,2
20006390226,3,1,2,28.0,3,1,3,4,1
20006390229,3,1,2,26.666666666666668,3,1,9,4,1
20006390314,3,2,1,53.666666666666664,1,0,6,1,1
20006390315,2,1,1,46.5,2,0,9,4,1
20006390319,4,3,1,44.75,3,0,2,5,1
20006390322,3,2,1,39.0,3,1,0,4,1
20006390326,3,2,1,32.333333333333336,3,1,9,4,1
20006390329,1,1,0,37.0,0,0,6,4,1
20006390414,3,2,1,26.333333333333332,3,1,2,4,1
20006390416,5,1,4,50.4,4,0,9,0,2
20006390422,2,1,1,85.0,0,0,6,1,1
20006390424,1,1,0,43.0,1,0,9,4,1
20006390426,2,1,1,65.5,1,0,6,4,1
20006390429,2,1,1,46.0,2,0,3,4,1
20006390516,4,3,1,35.25,4,1,3,4,1
20006390517,3,2,1,21.333333333333332,3,1,9,4,1
20006390520,1,1,0,50.0,1,0,3,4,1
20006390524,5,3,2,31.6,5,1,2,2,2
20006390526,2,1,1,82.0,1,0,3,4,1
20006390529,3,2,1,60.333333333333336,3,0,3,4,1
20006390614,5,3,2,19.0,4,2,9,3,2
20006390617,5,4,1,22.4,4,2,3,3,2
20006390620,2,1,1,63.0,2,0,1,1,1
20006390621,2,1,1,50.0,2,0,3,4,1
20006390626,6,3,3,39.166666666666664,6,0,2,4,2
20006390629,2,1,1,66.0,2,0,9,1,1
20006390713,2,1,1,80.0,0,0,6,1,1
20006390717,4,3,1,41.5,3,2,0,4,1
20006390721,1,0,1,60.0,0,0,6,1,3
20006390722,4,1,3,50.5,2,0,6,0,2
20006390726,1,1,0,87.0,0,0,6,1,3
20006390729,4,2,2,26.25,3,1,0,4,1
20006390815,1,0,1,48.0,1,0,3,1,0
20006390816,6,2,4,25.0,5,1,3,4,2
20006390820,4,3,1,22.0,3,1,3,4,1
20006390821,4,2,2,19.5,3,1,3,4,1
20006390826,6,1,5,17.666666666666668,5,3,3,3,2
20006390829,4,3,1,48.5,2,0,6,4,1
20007390914,2,0,2,47.5,1,0,6,1,3
20007390917,3,2,1,20.666666666666668,2,0,9,4,1
20007390920,2,1,1,56.0,2,0,3,5,1
20007390923,3,1,2,33.666666666666664,3,1,2,4,1
20007390926,4,2,2,32.75,4,2,3,4,1
20007390929,4,2,2,26.25,3,1,2,4,1
20007391015,4,3,1,21.75,3,1,9,4,1
20007391017,3,2,1,50.333333333333336,2,0,3,1,1
20007391020,4,3,1,40.5,4,1,0,4,1
20007391023,3,1,2,52.666666666666664,2,0,3,1,1
20007391026,4,2,2,19.5,3,1,2,4,1
20007391029,4,2,2,33.75,3,1,3,4,1
20007391116,3,1,2,22.333333333333332,3,1,2,4,1
20007391117,5,4,1,28.0,5,1,3,4,2
20007391120,3,2,1,40.0,2,0,3,1,1
20007391123,2,1,1,74.0,0,0,6,1,1
20007391126,3,2,1,31.666666666666668,2,0,9,4,1
20007391129,3,2,1,36.666666666666664,3,0,3,4,1
20007391216,3,2,1,54.666666666666664,3,0,3,4,1
20007391217,4,2,2,20.75,3,2,9,4,1
20007391219,3,1,2,31.0,3,1,9,1,1
20007391220,2,1,1,33.0,2,0,9,4,1
20007391226,5,4,1,31.8,5,1,3,4,2
20007391229,2,1,1,59.5,1,0,3,4,1
20007391315,2,1,1,73.0,1,0,7,4,1
20007391317,4,3,1,23.25,4,2,3,3,1
20007391322,2,0,2,23.5,2,1,9,1,1
20007391323,3,2,1,42.0,2,1,3,4,1
20007391326,4,1,3,20.0,3,1,9,4,1
20007391329,5,3,2,32.8,3,0,9,4,2
20007391414,5,4,1,23.8,5,2,3,4,2
20007391415,2,1,1,27.0,2,0,1,4,1
20007391419,2,1,1,59.5,0,0,6,4,1
20007391420,1,0,1,70.0,0,0,6,1,3
20007391426,3,2,1,44.0,2,0,6,1,1
20007391429,2,1,1,45.0,1,0,3,4,1
20007391513,2,1,1,69.0,1,0,3,4,1
20007391514,2,1,1,79.0,0,0,6,4,1
20007391520,2,1,1,52.0,2,0,3,4,1
20007391523,3,1,2,55.0,3,0,3,4,1
20007391526,3,1,2,41.333333333333336,2,0,9,1,2
20007391529,4,3,1,40.25,2,0,6,4,1
20007391614,3,1,2,48.333333333333336,1,0,6,4,1
20007391618,4,1,3,23.25,4,2,9,3,1
20007391620,2,1,1,67.5,0,0,6,1,1
20007391623,4,2,2,24.5,4,2,9,3,1
20007391626,5,4,1,30.4,5,3,3,3,2
20007391629,4,1,3,48.0,2,0,6,4,1
20007391713,3,1,2,56.0,2,0,6,0,1
20007391717,3,2,1,34.666666666666664,3,1,3,4,1
20007391720,4,2,2,32.75,3,2,3,3,1
20007391721,4,2,2,23.25,4,2,3,3,1
20007391726,4,3,1,30.25,4,2,9,3,1
20007391729,2,1,1,54.5,0,0,6,4,1
20007391814,4,2,2,43.5,3,0,3,4,1
20007391817,2,1,1,78.5,1,0,3,1,1
20007391821,4,2,2,21.75,4,2,3,3,1
20007391823,3,1,2,18.666666666666668,2,0,9,4,1
20007391826,2,1,1,69.0,0,0,6,1,1
20007391829,3,2,1,35.666666666666664,3,1,3,2,1
20007391915,3,1,2,20.333333333333332,2,0,9,4,1
20007391918,2,1,1,78.5,0,0,6,1,1
20007391920,4,2,2,30.75,4,2,9,3,1
20007391921,5,2,3,27.2,5,3,9,3,2
20007391926,2,1,1,53.5,1,0,3,0,1
20007391929,4,2,2,30.5,3,2,3,4,1
20007392014,4,2,2,31.0,4,2,3,3,1
20007392017,3,1,2,26.0,3,1,3,5,1
20007392019,1,1,0,47.0,1,0,3,4,1
20007392020,3,2,1,48.0,2,0,3,4,1
20007392026,3,2,1,55.0,2,1,3,1,1
20007392029,2,1,1,64.5,1,0,3,4,1
20007392113,2,1,1,75.0,0,0,6,1,1
20007392116,1,0,1,73.0,0,0,6,1,3
20007392120,2,1,1,63.5,0,0,6,1,1
20007392123,3,1,2,22.0,3,1,3,0,2
20007392126,4,2,2,40.5,3,1,3,0,1
20007392129,4,2,2,20.25,3,1,9,4,1
20007392214,4,2,2,31.5,2,0,6,4,1
20007392217,6,4,2,33.166666666666664,5,1,9,4,2
20007392222,2,1,1,63.0,0,0,6,1,1
20007392223,3,1,2,19.666666666666668,2,0,3,4,1
20007392226,2,1,1,75.5,0,0,6,1,1
20007392229,3,2,1,42.0,2,0,3,4,1
20007392313,5,2,3,23.8,4,1,9,4,1
20007392317,3,1,2,43.666666666666664,1,1,6,1,1
20007392320,5,1,4,18.4,4,2,9,3,2
20007392323,4,3,1,32.25,4,1,3,4,1
20007392326,3,2,1,15.666666666666666,2,1,3,1,2
20007392329,4,2,2,16.25,3,2,3,3,2
20007392415,2,1,1,72.5,1,0,7,1,1
20007392417,2,1,1,68.5,1,0,7,1,1
20007392420,3,2,1,20.333333333333332,2,0,2,4,1
20007392423,2,1,1,59.5,1,0,3,4,1
20007392426,1,0,1,60.0,0,0,6,1,3
20007392429,2,1,1,71.0,0,0,6,4,1
20007392513,2,1,1,59.0,1,0,6,5,1
20007392514,4,2,2,19.25,3,1,2,4,1
20007392519,2,1,1,53.0,2,0,3,4,1
20007392521,2,1,1,52.0,1,0,3,4,1
20007392526,3,2,1,28.666666666666668,3,1,3,4,1
20007392529,4,1,3,24.75,3,1,3,4,1
20007392615,3,1,2,44.0,2,0,6,1,2
20007392617,2,1,1,28.0,2,0,0,4,1
20007392620,5,4,1,22.4,4,2,9,3,2
20007392623,6,2,4,23.333333333333332,6,4,3,3,2
20007392626,3,2,1,42.333333333333336,3,0,3,1,1
20007392629,4,2,2,33.75,4,1,3,0,1
20007392714,2,1,1,67.5,0,0,6,1,1
20007392716,3,1,2,65.0,0,0,6,4,1
20007392719,5,2,3,17.8,4,2,3,3,2
20007392720,3,2,1,44.666666666666664,2,0,6,4,2
20007392726,5,3,2,42.0,3,1,6,4,1
20007392729,2,1,1,61.5,0,0,6,4,1
20009392814,2,1,1,69.0,0,0,6,1,1
20009392818,1,1,0,36.0,1,0,0,4,2
20009392821,1,1,0,35.0,1,0,3,4,2
20009392824,1,0,1,75.0,0,0,6,1,3
20009392826,1,0,1,77.0,1,0,3,1,3
20009392829,4,2,2,53.25,3,0,3,0,1
20009392913,2,1,1,60.0,2,0,3,4,1
20009392914,3,1,2,40.666666666666664,3,1,3,4,1
20009392920,2,1,1,67.0,0,0,6,4,1
