Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
21104518729,4,4,70.0,3.0,4,0,0,2,4,1,3
21104518732,4,3,60.0,3.0,4,0,0,2,4,3,2
21104518735,4,5,130.0,3.0,4,0,0,2,4,3,3
21104518738,4,2,50.0,3.0,4,0,0,2,4,3,2
21104518741,4,2,40.0,3.0,4,0,0,2,4,3,3
21105519126,4,5,120.0,3.0,4,1,0,2,4,5,2
21105519127,4,2,50.0,3.0,5,0,1,2,6,5,5
21105519132,4,1,20.0,3.0,2,0,0,2,4,3,1
21105519135,4,1,15.0,3.0,2,0,0,2,6,7,0
21105519138,4,4,70.0,3.0,4,1,0,2,4,5,2
21105519529,4,3,40.0,3.0,4,0,0,2,4,3,1
21105519532,0,5,160.0,3.0,5,1,1,2,4,3,2
21105519535,4,3,70.0,3.0,1,0,0,2,6,7,2
21105519541,0,2,40.0,3.0,1,0,0,2,4,3,4
21106519926,4,4,120.0,3.0,7,0,0,2,4,1,3
21106519928,4,1,21.0,3.0,7,0,0,2,4,5,2
21106519931,0,1,18.0,3.0,2,0,0,2,4,5,2
21106519932,0,2,42.0,3.0,2,0,0,2,4,5,2
21106519938,4,2,36.0,3.0,2,0,0,2,4,1,4
21106519941,4,2,36.0,3.0,7,0,0,2,4,1,3
21106520325,0,1,21.0,3.0,1,0,0,2,4,5,2
21106520326,4,1,21.0,3.0,1,0,0,2,4,5,2
21106520331,4,2,38.0,3.0,7,0,0,2,4,5,2
21106520332,4,2,42.0,3.0,7,0,0,2,4,1,3
21106520338,0,2,36.0,3.0,7,0,0,2,4,1,3
21106520341,4,1,21.0,3.0,7,0,0,2,4,5,2
21107520727,4,3,90.0,3.0,7,0,0,2,0,1,4
21107520729,4,1,20.0,3.0,2,0,0,2,0,1,3
21107520732,4,5,150.0,3.0,4,0,0,2,0,1,3
21107520735,4,2,38.0,3.0,7,0,0,2,0,1,4
21107520738,4,2,50.0,3.0,1,0,0,2,0,1,4
21107520741,4,3,90.0,1.0,2,1,0,2,0,1,6
21107521126,4,4,120.0,3.0,4,0,0,2,0,1,5
21107521129,4,4,140.0,3.0,2,1,0,2,0,1,6
21107521132,4,2,50.0,3.0,2,0,0,2,0,1,3
21107521135,4,1,18.0,3.0,2,0,0,2,0,1,4
21107521138,4,2,52.0,3.0,1,0,0,2,0,1,3
21107521141,4,3,85.0,3.0,2,0,0,2,0,1,4
21108521529,4,2,55.0,3.0,2,0,0,2,0,1,3
21108521530,4,2,45.0,3.0,2,0,0,2,0,1,4
21108521531,4,3,70.0,3.0,2,0,1,2,0,1,3
21108521532,0,2,52.0,3.0,2,0,0,2,0,1,3
21108521538,4,2,42.0,3.0,2,0,0,2,0,1,3
21108521541,4,2,50.0,3.0,2,0,0,2,0,1,3
21108521926,4,2,48.0,3.0,2,0,0,2,0,1,4
21108521929,4,1,16.0,3.0,2,0,0,2,0,1,2
21108521933,4,2,40.0,3.0,1,0,0,2,0,1,4
21108521935,4,3,90.0,3.0,1,0,1,2,0,1,5
21108521938,4,2,55.0,3.0,1,0,0,2,0,1,3
21108521941,4,2,48.0,3.0,1,0,1,2,0,1,4
21108522326,4,2,50.0,3.0,1,0,0,2,4,1,3
21108522329,4,2,48.0,3.0,2,0,0,2,4,1,4
21108522335,4,1,22.0,3.0,1,0,0,2,4,1,3
21108522336,0,1,20.0,3.0,7,0,0,2,4,1,3
21108522338,4,3,85.0,3.0,7,0,0,2,0,1,4
21108522341,0,2,50.0,3.0,1,1,0,2,4,1,4
21109522726,4,3,75.0,3.0,4,0,0,2,0,1,3
21109522727,4,2,45.0,3.0,2,0,0,2,0,1,3
21109522732,4,2,47.0,3.0,7,0,0,2,0,1,3
21109522735,0,1,18.0,3.0,7,0,0,2,0,1,2
21109522738,4,5,160.0,3.0,2,1,1,2,0,1,4
21109522741,0,2,45.0,3.0,2,0,0,2,0,1,3
21110523126,4,4,90.0,3.0,4,0,0,2,4,1,3
21110523129,5,4,50.0,3.0,4,1,0,2,4,3,5
21110523135,0,3,80.0,3.0,4,1,0,2,4,3,4
21110523138,4,5,80.0,3.0,4,1,0,2,4,3,6
21110523141,4,4,90.0,3.0,4,0,0,2,4,3,4
21110523530,4,4,70.0,3.0,4,1,0,2,4,3,5
21110523532,4,5,120.0,3.0,4,1,0,2,4,3,6
21110523535,4,5,130.0,3.0,4,1,0,2,4,3,2
