Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
10101011219,1,5.0,12,27300000,1,1399
10106018413,1,4.0,12,21840000,1,1399
10108020026,1,4.0,12,21840000,1,1399
10103012814,1,2.0,12,10920000,1,1399
10102012018,1,2.0,12,10920000,1,1399
10103012829,1,3.0,12,16380000,1,1399
10105015222,1,4.0,12,21840000,1,1399
10116026015,1,2.0,12,10920000,1,1399
10116026022,1,3.0,12,16380000,1,1399
10116026029,1,5.0,12,27300000,1,1399
10103013223,1,4.0,12,21840000,1,1399
10105015616,1,4.0,12,21840000,1,1399
10108020420,1,4.0,12,21840000,1,1399
10109020813,1,3.0,12,16380000,1,1399
10109021214,1,3.0,12,16380000,1,1399
10111022817,1,3.0,12,16380000,1,1399
10111022826,1,4.0,12,21840000,1,1399
10101011620,1,3.0,12,16380000,1,1399
10105016016,1,5.0,12,27300000,1,1399
10104014014,1,5.0,12,27300000,1,1399
10112023614,1,3.0,12,16380000,1,1399
10102012020,1,5.0,12,27300000,1,1399
10102012021,1,4.0,12,21840000,1,1399
10107019223,1,3.0,12,16380000,1,1399
10113024021,1,3.0,12,16380000,1,1399
10113024023,1,4.0,12,21840000,1,1399
10103013216,1,1.0,7,3185000,1,1399
10103013216,1,1.0,12,5460000,1,1399
10103013218,1,3.0,12,16380000,1,1399
10103013226,1,1.0,12,5460000,1,1399
10103013629,1,2.0,12,10920000,1,1399
10107019224,1,1.0,12,5460000,1,1399
10109020822,1,4.0,12,21840000,1,1399
10104014023,1,3.0,12,16380000,1,1399
10104014026,1,2.0,12,10920000,1,1399
10105015624,1,3.0,12,16380000,1,1399
10105016020,1,3.0,12,16380000,1,1399
10106018029,1,2.0,12,10920000,1,1399
10107018815,1,1.0,12,5460000,1,1399
10107018823,1,3.0,12,16380000,1,1399
10107018826,1,3.0,12,16380000,1,1399
10107018826,4,1.0,12,5460000,1,1399
10109021226,1,2.0,12,10920000,1,1399
10109021226,3,3.0,12,16380000,1,1399
10112023619,1,3.0,12,16380000,1,1399
10112023620,1,1.0,12,5460000,1,1399
10112023629,1,4.0,12,21840000,1,1399
10219033417,1,3.0,12,16380000,1,1399
10219033423,1,1.0,6,2730000,1,1399
10219033423,1,2.0,12,10920000,1,1399
10219033426,1,2.0,12,10920000,1,1399
10219033429,1,5.0,12,27300000,1,1399
10201026223,1,1.0,12,5460000,1,1399
10201026226,1,1.0,12,5460000,1,1399
10207029820,1,2.0,12,10920000,1,1399
10207029823,1,3.0,12,16380000,1,1399
10201026614,1,3.0,12,16380000,1,1399
10210031413,1,2.0,12,10920000,1,1399
10210031414,1,2.0,12,10920000,1,1399
10210031423,1,3.0,12,16380000,1,1399
10210031426,1,3.0,12,16380000,1,1399
10210031429,1,3.0,12,16380000,1,1399
10218033014,1,4.0,12,21840000,1,1399
10218033023,1,3.0,12,16380000,1,1399
10218033026,1,2.0,12,10920000,1,1399
10218033029,1,4.0,12,21840000,1,1399
10202027015,1,4.0,12,21840000,1,1399
10202027023,1,2.0,12,10920000,1,1399
10202027014,1,4.0,12,21840000,1,1399
10201026229,1,3.0,12,16380000,1,1399
10219033413,1,4.0,12,21840000,1,1399
10219033413,5,1.0,12,5460000,1,1399
10207029815,1,3.0,12,16380000,1,1399
10207030229,1,4.0,12,21840000,1,1399
10207030226,1,3.0,12,16380000,1,1399
10207030223,1,4.0,12,21840000,1,1399
10218033017,1,5.0,12,27300000,1,1399
10216032626,1,3.0,12,16380000,1,1399
10216032618,1,3.0,12,16380000,1,1399
10216032620,1,3.0,12,16380000,1,1399
10216032623,1,3.0,12,16380000,1,1399
10216032629,1,4.0,12,21840000,1,1399
10202027020,1,3.0,12,16380000,1,1399
10202027026,1,3.0,12,16380000,1,1399
10202027029,1,3.0,12,16380000,1,1399
10201026626,1,1.0,12,5460000,1,1399
10201026620,1,3.0,12,16380000,1,1399
10204028214,1,5.0,12,27300000,1,1399
10204028215,1,5.0,12,27300000,1,1399
10207030214,1,3.0,12,16380000,1,1399
10207030214,3,1.0,12,5460000,1,1399
10207030217,1,3.0,12,16380000,1,1399
10204028220,1,3.0,12,16380000,1,1399
10204028223,1,5.0,12,27300000,1,1399
10204028226,1,3.0,12,16380000,1,1399
10204028229,1,5.0,12,27300000,1,1399
10223034621,1,3.0,12,16380000,1,1399
10223034629,1,5.0,12,27300000,1,1399
10208030614,1,1.0,7,3185000,1,1399
10208030614,1,2.0,12,10920000,1,1399
10208030617,1,3.0,12,16380000,1,1399
10208030623,1,1.0,2,910000,1,1399
10208030623,1,3.0,12,16380000,1,1399
10208030626,1,2.0,12,10920000,1,1399
10210031014,1,2.0,12,10920000,1,1399
10210031023,1,1.0,12,5460000,1,1399
10202027417,1,4.0,12,21840000,1,1399
10202027420,1,2.0,12,10920000,1,1399
10202027423,1,2.0,12,10920000,1,1399
10215032218,1,4.0,12,21840000,1,1399
10215032214,1,4.0,12,21840000,1,1399
10210031019,1,4.0,12,21840000,1,1399
10220033814,1,4.0,12,21840000,1,1399
10220033823,1,3.0,12,16380000,1,1399
10220033829,1,3.0,12,16380000,1,1399
10206029016,1,4.0,12,21840000,1,1399
10206029019,1,2.0,12,10920000,1,1399
10206029020,1,3.0,12,16380000,1,1399
