Address,member,Total_income,Fasl,year
10001002419,1.0,26400000.0,1,1401
10001001135,1.0,721800000.0,1,1401
10005005120,1.0,10000000.0,1,1401
10001001125,1.0,20400000.0,1,1401
10007007223,1.0,58560000.0,1,1401
10001002432,1.0,20400000.0,1,1401
10001002435,1.0,870800000.0,1,1401
10012010128,1.0,30640000.0,1,1401
10001001119,1.0,10800000.0,1,1401
10101010835,1.0,721000000.0,1,1401
10101010835,2.0,639000000.0,1,1401
10106018020,1.0,380150000.0,1,1401
10101010827,1.0,287310000.0,1,1401
10103013223,1.0,109960000.0,1,1401
10101010822,1.0,560150000.0,1,1401
10101010832,1.0,603000000.0,1,1401
10101010832,2.0,555000000.0,1,1401
10101010829,1.0,762940000.0,1,1401
10101011229,3.0,6500000.0,1,1401
10106018029,1.0,287840000.0,1,1401
10101011232,1.0,113690000.0,1,1401
10101011226,1.0,22150000.0,1,1401
10106018419,1.0,133960000.0,1,1401
10106018419,2.0,15000000.0,1,1401
10106018419,3.0,15000000.0,1,1401
10106018419,4.0,15000000.0,1,1401
10101011219,1.0,101650000.0,1,1401
10101011219,5.0,10000000.0,1,1401
10103013220,1.0,27940000.0,1,1401
10103013235,1.0,812150000.0,1,1401
10103013626,1.0,38360000.0,1,1401
10103013232,1.0,667940000.0,1,1401
10103013226,1.0,17150000.0,1,1401
10103013629,1.0,21390000.0,1,1401
10105016020,1.0,536940000.0,1,1401
10105016029,1.0,30960000.0,1,1401
10106018426,1.0,105890000.0,1,1401
10106018435,1.0,48350000.0,1,1401
10107019235,1.0,72360000.0,1,1401
10107019229,1.0,358150000.0,1,1401
10107019223,1.0,27940000.0,1,1401
10107019223,3.0,8000000.0,1,1401
10107019232,1.0,23390000.0,1,1401
10104014435,1.0,495350000.0,1,1401
10104014435,2.0,960000.0,1,1401
10104014424,1.0,746390000.0,1,1401
10104014429,1.0,32360000.0,1,1401
10104014432,1.0,28920000.0,1,1401
10104014432,2.0,980000.0,1,1401
10104014432,3.0,3500000.0,1,1401
10104014426,1.0,83960000.0,1,1401
10105016826,1.0,1105710000.0,1,1401
10105016826,2.0,350000.0,1,1401
10105016835,1.0,702940000.0,1,1401
10105016835,3.0,45000000.0,1,1401
10105016832,1.0,32360000.0,1,1401
10105016832,3.0,5000000.0,1,1401
10105016832,4.0,5000000.0,1,1401
10105016830,1.0,928410000.0,1,1401
10105016830,2.0,592050000.0,1,1401
10105016823,1.0,57310000.0,1,1401
10105016820,1.0,33360000.0,1,1401
10111022832,1.0,17940000.0,1,1401
10111022822,3.0,15000000.0,1,1401
10111022822,4.0,15000000.0,1,1401
10108020420,1.0,86640000.0,1,1401
10108020420,2.0,1000000.0,1,1401
10108020420,3.0,8000000.0,1,1401
10108020420,4.0,8000000.0,1,1401
10108020429,1.0,889000000.0,1,1401
10108020432,1.0,15000000.0,1,1401
10108020432,4.0,4000000.0,1,1401
10108020432,5.0,12000000.0,1,1401
10106018026,1.0,362390000.0,1,1401
10106018032,1.0,547940000.0,1,1401
10106018032,2.0,1000000.0,1,1401
10106018035,1.0,57360000.0,1,1401
10106018035,3.0,5000000.0,1,1401
10106018035,4.0,15000000.0,1,1401
10108020421,1.0,83940000.0,1,1401
10108020421,2.0,35000000.0,1,1401
10105015624,1.0,28970000.0,1,1401
10105015624,2.0,1030000.0,1,1401
10105015624,3.0,12000000.0,1,1401
10105015629,1.0,426940000.0,1,1401
10106018023,1.0,11000000.0,1,1401
10106018023,2.0,1000000.0,1,1401
10106018023,3.0,6000000.0,1,1401
10106018023,4.0,6000000.0,1,1401
10106018420,1.0,17940000.0,1,1401
10106018420,2.0,15000000.0,1,1401
10108020435,1.0,27940000.0,1,1401
10108020435,3.0,6500000.0,1,1401
10109020826,1.0,140390000.0,1,1401
10103013620,1.0,85000000.0,1,1401
10103013620,3.0,15000000.0,1,1401
10103013620,4.0,15000000.0,1,1401
10103013621,1.0,17940000.0,1,1401
10108020426,1.0,23390000.0,1,1401
10109020835,1.0,46350000.0,1,1401
10106018430,1.0,657600000.0,1,1401
10109021229,1.0,512940000.0,1,1401
10105016035,1.0,23390000.0,1,1401
10107018819,1.0,7150000.0,1,1401
10104014032,1.0,28390000.0,1,1401
10104014032,2.0,15000000.0,1,1401
10109021228,1.0,44890000.0,1,1401
10109020824,1.0,504760000.0,1,1401
10109020824,2.0,3800000.0,1,1401
10109020824,3.0,3300000.0,1,1401
10101010820,3.0,13500000.0,1,1401
10101010820,4.0,8000000.0,1,1401
10105016026,1.0,16560000.0,1,1401
10101011220,3.0,15000000.0,1,1401
10103013632,1.0,831000000.0,1,1401
10103013632,2.0,711000000.0,1,1401
10109020822,1.0,52360000.0,1,1401
10109020822,3.0,5000000.0,1,1401
10109020822,4.0,7000000.0,1,1401
10109020832,1.0,1232940000.0,1,1401
10109020832,2.0,735000000.0,1,1401
10105016425,1.0,51950000.0,1,1401
10105016425,2.0,760000.0,1,1401
10105016425,3.0,7760000.0,1,1401
10101011620,3.0,5000000.0,1,1401
10112023632,1.0,616390000.0,1,1401
10104014035,1.0,247940000.0,1,1401
10101011623,1.0,23560000.0,1,1401
10101011623,2.0,1200000.0,1,1401
10101011623,3.0,4000000.0,1,1401
10101011623,4.0,5000000.0,1,1401
10101011629,1.0,13390000.0,1,1401
10112023630,1.0,238140000.0,1,1401
10112023630,2.0,37200000.0,1,1401
10112023630,3.0,980000.0,1,1401
10109021223,1.0,17940000.0,1,1401
10109021223,2.0,45000000.0,1,1401
10109021223,3.0,15000000.0,1,1401
10109021232,1.0,34990000.0,1,1401
10109021232,2.0,10000000.0,1,1401
10112023620,1.0,41300000.0,1,1401
10112023619,1.0,17940000.0,1,1401
10104014023,1.0,122190000.0,1,1401
10104014023,3.0,7000000.0,1,1401
10107018832,1.0,22360000.0,1,1401
10107018832,3.0,6000000.0,1,1401
10107018832,4.0,5000000.0,1,1401
10107018835,1.0,13390000.0,1,1401
10107018829,1.0,38190000.0,1,1401
10104014020,1.0,57770000.0,1,1401
10104014020,2.0,3980000.0,1,1401
10109021235,1.0,40990000.0,1,1401
10109021235,2.0,26200000.0,1,1401
10104014026,1.0,13390000.0,1,1401
10101011635,1.0,38190000.0,1,1401
10106018432,1.0,22360000.0,1,1401
10106018432,3.0,4500000.0,1,1401
10106018432,4.0,9000000.0,1,1401
10112023635,1.0,41800000.0,1,1401
10105016423,1.0,13390000.0,1,1401
10107018823,1.0,17940000.0,1,1401
10107018823,3.0,7500000.0,1,1401
10103013635,1.0,999000000.0,1,1401
10112023629,1.0,23280000.0,1,1401
10112023629,2.0,920000.0,1,1401
10112023629,3.0,4500000.0,1,1401
10112023629,4.0,6800000.0,1,1401
10105016419,1.0,130990000.0,1,1401
10105016419,2.0,15000000.0,1,1401
10105016419,3.0,15000000.0,1,1401
10113024021,1.0,35450000.0,1,1401
10104014419,1.0,50000000.0,1,1401
10102012032,1.0,96990000.0,1,1401
10113024023,1.0,111910000.0,1,1401
10107019224,1.0,417180000.0,1,1401
10113024027,1.0,35000000.0,1,1401
10102012026,1.0,42990000.0,1,1401
10102012026,2.0,7000000.0,1,1401
10102012035,1.0,132510000.0,1,1401
10102012035,3.0,25000000.0,1,1401
10102012021,1.0,57310000.0,1,1401
10102012029,1.0,26560000.0,1,1401
10102012029,2.0,960000.0,1,1401
10102012029,3.0,7000000.0,1,1401
10113024035,1.0,32360000.0,1,1401
10113024026,3.0,7500000.0,1,1401
10105016432,1.0,22360000.0,1,1401
10111022835,1.0,270940000.0,1,1401
10111022824,1.0,723000000.0,1,1401
10111022824,2.0,723000000.0,1,1401
10111022827,1.0,142000000.0,1,1401
10111022827,3.0,7500000.0,1,1401
10111022827,4.0,6000000.0,1,1401
10115025235,1.0,999000000.0,1,1401
10115025226,1.0,10000000.0,1,1401
10115025232,1.0,47400000.0,1,1401
10115025232,2.0,1800000.0,1,1401
10115025232,3.0,1800000.0,1,1401
10115025232,4.0,1800000.0,1,1401
10115025232,5.0,4000000.0,1,1401
10115025229,1.0,48890000.0,1,1401
10115025221,1.0,638000000.0,1,1401
10115025222,1.0,27940000.0,1,1401
10115025222,3.0,5000000.0,1,1401
10110021620,1.0,960000.0,1,1401
10110021620,2.0,960000.0,1,1401
10110021620,3.0,5960000.0,1,1401
10110021635,1.0,27940000.0,1,1401
10110021629,1.0,40340000.0,1,1401
10110021629,3.0,37390000.0,1,1401
10110021632,1.0,62940000.0,1,1401
10110021626,1.0,27940000.0,1,1401
10110021623,1.0,805000000.0,1,1401
10116025632,1.0,72940000.0,1,1401
10116025632,2.0,30000000.0,1,1401
10116025632,3.0,25000000.0,1,1401
10110022026,1.0,22360000.0,1,1401
10105017235,1.0,54900000.0,1,1401
10111023223,1.0,17940000.0,1,1401
10111023223,2.0,471000000.0,1,1401
10111023226,1.0,687000000.0,1,1401
10111023226,2.0,967200000.0,1,1401
10116025621,1.0,17940000.0,1,1401
10116025621,2.0,459000000.0,1,1401
10116025623,1.0,100000000.0,1,1401
10116025623,3.0,25000000.0,1,1401
10102012420,1.0,508390000.0,1,1401
10102012432,1.0,2960000.0,1,1401
10102012432,2.0,960000.0,1,1401
10102012432,3.0,960000.0,1,1401
10113024429,1.0,176650000.0,1,1401
10113024429,3.0,2500000.0,1,1401
10113024429,4.0,6000000.0,1,1401
10113024429,5.0,8500000.0,1,1401
10102012422,1.0,1023000000.0,1,1401
10102012426,1.0,17940000.0,1,1401
10113024432,1.0,17940000.0,1,1401
10113024432,3.0,10000000.0,1,1401
10113024420,1.0,322150000.0,1,1401
10113024421,1.0,495000000.0,1,1401
10105017229,1.0,965860000.0,1,1401
10105017229,2.0,920000.0,1,1401
10105017229,3.0,920000.0,1,1401
10105017221,1.0,397360000.0,1,1401
10105017221,4.0,8000000.0,1,1401
10105017219,1.0,495000000.0,1,1401
10105017219,3.0,10000000.0,1,1401
10105017219,4.0,5000000.0,1,1401
10105017232,1.0,38540000.0,1,1401
10105017226,1.0,18920000.0,1,1401
10105017226,2.0,980000.0,1,1401
10105017226,3.0,980000.0,1,1401
10110022035,1.0,18190000.0,1,1401
10110022035,2.0,15700000.0,1,1401
10110022022,1.0,101590000.0,1,1401
10110022022,2.0,17080000.0,1,1401
10110022022,3.0,860000.0,1,1401
10110022032,1.0,95840000.0,1,1401
10110022029,3.0,15000000.0,1,1401
10110022029,4.0,15000000.0,1,1401
10107019632,1.0,13390000.0,1,1401
10116025629,1.0,22150000.0,1,1401
10102012435,1.0,60200000.0,1,1401
10116025627,1.0,81150000.0,1,1401
10111023227,1.0,53950000.0,1,1401
10110022024,1.0,240000000.0,1,1401
10111023232,1.0,471000000.0,1,1401
10113024435,1.0,185000000.0,1,1401
10107019623,1.0,33340000.0,1,1401
10107019623,2.0,980000.0,1,1401
10107019623,3.0,3000000.0,1,1401
10107019623,4.0,5000000.0,1,1401
10107019626,1.0,875640000.0,1,1401
10116025635,1.0,32550000.0,1,1401
10107019620,1.0,767370000.0,1,1401
10107019620,2.0,591980000.0,1,1401
10107019628,2.0,975000000.0,1,1401
10104014826,1.0,19620000.0,1,1401
10104014820,1.0,17940000.0,1,1401
10104014820,3.0,3500000.0,1,1401
10104014835,1.0,38360000.0,1,1401
10104014822,1.0,12360000.0,1,1401
10104014832,2.0,1300000000.0,1,1401
10104014829,1.0,17940000.0,1,1401
10104014829,3.0,10000000.0,1,1401
10105015222,1.0,250000000.0,1,1401
10105015222,3.0,25000000.0,1,1401
10105015222,4.0,25000000.0,1,1401
10108020021,1.0,598150000.0,1,1401
10105017620,1.0,562150000.0,1,1401
10114024835,1.0,6000000.0,1,1401
10116026029,1.0,22360000.0,1,1401
10116026026,1.0,676390000.0,1,1401
10116026022,1.0,325140000.0,1,1401
10116026023,1.0,759980000.0,1,1401
10116026023,2.0,615980000.0,1,1401
10108020023,1.0,313390000.0,1,1401
10116026032,1.0,13390000.0,1,1401
10103012822,1.0,915000000.0,1,1401
10103012822,2.0,795000000.0,1,1401
10103012832,1.0,674400000.0,1,1401
10103012832,2.0,1100000.0,1,1401
10105017630,1.0,130000000.0,1,1401
10105017635,1.0,72940000.0,1,1401
10105017635,2.0,980000.0,1,1401
10105017635,3.0,6000000.0,1,1401
10111022435,1.0,568390000.0,1,1401
10105017632,1.0,1022340000.0,1,1401
10105017632,2.0,980000.0,1,1401
10105017629,1.0,1108390000.0,1,1401
10103012823,3.0,15000000.0,1,1401
10103012830,1.0,705920000.0,1,1401
10103012830,2.0,675980000.0,1,1401
10103012830,3.0,980000.0,1,1401
10114024820,3.0,15000000.0,1,1401
10114024820,4.0,15000000.0,1,1401
10114024819,1.0,22360000.0,1,1401
10114024819,3.0,24400000.0,1,1401
10114024819,4.0,10000000.0,1,1401
10114024826,1.0,38360000.0,1,1401
10114024827,1.0,329650000.0,1,1401
10114024832,1.0,761350000.0,1,1401
10103012826,3.0,12000000.0,1,1401
10105015235,1.0,441200000.0,1,1401
10105015235,2.0,1200000.0,1,1401
10105015224,1.0,84190000.0,1,1401
10105015224,2.0,1700000.0,1,1401
10105015224,3.0,1700000.0,1,1401
10105015224,4.0,1700000.0,1,1401
10105015227,1.0,7150000.0,1,1401
10105015225,1.0,622150000.0,1,1401
10111022423,1.0,1180000.0,1,1401
10111022423,2.0,12110000.0,1,1401
10111022427,1.0,17940000.0,1,1401
10108020028,1.0,67920000.0,1,1401
10108020028,2.0,560000.0,1,1401
10108020028,3.0,3000000.0,1,1401
10108020028,4.0,4000000.0,1,1401
10108020032,1.0,13390000.0,1,1401
10108020032,3.0,13390000.0,1,1401
10108020035,1.0,17940000.0,1,1401
10108020029,1.0,416440000.0,1,1401
10108020029,2.0,980000.0,1,1401
10108020029,3.0,980000.0,1,1401
10101011632,1.0,76610000.0,1,1401
10101011632,2.0,39300000.0,1,1401
10105015635,1.0,698390000.0,1,1401
10107018827,1.0,17940000.0,1,1401
10105016435,1.0,41950000.0,1,1401
10223034632,1.0,16360000.0,1,1401
10223034629,1.0,60600000.0,1,1401
10215032227,1.0,35550000.0,1,1401
10215032232,1.0,132360000.0,1,1401
10207029820,1.0,503760000.0,1,1401
10207029823,1.0,168060000.0,1,1401
10207029826,1.0,454500000.0,1,1401
10207029829,1.0,61200000.0,1,1401
10223034621,1.0,730560000.0,1,1401
10223034623,1.0,663086000.0,1,1401
10201026223,1.0,769560000.0,1,1401
10201026227,1.0,304560000.0,1,1401
10201026229,1.0,20000000.0,1,1401
10201026235,1.0,15000000.0,1,1401
10210031423,1.0,170560000.0,1,1401
10210031424,1.0,430120000.0,1,1401
10210031435,1.0,619560000.0,1,1401
10207030220,1.0,16560000.0,1,1401
10207030223,1.0,862600000.0,1,1401
10207030226,1.0,674560000.0,1,1401
10207030232,1.0,456360000.0,1,1401
10207030235,1.0,20320000.0,1,1401
10207030229,1.0,336520000.0,1,1401
10220033825,1.0,26560000.0,1,1401
10220033826,1.0,12910000.0,1,1401
10220033826,2.0,615000000.0,1,1401
10220033832,1.0,31940000.0,1,1401
10220033835,1.0,386560000.0,1,1401
10205028619,1.0,510280000.0,1,1401
10218033023,1.0,26560000.0,1,1401
10218033032,1.0,30640000.0,1,1401
10202027020,1.0,26560000.0,1,1401
10202027026,1.0,11380000.0,1,1401
10202027029,1.0,26560000.0,1,1401
10205028620,1.0,23770000.0,1,1401
10202027032,1.0,34600000.0,1,1401
10202027035,1.0,22360000.0,1,1401
10207029429,1.0,531000000.0,1,1401
10207029432,1.0,10000000.0,1,1401
10207029435,1.0,10000000.0,1,1401
10223034635,1.0,43600000.0,1,1401
10218033026,1.0,883141000.0,1,1401
10218033029,1.0,25000000.0,1,1401
10204028223,1.0,34600000.0,1,1401
10204028226,1.0,30640000.0,1,1401
10202027420,1.0,769000000.0,1,1401
10202027420,2.0,735000000.0,1,1401
10204028220,1.0,64560000.0,1,1401
10202027426,1.0,30640000.0,1,1401
10202027432,1.0,10000000.0,1,1401
10202027435,1.0,22360000.0,1,1401
10219033420,1.0,730000000.0,1,1401
10219033423,1.0,26560000.0,1,1401
10219033426,1.0,26560000.0,1,1401
10210031023,1.0,35040000.0,1,1401
10210031026,1.0,340200000.0,1,1401
10210031032,1.0,553800000.0,1,1401
10202027826,1.0,26560000.0,1,1401
10202027835,1.0,22360000.0,1,1401
10210031019,1.0,20000000.0,1,1401
10216032620,1.0,637924400.0,1,1401
10216032623,1.0,606442400.0,1,1401
10216032626,1.0,306300000.0,1,1401
10216032628,1.0,24640000.0,1,1401
10216032632,1.0,25140000.0,1,1401
10216032635,1.0,14000000.0,1,1401
10224035020,1.0,358000000.0,1,1401
10201026620,1.0,26560000.0,1,1401
10201026626,1.0,196600000.0,1,1401
10219033432,1.0,1102360000.0,1,1401
10201026632,1.0,51560000.0,1,1401
10201026635,1.0,425640000.0,1,1401
10208030635,1.0,392510000.0,1,1401
10208030620,1.0,740270000.0,1,1401
10208030620,2.0,910000.0,1,1401
10208030623,1.0,902200000.0,1,1401
10208030623,2.0,910000.0,1,1401
10208030627,1.0,1238270000.0,1,1401
10208030627,2.0,910000.0,1,1401
10208030629,1.0,512510000.0,1,1401
10224035026,1.0,386600000.0,1,1401
10224035026,3.0,100000000.0,1,1401
10224035029,1.0,232700000.0,1,1401
10224035035,1.0,525140000.0,1,1401
10224035032,1.0,13000000.0,1,1401
10208030632,1.0,35760000.0,1,1401
10208030632,2.0,1620000.0,1,1401
10221034220,1.0,116560000.0,1,1401
10221034220,2.0,1005833160.0,1,1401
10221034226,1.0,794522100.0,1,1401
10221034229,1.0,968838520.0,1,1401
10227035420,1.0,35000000.0,1,1401
10227035423,1.0,53560000.0,1,1401
10227035429,1.0,679560000.0,1,1401
10227035432,1.0,769360000.0,1,1401
10210031029,1.0,248600000.0,1,1401
10210031029,2.0,600000.0,1,1401
10210031029,3.0,600000.0,1,1401
10210031029,4.0,600000.0,1,1401
10214031823,1.0,429460000.0,1,1401
10214031826,1.0,10000000.0,1,1401
10206029019,1.0,120000000.0,1,1401
10206029020,1.0,46560000.0,1,1401
10221034232,1.0,263272000.0,1,1401
10221034235,1.0,26560000.0,1,1401
10206029029,1.0,240000000.0,1,1401
10214031832,1.0,22360000.0,1,1401
10214031829,1.0,12360000.0,1,1401
10214031835,1.0,34600000.0,1,1401
10206029026,1.0,10000000.0,1,1401
10214031820,1.0,26560000.0,1,1401
10206029035,1.0,30640000.0,1,1401
10302036021,2.0,640000000.0,1,1401
10302036035,1.0,957000000.0,1,1401
10303041830,1.0,90640000.0,1,1401
10302036025,1.0,1001000000.0,1,1401
10302036026,1.0,1469200000.0,1,1401
10302036032,1.0,13000000.0,1,1401
10303041832,1.0,30640000.0,1,1401
10303041835,1.0,35360000.0,1,1401
10320046335,1.0,29400000.0,1,1401
10320046324,1.0,635000000.0,1,1401
10303036526,1.0,471360000.0,1,1401
10303041821,1.0,26560000.0,1,1401
10303041822,1.0,26560000.0,1,1401
10303041829,1.0,34600000.0,1,1401
10320046320,1.0,70000000.0,1,1401
10320046325,1.0,134600000.0,1,1401
10320046332,1.0,21360000.0,1,1401
10312044835,1.0,1000000.0,1,1401
10312044835,2.0,1000000.0,1,1401
10312044835,3.0,1000000.0,1,1401
10303036532,1.0,24600000.0,1,1401
10303036535,1.0,16560000.0,1,1401
10303036925,1.0,685000000.0,1,1401
10303036928,1.0,399000000.0,1,1401
10303036928,3.0,10000000.0,1,1401
10303037535,1.0,572160000.0,1,1401
10303037535,2.0,399000000.0,1,1401
10303037920,1.0,868000000.0,1,1401
10303037923,1.0,458000000.0,1,1401
10312044829,1.0,796000000.0,1,1401
10312044829,2.0,1000000.0,1,1401
10312044830,1.0,41130000.0,1,1401
10312044830,2.0,1000000.0,1,1401
10303036923,1.0,869600000.0,1,1401
10303036920,1.0,10000000.0,1,1401
10303038922,1.0,232000000.0,1,1401
10303037932,1.0,42260000.0,1,1401
10303037935,1.0,80000000.0,1,1401
10303038932,1.0,34600000.0,1,1401
10303038930,1.0,342600000.0,1,1401
10303037929,1.0,30000000.0,1,1401
10303037930,1.0,40000000.0,1,1401
10303038421,1.0,223000000.0,1,1401
10303038425,1.0,20640000.0,1,1401
10303038924,1.0,118150000.0,1,1401
10303038924,2.0,118150000.0,1,1401
10303038928,1.0,501600000.0,1,1401
10303038935,1.0,277360000.0,1,1401
10303039423,1.0,179960000.0,1,1401
10303039423,2.0,26600000.0,1,1401
10303039426,1.0,322360000.0,1,1401
10303039432,1.0,26560000.0,1,1401
10303039435,1.0,26560000.0,1,1401
10307043420,1.0,284000000.0,1,1401
10307043426,1.0,6039640000.0,1,1401
10307043429,1.0,32170000.0,1,1401
10312044819,1.0,297840000.0,1,1401
10312044819,2.0,1000000.0,1,1401
10312044832,1.0,739300000.0,1,1401
10303039419,1.0,10000000.0,1,1401
10307043432,1.0,10000000.0,1,1401
10305042432,1.0,34600000.0,1,1401
10305042422,1.0,31600000.0,1,1401
10305042427,1.0,4000000.0,1,1401
10303039929,1.0,22360000.0,1,1401
10303040321,1.0,748360000.0,1,1401
10303036529,1.0,622360000.0,1,1401
10303040923,1.0,10000000.0,1,1401
10303040932,1.0,38500000.0,1,1401
10303040935,1.0,481000000.0,1,1401
10305042435,1.0,345000000.0,1,1401
10310043935,1.0,20640000.0,1,1401
10303036520,1.0,480000000.0,1,1401
10303036521,1.0,10000000.0,1,1401
10303040330,1.0,20560000.0,1,1401
10303039930,1.0,486600000.0,1,1401
10303039935,1.0,91560000.0,1,1401
10303040929,1.0,35600000.0,1,1401
10310043928,1.0,275640000.0,1,1401
10303040930,1.0,49600000.0,1,1401
10305042423,1.0,26560000.0,1,1401
10303040325,1.0,14360000.0,1,1401
10321046832,1.0,40640000.0,1,1401
10321046822,1.0,773040000.0,1,1401
10314045235,1.0,712000000.0,1,1401
10314045220,1.0,556360000.0,1,1401
10303039429,1.0,157600000.0,1,1401
10310043922,1.0,20640000.0,1,1401
10310043920,1.0,90000000.0,1,1401
10303040335,1.0,445310000.0,1,1401
10303041320,1.0,753270000.0,1,1401
10310043932,1.0,10000000.0,1,1401
10314045232,1.0,289360000.0,1,1401
10314045229,1.0,495000000.0,1,1401
10321046826,1.0,62760000.0,1,1401
