Address,member,Total_income,Fasl,year
20011394629,1.0,10320000.0,1,1399
20011394629,2.0,900000.0,1,1399
20011394626,1.0,11410000.0,1,1399
20011394626,2.0,1090000.0,1,1399
20011394623,1.0,12950000.0,1,1399
20011394623,2.0,650000.0,1,1399
20011394623,3.0,650000.0,1,1399
20011394614,1.0,10000000.0,1,1399
20012395829,1.0,166300000.0,1,1399
20009393019,1.0,41000000.0,1,1399
20012395826,1.0,21380000.0,1,1399
20009393026,1.0,220000000.0,1,1399
20007391817,1.0,43000000.0,1,1399
20006390620,1.0,721600000.0,1,1399
20006390614,1.0,10000000.0,1,1399
20006390621,1.0,15250000.0,1,1399
20011394620,1.0,144380000.0,1,1399
20011394620,2.0,1300000.0,1,1399
20011394620,3.0,995000.0,1,1399
20011394620,4.0,1100000.0,1,1399
20006389426,1.0,10000000.0,1,1399
20006389421,1.0,20400000.0,1,1399
20009393015,1.0,327250000.0,1,1399
20002385813,1.0,90000000.0,1,1399
20006390617,1.0,14800000.0,1,1399
20003387016,1.0,64030000.0,1,1399
20003387029,1.0,13000000.0,1,1399
20003387022,1.0,22000000.0,1,1399
20003387026,1.0,10000000.0,1,1399
20009393021,1.0,19350000.0,1,1399
20003387014,1.0,36000000.0,1,1399
20003387019,1.0,58800000.0,1,1399
20002385814,1.0,10000000.0,1,1399
20002385819,1.0,10000000.0,1,1399
20002385823,1.0,10000000.0,1,1399
20002385826,1.0,10000000.0,1,1399
20013397023,1.0,18600000.0,1,1399
20009393017,1.0,366600000.0,1,1399
20006390626,1.0,10000000.0,1,1399
20006390629,1.0,302350000.0,1,1399
20010393414,1.0,90300000.0,1,1399
20010393414,2.0,900000.0,1,1399
20010393429,1.0,298300000.0,1,1399
20006389413,1.0,22250000.0,1,1399
20006389416,1.0,18600000.0,1,1399
20006389424,1.0,18600000.0,1,1399
20006389429,1.0,18600000.0,1,1399
20010393419,1.0,346000000.0,1,1399
20010393423,1.0,280450000.0,1,1399
20010393423,2.0,450000.0,1,1399
20010393423,3.0,450000.0,1,1399
20010393426,1.0,166300000.0,1,1399
20010393426,2.0,9500000.0,1,1399
20002385829,1.0,17750000.0,1,1399
20010393415,1.0,21240000.0,1,1399
20010393415,2.0,920000.0,1,1399
20010393415,3.0,920000.0,1,1399
20004388220,1.0,15250000.0,1,1399
20004388229,1.0,132850000.0,1,1399
20004388217,1.0,45250000.0,1,1399
20004388226,1.0,99500000.0,1,1399
20007391829,1.0,90000000.0,1,1399
20012395822,1.0,11240000.0,1,1399
20012395822,2.0,920000.0,1,1399
20012395823,1.0,19120000.0,1,1399
20012395817,1.0,21240000.0,1,1399
20012395817,2.0,920000.0,1,1399
20012395817,3.0,920000.0,1,1399
20012395816,1.0,50400000.0,1,1399
20012395816,2.0,1700000.0,1,1399
20007391823,1.0,11600000.0,1,1399
20007391821,1.0,12000000.0,1,1399
20011394613,1.0,10800000.0,1,1399
20013397026,1.0,14000000.0,1,1399
20009393029,1.0,18600000.0,1,1399
20004388223,1.0,412000000.0,1,1399
20013397016,1.0,16900000.0,1,1399
20004388214,1.0,10000000.0,1,1399
20013397013,1.0,12400000.0,1,1399
20007391814,1.0,23650000.0,1,1399
20007391814,2.0,20050000.0,1,1399
20007391826,1.0,49300000.0,1,1399
20007391826,2.0,1000000.0,1,1399
20001384229,1.0,359600000.0,1,1399
20001384620,1.0,16800000.0,1,1399
20001384626,1.0,63600000.0,1,1399
20001385423,1.0,208900000.0,1,1399
20001385426,1.0,203250000.0,1,1399
20001385429,1.0,8650000.0,1,1399
20005389022,1.0,40600000.0,1,1399
20005389013,1.0,162500000.0,1,1399
20001385420,1.0,870000.0,1,1399
20001385414,1.0,216000000.0,1,1399
20005389029,1.0,6900000.0,1,1399
20001384613,1.0,3600000.0,1,1399
20001384616,1.0,16800000.0,1,1399
20010394220,1.0,8500000.0,1,1399
20010394223,1.0,10250000.0,1,1399
20010394229,1.0,10250000.0,1,1399
20010394226,1.0,25000000.0,1,1399
20010394217,1.0,10250000.0,1,1399
20007391419,1.0,2060000.0,1,1399
20006390218,1.0,110000000.0,1,1399
20006390226,1.0,6900000.0,1,1399
20007391426,1.0,148140000.0,1,1399
20004387829,1.0,45250000.0,1,1399
20004387813,1.0,5250000.0,1,1399
20004387823,1.0,53250000.0,1,1399
20006390220,1.0,10250000.0,1,1399
20011395423,1.0,10200000.0,1,1399
20011395423,2.0,1400000.0,1,1399
20011395426,1.0,37800000.0,1,1399
20011395415,1.0,400500000.0,1,1399
20005389026,1.0,40000000.0,1,1399
20010394216,1.0,95300000.0,1,1399
20010394216,2.0,700000.0,1,1399
20006390229,1.0,6900000.0,1,1399
20001384629,1.0,15200000.0,1,1399
20007391420,1.0,251100000.0,1,1399
20006390213,1.0,422000000.0,1,1399
20004387817,1.0,372800000.0,1,1399
20004387817,2.0,800000.0,1,1399
20007391429,1.0,2960000.0,1,1399
20005389023,1.0,120000000.0,1,1399
20011395414,1.0,250000000.0,1,1399
20011395429,1.0,25250000.0,1,1399
20004387820,2.0,28000000.0,1,1399
20004387826,1.0,25000000.0,1,1399
20011395420,1.0,8600000.0,1,1399
20011395420,2.0,400000.0,1,1399
20007392620,1.0,102500000.0,1,1399
20007392629,1.0,960000.0,1,1399
20007392629,2.0,960000.0,1,1399
20007392629,3.0,960000.0,1,1399
20007392629,4.0,960000.0,1,1399
20001384223,1.0,6800000.0,1,1399
20001384214,1.0,33400000.0,1,1399
20001384215,1.0,6800000.0,1,1399
20001384226,1.0,5400000.0,1,1399
20013397823,1.0,6750000.0,1,1399
20013397829,1.0,48000000.0,1,1399
20013397814,1.0,16200000.0,1,1399
20001384622,1.0,213000000.0,1,1399
20007392626,1.0,720000.0,1,1399
20007392626,2.0,600000.0,1,1399
20007392626,3.0,600000.0,1,1399
20007392615,1.0,36140000.0,1,1399
20007392623,1.0,10250000.0,1,1399
20007392623,3.0,950000.0,1,1399
20013397826,1.0,25000000.0,1,1399
20001384220,1.0,5400000.0,1,1399
20007392617,1.0,1030000.0,1,1399
20013397815,1.0,6900000.0,1,1399
20003386629,1.0,49000000.0,1,1399
20003386621,1.0,47150000.0,1,1399
20003386626,1.0,180000000.0,1,1399
20003386618,1.0,263000000.0,1,1399
20003386617,1.0,6000000.0,1,1399
20012396616,1.0,31500000.0,1,1399
20012396629,1.0,4800000.0,1,1399
20012396624,1.0,1380000.0,1,1399
20006389817,1.0,8000000.0,1,1399
20006389821,1.0,41000000.0,1,1399
20006389814,1.0,61780000.0,1,1399
20006389829,1.0,214000000.0,1,1399
20012396626,1.0,13100000.0,1,1399
20012396621,1.0,1080000.0,1,1399
20006389826,1.0,22280000.0,1,1399
20007392214,1.0,19950000.0,1,1399
20007392214,4.0,37850000.0,1,1399
20007391017,1.0,20850000.0,1,1399
20007391017,2.0,700000.0,1,1399
20007391015,1.0,23320000.0,1,1399
20007391015,2.0,1000000.0,1,1399
20007391015,3.0,1000000.0,1,1399
20010393814,1.0,17350000.0,1,1399
20010393821,1.0,20220000.0,1,1399
20010393813,1.0,25240000.0,1,1399
20010393813,2.0,960000.0,1,1399
20007391026,1.0,21720000.0,1,1399
20005388618,1.0,12320000.0,1,1399
20006389822,1.0,10000000.0,1,1399
20005388629,1.0,20320000.0,1,1399
20007392226,1.0,100300000.0,1,1399
20011395020,1.0,31000000.0,1,1399
20011395020,2.0,1800000.0,1,1399
20011395020,3.0,1800000.0,1,1399
20011395013,1.0,198000000.0,1,1399
20011395026,1.0,20800000.0,1,1399
20011395026,2.0,800000.0,1,1399
20011395026,3.0,800000.0,1,1399
20011395023,1.0,22840000.0,1,1399
20011395023,2.0,800000.0,1,1399
20011395023,3.0,800000.0,1,1399
20010393829,1.0,243800000.0,1,1399
20004387420,1.0,41200000.0,1,1399
20004387426,1.0,10000000.0,1,1399
20004387419,1.0,28000000.0,1,1399
20011395016,1.0,421000000.0,1,1399
20007391029,1.0,10000000.0,1,1399
20007391029,3.0,8800000.0,1,1399
20010393826,1.0,262000000.0,1,1399
20010393823,1.0,10000000.0,1,1399
20002386229,1.0,432150000.0,1,1399
20002386229,2.0,800000.0,1,1399
20002386226,1.0,360000000.0,1,1399
20001385029,1.0,78500000.0,1,1399
20002386223,1.0,12170000.0,1,1399
