Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
20512449425,1,0,1,71.0,0.0,0.0,6,1,3,14,12,4,3,70.0,1.0,4,0,0,2,4,3,1,29989380.0,123825000.0
20512449428,2,1,1,30.0,1.0,0.0,3,4,1,14,12,4,3,70.0,3.0,4,1,0,2,4,3,4,121050760.0,551550000.0
20512449432,4,2,2,21.75,0.5,0.0,3,5,1,14,12,4,3,70.0,3.0,4,1,0,2,4,3,3,688154520.0,87250000.0
20512449435,5,1,4,35.2,0.6,0.0,6,4,1,14,12,4,3,80.0,3.0,4,0,0,2,4,3,4,109547900.0,348875000.0
20512449438,4,3,1,17.75,0.75,0.25,3,6,1,14,12,4,3,70.0,3.0,4,0,1,2,4,3,4,171496520.0,133780000.0
20512449441,2,1,1,65.5,0.0,0.0,6,1,1,14,12,4,3,70.0,3.0,4,0,0,2,4,3,1,29418760.0,191700000.0
20512449527,5,2,3,18.4,0.8,0.4,3,3,2,14,12,4,3,60.0,1.0,4,0,0,3,3,4,3,34066900.0,199100000.0
20512449528,5,2,3,41.4,0.4,0.0,6,4,2,14,12,4,3,80.0,1.0,4,0,0,3,3,4,4,1055001900.0,-729900000.0
20512449532,1,0,1,71.0,0.0,0.0,6,1,3,14,12,4,3,100.0,1.0,4,0,0,3,3,4,3,20210380.0,143920000.0
20512449535,2,1,1,76.0,0.0,0.0,6,4,1,14,12,4,3,85.0,1.0,4,0,0,3,3,4,3,81055760.0,331740000.0
20512449538,5,3,2,43.6,0.4,0.0,6,4,1,14,12,4,3,85.0,1.0,4,0,0,3,3,4,4,1181250900.0,418300000.0
20512449541,6,4,2,25.166666666666668,0.6666666666666666,0.1666666666666666,3,4,1,14,12,4,3,75.0,2.0,4,1,0,3,3,4,4,76467280.0,507000000.0
20512449626,4,2,2,19.75,0.75,0.25,3,4,1,14,12,4,4,100.0,3.0,4,0,0,3,3,4,5,51731520.0,216140000.0
20512449632,4,2,2,45.0,0.5,0.0,6,0,1,14,12,4,4,100.0,3.0,4,0,0,3,3,4,5,5262280044.0,589140000.0
20512449635,5,3,2,39.0,0.4,0.0,6,4,2,14,12,4,3,80.0,3.0,4,0,0,3,3,4,3,60573900.0,314650000.0
20512449638,5,3,2,16.4,0.8,0.4,3,4,2,14,12,4,4,100.0,3.0,4,0,0,3,3,4,5,54873900.0,183850000.0
20512449641,1,1,0,70.0,0.0,0.0,6,1,2,14,12,0,2,30.0,3.0,1,0,0,3,4,4,1,111015380.0,158030000.0
20512449726,6,4,2,30.5,1.0,0.3333333333333333,3,4,2,14,12,4,4,81.0,3.0,4,0,1,3,3,4,6,107006280.0,207650000.0
20512449729,3,2,1,41.66666666666666,1.0,0.3333333333333333,2,1,1,14,12,4,3,106.0,3.0,4,1,0,3,3,4,6,1096648140.0,278700000.0
20512449732,4,2,2,41.0,0.75,0.0,9,1,1,14,12,4,3,70.0,3.0,1,0,0,3,3,4,5,59896900.0,114950000.0
20512449733,4,2,2,34.25,0.5,0.0,9,4,1,14,12,4,3,70.0,3.0,4,0,0,3,3,4,6,621567000.0,779900000.0
20512449738,3,2,1,17.666666666666668,0.6666666666666666,0.0,2,4,1,14,12,1,3,85.0,3.0,4,0,0,3,3,4,4,45502140.0,79975000.0
20512449741,4,3,1,31.0,0.75,0.25,3,4,1,14,12,4,4,100.0,3.0,4,1,0,3,3,4,5,336934520.0,112675000.0
20512449826,5,3,2,26.0,0.8,0.2,3,4,2,14,12,4,3,70.0,2.0,4,1,0,2,4,3,4,502420000.0,282675000.0
20512449829,5,2,3,19.8,1.0,0.6,3,3,2,14,12,4,4,85.0,1.0,4,1,0,3,3,4,7,305025900.0,746925000.0
20512449832,7,2,5,26.0,1.0,0.2857142857142857,3,4,1,14,12,4,3,80.0,3.0,2,1,1,3,3,4,4,428623040.0,414425000.0
20512449835,1,0,1,80.0,0.0,0.0,6,1,3,14,12,0,3,50.0,3.0,4,0,0,3,3,4,4,58937000.0,891275000.0
20512449838,3,2,1,45.333333333333336,0.3333333333333333,0.0,6,4,1,14,12,4,3,74.0,2.0,4,0,0,3,3,4,6,57806140.0,307925000.0
20512449841,3,1,2,20.33333333333333,0.6666666666666666,0.0,2,4,1,14,12,4,3,70.0,1.0,4,1,1,3,3,4,7,544510000.0,98925000.0
20513449926,1,0,1,48.0,1.0,0.0,3,1,2,14,13,4,3,60.0,2.0,4,0,0,2,4,3,1,22065380.0,324630000.0
20513449928,4,3,1,23.75,0.75,0.5,9,3,1,14,13,4,4,85.0,2.0,4,0,0,2,4,3,1,50896520.0,190340000.0
20513449931,4,2,2,28.5,0.75,0.0,3,4,1,14,13,4,4,75.0,2.0,4,0,0,2,4,3,1,131366520.0,217980000.0
20513449935,5,2,3,21.2,0.8,0.2,3,4,2,14,13,4,4,90.0,2.0,4,0,0,2,4,3,4,70155900.0,446750000.0
20513449938,9,3,6,26.11111111111111,0.7777777777777778,0.1111111111111111,3,0,2,14,13,4,4,100.0,3.0,4,0,0,2,4,3,7,323996520.0,1079840000.0
